,Total Radiation (W/m^2),Total Rainfall (mm),Avg Max Temp (C),Avg Min Temp (C),Class
29,278323.0575122375,1436.0679729685016,14.237754352689981,3.8832252365444546,0
30,250749.62934494787,1817.7936278803147,16.37461309177461,2.8869605196876558,0
31,286389.4989788546,1852.8599539822114,15.084979903789073,2.755482971336696,0
32,301043.6532368702,1635.402057678575,14.8839480718028,3.425030621195513,0
33,241642.60036557625,1929.310420773519,14.71240028633042,3.3528639889531884,0
34,250274.5408972728,1841.7285372147642,14.69877132277475,3.2289103156694052,0
35,254613.44598084022,1847.189927223907,16.203598012826788,2.696376915586211,0
36,240108.88104340128,1835.9212951816837,16.273100270805966,2.973545042546145,0
37,272375.16146332206,1449.000731131766,15.034865042982789,2.8565223171833276,0
38,249589.16684765244,1770.7221340252854,15.207197012693737,2.9126162616787585,0
39,322642.9386682936,1629.1399785924423,15.013980977636045,3.0695772611778995,0
40,234160.26063670908,1606.099905491169,16.281565710454327,2.057541886521407,0
41,318691.9738981124,1750.2474518471383,16.076047436030084,3.768086516352179,0
42,332448.4051826667,1824.2768268483483,16.03103983705722,2.5757973894474238,0
43,237447.84921843847,1613.3834773625224,15.16654071377869,3.979019627851481,0
44,320447.69117589836,1545.0092012785174,14.128748024505802,3.8792153586034663,0
45,289326.2117748304,1793.9338861945275,15.038046067978359,3.7648965491516577,0
46,281747.3280850369,1923.8972751243086,16.28666991614003,2.6624781943981777,0
47,248290.75635780315,1812.1945289123678,14.108801354777624,3.1269356697379878,0
48,276599.5754810539,1648.7086505304192,16.06785493278987,3.7912107689859775,0
49,299107.0779377867,1669.531911224438,15.129250013617334,2.462913836116541,0
50,246716.84994132264,1513.9309786612987,15.642710500088803,3.3026548333827055,0
51,268710.23889930744,1456.1616930368561,15.332920274497434,2.856078158515274,0
52,323057.08385957975,1731.3466844990915,14.563683472048835,2.6036820272589143,0
53,243707.32407685433,1666.9365190499834,14.11363248079868,2.053209000303154,0
54,328218.45979567786,1845.5076156248492,14.5411163822686,3.32779605476405,0
55,316058.99924628885,1877.578635394263,15.367956807694771,3.02701294805479,0
56,316734.6284234475,1806.9416593418541,14.29607776113574,3.402272174717999,0
57,266700.9201516529,1775.0369799625012,16.36824153460619,1.9859001600831874,0
58,318268.4978876684,1696.0109303214178,14.336256186450093,2.090966073224916,0
59,242576.11299839508,1801.3066971417852,15.601542237034732,3.4656059123836016,0
60,284070.50092154765,1570.6719392751838,15.330732559577125,3.072985921938122,0
61,293762.58812747145,1461.9991032663909,14.370899718269166,2.5258249176240746,0
62,300449.36593576975,1827.5416855862823,15.935205781195405,2.1943820410910013,0
63,256709.31252945922,1477.9589384854744,14.632522546231,3.433148002379978,0
64,311670.18730768916,1651.8875838716751,15.542568370464508,2.45402990631192,0
65,332719.6812503224,1849.957640054682,16.182922085038726,2.944595864981788,0
66,241144.19587769537,1600.0576811949884,15.180198404364187,2.372979749391024,0
67,256649.68275799105,1578.6359174222707,14.201035664575603,2.296722698602644,0
68,331485.53789614886,1637.924211046896,14.730201507776451,2.118086097813735,0
69,312839.59438526473,1431.4807953436978,14.202164151726937,1.9768024264307216,0
70,274638.5249164916,1957.8788777812774,16.362376509559574,2.4197791846218384,0
71,306908.189386666,1920.8081782914835,15.610157251737384,2.252469211387504,0
72,235666.6094377542,1591.507720632804,15.678728541297748,3.98020805119853,0
73,253131.33083581945,1540.3070704831841,16.337345489248236,3.4404284872416797,0
74,320567.37306790287,1728.1130260179036,15.869883529533869,2.9815329599365734,0
75,261383.25118478626,1532.1125416102025,15.77862226056283,3.3303911688106216,0
76,316448.5526794655,1782.118797020114,16.30656985152806,3.6773547280267254,0
77,276925.6104556367,1693.694719504662,15.945710561229488,3.0019967329997264,0
78,269614.2103050626,1657.3427059663536,16.10887471198658,2.1423503380390962,0
79,306622.93887771596,1529.6612187236235,14.77981648514262,2.6524151850290947,0
80,288760.6229234233,1472.2887084414115,14.300027667956378,2.0986067668915176,0
81,287243.7440106888,1580.9833128149435,15.05519072828261,2.500994741120837,0
82,286302.48723487573,1954.7693511727723,14.708273166606638,2.691807087727314,0
83,279341.3231717039,1904.3317579455004,15.682022577547524,2.4282871249754567,0
84,240739.40502499073,1601.024976151609,15.748468464344604,3.718241044647126,0
85,244140.4375070301,1814.5294553886492,15.334347614127461,3.513634165461177,0
86,316060.7108685479,1685.3618500912921,15.466327738185548,2.4682824939386285,0
87,331734.1568669887,1808.3412632509699,15.071380565815748,2.193872546922591,0
88,235190.1267383438,1799.2684383125281,14.109284777821765,3.110291843062379,0
89,280404.7010878669,1892.5461370792268,15.189736623396799,3.2101304793469962,0
90,263436.17033926304,1834.335079280534,14.67594608908694,2.1694616046608513,0
91,238884.60256094084,1466.263235158803,15.243068818008885,2.0731773479130875,0
92,271819.0179231603,1593.5710336230368,15.6749967384589,3.610501701576511,0
93,247878.9448566196,1519.6806191799285,16.0697816537348,2.0590599658549213,0
94,317547.0046480317,1665.5261776738166,15.246091999083598,3.2114928819556146,0
95,276608.18944669917,1506.5498071714783,16.342533985747465,2.6557130752777587,0
96,248917.34640937138,1793.1964935605756,15.93877813689552,3.831323020770323,0
97,297105.57498075685,1903.0331058053587,15.469575307050814,3.091540906301343,0
98,316075.4503398306,1508.545028970896,14.63601355391013,2.996752985903211,0
99,284201.26226116397,1797.8653514078505,14.390797794778951,3.893410047761529,0
100,305727.7804532256,1709.9483127883852,16.217593473482623,3.4334392661551068,0
101,233935.49256637783,1885.548905677884,14.879259992736117,3.7832889281600366,0
102,254177.28973420223,1733.062173960798,15.465149769294515,2.23957725209842,0
103,282115.4827188599,1779.0994891274995,16.07822178425482,3.635395874297541,0
104,241861.80410941388,1702.5400305447647,16.361122706287325,3.6606383336976798,0
105,313038.8797926593,1629.1696193968237,15.559214639642082,3.936771969748121,0
106,287192.79579530004,1651.8334058952407,14.673837288592537,2.638448800214002,0
107,286472.8909345219,1924.1942233225259,15.847318664839372,3.1694576654166857,0
108,325149.3994162997,1895.111638500919,16.092978037010457,3.315601724211783,0
109,249817.87449971572,1419.8735098709287,14.85833137511546,2.405647996601318,0
110,270770.716777715,1583.826540311513,14.137948032112554,2.30291840237257,0
111,333448.7757114369,1458.9010706069287,16.212891866156536,2.9860656087923183,0
112,244642.2193029881,1781.2015619736121,16.245727156649306,2.1893496991961237,0
113,280482.06514154375,1890.4648359586904,15.638543227047807,2.3632436832953814,0
114,255795.81789741287,1922.811140790916,14.029304002220673,2.7258576684517144,0
115,278110.0864432699,1422.328378839866,14.922370054664958,3.661598024683686,0
116,276052.7849307469,1449.3101798955854,14.429784324983798,3.434199598347969,0
117,275306.248778415,1643.6194040070584,15.112862301372544,2.8402802054904974,0
118,266881.657855886,1521.2739877989022,15.732550248093853,2.608803406470079,0
119,235614.99546454713,1595.9350211646852,15.735091125753357,2.3834272286640386,0
120,248439.70619756496,1524.3761824641958,14.570158181628901,3.7802256038419353,0
121,326922.9509773878,1786.608003287396,15.126551165049479,2.326653713307925,0
122,329990.38323253696,1582.238194496671,16.206708261088608,3.912668380028424,0
123,260987.12425393207,1478.6834999284176,14.581091547099918,2.031063371056939,0
124,254813.61196984185,1478.1152970739824,15.892901846131588,2.035580449011789,0
125,304697.4050832616,1779.596806467387,15.793663559415164,2.0293633647381033,0
126,291631.2628952073,1711.2374176719823,15.217521844009868,2.228676680702454,0
127,252767.43312254583,1787.3612648718604,14.335641702420356,3.791193272744261,0
128,302650.8070631309,1510.2633628127624,14.604335704067353,3.798855877172479,0
129,308710.7695495882,1767.956082203985,14.263894777013466,3.2169554395042783,0
130,323902.7737623039,1870.9641824494913,16.30806473766898,3.35427028730775,0
131,285200.1530462888,1719.1682194723571,14.509423106728129,2.0942935570078713,0
132,253719.52662409094,1656.155695794184,16.02698809403831,2.692598352530778,0
133,298823.60648871906,1625.4035841935638,14.74892310970915,2.97733159337477,0
134,286152.55641357834,1801.8101825039512,16.208302479174815,2.8158876678784535,0
135,316827.386723544,1728.409851683568,14.890443861816047,3.321351276506995,0
136,286954.98291328986,1721.0551774778132,15.53661235075953,3.5562211082967505,0
137,244340.818535182,1898.1931336431485,16.040366155225346,3.306091418013685,0
138,321989.6328412754,1678.958764671711,15.669138669100324,3.322458169790072,0
139,293684.43246761797,1717.5826377646492,16.357200203480588,2.689874497416127,0
140,320582.9734069621,1425.7267740851876,16.191466973352405,2.5287544137781457,0
141,265943.8066112192,1516.4956831329755,15.696239861364212,3.1572401959107754,0
142,259291.86426274513,1513.2749706741242,14.413992173448463,2.7407839551584567,0
143,313450.96902638633,1853.3791420524994,14.4223256614765,3.345929438732713,0
144,320020.3934161328,1959.8277325234048,15.377431578930551,3.2915839716286257,0
145,251232.79065616033,1641.2324696268472,15.503145820378489,3.8380436321893243,0
146,280012.9040821601,1636.9957565755108,14.550729117605739,2.8124694143753493,0
147,319839.60678641073,1715.334358588273,15.166516183656064,3.26869523008148,0
148,237130.40417833775,1671.5208595491863,15.082028020315663,3.613962319475105,0
149,281066.60586871277,1962.6498641525795,15.147375327523262,3.370898316779093,0
150,281693.8137454495,1940.6413156100841,15.452174414300435,2.3001068271455076,0
151,313648.2768481774,1863.0434621626373,15.72439747218899,2.929927853454503,0
152,296197.3238941139,1762.2607632851416,15.814042466759012,3.0695053452366547,0
153,271711.76016544714,1941.881443410842,14.678052324105007,3.7264566132974934,0
154,332932.5527061033,1896.2911181811892,15.155798607187752,2.619101414208528,0
155,273620.3530476652,1829.9222236624473,16.14303733764534,3.6108237277499518,0
156,328534.91333934583,1788.0280483522233,16.036118315007496,3.411286747429539,0
157,268257.9088388032,1759.9279763749096,16.16316772453694,3.5528298205133853,0
158,328851.4611300475,1533.1892410087105,14.61805613558244,2.4148475636729567,0
159,326712.38081170205,1477.800594415963,14.143500055115037,3.5611792463308323,0
160,276197.05232282786,1737.268615139567,15.162101979846234,3.7127586023051995,0
161,268187.00227327144,1823.5072009829141,15.460717142767582,3.9241590374169757,0
1,146151.1,924.63,17.34763158,4.49754386,1
2,146151.1,924.63,17.34763158,4.49754386,1
3,146151.1,924.63,17.34763158,4.49754386,1
4,146151.1,924.63,17.34763158,4.49754386,1
5,146151.1,924.63,17.34763158,4.49754386,1
6,146151.1,924.63,17.34763158,4.49754386,1
7,146151.1,924.63,17.34763158,4.49754386,1
8,146151.1,924.63,17.34763158,4.49754386,1
9,146151.1,924.63,17.34763158,4.49754386,1
10,146151.1,924.63,17.34763158,4.49754386,1
11,146151.1,924.63,17.34763158,4.49754386,1
12,146151.1,924.63,17.34763158,4.49754386,1
13,146151.1,924.63,17.34763158,4.49754386,1
14,146151.1,924.63,17.34763158,4.49754386,1
15,146151.1,924.63,17.34763158,4.49754386,1
16,146151.1,924.63,17.34763158,4.49754386,1
17,146151.1,924.63,17.34763158,4.49754386,1
18,146151.1,924.63,17.34763158,4.49754386,1
20,366100.83,2151.68,12.92289585,1.780211685,1
21,366100.83,2151.68,12.92289585,1.780211685,1
22,366100.83,2151.68,12.92289585,1.780211685,1
23,366100.83,2151.68,12.92289585,1.780211685,1
24,366100.83,2151.68,12.92289585,1.780211685,1
25,366100.83,2151.68,12.92289585,1.780211685,1
26,366100.83,2151.68,12.92289585,1.780211685,1
27,366100.83,2151.68,12.92289585,1.780211685,1
28,366100.83,2151.68,12.92289585,1.780211685,1
29,366100.83,2151.68,12.92289585,1.780211685,1
30,366100.83,2151.68,12.92289585,1.780211685,1
31,366100.83,2151.68,12.92289585,1.780211685,1
49,285497.24,1966.28,16.88673034,4.743483146,1
50,285497.24,1966.28,16.88673034,4.743483146,1
51,285497.24,1966.28,16.88673034,4.743483146,1
52,285497.24,1966.28,16.88673034,4.743483146,1
53,285497.24,1966.28,16.88673034,4.743483146,1
54,285497.24,1966.28,16.88673034,4.743483146,1
55,285497.24,1966.28,16.88673034,4.743483146,1
56,285497.24,1966.28,16.88673034,4.743483146,1
57,285497.24,1966.28,16.88673034,4.743483146,1
58,285497.24,1966.28,16.88673034,4.743483146,1
59,285497.24,1966.28,16.88673034,4.743483146,1
60,285497.24,1966.28,16.88673034,4.743483146,1
61,285497.24,1966.28,16.88673034,4.743483146,1
62,285497.24,1966.28,16.88673034,4.743483146,1
63,285497.24,1966.28,16.88673034,4.743483146,1
64,285497.24,1966.28,16.88673034,4.743483146,1
65,285497.24,1966.28,16.88673034,4.743483146,1
66,285497.24,1966.28,16.88673034,4.743483146,1
67,285497.24,1966.28,16.88673034,4.743483146,1
68,285497.24,1966.28,16.88673034,4.743483146,1
69,285497.24,1966.28,16.88673034,4.743483146,1
70,285497.24,1966.28,16.88673034,4.743483146,1
71,285497.24,1966.28,16.88673034,4.743483146,1
72,285497.24,1966.28,16.88673034,4.743483146,1
73,285497.24,1966.28,16.88673034,4.743483146,1
74,285497.24,1966.28,16.88673034,4.743483146,1
79,370757.16,1876.98,15.33130584,1.986993127,1
80,370757.16,1876.98,15.33130584,1.986993127,1
81,370757.16,1876.98,15.33130584,1.986993127,1
82,370757.16,1876.98,15.33130584,1.986993127,1
83,370757.16,1876.98,15.33130584,1.986993127,1
84,370757.16,1876.98,15.33130584,1.986993127,1
85,370757.16,1876.98,15.33130584,1.986993127,1
86,370757.16,1876.98,15.33130584,1.986993127,1
87,370757.16,1876.98,15.33130584,1.986993127,1
88,370757.16,1876.98,15.33130584,1.986993127,1
96,272117.2,1539.15,14.09200935,2.00963785,1
97,272117.2,1539.15,14.09200935,2.00963785,1
98,272117.2,1539.15,14.09200935,2.00963785,1
99,272117.2,1539.15,14.09200935,2.00963785,1
103,272117.2,1539.15,14.09200935,2.00963785,1
104,272117.2,1539.15,14.09200935,2.00963785,1
105,272117.2,1539.15,14.09200935,2.00963785,1
106,272117.2,1539.15,14.09200935,2.00963785,1
107,272117.2,1539.15,14.09200935,2.00963785,1
108,272117.2,1539.15,14.09200935,2.00963785,1
109,272117.2,1539.15,14.09200935,2.00963785,1
110,272117.2,1539.15,14.09200935,2.00963785,1
111,272117.2,1539.15,14.09200935,2.00963785,1
112,272117.2,1539.15,14.09200935,2.00963785,1
113,272117.2,1539.15,14.09200935,2.00963785,1
114,272117.2,1539.15,14.09200935,2.00963785,1
115,272117.2,1539.15,14.09200935,2.00963785,1
116,272117.2,1539.15,14.09200935,2.00963785,1
117,272117.2,1539.15,14.09200935,2.00963785,1
118,272117.2,1539.15,14.09200935,2.00963785,1
119,272117.2,1539.15,14.09200935,2.00963785,1
120,272117.2,1539.15,14.09200935,2.00963785,1
121,272117.2,1539.15,14.09200935,2.00963785,1
123,170701.59,1159.48,16.96141748,4.738718447,1
124,170701.59,1159.48,16.96141748,4.738718447,1
125,170701.59,1159.48,16.96141748,4.738718447,1
126,170701.59,1159.48,16.96141748,4.738718447,1
127,170701.59,1159.48,16.96141748,4.738718447,1
128,170701.59,1159.48,16.96141748,4.738718447,1
129,170701.59,1159.48,16.96141748,4.738718447,1
0,233982.29288421877,1382.3667932037192,15.846597615313817,2.9989754864565317,1
1,282371.1423425938,1490.3574507850085,15.933818282071536,2.8028159967098083,1
2,251568.546751098,1883.7069917709164,15.022548443849297,2.6352166866939855,1
3,272819.55669935065,1932.2274393675098,15.197866584812925,3.9363979114693803,1
4,227062.5708630073,1650.4288504565975,16.7947739711083,3.1955757899544177,1
5,283568.0496254197,1354.7818193306168,15.235329436525467,4.153007889112653,1
6,299267.83288346295,1446.6574309940872,15.96857275076578,3.000905659466861,1
7,252737.25490306347,1539.9764676199864,16.79621085268227,4.301689501488996,1
8,322131.55823989434,1672.6134746212,14.916656028879311,2.47115708286175,1
9,224283.48882956087,1612.1838208313661,15.824692535675037,2.883155095029609,1
10,219528.61753016425,1798.2593955562015,15.006723939959453,3.7212678615160715,1
11,311631.6424970373,1468.786396002356,16.76273315432669,4.100030288133887,1
12,286370.61802801106,1458.2377357263983,15.418598662526913,3.9256519557673943,1
13,314881.4654237807,1574.3286982832515,16.704200625025916,3.3042049059404404,1
14,272600.0510436701,1872.8663827061087,14.863890159171678,2.513949223804469,1
15,260572.3699505242,1534.9959437340567,15.2359400375365,2.686141660951078,1
16,253247.70457448842,1481.171999126406,15.699926255362836,4.269387066168349,1
17,294506.8553268385,1754.0631650642215,16.284542380755052,3.9973608331095325,1
18,277495.32802896376,1680.4658301401284,16.797615862248513,3.0075770170829528,1
19,215645.47054329177,1775.6510779583225,15.646359433036986,3.2169545137759172,1
20,223006.38101086146,1769.8538385351496,16.38678957835698,4.228914196249378,1
21,305387.6712071806,1490.4378988314363,15.057219695692945,3.166890423527587,1
22,249196.1715863169,1378.0032030818998,15.981783736142834,2.6819656432346664,1
23,307362.7652775561,1781.6189302629582,15.745112401326105,3.3201207196017797,1
24,254024.2854184821,1886.5432405574652,16.447143091030295,2.883295386001631,1
25,253628.7820193854,1604.058078485916,15.620755077394358,2.636487086293442,1
26,261224.71893424407,1484.8827961004047,14.575633313602768,2.709216425056203,1
27,224249.49254602374,1633.7237145606427,15.442466199823375,3.4886100474439283,1
28,266834.1507001728,1545.8130138339998,16.247197295009915,3.8774552082701867,1
29,308382.18222615094,1317.2869130204756,16.806511413732444,2.6964783215205985,1
30,274548.5267919969,1501.8826674447782,15.44150802241806,3.7400634451975447,1
31,235821.6479280322,1761.8516650627812,16.712389353132277,3.040877261425357,1
32,299553.83464013075,1420.3586739680381,16.58095526916456,3.0875608685954488,1
33,239384.9393021855,1871.7085142678372,16.20738403451696,2.4469870038544737,1
34,298884.541577824,1928.5464911722884,15.815142922790285,3.0327793142973767,1
35,288029.81922193675,1693.4513266318882,14.602356278605201,4.18703788537513,1
36,248895.3718953836,1457.704662839597,15.262933547682547,3.1998470998124278,1
37,256004.80359870705,1801.1041905978886,16.084604875244448,2.431621139632837,1
38,285132.27892368525,1876.1722009215518,15.178550654023976,4.086982392701173,1
39,315674.8584287693,1468.210829740123,14.600316124110309,3.8692667631599553,1
40,253322.54624405643,1493.5905615993934,15.711141998888557,4.049468968558757,1
41,254795.61785191603,1458.5519469620992,14.734422124344842,3.773220583485731,1
42,279735.00841952837,1875.319257036583,16.489713325249852,3.0527374993656817,1
43,222448.7772438307,1424.8598944218677,14.529614585326394,2.449891371888008,1
44,296170.05043489777,1714.0329301078268,15.866180352599422,2.8381338162112373,1
45,238031.77328614128,1699.5494173265142,15.106900371434145,3.1267072598096197,1
46,273211.5248898859,1526.3162326966294,14.811514709502514,4.344775993725718,1
47,311963.9250574402,1868.3935208453163,16.662035243068978,4.274150860976519,1
48,248680.8329016681,1818.6296903982902,16.271876352599154,3.9993315278380672,1
49,232957.91818085764,1560.9445712526342,15.61209016295283,4.048023800921541,1
50,231577.31998225572,1429.6718834048781,15.911697016373854,2.449620001965738,1
51,269002.74127318006,1474.1809943311341,15.653392205417244,2.5514585647610613,1
52,271136.06051133806,1445.6421071745854,16.217349177287865,4.183477820377355,1
53,218149.69832622318,1787.0398584135473,15.474321196432445,3.1533265204031067,1
54,233063.58603305565,1531.8466976215852,14.809439681931067,3.200068704638813,1
55,288437.05568867066,1429.3006226168623,16.00908645276138,4.258289672219541,1
56,296546.8454663593,1541.3169335734663,16.634033534935902,2.6434339838170673,1
57,213451.20657409495,1596.021143439024,16.62395149597612,4.133971263272489,1
58,267749.9761164065,1426.355738763839,14.487470588011961,3.8136322606193724,1
59,292411.4691519855,1791.2661652789227,14.520581552167403,3.4550086845108074,1
60,322005.42306559725,1873.4480119471702,16.462828925551058,2.6218908118892834,1
61,299633.6458715316,1478.0031389662654,16.09677288813962,3.7696968056265243,1
62,313905.2994767146,1900.630587974694,15.56553424447344,4.291933475387273,1
63,303057.0064798753,1468.1103015869728,16.175291022116102,3.4608317091154315,1
64,241239.63599243743,1672.954854811753,16.265322835853,3.28954283941019,1
65,315486.6762750234,1805.287302375148,15.571853934317998,4.214935509429246,1
66,271726.98529146233,1693.9912836371618,14.623522477322366,3.5206813173158356,1
67,230038.41143396136,1533.9823663514599,14.516625996522679,2.406503014818534,1
68,215162.60245667357,1835.363596867031,16.14817723119092,3.1183684278413017,1
69,304175.52870856744,1411.4541541647043,16.645431370669133,2.683573496167708,1
70,263910.04412296566,1793.314114418387,15.326384737416669,4.179387897990299,1
71,269985.1752377607,1482.1071953405515,15.415202144130939,3.4750798838235184,1
72,320793.58914381015,1721.2211619513953,16.724468651415847,2.7035912491705583,1
73,309829.08120185905,1714.5435813281815,16.126845998062052,3.3095209774849748,1
74,256133.38269839357,1492.304210049822,15.598340086641876,2.528669104787334,1
75,227588.8094104157,1827.179013602754,15.986172452084814,3.6523701245381144,1
76,243737.06058024426,1832.176370460381,15.007380560918754,3.430220587341723,1
77,273179.0196356863,1598.060870453085,14.884440847206854,4.092846096900491,1
78,242150.849647236,1362.853681060076,16.033360154218006,4.003242654999208,1
79,316507.1739832629,1495.2132014203405,15.710813496989969,3.907385369893502,1
80,242319.2110911025,1365.8472964668435,14.74417080969375,3.606885437405621,1
81,301757.5169695799,1588.098262521802,15.891654686592043,3.0787486215304463,1
82,265160.2630836015,1900.1360377359197,15.637614708045595,3.8876542956736317,1
83,239710.0761135526,1331.8465936724215,16.035929510457212,2.6161825396822103,1
84,250764.58188313432,1669.030740225474,16.55060212509662,2.8186883902059106,1
85,221397.63415600738,1651.6295502587222,16.660737544432664,4.338084394197814,1
86,300966.92568595137,1654.676921083264,15.314989432768062,3.810246760671445,1
87,307057.51816265425,1760.9948866439956,14.788275181817706,3.997865396107834,1
88,229049.6110981612,1625.775672679607,15.278807211116717,2.7132277835264635,1
89,306298.88625802036,1850.1113320725744,16.630702944535575,2.6526328818635836,1
90,258448.7527269984,1910.8083171585724,15.27485314756533,4.060029468220504,1
91,318385.2406984657,1890.5473441153804,15.339653521267694,2.959141312018748,1
92,278538.1729541298,1811.415480867834,15.650578953076193,4.089959464105453,1
93,312513.71155724896,1714.451994352492,16.64452179771888,4.008954604523998,1
94,295619.78806278174,1826.1423963378534,14.778057274694856,2.833095583185059,1
95,299654.8867894042,1534.4301702482228,15.376435820228314,3.3851610848663087,1
96,291100.5478137191,1776.6661336850032,16.639744851340943,3.380298124459085,1
97,311132.8719052426,1594.7559185338569,14.527114791191357,4.228763939262727,1
98,248157.2009583133,1737.3043090178862,15.313041767251006,3.565202627673651,1
99,311268.24620872695,1376.7331178578313,14.57014129927103,2.443734833021935,1
100,251691.66861349918,1418.47285836479,16.34802879302751,3.1980380921329754,1
101,314345.6366288621,1852.9844969329952,16.60452819513606,3.4047294061124145,1
102,228825.31607064593,1390.8198015991977,16.300476474908127,4.14197577893921,1
103,245139.5527794655,1389.3167965647785,15.303421606956348,2.6196031556898105,1
104,260246.00363455957,1755.1426269102733,16.799483817872268,2.7685316295382156,1
105,247515.5444563675,1349.4448748145237,14.550185936722958,3.468215640100773,1
106,211864.96273368248,1454.316820778014,16.38382610219934,3.3848138335612727,1
107,240382.6230271224,1908.339933170154,16.70822625590874,2.99190506413317,1
108,272524.6875620978,1401.4055253918982,16.3966991884132,3.883730246018252,1
109,231074.46228453662,1648.66587185951,16.56574226179439,3.535983479075748,1
110,232042.15039259018,1455.0147098789325,14.612041700004621,3.3069743470530524,1
111,237699.9028751067,1718.7360321865606,15.050477464420835,3.625602102012126,1
112,268779.2810347478,1509.1178430266677,15.453872158052308,3.1283457173255997,1
113,273921.09040043247,1879.1106437510907,15.514606849592406,3.3614925932210067,1
114,271624.32426099805,1662.527903001952,16.04707728147424,4.275219358883978,1
115,237408.0621301611,1325.8047551658099,16.652686468268783,4.027041608745974,1
116,220752.56327604415,1344.4772514270487,14.563590311232288,3.2909108987041535,1
117,255692.8563254798,1793.9047872251692,14.632717892931959,4.257764700904711,1
118,312138.2782359683,1794.6794239106102,15.121610578575808,2.978956087674565,1
119,253287.27912416682,1581.3720395166465,14.54836417458263,2.5044412027301015,1
120,290624.8581031854,1591.3759575663275,15.066662443349104,2.4724484861419036,1
121,309173.93765354867,1658.7929428007049,16.23584183661187,2.8909290249201445,1
122,247141.37791021363,1891.7443722672024,15.149486629855597,4.275176271724533,1
123,260308.19826563308,1807.6319389663834,16.71613870207274,4.240978312844613,1
124,286261.55891463195,1688.5697717828848,15.661527235089423,3.2668059925981665,1
125,291534.8998050504,1922.0916604372355,15.662188543588776,4.11481417802117,1
126,314375.1005215143,1369.6719380157388,15.05323778589634,3.3243034151537736,1
127,269204.4842821775,1453.2954627479564,16.544766841792573,3.1016160173758314,1
128,247863.86021200469,1912.3314899216707,15.315181597170842,3.9288740259247206,1
129,258982.669942448,1503.7010820381008,15.234397362896633,3.788766179598624,1
130,224748.66602790268,1522.9980034795747,15.334914975190793,3.781826909822299,1
131,318642.12072848657,1318.086693364818,14.564287871038097,2.9532093376792576,1
132,298952.73528491904,1613.986806638503,14.525037568683308,3.3070780839512235,1
133,314933.4796475712,1864.6787502247544,15.143535390153735,4.107862373294822,1
134,228173.994035092,1695.7503226227318,16.03421202231574,2.8929088392669504,1
135,286049.37028800684,1904.3066725083072,15.699246052714527,3.083941897159435,1
136,232179.68090774067,1693.1802783162354,15.934918784352126,3.786473460427068,1
137,243164.69444722217,1485.519305648603,15.164899899594888,2.4300429820585,1
138,298540.17977599043,1800.1134264421419,15.34476234224022,2.5014222856971764,1
