,Total Accumulated Radiation,Total Accumulated Rain,Annual Avg Max Temp,Annual Avg Min Temp,Class
548,419077.34,2064.15,14.95657328,2.88299789,0
549,746081.7,5039.01,12.15662455,0.659758311,0
550,1076901.18,7350.07,11.65794382,0.29421894,0
552,746081.7,5039.01,12.15662455,0.659758311,0
553,1076901.18,7350.07,11.65794382,0.29421894,0
557,401500.63,3003.58,12.7932264,1.555151074,0
562,1448202.96,8956.75,13.66144478,1.91720147,0
565,1491423.95,9273.53,16.21538159,3.591394938,0
566,580373.55,2899.39,15.92845371,3.310964275,0
572,1105412.81,5665.98,13.5460645,1.439452116,0
577,746081.7,5039.01,12.15662455,0.659758311,0
579,1076901.18,7350.07,11.65794382,0.29421894,0
581,419077.34,2064.15,14.95657328,2.88299789,0
582,486945.56,2462.21,13.38907371,1.420974834,0
585,1491423.95,9273.53,16.21538159,3.591394938,0
586,580373.55,2899.39,15.92845371,3.310964275,0
590,1083330.58,5420.95,15.80458819,3.016331711,0
595,448238.73,1942.04,16.53869278,2.478549891,0
601,720619.2,4209.58,12.27685794,0.249995175,0
602,419077.34,2064.15,14.95657328,2.88299789,0
603,486945.56,2462.21,13.38907371,1.420974834,0
611,1491423.95,9273.53,16.21538159,3.591394938,0
612,580373.55,2899.39,15.92845371,3.310964275,0
615,1105412.81,5665.98,13.5460645,1.439452116,0
621,1105412.81,5665.98,13.5460645,1.439452116,0
623,1491423.95,9273.53,16.21538159,3.591394938,0
624,580373.55,2899.39,15.92845371,3.310964275,0
632,487735.95,2549.88,16.17815293,2.551234811,0
633,443157.71,2209.6,15.52055799,2.96085018,0
636,1105412.81,5665.98,13.5460645,1.439452116,0
640,1491423.95,9273.53,16.21538159,3.591394938,0
641,487735.95,2549.88,16.17815293,2.551234811,0
642,580373.55,2899.39,15.92845371,3.310964275,0
646,419077.34,2064.15,14.95657328,2.88299789,0
647,486945.56,2462.21,13.38907371,1.420974834,0
649,1056650.65,6160.62,12.45681439,1.345687315,0
653,1491423.95,9273.53,16.21538159,3.591394938,0
654,487735.95,2549.88,16.17815293,2.551234811,0
655,580373.55,2899.39,15.92845371,3.310964275,0
660,771361.25,4767.2,15.60503631,2.880187558,0
661,1105412.81,5665.98,13.5460645,1.439452116,0
662,419077.34,2064.15,14.95657328,2.88299789,0
664,486945.56,2462.21,13.38907371,1.420974834,0
671,1083330.58,5471.07,16.01764064,3.226346716,0
674,1026752.66,7223.81,16.40337541,3.943957246,0
676,1448202.96,8956.75,13.66144478,1.91720147,0
682,500521.2,2702.11,14.19299598,0.568419365,0
683,720619.2,4209.58,12.27685794,0.249995175,0
684,415687.5,2699.04,12.77145179,0.622666854,0
688,746081.7,5039.01,12.15662455,0.659758311,0
691,1076901.18,7350.07,11.65794382,0.29421894,0
692,401500.63,3003.58,12.7932264,1.555151074,0
694,443157.71,2209.6,15.52055799,2.96085018,0
696,1105412.81,5665.98,13.5460645,1.439452116,0
699,1105412.81,5665.98,13.5460645,1.439452116,0
701,487735.95,2549.88,16.17815293,2.551234811,0
709,1083330.58,5420.95,15.80458819,3.016331711,0
711,1448202.96,8956.75,13.66144478,1.91720147,0
715,1491423.95,9273.53,16.21538159,3.591394938,0
716,487735.95,2549.88,16.17815293,2.551234811,0
717,580373.55,2899.39,15.92845371,3.310964275,0
722,1491423.95,9273.53,16.21538159,3.591394938,0
723,487735.95,2549.88,16.17815293,2.551234811,0
724,580373.55,2899.39,15.92845371,3.310964275,0
731,720619.2,4209.58,12.27685794,0.249995175,0
737,500521.2,2702.11,14.19299598,0.568419365,0
738,415687.5,2699.04,12.77145179,0.622666854,0
741,746081.7,5039.01,12.15662455,0.659758311,0
742,1076901.18,7350.07,11.65794382,0.29421894,0
750,1202348.77,6272.54,15.80458819,3.016331711,0
752,1026752.66,7223.81,16.40337541,3.943957246,0
758,1105412.81,5665.98,13.5460645,1.439452116,0
759,419077.34,2064.15,14.95657328,2.88299789,0
761,419077.34,2064.15,14.95657328,2.88299789,0
762,486945.56,2462.21,13.38907371,1.420974834,0
764,771361.25,4767.2,15.60503631,2.880187558,0
0,1024755.0454669895,5045.709398413893,15.206923812858928,2.2483286634169652,0
1,710649.012089828,4428.919157769491,15.23502520506792,1.971892061279397,0
2,863985.1896003234,5480.746318347378,14.238097097678581,1.8391599346698853,0
3,648249.5296165827,4583.034804191356,15.692975221685884,1.7798067044333192,0
4,681869.8072139715,3378.9263703865577,14.145277414877496,2.35491867611214,0
5,882410.7268691794,4088.539166820795,15.250330245985669,2.3835623951087093,0
6,835293.972141939,5053.299834317657,15.445342673219093,2.64292152293158,0
7,617918.5060028575,3867.4721512740166,15.43233692049515,3.068430285296187,0
8,742947.8255115468,5907.054140310385,15.066049581409832,3.011410133842463,0
9,981623.9172987323,4008.5003170305004,15.538200573207451,3.030263263956729,0
10,914682.663586997,5486.65930412866,14.807100577685958,2.126775715745251,0
11,667925.2208716308,6085.243773772546,14.170341413396516,2.759852289960632,0
12,755832.5811802312,5143.520513709962,15.10488893979358,3.069980072225853,0
13,915974.6687521616,4641.447319813407,15.07617236757272,3.044983073149828,0
14,950734.1043575347,3472.393192187713,14.352530122945474,1.7929566007928273,0
15,1002338.09017497,5698.084624583584,14.804549981744225,1.7340455397600778,0
16,819708.2349145169,3924.365038575761,14.751738365568317,2.1226622246254783,0
17,955518.8334166519,3797.156655589548,15.338022301216473,2.2097988748798687,0
18,897530.1472639658,4962.484356344504,15.29895000816063,2.4138100297790066,0
19,653720.391388781,5566.789410508268,15.73770572085433,2.378350673164623,0
20,968356.704206605,5259.173294354492,14.871722057936921,2.308249717313836,0
21,1032349.7651300223,3379.395818581517,15.146787222276746,2.853172447182158,0
22,933842.983508041,3411.1124048707047,14.46250976012445,2.4324137460567745,0
23,881467.609075377,4903.562881639925,14.393031932587302,2.426466626822219,0
24,1038728.2417520974,5413.04313846614,15.748418889778776,1.7600848475891395,0
25,823154.2844798142,5611.065879668142,14.80020542091603,1.8973341626980498,0
26,993627.4287345342,5865.073887534039,14.918077879117737,2.421858647924459,0
27,742664.0031737657,3586.115820458408,15.488672622229451,2.8348365032484857,0
28,685927.8491786234,3722.4433270542104,14.399006988933875,2.8360751157780513,0
29,791858.1105448756,4957.826446083181,15.573765826120232,1.9764432037872393,0
30,656827.4695661425,3671.92588657141,14.303974347302129,2.8575769331085548,0
31,737666.2735287087,5267.652252972046,15.076672459313514,2.9700589352280153,0
32,697758.643064894,4347.609184773954,14.095228755563838,2.2081487130315005,0
33,1043505.4218785337,4758.504223412589,14.852922020775516,2.663973374153098,0
34,810577.140785547,3704.8663503615758,13.967984724636521,2.050467812030586,0
35,729963.3817435215,4460.148449626184,15.676801693491909,2.520326702104929,0
36,714127.027141021,5629.354730986508,14.263771112722278,2.85174408058223,0
37,713744.3912992011,5166.933132394067,15.144117159641478,2.292324847535286,0
38,643242.962082658,4629.082994938152,15.08503485662916,2.9676629897821023,0
39,789300.7155770202,4161.9754353956205,14.995300539806282,2.845313800341171,0
40,782567.5801301537,6146.944227897011,14.599832837672643,2.268645218671968,0
41,831813.5038201454,4491.70043571312,14.195933634886021,2.961958337311718,0
42,1033082.3118171266,5637.565885052119,14.83910079909948,2.038238202526169,0
43,1004269.3106539692,5573.468917288761,14.28024623498494,2.7867735956028117,0
44,866436.2290227896,4058.925809689256,15.425239310757934,2.0517289006965154,0
45,987196.5815416612,4185.443847800252,15.639827278592291,2.7633337515116425,0
46,795934.6136168399,5569.098083141618,15.506013797573514,3.0111618202782777,0
47,963394.724199936,5773.107230301472,14.189530180761814,2.176323774420875,0
48,988558.1748913889,4332.039590328778,15.322755228562679,2.9751523842342866,0
49,940647.2096270624,3912.379313880919,14.062588365533506,2.4101805281690734,0
50,716357.0744363434,3920.332431499324,15.554269277947077,2.043934199229982,0
51,725870.104481802,4148.212453140711,14.53209680093072,1.7395863169308274,0
52,644081.0494179397,4088.2909729700987,13.992529855170847,2.203475893760151,0
53,752778.3818817417,3887.138541421796,14.858912220685081,2.1325770561787842,0
54,772559.8533606912,4391.27090620518,14.958919468201472,2.3535937295526708,0
55,944586.439925113,3430.372465221617,15.415210607719446,2.027995477632441,0
56,1050441.6723198257,4416.149502455328,15.386101599855081,2.731195559301633,0
57,737658.5965751131,6037.07357806236,15.65505170601206,2.4921219243538415,0
58,1009061.6281870394,5747.758183161807,14.876157516722461,1.8507459627970848,0
59,662417.0127561837,5384.10705108097,15.40492840127883,2.3467751028644788,0
60,804827.8799490524,3663.059783830686,14.796904394441396,2.1398201453958707,0
61,759848.2292540246,5625.160660283544,15.48170084788816,2.5499671500865135,0
62,757956.3672063593,5857.8074155803115,15.239331376511615,1.7935390658722092,0
63,745963.255778169,3873.0467110489685,14.182338438944733,1.81165156339968,0
64,688064.4524785698,4184.0493644624585,14.670808796932084,2.7673317268766624,0
65,867269.9623115336,5615.924549511529,14.808243673235205,2.5553583865482925,0
66,994046.2039734202,3468.6343096315713,14.28711629851518,2.9421251590995614,0
67,620206.9912378319,3562.7786873533246,14.399457456046132,3.067067348238547,0
68,802993.6789277699,3612.9062958190207,14.29990246359763,2.068239060421031,0
69,769501.6671058964,5862.993756087383,14.781812667494357,2.2473070326662077,0
70,1044766.6388989754,4925.228516588637,14.474886710563235,2.7639496005678126,0
71,724812.0590918565,4396.7533684352675,13.980399277829239,2.7299163899500023,0
72,753909.166658706,5876.32300782335,14.308030237068,1.958410828604802,0
73,1013043.2787030112,6090.852174867756,14.073948002666272,2.7203015543679925,0
74,910753.3439917669,5573.909672428443,14.626856061008127,2.1037581405336994,0
75,675478.2091180951,5593.364190933427,14.47719130054394,2.4234599004217974,0
76,969330.4124394164,5915.82573853004,14.909230638776505,2.7738774355511655,0
77,664958.4127919293,5185.522219158348,13.969985294179459,2.3059237822169907,0
78,677019.0380885602,5023.776338341928,15.33944947861546,2.736210411619642,0
79,911308.915274526,3707.747288504382,14.324386650314278,2.8869816204760372,0
80,931470.9542479225,3412.881031757132,14.089701681478013,2.5753423951584655,0
81,1039669.8254122272,6188.6844186522485,14.619955684842768,2.8860620080277797,0
82,620250.0733593613,5538.984658891799,15.044112450433724,2.6511869295270802,0
83,977406.8898736192,5563.2607121773,14.985821347019447,2.7107948004967453,0
84,773807.3263638336,4715.142482354614,15.494536419593658,2.9316433471055374,0
85,695335.215124508,6270.080556814196,15.141901651959733,2.9944300143289375,0
86,953226.6876292473,5765.933239963773,13.966511493603871,2.9223458478286037,0
87,946780.3475874192,4085.7357958747407,14.82260762976574,2.3005288663355374,0
88,701879.6034745973,5142.196052889507,14.007832146243876,2.506926382941564,0
89,849744.8523730468,3777.6353030496794,15.602904533013946,2.9537646510705446,0
90,843133.9856076988,4793.845312027456,15.629285427904021,1.943640305090733,0
91,870628.2190012985,4313.980965381629,14.164427419356796,2.9575189312615806,0
92,815446.0529837174,5636.632563923142,15.05644873286053,2.875202830458928,0
93,791765.9373117444,4042.9814133832915,14.308114388414257,2.1832042491956254,0
94,701953.6090169899,3952.3871131736264,15.726512366975939,2.3652719188416746,0
95,733999.0619692113,5048.465681106562,14.18437794079883,2.7556920652805292,0
96,1039489.9821400482,5946.7922582329675,14.024515942762351,2.3831428436725703,0
97,706043.6402412337,6092.394165306361,15.780471393930846,2.2408770245530096,0
98,649517.8211357758,4376.047160568234,14.530497325799343,1.9403406432371018,0
99,665770.4749733743,5309.247804343608,14.65072254822157,2.6335692546041605,0
100,784111.5021733445,3379.4435538848593,14.799954397216279,2.68035733823918,0
101,1053646.9245430666,4069.850948908372,15.445212515121808,2.9919969304547656,0
102,718611.7182724123,4059.9332761495652,15.177381052160506,2.706249575577514,0
103,813830.6103021665,3403.5708987407597,14.516768194899598,2.196735166212815,0
104,670988.4278783998,4889.519877796191,15.62634644400625,2.054767293824473,0
105,757579.3192286846,4740.792263795764,13.977249773939935,1.851590122436023,0
106,918867.4881041892,3571.1860552178064,14.707835083126907,2.1461052203579003,0
107,923184.5059592116,5568.769238684257,14.992393371939217,3.0255619691140163,0
108,721258.464342476,4905.71634233324,14.378716082550353,1.7447267473232875,0
109,673904.7844679932,5344.590436155835,15.073734687092891,2.5351296622507205,0
110,846370.5947329697,6032.243289066212,14.062101868195949,1.6986758511492637,0
111,1037301.5378479019,4465.886441087505,14.292139684974748,2.9309217434591575,0
112,924376.030198826,5444.854748332285,14.737459534596777,2.3674180099828472,0
113,717240.1475021073,5567.590797346549,14.79404283152438,2.046286019399634,0
114,1013736.8391913013,4663.347869620099,15.343655253797774,2.3367814897255883,0
115,745135.2650637961,3787.755260265587,15.690440612971749,1.9280723539058275,0
116,831681.0625358919,4823.088959252851,14.231242024724898,2.66954762841189,0
117,791039.601956536,5038.960372614225,14.132647081251383,2.1742689253847534,0
118,622467.9046313902,5730.781480706806,15.283585642684205,2.0017398712376226,0
119,725538.5029795733,5627.3092104525695,15.46440241950559,2.5878007835579857,0
120,721552.6029385569,3915.1846275325906,14.63562251565427,2.5889374507047607,0
121,817394.5674081219,6219.062083956804,14.013979964853284,2.6073676665425443,0
122,1052123.7362706456,4171.015549144754,15.030922100302096,2.831143473912303,0
123,758936.273918442,5228.494978208892,15.133828903644766,1.86740861261532,0
124,757203.5416866692,5364.895798253618,14.970950744256147,2.728480510535231,0
125,914391.4832196704,5228.938142987156,15.40352412255204,2.4062090206210285,0
126,1000455.5613291519,5021.262468034392,15.538896296090588,2.6809788691614544,0
127,862905.3511887533,4041.869442968554,15.053989186428689,2.5929938295113715,0
128,682325.654546238,4534.443933046445,15.442995630751183,2.8279303794346733,0
129,768045.3901152924,4107.94851157402,14.707502292631398,2.6409925136259034,0
130,917902.7765156579,5309.722916325756,15.441008115223296,2.4308499165197217,0
131,956595.9196641475,5302.426356696424,14.86928633155686,2.5821316883595085,0
132,732559.2339883237,4026.978178973065,14.553841674808568,1.9306071548230832,0
133,786646.2879396657,3448.368571016959,15.287854959691883,1.9772965045240873,0
134,872313.290812525,3830.507545647486,14.083888274135909,1.758124278578812,0
135,824535.0806077996,5037.094898938368,13.96618144026913,1.923866292210708,0
136,899233.6859772936,3981.182129143376,15.536240541705746,2.6805783079187933,0
137,943601.4215708054,3501.5461451011297,15.544668206317546,2.0596642676200547,0
138,662210.7246072324,5932.824113470138,15.210415808687376,2.9075707535661124,0
139,777422.291227179,6280.637209966761,14.514728753111227,1.8930425312008272,0
140,1054093.868310822,3675.242516155279,14.619663204957034,2.0973075624097626,0
141,947319.355597844,6252.2362141293725,14.977675057320454,1.9825479028841253,0
142,858605.8657458535,5448.472307652048,14.824546621796241,2.620460993994011,0
143,622417.0005701727,4494.729007751726,15.422351358450952,2.5955859047119376,0
144,866382.9324020963,4767.352581662584,15.386660918742924,2.5416903491340754,0
145,991215.8576079889,4839.783723578777,14.239691029398578,2.795636246448808,0
146,688461.0805532385,5145.542579062237,15.501151178660283,3.000822193240719,0
147,842766.4442917419,6130.198367389758,15.178013835386826,1.9661742863533833,0
148,874459.6583409861,6002.540772003094,15.150668228351654,2.6281239419668867,0
149,915704.0545819732,4754.789791146975,15.498484281029446,2.1425994250530906,0
150,643459.8252309291,4903.3919276452125,14.5836679115252,2.090736526896955,0
151,617405.0422474262,3859.787088323779,15.297954812489493,3.048211320156851,0
152,873425.2406904153,5561.389753637068,15.736223612033275,2.039857618613122,0
153,777876.0191571193,5510.246419535462,14.719509781671256,1.919706634479388,0
154,672664.79194451,6005.214822608389,14.755729438193912,2.478451694842097,0
155,862594.5153770668,4228.231568649885,13.978132405109085,2.3901597830277526,0
156,719713.8177961707,4436.907845062786,15.416156645665456,1.8420853775739554,0
157,1051178.9917715157,3650.117295045737,15.630036089976741,1.7442830516048295,0
158,706602.8122591071,3398.1633883207282,15.387436537836878,2.7285765805777547,0
159,964109.3370304445,4447.606185877278,14.04528955549523,2.360288683702091,0
160,706643.9043158494,4064.7984006252573,14.320572398724323,1.7200359711160502,0
161,928253.7126923352,4393.158217095297,15.263630959320562,2.0627230507423158,0
162,766484.0199452019,5512.381314784327,14.085654290004479,2.694481793034124,0
163,930096.9680755781,6106.727598419911,14.831108164097943,2.1861799198440077,0
164,712718.5251722174,3994.3871761743158,14.244982997245502,2.2381653167863416,0
165,761164.757351381,5893.933035526257,15.061234541696713,2.7701402125104266,0
166,815332.8688178258,5206.899345039697,14.474484136922792,2.5526245556600164,0
167,978042.577193522,5587.109508978093,15.672033498623238,2.180312752361182,0
168,949932.5011306033,5436.341866565532,14.931367423806146,1.7597505100559994,0
169,811723.8044777311,5242.804718225194,14.933853830682455,1.8538042206252527,0
170,912253.6245604327,3800.7273556529312,14.897923044898807,2.51975277927257,0
171,782161.4971532343,4192.326016161835,14.95767656397091,2.592802273817554,0
172,913906.9011031326,5045.4576278610475,15.602080826116945,2.402764266755799,0
173,938331.0657062847,4474.432018006422,14.127517977247402,2.4506509620099886,0
174,982700.7054999464,4122.95907833407,14.57640168102184,2.6487538849401897,0
175,723515.9154770216,5603.94573994297,15.239438794713315,2.9742185175846587,0
176,991342.2896973193,5285.1342662116895,14.965306271738084,2.189630194912687,0
177,666822.951642018,3359.38187978551,15.523776695531181,2.070712037057559,0
178,916484.2014030127,4125.767553874337,14.757181375527228,2.3297103753303863,0
179,861539.2994913997,5993.137556565285,14.109393129913927,2.715798164503046,0
180,688867.7507946882,4305.374196271341,15.286028295904792,2.3680129377639663,0
181,622790.9566919757,4274.1267665437745,14.654541725463888,1.759890403525407,0
182,851400.709022771,3631.696413334559,14.45743564117066,3.0571864155713575,0
183,979677.3837953226,3795.9817812153165,14.461902285655144,2.2972239939056482,0
184,930482.4929108138,5874.140796840795,14.354699643421714,2.390909208170533,0
185,808500.3986886067,3562.488863568856,15.016888193676268,3.0388753564249456,0
186,680943.8875079907,3842.925675947018,15.29654261864851,2.1505074104327604,0
187,813570.7846990776,4441.805452620099,14.846078870644451,2.0293474095799824,0
188,845828.5928070792,5238.3305371448205,15.665308999239024,2.463159814271517,0
189,916426.0253099232,4492.384202670642,14.620329362626972,2.8216853000252957,0
190,688207.4048981128,4864.8318799306435,14.759898390439169,2.460048997791037,0
191,862979.7164376497,3984.206761331689,14.42173463406214,2.9172799072973725,0
192,1048458.6570311007,3639.635667182107,14.800236657039475,2.9419713507535885,0
193,830126.7814923021,3825.173615380703,14.812118468694267,2.9686453586366883,0
194,653507.5110673492,3941.55187562157,13.976055545516685,2.072431858547459,0
195,976563.9345788042,5975.089478324213,15.579680829929508,3.0108784868465137,0
196,967269.00452464,4415.674310176984,14.169078439034577,2.6596474257691725,0
197,640131.2498027792,6106.1130137757245,15.045736709617815,3.04920434282819,0
198,751679.7484845564,3480.356022264663,14.492653923530119,2.3775771424045753,0
199,707757.1948688701,5526.032044000705,14.941949953806565,2.7334583854474594,0
200,837820.8496156456,3602.470362669638,14.420559303529728,3.0529096274748477,0
201,693055.0637593464,3927.7782045532895,14.928141681113472,2.3147520750338453,0
202,1047319.9750981245,3672.0380945334655,14.161768388859631,2.099786799934138,0
203,849614.8529197378,4063.9044775971574,14.307184182703264,3.035690330842767,0
204,1032147.0539530559,5221.574912990356,14.627462655782184,2.762954468830655,0
205,660766.1558509765,4078.7558971789476,15.614231794475856,2.481579706969571,0
206,853264.7328954051,4924.727754148653,15.38328546500271,2.6193548888208666,0
207,866510.3008033817,3610.536064050792,14.680322594227471,2.9576615054277537,0
