,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),avg,std,num stds,class
55,1.96,241877.0,1200.6,2.887812832,15.42304161,1.483864832,0.729221266,0.661324262,2
56,1.84,155722.0,1156.4,4.93924406,16.19718672,1.483864832,0.729221266,0.045391452,1
57,0.5,255369.0,889.54,2.926264212,14.02339247,1.483864832,0.729221266,-1.043072038,0
58,1.93,369524.0,2261.75,1.363495748,15.15828448,1.483864832,0.729221266,0.399604401,2
59,0.63,145037.0,800.89,3.112920827,14.02922012,1.483864832,0.729221266,-1.120413401,0
60,1.19,365552.0,1881.69,3.027613011,15.59141751,1.483864832,0.729221266,-0.201655223,0
61,1.82,128450.0,610.54,2.497877684,13.99897972,1.483864832,0.729221266,0.572573931,1
62,1.2,363742.0,2181.7,1.939570184,15.02637651,1.483864832,0.729221266,-0.644665826,1
63,1.99,152250.0,1290.42,4.830041274,16.49350161,1.483864832,0.729221266,0.597866821,1
64,1.61,375057.0,2378.33,2.009956716,15.36898299,1.483864832,0.729221266,0.452379046,1
65,0.7,161528.0,856.4,4.153803058,17.73027397,1.483864832,0.729221266,-1.233708946,0
66,2.18,148985.0,1056.85,4.184372874,16.46578899,1.483864832,0.729221266,0.416689642,2
67,1.07,141697.0,1104.48,1.437412698,13.23111715,1.483864832,0.729221266,-1.145778408,0
68,1.67,150731.0,793.46,4.385793709,15.99488655,1.483864832,0.729221266,0.29949725,1
69,2.49,345675.0,1668.9,0.827106597,12.11953744,1.483864832,0.729221266,0.66928874,2
70,1.37,263609.0,1517.39,3.335204493,15.62947267,1.483864832,0.729221266,0.00092809,1
71,1.22,341238.0,2082.04,1.139400102,12.78976857,1.483864832,0.729221266,-0.416474838,1
72,2.32,243552.0,1375.46,1.511913837,15.49622081,1.483864832,0.729221266,0.959745891,2
73,0.67,380007.0,2280.57,3.900118921,16.68342816,1.483864832,0.729221266,-0.865944499,0
74,1.26,241315.0,1410.36,2.323034131,15.44598316,1.483864832,0.729221266,0.309813201,1
75,0.81,254649.0,1872.62,0.897996446,13.20305663,1.483864832,0.729221266,-0.906150973,0
76,1.23,359813.0,1817.19,2.946471592,15.45166081,1.483864832,0.729221266,-0.468906823,1
77,1.31,144853.0,942.9,4.142670938,16.37566903,1.483864832,0.729221266,-0.305290596,1
78,2.37,123947.0,752.54,3.034695408,15.2055493,1.483864832,0.729221266,1.480683979,2
79,0.49,367498.0,1905.77,2.805028705,15.4293252,1.483864832,0.729221266,-1.391629494,0
80,1.71,134002.0,687.12,1.330936244,13.86381475,1.483864832,0.729221266,0.459335633,1
81,3.37,364522.0,1780.06,3.032324151,15.72695313,1.483864832,0.729221266,1.666458716,2
82,1.82,124219.0,851.72,2.411175139,15.68870681,1.483864832,0.729221266,0.495281094,2
83,0.8,266330.0,1431.51,4.150905153,15.91490427,1.483864832,0.729221266,-1.104302864,0
84,0.77,168358.0,728.85,4.690317296,17.73027397,1.483864832,0.729221266,-1.227700846,0
85,1.02,388887.0,1796.27,4.022094763,16.59299355,1.483864832,0.729221266,-0.639916992,0
86,2.29,363596.0,1908.54,2.741964929,15.10819855,1.483864832,0.729221266,1.301906983,2
87,4.35,353251.0,2169.75,2.395691018,14.82702057,1.483864832,0.729221266,4.204387305,2
88,1.81,333564.0,2232.13,0.218562003,11.70065032,1.483864832,0.729221266,0.377389178,1
89,2.5,247610.0,1421.53,3.217845807,15.75213466,1.483864832,0.729221266,1.254991908,2
90,0.91,270957.0,1875.16,3.291010948,15.97609837,1.483864832,0.729221266,-0.845575024,0
91,1.5,123390.0,785.62,3.017668469,15.20589392,1.483864832,0.729221266,0.361111861,2
92,0.52,155727.0,918.14,3.636470492,16.8275464,1.483864832,0.729221266,-1.442426741,0
93,1.73,123798.0,586.86,2.319540227,14.92595562,1.483864832,0.729221266,0.532607879,1
94,2.11,351355.0,2205.86,1.620282143,15.05559925,1.483864832,0.729221266,0.343263193,2
95,2.37,362044.0,2070.99,1.799115799,16.05088672,1.483864832,0.729221266,0.49825961,2
96,0.92,372891.0,2445.02,2.812128136,14.30892449,1.483864832,0.729221266,-0.994978299,0
97,1.2,379538.0,2352.9,3.597114524,15.16199098,1.483864832,0.729221266,-0.607493124,0
98,0.97,147150.0,1004.83,2.936871241,16.87968413,1.483864832,0.729221266,-0.616698508,0
99,1.76,134801.0,912.01,1.883279231,15.4460333,1.483864832,0.729221266,0.652879542,2
100,3.2,129895.0,780.14,2.710649833,15.41548723,1.483864832,0.729221266,1.649262584,2
101,2.02,354108.0,1978.88,1.162776747,13.29348999,1.483864832,0.729221266,0.371850527,2
102,1.43,137921.0,586.86,1.964178907,14.70763029,1.483864832,0.729221266,0.168308888,1
103,0.54,255808.0,1838.16,3.675459502,16.41122198,1.483864832,0.729221266,-1.379277387,0
104,0.74,157797.0,894.17,4.84975985,17.49055206,1.483864832,0.729221266,-0.920595047,0
105,1.82,143919.0,973.04,2.887439488,16.56252276,1.483864832,0.729221266,0.284296412,1
106,1.52,124866.0,586.86,2.187597004,14.95454159,1.483864832,0.729221266,-0.376005973,1
107,1.11,249608.0,1807.18,3.063868971,14.95645651,1.483864832,0.729221266,-0.357511845,0
108,1.99,249567.0,1746.94,2.936304444,15.53612014,1.483864832,0.729221266,0.841937743,2
109,1.35,133882.0,846.3,2.167799403,16.23162386,1.483864832,0.729221266,-0.487470245,1
110,1.26,379660.0,2533.94,1.238605961,14.85496353,1.483864832,0.729221266,-0.239465086,0
111,0.66,282437.0,1857.0,4.93924406,17.73027397,1.483864832,0.729221266,-1.022677292,0
112,1.4,249583.0,1681.58,3.677682816,16.30411683,1.483864832,0.729221266,-0.302390668,1
113,1.35,155612.0,650.16,3.254067257,16.6575077,1.483864832,0.729221266,-0.373940364,1
114,1.42,158141.0,1385.77,4.499785586,17.27751934,1.483864832,0.729221266,-0.021811221,1
115,1.02,169477.0,746.89,4.93924406,17.270638,1.483864832,0.729221266,-1.481969064,0
116,1.52,355844.0,1828.19,0.313113397,12.65570161,1.483864832,0.729221266,0.137589094,1
117,1.69,130572.0,628.65,1.866376845,14.21877949,1.483864832,0.729221266,0.195644003,1
118,1.25,366856.0,2234.86,1.014248636,12.47644824,1.483864832,0.729221266,-0.702960107,1
119,1.94,372232.0,2574.93,2.521371479,15.43063142,1.483864832,0.729221266,0.951034736,2
120,2.42,373898.0,2244.41,2.853632587,15.38426081,1.483864832,0.729221266,1.227599316,2
121,2.69,355581.0,2332.12,1.722892345,13.36603815,1.483864832,0.729221266,0.724227342,2
122,0.71,253007.0,1384.09,2.818281028,16.43181574,1.483864832,0.729221266,-1.089215946,0
123,1.74,133542.0,694.71,1.869941441,14.58786877,1.483864832,0.729221266,0.308532241,1
124,1.25,142945.0,949.77,2.977455341,15.75445713,1.483864832,0.729221266,-0.481812899,1
125,1.11,169815.0,780.86,4.50929173,16.92408078,1.483864832,0.729221266,-0.256247737,0
126,0.95,256432.0,1944.08,3.224685978,16.24946459,1.483864832,0.729221266,-0.758314751,0
127,2.33,359560.0,1979.15,1.458380123,11.75107279,1.483864832,0.729221266,0.319657278,2
128,0.73,150994.0,729.42,2.780419352,16.31276168,1.483864832,0.729221266,-0.617537385,0
129,1.2,267073.0,1855.52,4.593478576,16.69087892,1.483864832,0.729221266,-0.285416687,1
130,1.13,128540.0,1211.89,2.230003951,15.25821984,1.483864832,0.729221266,-0.045676566,1
131,0.37,162019.0,922.17,3.768566873,16.39910969,1.483864832,0.729221266,-1.43508266,0
132,2.14,140167.0,856.65,2.86112516,15.07709544,1.483864832,0.729221266,0.600168043,2
133,2.26,135866.0,1472.57,2.999400137,16.34567133,1.483864832,0.729221266,0.809723026,2
134,1.53,377214.0,2441.15,3.433584531,15.24998873,1.483864832,0.729221266,0.208932155,1
135,2.63,354087.0,1757.35,2.905244214,15.02972577,1.483864832,0.729221266,1.820458957,2
136,1.81,145359.0,641.97,3.237349351,16.99541359,1.483864832,0.729221266,0.300861066,1
137,0.95,356808.0,1867.47,0.428012428,12.20068711,1.483864832,0.729221266,-0.392228647,0
138,1.88,274057.0,1775.5,4.82597479,16.60348459,1.483864832,0.729221266,0.633866712,1
139,0.98,360271.0,1851.08,0.005441316,12.83289231,1.483864832,0.729221266,-0.574283564,0
140,0.54,382153.0,2108.57,4.72731197,16.97344953,1.483864832,0.729221266,-1.239484887,0
141,1.94,234422.0,1111.95,1.650081402,12.99593875,1.483864832,0.729221266,0.843014769,2
142,2.2,130453.0,716.53,2.911305038,15.07577461,1.483864832,0.729221266,1.041816343,2
143,1.42,142775.0,949.61,1.603555839,13.65393078,1.483864832,0.729221266,0.426964163,1
144,1.54,352630.0,2132.01,1.551592422,13.31500509,1.483864832,0.729221266,0.226742078,1
145,1.86,258576.0,1849.17,1.869600227,13.67077947,1.483864832,0.729221266,0.128517869,1
146,1.07,138690.0,620.32,3.084584481,15.90629876,1.483864832,0.729221266,0.018655902,1
147,1.25,257768.0,1904.0,0.98461289,12.90015603,1.483864832,0.729221266,-0.920356619,0
148,2.93,125696.0,623.29,3.072122536,15.43153446,1.483864832,0.729221266,2.528845247,2
149,2.99,354200.0,2092.09,3.06832774,14.96331228,1.483864832,0.729221266,3.591851628,2
150,2.26,246921.0,1477.94,1.28507045,11.80523226,1.483864832,0.729221266,0.609832608,2
151,0.55,367684.0,1834.09,3.407639826,15.86276819,1.483864832,0.729221266,-1.291637407,0
152,0.86,158901.0,616.91,3.998104223,16.80124945,1.483864832,0.729221266,-1.145076998,0
153,1.25,285244.0,2367.34,4.250880981,16.42104374,1.483864832,0.729221266,-0.731265942,0
154,0.47,401119.0,2048.22,4.220501031,16.55654812,1.483864832,0.729221266,-1.39407381,0
155,1.07,380704.0,1962.6,3.61856121,16.03275987,1.483864832,0.729221266,-0.782746227,0
156,3.24,361360.0,2216.38,1.924109541,15.34823668,1.483864832,0.729221266,2.237527349,2
157,0.75,277768.0,1822.11,4.297741805,17.22917637,1.483864832,0.729221266,-1.278879688,0
158,0.96,263242.0,1445.79,3.069878546,15.99450699,1.483864832,0.729221266,-0.901308337,0
159,1.8,144986.0,885.19,3.645594128,17.1897562,1.483864832,0.729221266,0.714687085,1
160,0.76,251073.0,1199.23,3.751891143,15.71327991,1.483864832,0.729221266,-0.790180794,0
161,3.08,136652.0,1983.77,3.088520741,15.32388383,1.483864832,0.729221266,4.015621827,2
162,0.71,398545.0,2374.69,4.103869528,16.96839877,1.483864832,0.729221266,-1.068855842,0
163,1.64,138998.0,922.18,3.027233769,16.6834788,1.483864832,0.729221266,-0.056473247,1
164,1.22,373055.0,2040.0,3.750752667,15.38821838,1.483864832,0.729221266,-0.472526152,1
165,1.77,148523.0,917.25,1.745831072,13.33725224,1.483864832,0.729221266,0.100509779,1
166,1.59,359269.0,1769.58,0.908965289,11.2583727,1.483864832,0.729221266,-0.152899354,1
167,0.94,387630.0,2400.29,3.630712062,15.94978397,1.483864832,0.729221266,-0.668316687,1
168,0.7,161326.0,834.04,4.156786283,17.4580548,1.483864832,0.729221266,-1.176053542,0
169,0.65,144667.0,698.11,3.076584515,16.69476781,1.483864832,0.729221266,-1.017456418,0
170,1.33,263960.0,1852.46,3.465239542,15.2111666,1.483864832,0.729221266,0.02916672,1
171,1.01,263485.0,1921.98,3.962247439,15.79360634,1.483864832,0.729221266,-1.418717872,0
172,0.71,167254.0,920.82,4.37019007,17.73027397,1.483864832,0.729221266,-1.14471742,0
173,1.89,256657.0,1381.47,3.618598655,16.47452213,1.483864832,0.729221266,0.49171966,2
174,0.35,243661.0,1762.94,1.833917831,13.19294002,1.483864832,0.729221266,-1.047890075,0
175,1.57,373487.0,2277.8,3.285525846,15.62915966,1.483864832,0.729221266,0.186798755,1
176,1.02,359196.0,1750.68,3.540528929,16.40984998,1.483864832,0.729221266,-0.696089178,0
177,1.54,373037.0,2110.05,2.708162392,15.11195166,1.483864832,0.729221266,-0.652554839,1
178,2.37,335302.0,1350.52,0.550563796,12.67029654,1.483864832,0.729221266,1.650765441,2
179,2.85,364417.0,1884.06,2.978358653,15.43615453,1.483864832,0.729221266,0.968478971,2
180,1.69,271467.0,1897.28,4.93924406,16.20423026,1.483864832,0.729221266,0.104868608,1
181,1.61,368945.0,2478.63,2.166296651,14.9971702,1.483864832,0.729221266,0.418190359,1
182,1.03,144151.0,848.73,2.763523393,13.89918754,1.483864832,0.729221266,-0.681075962,0
183,0.73,231733.0,701.39,1.028060293,12.42714561,1.483864832,0.729221266,-1.118921845,0
184,2.06,378524.0,2751.54,3.031647468,15.28209706,1.483864832,0.729221266,0.647921954,2
185,1.91,246370.0,1226.95,2.987194029,15.39670881,1.483864832,0.729221266,0.92450375,2
186,1.87,126032.0,586.86,1.670672928,13.36798205,1.483864832,0.729221266,0.542364025,1
187,1.07,142782.0,625.42,3.325402054,16.02944738,1.483864832,0.729221266,-1.025408888,0
188,1.79,359132.0,2034.5,1.577112665,15.13737677,1.483864832,0.729221266,0.570350812,2
189,0.89,148973.0,696.7,3.480266139,16.49956783,1.483864832,0.729221266,-0.366889658,1
190,0.85,245676.0,1414.87,1.32638772,13.45147559,1.483864832,0.729221266,-0.993788265,0
191,0.7,146854.0,738.57,2.79917656,14.47258235,1.483864832,0.729221266,-1.241380954,0
192,1.18,260734.0,1984.29,2.933814971,15.1149721,1.483864832,0.729221266,-0.564462566,1
193,2.19,246567.0,1796.02,2.732564832,15.42287804,1.483864832,0.729221266,0.507464037,2
194,2.47,118201.0,698.13,2.119842222,13.70663003,1.483864832,0.729221266,0.903144049,2
195,1.33,277470.0,1970.41,3.223473535,15.70003588,1.483864832,0.729221266,-0.400922204,0
196,1.01,260689.0,1412.19,3.890428423,17.0142673,1.483864832,0.729221266,-0.304435307,1
197,0.65,282012.0,1874.77,4.315821073,16.14709932,1.483864832,0.729221266,-1.434620133,0
198,1.72,244524.0,1401.18,1.660582974,13.5277434,1.483864832,0.729221266,0.280136653,1
199,3.35,142970.0,840.16,4.269205763,15.47323694,1.483864832,0.729221266,2.156223945,2
200,2.76,368770.0,2431.91,2.484724106,15.23705573,1.483864832,0.729221266,0.992600641,2
201,1.4,249511.0,1992.93,2.871622717,14.78400628,1.483864832,0.729221266,1.028367985,2
202,1.23,251737.0,985.12,2.477542785,15.33918191,1.483864832,0.729221266,-0.47861533,1
203,0.82,381392.0,2380.68,3.583767683,16.55473032,1.483864832,0.729221266,-1.056533776,0
204,0.51,273477.0,1761.51,4.104099989,17.14258136,1.483864832,0.729221266,-1.243496229,0
205,2.74,374407.0,2774.37,3.335363797,14.51631275,1.483864832,0.729221266,1.620822223,2
206,1.85,118467.0,1068.07,2.599751438,15.73018603,1.483864832,0.729221266,0.463982255,2
207,1.64,382926.0,1928.8,1.850353719,15.12372731,1.483864832,0.729221266,0.148386545,1
208,0.69,274869.0,1885.48,4.558439996,17.13549508,1.483864832,0.729221266,-1.406698348,0
209,0.33,374685.0,2328.22,2.516994423,13.66002295,1.483864832,0.729221266,-1.34187821,0
210,0.87,255273.0,1315.77,2.631628537,15.51117622,1.483864832,0.729221266,-1.35013877,0
211,2.65,139178.0,908.8,3.26894521,15.43842304,1.483864832,0.729221266,1.943291715,2
212,1.1,363404.0,1875.74,1.272032742,13.38663238,1.483864832,0.729221266,-0.250897198,1
213,1.09,252820.0,1373.44,1.313532887,13.07760294,1.483864832,0.729221266,-0.199243088,1
214,3.14,247947.0,1487.59,1.582057983,14.81772729,1.483864832,0.729221266,3.042493339,2
215,1.23,356405.0,2424.1,1.46877626,15.40607138,1.483864832,0.729221266,-0.463109787,1
216,1.75,232449.0,591.83,2.838492638,14.20694717,1.483864832,0.729221266,0.148649398,1
217,0.75,387657.0,2326.0,2.337496825,15.66166951,1.483864832,0.729221266,-0.821674989,0
218,2.43,241281.0,1798.14,2.931704743,15.64081792,1.483864832,0.729221266,1.401301348,2
219,1.25,138368.0,1227.12,2.3285257,15.49167751,1.483864832,0.729221266,-0.162931202,1
220,0.78,378948.0,1908.32,3.608476716,16.12539864,1.483864832,0.729221266,-1.178808995,0
221,1.13,378630.0,2070.84,1.613769783,12.83078735,1.483864832,0.729221266,-0.327905879,1
222,1.84,352831.0,2372.03,1.207798002,14.93329574,1.483864832,0.729221266,0.569998543,2
223,2.1,365977.0,1804.75,1.48114221,13.71435409,1.483864832,0.729221266,0.445412235,2
224,1.19,373349.0,2057.55,3.563120247,16.7629277,1.483864832,0.729221266,0.038436806,1
225,1.12,375336.0,2184.59,3.629146452,16.09404545,1.483864832,0.729221266,-0.325381709,1
226,0.57,159740.0,1214.67,4.688676631,16.93077695,1.483864832,0.729221266,-1.292111682,0
227,1.46,149492.0,807.05,3.739997782,16.92688862,1.483864832,0.729221266,-0.577791311,1
228,1.75,356168.0,1798.94,1.560734028,12.9550751,1.483864832,0.729221266,-0.219442996,1
229,0.63,272908.0,1841.85,4.70260357,17.03649481,1.483864832,0.729221266,-1.495034454,0
230,2.71,344381.0,1917.27,1.237226476,12.42912801,1.483864832,0.729221266,1.672446842,2
231,2.13,347530.0,2262.69,1.848961331,15.46204601,1.483864832,0.729221266,0.68413841,2
232,2.59,358591.0,2098.25,2.408546972,15.1789816,1.483864832,0.729221266,1.41410063,2
233,1.08,350674.0,1789.41,1.259498145,12.31834515,1.483864832,0.729221266,-0.861490963,0
234,0.91,368222.0,2213.01,3.390441786,15.79703687,1.483864832,0.729221266,-0.739538242,0
235,1.25,357131.0,2104.1,1.412711152,11.86944522,1.483864832,0.729221266,-0.171541536,0
236,1.6,248100.0,1799.56,2.315057401,15.68454481,1.483864832,0.729221266,0.184131805,1
237,0.51,271837.0,1590.44,2.510164857,14.2446516,1.483864832,0.729221266,-1.596702806,0
238,2.24,131693.0,725.78,1.465734151,15.31624301,1.483864832,0.729221266,0.829364107,2
239,1.31,359471.0,2225.11,1.977916708,13.03894288,1.483864832,0.729221266,0.17021604,1
240,1.37,360694.0,2289.65,1.737037529,13.2599065,1.483864832,0.729221266,-0.391993008,1
241,0.77,137897.0,839.26,1.546493049,13.62078108,1.483864832,0.729221266,-0.989491646,0
242,1.98,144120.0,815.02,2.958822835,16.19493576,1.483864832,0.729221266,0.87770103,2
243,1.59,353491.0,1737.04,0.967321191,11.59193975,1.483864832,0.729221266,-0.348220412,1
244,1.86,117889.0,724.2,1.109345332,12.64318646,1.483864832,0.729221266,0.46505464,2
245,1.97,349032.0,1833.69,0.667315031,12.95531532,1.483864832,0.729221266,0.400018448,1
246,2.49,140258.0,1042.81,3.067864844,15.61371043,1.483864832,0.729221266,1.403643544,2
247,1.79,231780.0,1658.1,1.643033466,11.84545434,1.483864832,0.729221266,0.520712987,2
248,1.14,143325.0,670.59,3.59447206,16.07344052,1.483864832,0.729221266,-0.445006931,1
249,1.44,257212.0,1852.97,2.951850973,15.3497609,1.483864832,0.729221266,-0.074366922,1
250,1.69,241497.0,995.0,2.27196425,15.68835049,1.483864832,0.729221266,0.782975817,2
251,3.07,134388.0,803.28,2.940205505,14.86180457,1.483864832,0.729221266,1.514643096,2
252,1.46,279842.0,2333.47,4.07828258,16.54797652,1.483864832,0.729221266,-0.062718698,1
253,1.32,246696.0,1839.48,2.144680431,15.10279151,1.483864832,0.729221266,-0.715108017,1
254,1.71,234235.0,933.36,2.191084493,13.49264934,1.483864832,0.729221266,0.112038632,1
255,1.34,370090.0,2358.12,0.718786272,11.5088735,1.483864832,0.729221266,-0.520539967,0
256,1.8,256815.0,1771.19,2.098455174,15.27093305,1.483864832,0.729221266,0.494442978,1
257,1.24,142923.0,645.58,2.998843386,15.56370828,1.483864832,0.729221266,-0.288500739,1
258,2.22,130688.0,781.26,2.405854848,15.57789554,1.483864832,0.729221266,0.765248845,2
259,1.44,247106.0,938.18,2.183436214,15.42916214,1.483864832,0.729221266,0.252046952,1
260,2.36,231203.0,969.36,2.084697807,13.36110741,1.483864832,0.729221266,1.237477255,2
261,0.52,251957.0,1244.93,0.965778617,12.6281484,1.483864832,0.729221266,-1.108128814,0
262,0.92,169271.0,814.42,4.0769791,17.01262683,1.483864832,0.729221266,-0.166429425,0
263,0.71,379083.0,2281.13,2.663296213,13.34132408,1.483864832,0.729221266,-1.123924823,0
264,1.86,238898.0,1191.69,1.742888184,13.29620151,1.483864832,0.729221266,0.327891274,2
265,1.59,156593.0,586.86,4.723062622,16.11561872,1.483864832,0.729221266,0.041304758,1
266,0.81,263738.0,1844.45,4.279993593,17.3557372,1.483864832,0.729221266,-0.945938962,0
267,1.68,369199.0,2454.06,2.401359885,13.99602774,1.483864832,0.729221266,0.046197897,1
268,4.56,363479.0,2703.83,2.408328619,14.64505404,1.483864832,0.729221266,4.159502441,2
269,0.5,396283.0,3047.82,3.814089425,16.98552647,1.483864832,0.729221266,-1.145336548,0
270,0.93,160316.0,1450.75,4.350964501,16.0107845,1.483864832,0.729221266,-0.600629057,0
271,3.8,353304.0,1257.3,1.759243964,13.25007376,1.483864832,0.729221266,2.539019249,2
272,1.92,246020.0,1915.85,2.022723273,15.14016886,1.483864832,0.729221266,0.252427243,1
273,0.4,241451.0,1356.55,1.153815587,11.86914616,1.483864832,0.729221266,-1.443652835,0
274,1.96,139931.0,1682.25,3.07289919,15.82192755,1.483864832,0.729221266,0.903853387,2
275,0.66,154960.0,905.74,3.038684319,16.95369852,1.483864832,0.729221266,-1.532358759,0
276,0.45,264377.0,1401.45,3.560819198,16.9811313,1.483864832,0.729221266,-1.395977832,0
277,2.03,357021.0,2177.9,1.932391882,15.66377278,1.483864832,0.729221266,0.710372911,2
278,0.94,268782.0,1270.78,3.663914821,14.19738093,1.483864832,0.729221266,-0.61745922,1
279,3.28,141366.0,819.72,3.071246953,15.29772835,1.483864832,0.729221266,2.992349433,2
280,1.94,352508.0,2515.58,1.503962702,12.19846397,1.483864832,0.729221266,0.125496979,1
281,2.23,363118.0,2940.0,1.472524697,15.10605856,1.483864832,0.729221266,0.538038185,2
282,1.49,264385.0,1433.36,4.101009723,16.30051413,1.483864832,0.729221266,-0.014520907,1
283,0.69,142444.0,854.96,1.65578704,14.39878019,1.483864832,0.729221266,-1.280733171,0
284,1.26,365418.0,2191.14,3.654229925,16.45473458,1.483864832,0.729221266,-0.413373933,1
285,1.45,155612.0,1235.74,4.491695802,16.49936645,1.483864832,0.729221266,0.224314937,1
286,1.67,374981.0,1891.2,2.658179002,14.40601371,1.483864832,0.729221266,-0.407159984,1
