,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Max Temp (C),Avg Min Temp (C),Class
344,1.01,259801.52,2627.47,17.95650964,6.807773019,0
345,0.98,259801.52,2627.47,17.95650964,6.807773019,0
346,0.93,259801.52,2627.47,17.95650964,6.807773019,0
347,1.03,259801.52,2627.47,17.95650964,6.807773019,0
348,0.75,259801.52,2627.47,17.95650964,6.807773019,0
349,1.06,273619.11,2756.71,18.14455594,6.818754325,0
350,1.07,273619.11,2756.71,18.14455594,6.818754325,0
351,1.1,273619.11,2756.71,18.14455594,6.818754325,0
352,1.06,273619.11,2756.71,18.14455594,6.818754325,0
353,1.03,273619.11,2756.71,18.14455594,6.818754325,0
354,0.96,273619.11,2756.71,18.14455594,6.818754325,0
355,1.01,273619.11,2756.71,18.14455594,6.818754325,0
356,1.02,273619.11,2756.71,18.14455594,6.818754325,0
357,1.01,273619.11,2756.71,18.14455594,6.818754325,0
358,0.93,273619.11,2756.71,18.14455594,6.818754325,0
359,0.95,273619.11,2756.71,18.14455594,6.818754325,0
376,1.08,357035.3,2843.61,16.84486111,6.160416667,0
378,1.09,357035.3,2843.61,16.84486111,6.160416667,0
380,1.05,357035.3,2843.61,16.84486111,6.160416667,0
382,1.07,357035.3,2843.61,16.84486111,6.160416667,0
383,1.03,357035.3,2843.61,16.84486111,6.160416667,0
386,1.08,357035.3,2843.61,16.84486111,6.160416667,0
387,0.88,357035.3,2843.61,16.84486111,6.160416667,0
388,1.03,357035.3,2843.61,16.84486111,6.160416667,0
389,0.95,357035.3,2843.61,16.84486111,6.160416667,0
390,0.94,357035.3,2843.61,16.84486111,6.160416667,0
391,0.94,357035.3,2843.61,16.84486111,6.160416667,0
392,0.63,369594.13,2918.5,17.26800676,6.503918919,0
393,0.59,369594.13,2918.5,17.26800676,6.503918919,0
394,0.59,369594.13,2918.5,17.26800676,6.503918919,0
395,0.69,369594.13,2918.5,17.26800676,6.503918919,0
396,0.57,369594.13,2918.5,17.26800676,6.503918919,0
397,0.46,369594.13,2918.5,17.26800676,6.503918919,0
398,0.66,369594.13,2918.5,17.26800676,6.503918919,0
399,0.51,369594.13,2918.5,17.26800676,6.503918919,0
400,0.74,369594.13,2918.5,17.26800676,6.503918919,0
401,0.48,369594.13,2918.5,17.26800676,6.503918919,0
402,0.7,369594.13,2918.5,17.26800676,6.503918919,0
403,0.5,369594.13,2918.5,17.26800676,6.503918919,0
404,0.43,369594.13,2918.5,17.26800676,6.503918919,0
405,0.53,369594.13,2918.5,17.26800676,6.503918919,0
406,0.32,369594.13,2918.5,17.26800676,6.503918919,0
407,0.45,369594.13,2918.5,17.26800676,6.503918919,0
463,0.6,120950.35,1272.58,18.39823684,6.756973684,0
464,0.57,120950.35,1272.58,18.39823684,6.756973684,0
465,0.67,120950.35,1272.58,18.39823684,6.756973684,0
466,0.55,120950.35,1272.58,18.39823684,6.756973684,0
467,0.57,120950.35,1272.58,18.39823684,6.756973684,0
468,0.58,120950.35,1272.58,18.39823684,6.756973684,0
469,0.66,120950.35,1272.58,18.39823684,6.756973684,0
470,0.42,120950.35,1272.58,18.39823684,6.756973684,0
471,0.42,120950.35,1272.58,18.39823684,6.756973684,0
472,0.54,120950.35,1272.58,18.39823684,6.756973684,0
473,0.4,120950.35,1272.58,18.39823684,6.756973684,0
474,0.47,120950.35,1272.58,18.39823684,6.756973684,0
475,0.48,120950.35,1272.58,18.39823684,6.756973684,0
519,0.84,384907.74,3832.34,17.36054207,6.210857605,0
553,1.1,220025.4,2382.58,16.57200565,5.382951977,0
556,1.1,220025.4,2382.58,16.57200565,5.382951977,0
559,0.84,236439.38,2431.7,17.13734312,5.891001335,0
560,0.96,236439.38,2431.7,17.13734312,5.891001335,0
561,0.98,236439.38,2431.7,17.13734312,5.891001335,0
562,0.99,236439.38,2431.7,17.13734312,5.891001335,0
563,1.03,236439.38,2431.7,17.13734312,5.891001335,0
564,0.97,236439.38,2431.7,17.13734312,5.891001335,0
565,0.85,236439.38,2431.7,17.13734312,5.891001335,0
566,0.94,236439.38,2431.7,17.13734312,5.891001335,0
567,0.84,236439.38,2431.7,17.13734312,5.891001335,0
568,0.88,236439.38,2431.7,17.13734312,5.891001335,0
569,0.82,236439.38,2431.7,17.13734312,5.891001335,0
570,0.77,236439.38,2431.7,17.13734312,5.891001335,0
571,0.91,236439.38,2431.7,17.13734312,5.891001335,0
602,0.62,168840.36,1398.66,19.08972973,8.119285714,0
603,0.53,168840.36,1398.66,19.08972973,8.119285714,0
604,0.61,168840.36,1398.66,19.08972973,8.119285714,0
605,0.73,168840.36,1398.66,19.08972973,8.119285714,0
606,0.64,168840.36,1398.66,19.08972973,8.119285714,0
607,0.6,168840.36,1398.66,19.08972973,8.119285714,0
608,0.61,168840.36,1398.66,19.08972973,8.119285714,0
609,0.55,168840.36,1398.66,19.08972973,8.119285714,0
610,0.57,168840.36,1398.66,19.08972973,8.119285714,0
611,0.61,168840.36,1398.66,19.08972973,8.119285714,0
638,0.87,339554.69,3603.04,16.04993482,4.796666667,0
639,0.84,339554.69,3603.04,16.04993482,4.796666667,0
640,0.74,339554.69,3603.04,16.04993482,4.796666667,0
641,0.9,339554.69,3603.04,16.04993482,4.796666667,0
642,0.84,339554.69,3603.04,16.04993482,4.796666667,0
643,0.82,339554.69,3603.04,16.04993482,4.796666667,0
644,0.84,339554.69,3603.04,16.04993482,4.796666667,0
645,0.89,339554.69,3603.04,16.04993482,4.796666667,0
646,0.77,339554.69,3603.04,16.04993482,4.796666667,0
647,0.79,339554.69,3603.04,16.04993482,4.796666667,0
648,0.82,339554.69,3603.04,16.04993482,4.796666667,0
649,0.65,339554.69,3603.04,16.04993482,4.796666667,0
650,0.8,339554.69,3603.04,16.04993482,4.796666667,0
651,0.73,354549.19,3726.33,16.44598743,5.185969479,0
652,0.82,354549.19,3726.33,16.44598743,5.185969479,0
653,0.72,354549.19,3726.33,16.44598743,5.185969479,0
654,0.78,354549.19,3726.33,16.44598743,5.185969479,0
655,0.77,354549.19,3726.33,16.44598743,5.185969479,0
656,0.7,354549.19,3726.33,16.44598743,5.185969479,0
657,0.71,354549.19,3726.33,16.44598743,5.185969479,0
658,0.73,354549.19,3726.33,16.44598743,5.185969479,0
659,0.79,354549.19,3726.33,16.44598743,5.185969479,0
660,0.75,354549.19,3726.33,16.44598743,5.185969479,0
661,0.67,354549.19,3726.33,16.44598743,5.185969479,0
662,0.77,354549.19,3726.33,16.44598743,5.185969479,0
663,0.66,354549.19,3726.33,16.44598743,5.185969479,0
694,0.61,282434.47,2270.71,17.14828214,6.264220705,0
695,0.49,282434.47,2270.71,17.14828214,6.264220705,0
696,0.74,282434.47,2270.71,17.14828214,6.264220705,0
697,0.5,282434.47,2270.71,17.14828214,6.264220705,0
698,0.55,282434.47,2270.71,17.14828214,6.264220705,0
699,0.65,282434.47,2270.71,17.14828214,6.264220705,0
700,0.61,282434.47,2270.71,17.14828214,6.264220705,0
701,0.52,282434.47,2270.71,17.14828214,6.264220705,0
702,0.62,282434.47,2270.71,17.14828214,6.264220705,0
703,0.58,282434.47,2270.71,17.14828214,6.264220705,0
770,0.63,453827.56,4926.91,15.74800417,4.654944367,0
771,0.66,453827.56,4926.91,15.74800417,4.654944367,0
772,0.78,453827.56,4926.91,15.74800417,4.654944367,0
773,0.63,453827.56,4926.91,15.74800417,4.654944367,0
774,0.67,453827.56,4926.91,15.74800417,4.654944367,0
775,0.77,453827.56,4926.91,15.74800417,4.654944367,0
776,0.63,453827.56,4926.91,15.74800417,4.654944367,0
777,0.58,453827.56,4926.91,15.74800417,4.654944367,0
778,0.58,453827.56,4926.91,15.74800417,4.654944367,0
779,0.59,453827.56,4926.91,15.74800417,4.654944367,0
780,0.66,453827.56,4926.91,15.74800417,4.654944367,0
781,0.43,453827.56,4926.91,15.74800417,4.654944367,0
782,0.65,453827.56,4926.91,15.74800417,4.654944367,0
783,0.36,469472.57,5006.9,16.05583221,4.939729364,0
784,0.37,469472.57,5006.9,16.05583221,4.939729364,0
785,0.4,469472.57,5006.9,16.05583221,4.939729364,0
786,0.35,469472.57,5006.9,16.05583221,4.939729364,0
787,0.39,469472.57,5006.9,16.05583221,4.939729364,0
788,0.36,469472.57,5006.9,16.05583221,4.939729364,0
789,0.41,469472.57,5006.9,16.05583221,4.939729364,0
790,0.3,469472.57,5006.9,16.05583221,4.939729364,0
791,0.37,469472.57,5006.9,16.05583221,4.939729364,0
792,0.35,469472.57,5006.9,16.05583221,4.939729364,0
793,0.34,469472.57,5006.9,16.05583221,4.939729364,0
794,0.2,469472.57,5006.9,16.05583221,4.939729364,0
795,0.32,469472.57,5006.9,16.05583221,4.939729364,0
861,0.94,279780.39,2534.37,16.39226697,5.179332566,0
862,0.84,279780.39,2534.37,16.39226697,5.179332566,0
863,0.93,279780.39,2534.37,16.39226697,5.179332566,0
864,0.89,279780.39,2534.37,16.39226697,5.179332566,0
865,0.97,279780.39,2534.37,16.39226697,5.179332566,0
866,0.91,279780.39,2534.37,16.39226697,5.179332566,0
867,0.82,279780.39,2534.37,16.39226697,5.179332566,0
868,0.81,279780.39,2534.37,16.39226697,5.179332566,0
869,0.92,279780.39,2534.37,16.39226697,5.179332566,0
870,0.9,279780.39,2534.37,16.39226697,5.179332566,0
871,0.72,279780.39,2534.37,16.39226697,5.179332566,0
872,0.88,279780.39,2534.37,16.39226697,5.179332566,0
873,0.88,279780.39,2534.37,16.39226697,5.179332566,0
874,0.63,279780.39,2534.37,16.39226697,5.179332566,0
875,0.74,279780.39,2534.37,16.39226697,5.179332566,0
914,1.06,142409.32,1643.08,16.77338673,6.006727689,0
915,0.89,158054.33,1723.07,17.64121593,6.775786164,0
916,0.88,158054.33,1723.07,17.64121593,6.775786164,0
917,0.94,158054.33,1723.07,17.64121593,6.775786164,0
918,0.93,158054.33,1723.07,17.64121593,6.775786164,0
919,1.0,158054.33,1723.07,17.64121593,6.775786164,0
920,0.92,158054.33,1723.07,17.64121593,6.775786164,0
921,0.85,158054.33,1723.07,17.64121593,6.775786164,0
922,0.92,158054.33,1723.07,17.64121593,6.775786164,0
923,0.96,158054.33,1723.07,17.64121593,6.775786164,0
924,0.88,158054.33,1723.07,17.64121593,6.775786164,0
925,1.0,158054.33,1723.07,17.64121593,6.775786164,0
926,0.97,158054.33,1723.07,17.64121593,6.775786164,0
927,0.88,158054.33,1723.07,17.64121593,6.775786164,0
959,0.89,384510.74,3379.62,16.56509046,5.242376645,0
960,1.08,384510.74,3379.62,16.56509046,5.242376645,0
961,0.99,384510.74,3379.62,16.56509046,5.242376645,0
962,1.07,384510.74,3379.62,16.56509046,5.242376645,0
964,0.99,384510.74,3379.62,16.56509046,5.242376645,0
968,1.03,384510.74,3379.62,16.56509046,5.242376645,0
970,1.07,384510.74,3379.62,16.56509046,5.242376645,0
971,1.11,384510.74,3379.62,16.56509046,5.242376645,0
972,0.97,384510.74,3379.62,16.56509046,5.242376645,0
973,0.91,398400.57,3469.17,16.91188845,5.5192749,0
974,0.64,398400.57,3469.17,16.91188845,5.5192749,0
975,0.9,398400.57,3469.17,16.91188845,5.5192749,0
976,0.85,398400.57,3469.17,16.91188845,5.5192749,0
977,0.9,398400.57,3469.17,16.91188845,5.5192749,0
978,0.98,398400.57,3469.17,16.91188845,5.5192749,0
979,0.83,398400.57,3469.17,16.91188845,5.5192749,0
980,0.9,398400.57,3469.17,16.91188845,5.5192749,0
981,1.0,398400.57,3469.17,16.91188845,5.5192749,0
982,0.94,398400.57,3469.17,16.91188845,5.5192749,0
983,0.95,398400.57,3469.17,16.91188845,5.5192749,0
984,0.85,398400.57,3469.17,16.91188845,5.5192749,0
985,0.95,398400.57,3469.17,16.91188845,5.5192749,0
986,0.9,398400.57,3469.17,16.91188845,5.5192749,0
987,0.82,398400.57,3469.17,16.91188845,5.5192749,0
1057,1.07,89702.5,683.51,15.45751613,4.762806452,0
1059,1.07,89702.5,683.51,15.45751613,4.762806452,0
1060,1.03,89702.5,683.51,15.45751613,4.762806452,0
1061,0.98,89702.5,683.51,15.45751613,4.762806452,0
1062,0.98,89702.5,683.51,15.45751613,4.762806452,0
1064,1.09,89702.5,683.51,15.45751613,4.762806452,0
1067,1.06,89702.5,683.51,15.45751613,4.762806452,0
1068,1.08,89702.5,683.51,15.45751613,4.762806452,0
1072,1.03,89702.5,683.51,15.45751613,4.762806452,0
1073,1.01,89702.5,683.51,15.45751613,4.762806452,0
1076,1.02,102155.66,712.25,16.84994152,6.067836257,0
1077,1.07,102155.66,712.25,16.84994152,6.067836257,0
1079,1.1,102155.66,712.25,16.84994152,6.067836257,0
1083,1.1,102155.66,712.25,16.84994152,6.067836257,0
1085,1.1,102155.66,712.25,16.84994152,6.067836257,0
1089,1.06,102155.66,712.25,16.84994152,6.067836257,0
1090,1.02,102155.66,712.25,16.84994152,6.067836257,0
1103,1.01,115289.61,836.82,18.14039474,7.315078947,0
1133,1.04,366093.1,4164.68,17.30103093,6.265661512,0
1134,1.0,382323.67,4290.11,17.58241922,6.542079536,0
1135,0.91,382323.67,4290.11,17.58241922,6.542079536,0
1136,0.82,382323.67,4290.11,17.58241922,6.542079536,0
1137,0.86,382323.67,4290.11,17.58241922,6.542079536,0
1138,0.87,382323.67,4290.11,17.58241922,6.542079536,0
1139,0.81,382323.67,4290.11,17.58241922,6.542079536,0
1140,0.85,382323.67,4290.11,17.58241922,6.542079536,0
1141,0.91,382323.67,4290.11,17.58241922,6.542079536,0
1142,0.89,382323.67,4290.11,17.58241922,6.542079536,0
1143,0.82,382323.67,4290.11,17.58241922,6.542079536,0
1144,0.95,382323.67,4290.11,17.58241922,6.542079536,0
1145,0.89,382323.67,4290.11,17.58241922,6.542079536,0
1146,0.7,382323.67,4290.11,17.58241922,6.542079536,0
1244,1.08,161171.53,1423.56,19.630501,8.210921844,0
1245,1.1,161171.53,1423.56,19.630501,8.210921844,0
1246,1.11,161171.53,1423.56,19.630501,8.210921844,0
1247,1.04,161171.53,1423.56,19.630501,8.210921844,0
1251,1.06,161171.53,1423.56,19.630501,8.210921844,0
1252,1.06,161171.53,1423.56,19.630501,8.210921844,0
1253,1.01,161171.53,1423.56,19.630501,8.210921844,0
1256,1.1,161171.53,1423.56,19.630501,8.210921844,0
1292,1.01,323710.46,3057.78,16.86260628,6.306201479,0
1293,1.05,323710.46,3057.78,16.86260628,6.306201479,0
1296,1.11,323710.46,3057.78,16.86260628,6.306201479,0
1297,1.06,323710.46,3057.78,16.86260628,6.306201479,0
1304,1.06,323710.46,3057.78,16.86260628,6.306201479,0
1308,0.9,323710.46,3057.78,16.86260628,6.306201479,0
1309,0.67,333422.21,3177.75,17.15107817,6.632578616,0
1310,0.87,333422.21,3177.75,17.15107817,6.632578616,0
1311,0.85,333422.21,3177.75,17.15107817,6.632578616,0
1312,0.86,333422.21,3177.75,17.15107817,6.632578616,0
1313,0.83,333422.21,3177.75,17.15107817,6.632578616,0
1314,0.84,333422.21,3177.75,17.15107817,6.632578616,0
1315,0.8,333422.21,3177.75,17.15107817,6.632578616,0
1316,0.88,333422.21,3177.75,17.15107817,6.632578616,0
1317,0.86,333422.21,3177.75,17.15107817,6.632578616,0
1318,0.78,333422.21,3177.75,17.15107817,6.632578616,0
1319,0.94,333422.21,3177.75,17.15107817,6.632578616,0
1320,0.87,333422.21,3177.75,17.15107817,6.632578616,0
1321,0.92,333422.21,3177.75,17.15107817,6.632578616,0
1322,0.91,333422.21,3177.75,17.15107817,6.632578616,0
1323,0.8,333422.21,3177.75,17.15107817,6.632578616,0
1324,0.82,333422.21,3177.75,17.15107817,6.632578616,0
1325,0.73,333422.21,3177.75,17.15107817,6.632578616,0
1468,0.87,146151.1,924.63,17.34763158,4.49754386,0
1469,0.88,146151.1,924.63,17.34763158,4.49754386,0
1470,0.83,146151.1,924.63,17.34763158,4.49754386,0
1471,0.87,146151.1,924.63,17.34763158,4.49754386,0
1472,0.77,146151.1,924.63,17.34763158,4.49754386,0
1473,0.81,146151.1,924.63,17.34763158,4.49754386,0
1474,0.89,146151.1,924.63,17.34763158,4.49754386,0
1475,0.86,146151.1,924.63,17.34763158,4.49754386,0
1476,0.79,146151.1,924.63,17.34763158,4.49754386,0
1477,0.81,146151.1,924.63,17.34763158,4.49754386,0
1478,0.81,146151.1,924.63,17.34763158,4.49754386,0
1479,0.75,146151.1,924.63,17.34763158,4.49754386,0
1480,0.75,146151.1,924.63,17.34763158,4.49754386,0
1481,0.74,146151.1,924.63,17.34763158,4.49754386,0
1482,0.71,146151.1,924.63,17.34763158,4.49754386,0
1483,0.81,146151.1,924.63,17.34763158,4.49754386,0
1484,0.82,146151.1,924.63,17.34763158,4.49754386,0
1485,0.78,146151.1,924.63,17.34763158,4.49754386,0
1486,0.78,146151.1,924.63,17.34763158,4.49754386,0
1543,0.83,366100.83,2151.68,12.92289585,1.780211685,0
1544,0.82,366100.83,2151.68,12.92289585,1.780211685,0
1545,0.8,366100.83,2151.68,12.92289585,1.780211685,0
1546,0.81,366100.83,2151.68,12.92289585,1.780211685,0
1547,0.96,366100.83,2151.68,12.92289585,1.780211685,0
1548,0.84,366100.83,2151.68,12.92289585,1.780211685,0
1549,0.82,366100.83,2151.68,12.92289585,1.780211685,0
1550,0.8,366100.83,2151.68,12.92289585,1.780211685,0
1551,0.84,366100.83,2151.68,12.92289585,1.780211685,0
1552,0.81,366100.83,2151.68,12.92289585,1.780211685,0
1553,0.86,366100.83,2151.68,12.92289585,1.780211685,0
1554,0.82,366100.83,2151.68,12.92289585,1.780211685,0
1555,0.76,366100.83,2151.68,12.92289585,1.780211685,0
1556,0.78,366100.83,2151.68,12.92289585,1.780211685,0
1557,0.79,366100.83,2151.68,12.92289585,1.780211685,0
1558,0.67,366100.83,2151.68,12.92289585,1.780211685,0
1559,0.72,366100.83,2151.68,12.92289585,1.780211685,0
1560,0.79,366100.83,2151.68,12.92289585,1.780211685,0
1561,0.84,366100.83,2151.68,12.92289585,1.780211685,0
1562,0.72,366100.83,2151.68,12.92289585,1.780211685,0
1563,0.71,366100.83,2151.68,12.92289585,1.780211685,0
1564,0.7,366100.83,2151.68,12.92289585,1.780211685,0
1565,0.69,366100.83,2151.68,12.92289585,1.780211685,0
1566,0.69,366100.83,2151.68,12.92289585,1.780211685,0
1567,0.74,366100.83,2151.68,12.92289585,1.780211685,0
1568,0.63,366100.83,2151.68,12.92289585,1.780211685,0
1569,0.5,366100.83,2151.68,12.92289585,1.780211685,0
1570,0.78,366100.83,2151.68,12.92289585,1.780211685,0
1587,0.51,252578.57,1329.21,16.44955919,2.799949622,0
1588,0.46,252578.57,1329.21,16.44955919,2.799949622,0
1589,0.5,252578.57,1329.21,16.44955919,2.799949622,0
1590,0.28,252578.57,1329.21,16.44955919,2.799949622,0
1591,0.37,252578.57,1329.21,16.44955919,2.799949622,0
1592,0.42,252578.57,1329.21,16.44955919,2.799949622,0
1593,0.28,252578.57,1329.21,16.44955919,2.799949622,0
1594,0.37,252578.57,1329.21,16.44955919,2.799949622,0
1595,0.33,252578.57,1329.21,16.44955919,2.799949622,0
1596,0.27,252578.57,1329.21,16.44955919,2.799949622,0
1597,0.28,252578.57,1329.21,16.44955919,2.799949622,0
1598,0.35,252578.57,1329.21,16.44955919,2.799949622,0
1599,0.42,252578.57,1329.21,16.44955919,2.799949622,0
1600,0.3,252578.57,1329.21,16.44955919,2.799949622,0
1601,0.3,252578.57,1329.21,16.44955919,2.799949622,0
1602,0.29,252578.57,1329.21,16.44955919,2.799949622,0
1624,1.08,125739.42,613.89,14.82198492,2.151532663,0
1628,1.06,125739.42,613.89,14.82198492,2.151532663,0
1633,1.03,125739.42,613.89,14.82198492,2.151532663,0
1648,1.09,140522.38,705.84,15.59614679,2.961513761,0
1652,1.11,140522.38,705.84,15.59614679,2.961513761,0
1656,1.03,140522.38,705.84,15.59614679,2.961513761,0
1657,1.07,140522.38,705.84,15.59614679,2.961513761,0
1658,1.08,140522.38,705.84,15.59614679,2.961513761,0
1659,1.0,140522.38,705.84,15.59614679,2.961513761,0
1663,1.11,140522.38,705.84,15.59614679,2.961513761,0
1664,1.07,140522.38,705.84,15.59614679,2.961513761,0
1696,0.61,150715.7,767.14,16.26632829,3.700669546,0
1697,0.61,163396.05,812.52,17.02935484,4.430141129,0
1698,0.67,163396.05,812.52,17.02935484,4.430141129,0
1699,0.57,163396.05,812.52,17.02935484,4.430141129,0
1700,0.61,163396.05,812.52,17.02935484,4.430141129,0
1701,0.6,163396.05,812.52,17.02935484,4.430141129,0
1702,0.68,163396.05,812.52,17.02935484,4.430141129,0
1703,0.6,163396.05,812.52,17.02935484,4.430141129,0
1704,0.6,163396.05,812.52,17.02935484,4.430141129,0
1705,0.61,163396.05,812.52,17.02935484,4.430141129,0
1706,0.54,163396.05,812.52,17.02935484,4.430141129,0
1707,0.56,163396.05,812.52,17.02935484,4.430141129,0
1708,0.56,163396.05,812.52,17.02935484,4.430141129,0
1709,0.55,163396.05,812.52,17.02935484,4.430141129,0
1710,0.53,163396.05,812.52,17.02935484,4.430141129,0
1711,0.63,163396.05,812.52,17.02935484,4.430141129,0
1712,0.63,163396.05,812.52,17.02935484,4.430141129,0
1713,0.52,163396.05,812.52,17.02935484,4.430141129,0
1714,0.53,163396.05,812.52,17.02935484,4.430141129,0
1715,0.63,163396.05,812.52,17.02935484,4.430141129,0
1716,0.55,163396.05,812.52,17.02935484,4.430141129,0
1717,0.6,163396.05,812.52,17.02935484,4.430141129,0
1718,0.55,163396.05,812.52,17.02935484,4.430141129,0
1719,0.52,163396.05,812.52,17.02935484,4.430141129,0
1720,0.6,163396.05,812.52,17.02935484,4.430141129,0
1721,0.59,163396.05,812.52,17.02935484,4.430141129,0
1722,0.63,163396.05,812.52,17.02935484,4.430141129,0
1723,0.6,163396.05,812.52,17.02935484,4.430141129,0
1724,0.56,163396.05,812.52,17.02935484,4.430141129,0
1725,0.53,163396.05,812.52,17.02935484,4.430141129,0
1726,0.54,163396.05,812.52,17.02935484,4.430141129,0
1780,1.11,149682.73,751.4,15.6184632,3.060238095,0
1781,0.77,160190.33,806.56,16.23828221,3.714764826,0
1782,0.78,160190.33,806.56,16.23828221,3.714764826,0
1783,0.78,160190.33,806.56,16.23828221,3.714764826,0
1784,0.72,160190.33,806.56,16.23828221,3.714764826,0
1785,0.74,160190.33,806.56,16.23828221,3.714764826,0
1786,0.77,160190.33,806.56,16.23828221,3.714764826,0
1787,0.72,160190.33,806.56,16.23828221,3.714764826,0
1788,0.74,160190.33,806.56,16.23828221,3.714764826,0
1789,0.75,160190.33,806.56,16.23828221,3.714764826,0
1790,0.75,160190.33,806.56,16.23828221,3.714764826,0
1791,0.73,160190.33,806.56,16.23828221,3.714764826,0
1792,0.77,160190.33,806.56,16.23828221,3.714764826,0
1793,0.76,160190.33,806.56,16.23828221,3.714764826,0
1794,0.77,160190.33,806.56,16.23828221,3.714764826,0
1795,0.74,160190.33,806.56,16.23828221,3.714764826,0
1796,0.71,160190.33,806.56,16.23828221,3.714764826,0
1797,0.68,160190.33,806.56,16.23828221,3.714764826,0
1798,0.73,160190.33,806.56,16.23828221,3.714764826,0
1799,0.77,160190.33,806.56,16.23828221,3.714764826,0
1800,0.74,160190.33,806.56,16.23828221,3.714764826,0
1801,0.72,160190.33,806.56,16.23828221,3.714764826,0
1802,0.72,160190.33,806.56,16.23828221,3.714764826,0
1803,0.75,160190.33,806.56,16.23828221,3.714764826,0
1804,0.75,160190.33,806.56,16.23828221,3.714764826,0
