,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
39,0.82,1180,371609.0,2553.0,2.656497561,15.65756489
40,1.99,773,224555.0,2031.41,6.08282525,17.25502923
41,1.82,392,133605.0,1171.38,2.884559783,15.55767786
42,1.37,428,144640.0,974.46,6.555014564,17.8177922
43,1.75,441,135495.0,862.66,3.219911703,15.20592946
44,2.04,440,137602.0,987.25,3.394239657,16.71809584
45,0.75,819,258795.0,2401.04,4.551317033,16.40056138
46,1.18,1161,364109.0,3531.43,6.198949159,16.9610271
47,1.0,1179,370557.0,2672.34,1.745279663,15.40282686
48,1.8,778,249633.0,2525.43,6.338892149,16.35438816
49,2.44,437,138611.0,1159.92,4.029102327,16.06730991
50,1.35,841,252697.0,2628.53,5.643650421,17.92068577
51,2.22,829,253894.0,2212.57,6.484852327,17.72269641
52,1.2,859,257410.0,2118.87,7.716765545,18.43137397
53,1.6,836,265697.0,2302.73,6.750794732,17.40130191
54,2.12,412,128240.0,1039.73,2.053716983,14.53915261
55,1.77,390,114757.0,701.72,3.130402694,15.64102655
56,1.39,1111,355698.0,2049.22,2.862680715,15.67228918
57,4.93,1143,350611.0,2351.86,1.675398312,15.09193889
58,1.98,801,250521.0,1603.37,3.051035067,15.07225859
59,0.81,510,174995.0,861.06,7.613839974,17.97351579
60,1.31,501,159073.0,1855.81,7.293847968,18.10221307
61,1.83,782,255838.0,1922.64,2.521593793,15.55881447
62,3.19,1096,342055.0,2454.56,2.566631918,15.14519452
63,1.54,437,145902.0,762.96,2.581878333,15.47068166
64,1.82,445,126962.0,739.14,6.252387821,17.31631829
65,1.81,820,252426.0,1879.57,5.275682101,16.53568313
66,1.49,440,141635.0,774.47,3.026149326,15.83588364
67,0.58,1084,337730.0,3318.62,5.690775375,16.33322806
68,1.79,780,119678.0,1519.15,3.788576489,15.22879096
69,1.53,1185,375540.0,2365.51,2.983338698,15.92515414
70,0.49,882,383633.0,3044.35,6.258166956,17.23158632
71,0.26,1197,372973.0,4033.0,4.779256356,16.6359716
72,1.31,441,144692.0,983.69,3.591848896,15.86648445
73,2.01,744,246297.0,2118.73,5.259486703,16.3167608
74,1.45,789,250595.0,3159.37,7.618096251,17.68052813
75,2.52,1117,341073.0,2362.51,3.858667376,15.31446213
76,0.9,1173,367064.0,2554.23,2.854502623,16.38320112
77,1.04,1200,373890.0,3368.83,6.03288278,16.72196925
78,1.5,409,128499.0,1834.31,6.306738936,17.52994915
79,1.86,829,257292.0,2603.79,6.622702239,17.64141747
80,0.81,1459,385598.0,3924.25,4.278589062,15.62650256
81,1.8,430,136882.0,1285.02,3.164867373,16.07606005
82,1.71,1142,357257.0,2141.75,1.885650319,15.02535949
83,2.28,1284,370018.0,3568.33,3.734930327,15.25842554
84,1.5,409,147360.0,1294.18,3.328164634,15.87040699
85,0.98,1446,379584.0,2603.42,3.626238166,15.58622191
86,1.32,783,246786.0,1817.73,1.830162633,15.67426615
87,1.43,752,242165.0,2275.45,6.553782815,16.47778736
88,0.99,470,151084.0,1622.87,5.853433279,17.27075324
89,1.8,816,366554.0,2960.57,6.234979157,16.62281346
90,1.9,1098,319752.0,3355.91,3.922891738,15.48935323
91,1.17,458,141627.0,1029.21,3.308987767,15.60893774
92,1.36,792,248723.0,2802.77,5.791030909,16.8688861
93,1.74,792,248273.0,1602.41,5.949125893,15.82971377
94,1.61,793,254594.0,1598.55,2.738137112,15.54175174
95,1.88,427,141728.0,1296.63,2.880140231,15.12183247
96,1.42,821,260726.0,1872.54,3.523417101,15.34990828
97,0.89,817,266529.0,3424.15,3.839599138,16.22518184
98,1.73,430,133739.0,1187.16,6.749018184,18.76013408
99,0.63,489,155283.0,833.7,4.963350075,16.81500424
100,0.7,1122,350671.0,2049.35,3.289868645,16.02553087
101,1.64,1166,362626.0,1933.48,2.575243328,15.36371023
102,1.84,775,245060.0,1945.41,2.469539649,15.29907813
103,1.28,494,150770.0,1207.58,4.455725625,16.57979582
104,0.88,801,246423.0,1282.55,1.764550741,15.84792073
105,3.31,1127,356259.0,2253.86,2.518240281,15.28923873
106,2.68,747,243588.0,1717.62,2.462652364,15.58526513
107,1.1,1145,350849.0,3517.68,6.571240354,17.90595828
108,0.83,827,268080.0,2707.03,6.368258033,17.47253415
109,2.5,782,244695.0,2384.1,5.244550529,17.12792817
110,2.72,438,143942.0,846.8,2.505364465,15.85933126
111,1.66,1171,368925.0,2035.44,2.39658506,15.73878813
112,2.52,804,234865.0,2097.9,5.469029837,16.83863243
113,1.61,782,249424.0,1857.8,2.198545379,15.37757833
114,1.12,1172,371418.0,2294.0,3.465019742,16.07594124
115,0.55,864,282130.0,1738.94,4.808543178,17.06010337
116,1.61,433,133616.0,591.12,2.771090692,16.37134912
117,0.63,1141,366612.0,3579.87,6.323571725,17.60560017
118,1.75,824,264413.0,2328.62,2.688962262,15.46001281
119,1.99,1131,354042.0,2698.47,3.450448975,15.58550787
120,3.35,1127,356289.0,2835.86,2.466336455,15.13059554
121,1.42,811,251677.0,1516.12,4.285259727,16.12249638
122,1.76,793,253797.0,1406.03,2.431216881,15.78664848
123,1.0,1198,379134.0,3053.13,3.205024752,16.31085173
124,2.18,1078,377731.0,2380.57,3.285694645,15.56072829
125,4.16,417,128145.0,1096.4,2.956053408,14.81556225
126,0.77,1209,385217.0,1933.62,3.174903408,16.11781069
127,1.54,461,153674.0,696.91,3.175065507,16.94187954
128,1.08,1178,372453.0,1948.04,3.352427382,16.58892569
129,2.56,370,103614.0,1152.04,2.485714388,15.36870434
130,1.61,419,125226.0,1114.49,6.882386253,17.14090587
131,2.24,827,313563.0,4077.4,6.610079805,18.02265348
132,1.61,1165,360480.0,1996.29,3.8949201,15.26582344
133,0.61,921,390879.0,1808.65,5.02912313,16.86066639
134,1.49,740,340363.0,2992.14,4.547261893,16.27158857
135,2.06,447,150312.0,1083.78,7.403527318,18.46507513
136,0.88,1460,378648.0,4042.74,3.555226848,16.46361511
137,1.69,446,132590.0,2479.87,6.83403953,18.778053
138,2.28,435,138070.0,1019.72,2.556876619,15.73466338
139,0.76,839,266914.0,1956.42,4.829884169,15.21436065
140,1.66,483,156276.0,1872.93,6.581991398,17.4287492
141,1.41,474,155567.0,1037.28,1.689474055,16.25958803
142,1.51,1137,352883.0,1805.35,2.402964524,15.38856313
143,1.26,874,274040.0,2252.31,6.261833187,17.30894255
144,0.8,497,155727.0,786.07,4.166037488,16.62646608
145,1.59,806,259241.0,2220.55,5.920351497,16.69163806
146,1.07,495,168774.0,1642.65,3.323063477,16.21364906
147,2.08,756,239549.0,1780.31,2.894396264,15.14728104
148,1.66,754,236058.0,1522.38,3.396985828,15.65622327
149,2.32,784,254411.0,2680.54,2.92134423,15.67865221
150,1.62,434,134839.0,946.56,2.916864314,15.78007732
151,1.46,859,270298.0,2423.07,6.211284022,17.26181656
152,1.53,777,243957.0,1771.74,1.339049347,15.30251906
153,0.82,843,392564.0,1871.55,4.753772187,16.58606572
154,0.82,846,267273.0,2091.7,4.700069605,16.05699177
155,1.04,883,283458.0,2542.6,5.385350564,17.42934694
156,1.54,443,143589.0,1582.43,5.825476153,17.06128385
157,2.19,753,235355.0,1746.64,3.575528757,15.51538658
158,0.9,823,270035.0,1873.5,4.220407036,16.41873575
159,2.03,805,249032.0,2136.14,1.923964496,15.32113379
160,2.56,767,237662.0,1114.63,2.640121422,15.41941528
161,2.36,1144,390396.0,3885.73,3.690406243,15.2803089
162,1.12,777,243647.0,2424.58,6.813191073,17.45413895
163,2.83,411,130007.0,1390.28,2.08921741,14.71861821
164,1.8,428,127896.0,1550.07,6.159671073,16.12488675
165,2.13,1107,331991.0,2808.99,6.25702926,16.12647248
166,1.67,816,267230.0,2091.05,2.35496212,15.39490115
167,0.93,839,386060.0,2210.04,3.813760855,15.8736957
168,0.98,450,138146.0,864.97,3.009424927,15.90332418
169,1.32,415,138720.0,973.04,3.119323746,16.99338482
170,1.19,1204,379362.0,4029.33,6.259491559,17.23813438
171,1.36,728,223309.0,1725.81,4.431773656,15.84689085
172,1.14,838,259726.0,3495.25,6.258955604,18.01804392
173,1.7,421,142499.0,703.15,2.447261439,15.32175854
174,2.03,413,141438.0,988.15,5.850444682,17.1418881
175,2.23,784,250896.0,2362.3,5.819881384,16.49023678
176,1.92,1111,344283.0,1897.57,3.026951788,15.39964262
177,1.38,1212,378887.0,2489.93,3.027576152,15.67424755
178,1.75,763,231505.0,1705.16,2.261218423,15.75945388
179,0.99,1206,384864.0,4257.08,6.272206917,17.54922753
180,1.96,785,242720.0,2190.96,1.635668723,15.33166543
181,1.24,758,356691.0,1823.12,4.212075257,15.50591463
182,1.11,760,228864.0,2599.09,6.055200834,16.84960053
183,0.56,1192,378120.0,2664.5,4.08570465,16.59879652
184,2.45,762,126165.0,1352.84,3.286800272,15.05174726
185,0.68,1397,418162.0,4905.85,4.937712095,16.07498591
186,3.05,747,241770.0,1430.77,2.994934019,15.1167019
187,1.22,806,264778.0,2544.56,6.319972229,16.90641447
188,1.22,842,261883.0,2167.62,3.560698184,16.27665569
189,3.22,397,124592.0,961.98,2.811532617,15.66944982
190,1.88,1160,360848.0,2395.89,1.754041913,15.86782719
191,1.45,421,156331.0,1625.67,3.231683975,15.69848353
192,1.1,813,232027.0,2383.33,6.196642814,17.02849106
193,2.09,438,133681.0,1153.5,4.155910189,16.86845777
194,0.55,1469,374633.0,2239.97,3.442545798,16.02488002
195,0.67,489,170140.0,868.43,3.19698779,17.19712004
196,1.57,1159,361723.0,2334.68,3.058657052,16.57335184
197,1.1,1189,372133.0,2150.18,3.146205327,15.68923251
198,1.78,453,147383.0,1273.37,7.803738444,18.32075808
199,1.97,394,135616.0,738.52,1.462301332,15.49462426
200,1.08,833,384469.0,2183.99,2.818646153,15.87015164
201,1.64,1126,355878.0,2444.81,3.316176705,15.56629174
202,2.93,712,202392.0,1767.61,4.551387921,15.59321327
203,2.73,1124,348767.0,2617.46,3.411998882,15.75552214
204,1.62,829,267808.0,1818.37,5.992058069,16.8581281
205,2.16,1274,398922.0,3661.04,3.772562914,15.79148859
206,2.07,1137,361170.0,1758.09,1.669615349,15.37274983
207,1.16,376,105293.0,2124.41,6.375079682,17.06616496
208,1.55,439,140121.0,817.56,2.410631703,15.39253002
209,2.1,1101,351893.0,2599.46,4.852513995,16.39464631
210,1.35,809,260975.0,1470.22,2.843684989,15.37122243
211,1.08,1199,379953.0,2499.92,3.371911271,16.84385192
212,1.38,824,264631.0,1631.93,3.929375814,16.56373198
213,1.19,444,146162.0,1278.3,3.143149794,16.30124163
214,0.78,1130,346000.0,3613.09,6.889767696,16.78616269
215,2.01,1175,407576.0,2760.11,5.852833453,16.75459667
216,0.84,1146,368653.0,3373.45,6.048710091,15.95775524
217,2.96,775,235786.0,1215.03,2.943528972,15.08439578
218,1.9,481,152841.0,1489.1,6.345436521,17.52450267
219,1.47,796,356330.0,3364.22,6.353442566,16.6647536
220,2.56,790,249805.0,2838.78,3.548689351,15.8556214
221,1.88,436,138242.0,1551.64,0.8938982,15.34230993
222,1.59,835,365652.0,3509.04,5.32893665,15.9925782
223,1.09,839,381176.0,1983.69,3.357960038,15.00387813
224,2.01,629,123316.0,1897.76,5.373144042,16.51427009
225,0.89,433,158559.0,764.97,2.81056106,16.48296818
226,0.87,470,161769.0,1416.8,4.905318513,16.26157818
227,1.85,771,239478.0,2455.98,6.157092393,17.06599835
228,2.13,355,138529.0,1612.16,4.59853536,16.31130436
229,1.64,421,127823.0,653.77,6.238466035,17.08465924
230,2.94,1150,351942.0,2376.08,2.971371506,15.10804546
231,2.89,991,325621.0,3465.72,6.553009519,16.46221411
232,0.74,790,355387.0,3298.86,5.113496585,15.79014222
233,1.49,782,245119.0,2438.11,6.016337793,16.49127632
234,2.3,704,160599.0,1256.45,3.403134226,15.0681997
235,0.79,1204,384331.0,2525.58,2.582827202,15.74619771
236,0.99,814,263001.0,2320.53,6.813667163,16.73145734
237,1.34,1065,319687.0,2246.57,4.979988558,15.82568256
238,1.69,766,231367.0,1461.41,3.403802493,15.46932193
239,2.31,1099,345431.0,1924.29,3.180680135,15.84103198
240,0.59,1096,346755.0,3304.97,6.326176692,17.06257608
241,1.2,1165,367040.0,1802.83,2.659503818,16.00357413
242,2.8,436,141444.0,1340.39,3.765250152,15.19426212
243,1.82,432,132579.0,1174.0,2.163754213,15.24517862
244,1.95,802,251486.0,2453.3,5.378416297,15.63970722
245,3.8,1158,362343.0,2530.62,2.363953985,15.47885549
246,0.89,492,175983.0,1794.32,6.885839832,18.22447714
247,0.56,1157,367462.0,2677.15,5.320501256,16.41863528
248,1.25,834,269094.0,2229.09,2.869548538,15.08449188
249,1.45,853,254931.0,1907.23,3.4639903,15.65320444
250,1.36,838,265497.0,1694.77,3.227416527,16.69461691
251,1.41,732,219466.0,2470.58,6.07192785,16.29889346
252,2.25,1170,363710.0,3562.92,4.857964056,16.36992873
253,1.47,1221,383034.0,2211.97,2.272973431,15.28053141
254,1.53,395,117042.0,1658.63,6.219870988,17.03043011
255,1.59,794,368906.0,2588.53,4.803103327,16.0336507
256,1.27,1198,386737.0,2665.85,5.707742375,16.74385624
257,0.71,1209,386036.0,4024.94,5.269608768,17.0233794
258,2.74,1135,352699.0,2455.22,3.316255173,15.61744905
259,1.07,746,240234.0,2317.63,7.311288902,17.63120554
260,0.85,1392,374837.0,4380.84,4.737478166,16.21331859
261,1.11,853,273785.0,1859.65,5.176287501,17.1200415
262,0.89,808,253207.0,1983.14,4.048846412,15.90833091
263,1.48,405,127235.0,1153.04,2.893178557,15.45089738
264,1.86,442,142728.0,1331.59,6.449880764,16.94337074
265,2.59,1100,346471.0,1899.94,0.534793518,15.52448764
266,2.47,408,122911.0,1698.46,5.849710809,16.65115308
267,1.06,847,271545.0,2627.89,6.229341662,16.83316659
268,1.53,1138,354922.0,3540.36,5.595382504,16.22481519
269,1.96,815,158321.0,1702.12,4.768318739,15.65557275
270,0.74,1183,373071.0,2105.45,3.605407237,15.18153911
271,2.33,445,143692.0,1574.61,6.09407896,16.75044181
272,2.51,778,248819.0,2709.21,5.001774286,16.41667981
273,1.88,404,121751.0,695.24,5.361850717,16.86624756
274,2.04,379,248835.0,1012.2,2.920411453,14.57249231
275,1.36,1137,387108.0,2478.13,3.284988299,15.42393559
276,1.52,836,251437.0,2379.79,5.9855771,17.29598328
277,2.74,1142,358275.0,2269.21,3.740202096,15.22716198
278,1.53,428,134044.0,1191.01,6.643229626,17.50253755
279,1.15,864,393156.0,2491.34,5.666126069,17.23581986
280,1.12,899,409096.0,3779.32,6.114023601,17.05675836
281,1.48,347,78065.0,1598.9,6.585846154,16.72605748
282,0.69,1478,469473.0,5006.9,6.836915567,17.69819924
283,0.82,1368,427451.0,4110.83,6.471198827,17.04042091
284,1.39,822,261385.0,1818.77,3.476684214,16.02692247
285,2.6,679,225311.0,2067.42,2.718235533,14.98757794
286,1.4,857,371168.0,3370.51,6.052627151,17.33821066
287,2.36,1142,448759.0,2798.1,4.099008304,15.50983319
288,1.11,1011,344085.0,2545.3,5.722997194,16.64615496
289,2.09,424,107903.0,1531.9,6.498346558,17.80210059
290,1.03,875,282069.0,2557.58,5.003187054,16.19577816
291,2.38,403,128019.0,849.56,2.149580243,15.34338859
292,2.39,755,238910.0,1378.08,2.287090431,15.57326092
293,2.15,797,248111.0,1244.69,4.253872165,16.19404493
294,1.96,417,132417.0,1127.32,3.609269158,15.9006267
295,2.03,773,240764.0,1287.95,1.801583667,15.5406608
296,1.41,469,146738.0,994.19,3.535769699,16.69121495
297,1.9,829,253228.0,1973.74,6.245276167,17.23255333
298,1.16,475,149543.0,1410.55,8.153661475,18.33006273
299,1.68,814,255008.0,1999.85,2.059897524,15.26435358
300,1.2,857,268768.0,1763.76,3.543616244,15.97239233
301,2.5,410,141359.0,1010.79,5.305905107,17.50278211
302,2.64,398,124438.0,1013.89,5.46594844,15.81792042
303,2.57,395,129646.0,740.94,2.479556658,15.95841395
304,2.58,1169,368916.0,1980.09,2.944115594,15.17917134
305,1.92,1082,347923.0,3163.59,4.843555888,15.68369668
306,1.75,796,257239.0,1824.22,2.777552883,15.21927676
307,2.75,755,237416.0,2003.97,5.752431839,15.81499596
308,1.64,429,137461.0,1593.5,2.776481447,16.61310034
309,1.43,831,257853.0,1130.39,2.232891878,15.74678409
310,1.25,863,271768.0,2043.0,5.860434784,17.25221386
311,2.55,377,120009.0,1225.11,2.822505325,15.56336766
312,2.06,780,264015.0,1078.91,2.704835107,15.45084066
313,0.94,1375,365728.0,3886.94,6.259312528,16.80222727
314,0.95,1146,355298.0,3312.78,6.169379842,16.95068865
315,1.23,1183,371486.0,2385.46,1.57016755,15.41723664
316,1.62,829,261462.0,1730.79,2.132292764,15.48694875
317,1.58,458,140158.0,901.85,5.422684824,16.59292117
318,2.2,752,243050.0,1719.16,2.857102245,15.66978594
319,1.54,778,351117.0,3442.79,6.186206491,16.82176293
320,2.34,788,251116.0,1628.02,2.858215443,15.66925894
321,1.67,766,234066.0,1642.02,1.702465014,15.4267636
322,0.54,505,162195.0,1664.41,5.453122982,17.61791947
323,1.72,822,267052.0,1159.41,3.447165352,15.83031601
324,1.33,849,381666.0,3540.26,5.603021262,17.98234086
325,2.42,1097,343983.0,2256.54,3.406685109,15.28173671
326,2.93,807,268708.0,2428.15,2.915716928,15.26931376
327,1.59,794,249305.0,2526.85,6.141234232,17.1299551
328,2.63,1128,362527.0,2930.18,2.540656348,15.21733248
329,0.86,842,262701.0,1984.76,6.975958317,17.49801357
330,1.59,437,132281.0,1180.84,3.739978657,15.14785229
331,1.24,807,246140.0,2828.42,7.14238945,17.47283613
332,0.99,1163,363026.0,2191.36,3.288600271,15.94394367
333,2.02,793,249762.0,1947.27,2.324733705,15.09168109
334,1.23,1195,381271.0,2499.47,6.621100342,17.47701745
335,1.43,1130,346184.0,2673.39,6.103560786,16.73723772
336,0.65,1189,369544.0,3289.12,3.948681918,15.66258169
337,0.67,1151,440781.0,4578.95,6.328384742,17.81522226
338,0.97,1113,351116.0,1973.37,3.19387045,15.88585374
339,1.61,822,255574.0,2364.11,5.211915088,16.83266341
340,1.28,360,122336.0,1107.01,5.747006088,16.43809246
341,2.6,798,253179.0,1652.05,3.012375699,14.98793213
342,1.85,810,262015.0,2083.09,3.187835825,15.74044145
343,1.61,1144,358423.0,1673.97,1.714308264,15.11509609
344,1.97,424,133692.0,1065.83,1.233143628,15.54160736
345,2.26,799,325606.0,2397.55,7.013030319,16.5690978
346,0.65,806,253984.0,1821.89,4.019733909,16.16962969
347,2.54,753,256639.0,1315.68,4.079748011,15.87899593
348,2.54,782,244367.0,1889.81,3.898915529,15.46995559
349,2.11,434,142853.0,804.44,3.610576379,16.16006965
350,0.83,756,229928.0,2624.28,6.233940357,17.34418954
351,1.39,415,127703.0,926.13,4.092478932,16.17903884
352,0.73,475,146267.0,1048.87,3.956389053,17.65143475
353,2.99,1129,345945.0,2210.49,2.500610311,14.94050112
354,1.53,1177,354245.0,3661.9,7.28363033,17.74695535
355,2.4,414,134390.0,850.47,5.786381915,16.52630868
356,1.68,275,78065.0,586.86,3.16071394,15.31798946
357,1.53,760,239769.0,1989.12,1.295418484,15.43817362
358,2.83,381,118444.0,1111.89,5.840212059,16.07901606
359,0.79,1150,328735.0,3308.12,6.647829218,17.709111
360,2.1,428,127511.0,1944.72,6.65184113,17.40805638
361,1.81,773,242398.0,1802.35,1.707384368,15.48334312
362,0.89,1391,435674.0,3690.47,5.191294769,16.18109541
363,1.58,828,255903.0,1252.15,2.780799215,15.22869599
364,1.03,471,154667.0,1273.09,5.235381105,17.7151347
365,1.03,876,267063.0,2311.52,6.567020747,19.10576539
366,2.9,393,129921.0,1056.15,3.577897066,15.72656068
367,1.09,450,181612.0,711.7,3.869740936,16.25381699
368,1.48,756,240208.0,1179.01,2.574286926,15.70678091
369,0.47,888,277971.0,3021.79,4.612524353,17.25837687
370,1.83,800,252151.0,1870.94,1.223506106,14.73678477
371,2.76,768,232585.0,2258.91,4.699593127,15.80851947
372,1.21,804,247719.0,1249.38,3.388657739,15.60055713
373,0.7,1084,332029.0,3839.46,6.481139593,16.4570878
374,1.61,832,264159.0,2622.79,5.328980137,16.49685342
375,1.02,1221,383848.0,3880.09,5.573791798,16.82565718
376,1.71,412,129903.0,672.23,1.211217229,15.55351982
377,1.12,1159,357563.0,3625.77,6.050909082,16.74496103
378,1.92,812,256722.0,1205.34,2.323611618,15.43505031
379,1.53,789,246497.0,2876.32,6.384927321,17.23614061
380,2.2,712,345004.0,1588.26,3.955055856,15.26965359
381,1.96,402,128674.0,1109.89,2.274677951,15.71343108
382,1.88,800,231936.0,2068.42,6.806564525,17.6887639
383,0.64,1396,388242.0,4857.85,5.081038992,16.44070128
384,3.22,819,256247.0,1552.97,2.096194396,15.16615798
385,1.95,747,234549.0,1524.7,3.475979122,15.29692644
386,1.31,444,143332.0,826.89,2.804384937,16.65544758
387,0.92,835,265208.0,3006.0,4.631449589,16.62849454
388,1.15,1133,351650.0,2307.02,2.134374152,15.87651353
389,1.33,424,138660.0,1185.69,2.830293273,15.48101931
390,1.69,1159,364515.0,2378.03,3.211529089,15.51443243
391,0.87,886,399720.0,3298.06,6.946907836,17.77197699
392,1.05,804,257435.0,1282.26,3.209449738,16.56570867
393,1.38,413,125703.0,1710.32,6.282808508,17.10484329
394,1.8,777,233601.0,1618.08,2.852890022,15.68935451
395,1.07,819,264567.0,1988.37,2.557570732,15.33973907
396,0.63,501,171662.0,1405.18,4.111051157,16.79649994
397,1.23,833,271047.0,1856.67,3.447684987,15.93118346
398,2.17,801,256189.0,2531.74,4.217427417,15.86296052
399,1.37,805,260662.0,1776.06,1.950727554,15.35699445
400,0.57,502,163308.0,1662.08,5.038829644,17.0876956
401,1.85,758,240294.0,1122.67,2.65387862,15.5572748
402,1.73,814,256227.0,2246.29,6.143179518,17.564051
403,1.84,789,231286.0,2295.99,6.148743022,16.78639415
404,0.52,1181,379801.0,3149.0,6.48519491,17.27640675
405,2.13,830,362998.0,2807.99,6.07289659,16.73701553
406,1.16,504,159621.0,1740.96,7.031205963,18.18615503
407,0.65,1180,374451.0,2339.8,3.83722176,17.18865098
408,2.07,458,149899.0,1225.4,4.41471503,16.4094363
409,1.84,802,255723.0,1716.6,1.859198192,15.61548312
410,2.45,398,122439.0,2070.53,5.675694873,17.35078647
411,1.89,823,253905.0,1773.11,1.550284672,15.33582161
412,1.37,434,140059.0,798.05,2.041701315,16.62620855
413,2.14,791,249202.0,1249.6,1.909860192,15.11324455
414,1.56,781,240775.0,2208.0,3.483480118,16.07361876
415,0.82,1241,393997.0,2349.43,3.667444998,16.41179621
416,0.72,843,266232.0,1886.41,4.56179334,16.76576076
417,0.83,503,164641.0,1722.5,5.352438819,17.11632604
418,1.52,752,229709.0,2114.29,5.759871573,16.88043762
419,1.43,1171,372088.0,2087.34,3.78780177,16.05717601
420,0.84,1161,368061.0,3425.81,6.351270288,17.07483004
421,1.6,1173,363054.0,2551.6,2.601254618,15.68113322
422,2.46,738,230687.0,1637.46,4.162283677,14.95295122
423,2.62,795,268929.0,1815.47,4.012810986,15.51978838
424,1.63,980,349987.0,2510.23,2.45736137,15.62846629
425,1.61,476,140182.0,666.58,2.869154517,16.2605484
426,2.68,1098,349531.0,3068.32,2.428005718,15.62586518
427,2.29,1127,352437.0,3378.05,6.370750136,16.06902463
428,1.58,435,130520.0,1293.4,6.741138103,18.41441484
429,1.15,719,231874.0,2943.49,4.973384313,15.50499592
430,1.25,803,245368.0,2638.95,5.732233492,16.35232026
431,2.58,765,243448.0,2088.32,1.034446687,15.11449563
432,4.07,464,153287.0,1066.52,2.298518621,14.86181075
433,1.32,1191,448049.0,4255.6,5.933450627,17.56044794
434,1.3,410,132449.0,1780.4,7.119783435,18.7275984
435,0.87,1154,318940.0,2928.3,7.005534544,17.45995582
436,1.35,886,269485.0,2307.02,7.103945236,16.5395739
437,1.48,822,256791.0,2272.96,6.68868655,17.22052612
438,1.3,416,125706.0,2227.36,7.03029631,18.60491017
439,1.88,832,260185.0,1855.19,3.603223519,15.54884355
440,1.02,470,164170.0,818.94,3.385904952,16.74092756
441,2.66,755,132532.0,1212.55,3.198708708,14.91723957
442,2.87,726,260884.0,2997.63,5.224124915,16.22114261
443,1.2,838,265039.0,2383.14,3.668772973,16.05564857
444,0.6,840,266045.0,1504.54,3.949925561,16.29315534
445,2.19,1101,351295.0,3458.62,3.813318169,15.58818422
446,1.7,455,133741.0,1333.04,5.679462754,16.25535621
447,2.68,724,232930.0,1920.37,4.150662367,15.51483544
448,0.67,1173,366559.0,3600.85,6.412966329,17.49559785
449,1.46,1198,382782.0,2696.97,6.167260999,17.22756209
450,1.62,1144,368412.0,3030.3,2.533338919,15.47356809
451,2.85,710,232798.0,1707.9,5.113941493,15.38586217
452,0.79,1122,352795.0,3996.57,5.657802699,17.22708729
453,0.35,761,246910.0,1905.34,3.230565705,15.9126038
454,0.95,836,270330.0,1729.6,2.651671995,15.44827646
455,1.34,815,257433.0,2527.34,6.779217127,17.77970563
456,1.29,798,372249.0,1952.61,3.065106207,16.14449609
457,2.46,1142,356931.0,2333.25,2.612851084,14.9785734
458,0.93,1133,358637.0,2438.36,3.829326862,15.75067068
