,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
58,1.32,468,349229.0,2160.59,5.129321183,17.47161277
59,1.95,1116,131569.0,2278.24,2.037990985,17.17327233
60,1.36,1138,349813.0,2203.78,2.463141376,16.38265825
61,0.83,857,260449.0,1865.32,1.563711191,15.09341273
62,2.44,1207,378439.0,3583.08,2.885193171,16.58296486
63,1.13,443,261837.0,2457.29,1.908792997,15.53698254
64,1.22,1204,164938.0,2347.35,5.608184667,17.63114445
65,0.94,441,368510.0,1052.27,5.765289971,15.52066385
66,2.09,307,241498.0,1369.17,3.731696369,16.91996626
67,2.58,721,365486.0,3553.78,5.938404402,13.94836633
68,1.76,432,143345.0,2288.89,4.448470815,17.33904586
69,1.9,415,377936.0,826.15,5.691603512,14.0949303
70,2.17,421,246372.0,2519.43,6.119076571,16.31299357
71,1.92,797,374105.0,2606.26,3.411257409,15.20146977
72,0.64,1215,121814.0,4834.14,4.073901875,17.17984879
73,1.37,1179,377976.0,1946.54,4.104537709,17.46191181
74,1.29,1185,375095.0,3548.36,2.438803851,15.90719061
75,0.74,431,353265.0,1841.44,3.698491325,14.50241765
76,1.21,1143,383226.0,2407.3,2.71317794,17.25560388
77,2.02,783,357720.0,1623.76,5.585798387,16.80539596
78,1.3,1144,138479.0,2074.61,5.120167833,14.10048814
79,1.02,1171,392888.0,2996.85,6.327257046,15.56396407
80,1.51,1173,258398.0,2370.46,6.200636889,16.643634
81,0.99,448,270135.0,1184.91,4.412634042,15.92858842
82,2.1,1138,365657.0,731.06,2.775377152,16.35228155
83,1.43,453,380795.0,2302.77,6.363825772,16.69760842
84,2.2,1182,376273.0,1761.02,6.015070091,16.89761869
85,2.63,451,253975.0,1357.07,5.947581571,15.2765995
86,1.11,1143,344299.0,2443.37,4.011154368,15.28398929
87,1.93,1165,355296.0,1001.98,2.618610865,14.65167375
88,1.93,826,362258.0,1129.95,5.626536804,16.62506866
89,1.28,1184,166399.0,2166.23,1.984539462,13.57566166
90,2.81,847,249949.0,2269.34,3.105098906,16.63646192
91,0.94,836,363619.0,1080.08,6.117280855,15.53703738
92,1.55,464,342433.0,1071.19,4.911602348,14.41167862
93,3.04,1124,253929.0,2672.65,2.510100287,15.04370595
94,2.05,839,270462.0,958.51,1.474032105,16.17444573
95,1.36,449,247972.0,3970.96,5.209592148,16.78216863
96,0.61,451,248872.0,2459.43,6.756747974,16.76274283
97,1.6,441,354315.0,740.37,2.812816196,18.90958516
98,3.72,445,242714.0,3102.44,1.508341247,15.73693688
99,2.18,1168,365221.0,2209.54,5.557712576,15.61411913
100,0.99,1181,369955.0,2271.16,6.771795427,16.86570344
101,0.8,816,249070.0,2157.88,2.098832378,15.73771834
102,1.06,1213,338426.0,1035.91,4.66966431,16.99361238
103,1.6,459,376707.0,1208.84,5.179780186,15.44205641
104,0.86,1196,260782.0,1879.34,3.035327106,17.31005457
105,2.8,1148,376705.0,2710.4,1.473194424,15.03253306
106,1.74,1099,352208.0,1843.11,1.711989834,16.4715947
107,2.75,426,364691.0,2161.6,2.041379874,16.98688927
108,0.73,1129,257119.0,2214.69,1.563467669,15.93002375
109,4.59,493,92696.0,3003.25,3.901379929,16.52338727
110,0.78,692,392195.0,1874.69,1.864666218,17.04200522
111,0.77,1115,358251.0,1043.72,5.802769436,15.54627859
112,1.89,1179,252897.0,2280.21,2.660784448,15.6828189
113,1.09,1148,385946.0,1151.67,5.823346193,16.79881541
114,1.5,1160,156310.0,2443.74,5.071104419,15.24418276
115,2.21,1172,382903.0,1230.25,1.592534018,16.21635486
116,0.48,481,380741.0,1404.97,6.203354327,15.17392594
117,1.2,428,337060.0,623.51,3.230285548,16.4450189
118,3.1,1222,365801.0,1956.42,5.082496266,16.34028554
119,0.95,775,377116.0,2077.36,1.061933347,15.40728642
120,1.58,1113,364754.0,998.01,5.9029686,15.37316755
121,1.77,829,222754.0,1590.08,4.447053718,15.6230799
122,1.53,822,351335.0,2589.58,6.708419623,16.29251821
123,2.32,1211,246271.0,2027.47,4.893047116,15.37447803
124,0.85,799,268866.0,3017.53,5.445182269,16.97333128
125,2.35,378,361714.0,2490.77,1.133385399,17.25137134
126,2.84,1145,360857.0,3213.12,3.527961434,15.13142458
127,1.5,1170,145932.0,1931.11,3.374075348,16.31130894
128,1.86,456,383325.0,3000.26,6.046015583,16.8617281
129,1.96,1174,145212.0,745.27,5.02855159,17.41982961
130,1.27,796,369037.0,2333.66,6.569296835,16.70492229
131,1.86,1117,333968.0,840.1,6.559269366,16.75934544
132,1.63,999,350612.0,1766.26,1.956887857,16.2252824
133,1.43,1170,252549.0,2305.33,1.209630641,15.46427813
134,1.3,430,150983.0,812.02,4.505325125,15.940265
135,1.84,437,141770.0,1696.34,6.425134304,15.46640526
136,1.7,1150,344421.0,1229.86,6.636289599,15.98780932
137,1.35,799,85243.0,1622.85,2.81417863,17.45870966
138,2.3,470,140548.0,880.64,1.439847252,18.24078614
139,2.82,779,252746.0,1892.4,1.816715229,17.15946918
140,0.57,850,376278.0,2794.0,3.939856022,16.05807997
141,1.44,1134,266748.0,2516.54,1.302595162,15.01999303
142,1.56,391,315115.0,1145.76,3.862545161,15.00182437
143,1.13,407,248617.0,2106.81,3.43708112,17.50897337
144,2.13,1392,370731.0,3108.4,1.510562962,15.40966563
145,1.04,1190,369098.0,2411.06,5.906486124,17.3012202
146,2.18,891,358017.0,1295.14,4.796277209,17.46822781
147,0.79,394,335054.0,635.08,5.050765678,14.37327429
148,1.58,831,245515.0,2525.27,4.302965036,17.17627868
149,2.03,807,158356.0,922.51,1.417160235,16.21218487
150,2.57,1099,354445.0,2328.77,5.695765375,14.15622008
151,2.55,749,263478.0,2082.06,4.723952095,16.98466794
152,2.53,1164,158631.0,2079.96,5.844522952,16.82299877
153,1.77,780,366316.0,2242.79,5.785789227,17.10869741
154,1.62,1157,141557.0,649.48,2.328469823,16.23140242
155,2.19,399,162678.0,2241.76,2.754183006,14.20445542
156,1.48,1183,149837.0,2386.95,3.691183704,16.05715868
157,1.21,310,83845.0,966.48,6.249449811,13.72125614
158,1.04,1169,122733.0,1177.07,5.338725082,16.47326485
159,2.41,444,252831.0,942.73,5.126944849,14.11426795
160,1.62,787,248592.0,1893.64,3.986449786,13.81986367
161,2.17,1181,384662.0,3359.45,4.507001855,15.57119605
162,1.15,795,363139.0,2599.23,5.870653961,17.06202421
163,1.43,1201,372708.0,2238.24,2.952100574,15.62544228
164,1.68,1183,447539.0,1945.08,6.30986985,16.25613914
165,0.42,865,396484.0,4494.35,3.86216102,15.88896755
166,1.64,1155,352790.0,2286.83,2.928621224,16.17908869
167,2.4,1203,395249.0,2214.45,4.36014252,16.23370622
168,2.59,472,358933.0,2312.73,2.802375179,17.29283814
169,2.57,318,110319.0,2179.16,5.292184625,15.97624419
170,0.72,470,115184.0,1821.15,2.511146036,16.69484203
171,3.67,388,131136.0,1009.83,6.227161422,15.24308976
172,1.39,881,246082.0,1847.84,2.289372805,16.70367367
173,1.55,1191,382324.0,1557.96,2.460173211,16.75335243
174,3.32,421,365567.0,1082.72,5.538960341,15.34678401
175,1.88,808,242741.0,764.28,1.143733906,16.748597
176,0.81,1197,363817.0,2186.29,5.108369261,16.11865174
177,2.5,1178,277695.0,1339.64,5.500979068,16.22552897
178,1.28,1173,261531.0,2524.2,3.726274866,13.63429352
179,1.6,452,167258.0,1667.07,5.109240429,15.37805877
180,1.38,753,207713.0,1201.09,0.914084637,16.48054261
181,1.5,1153,353471.0,2349.11,5.461766055,17.78676739
182,2.05,1144,347954.0,2092.43,3.80330548,14.05283627
183,1.34,411,394168.0,2223.85,4.794105102,16.70094908
184,1.47,1174,365889.0,3297.22,2.693736004,18.4994778
185,1.68,446,359194.0,1829.14,4.864503412,16.17518084
186,1.6,275,78065.0,1183.71,4.665504963,17.01062046
187,0.55,819,358795.0,1535.86,6.164783481,15.57550971
188,1.61,1148,155496.0,2882.75,1.562632894,16.71735712
189,1.25,461,359342.0,2104.79,5.494280094,15.34687191
190,0.46,1376,370477.0,2429.02,6.13345508,16.67048272
191,1.49,780,230872.0,1985.83,6.118266256,16.07161722
192,2.17,1165,361738.0,1573.53,4.486256277,16.64215858
193,2.11,1194,168376.0,2287.74,5.882165162,15.20726296
194,1.37,469,234004.0,3315.07,5.719466541,16.40599336
195,0.88,761,443887.0,921.01,2.289295671,14.39705235
196,1.12,800,360476.0,2861.99,5.671038694,15.30709142
197,1.19,1188,136092.0,2310.68,1.985299399,15.74060918
198,1.65,1146,159445.0,1791.76,4.502544283,16.86941346
199,1.22,1184,144656.0,699.62,2.169008015,16.10077437
200,1.06,429,373789.0,3516.16,1.538812362,16.58825147
201,1.92,466,357331.0,1700.37,4.307954589,15.93848753
202,1.64,432,262546.0,954.84,2.38284948,17.02431926
203,0.3,1170,371241.0,2590.41,3.96264212,16.77144223
204,3.99,833,374964.0,2418.1,6.396422805,15.42981908
205,3.24,1180,370319.0,3365.7,4.110757349,16.22637765
206,1.1,812,349803.0,2990.14,4.667725796,14.57483343
207,1.73,437,352301.0,2456.86,1.273683683,17.71831941
208,1.95,421,354849.0,1180.88,3.226196871,17.97286837
209,1.43,881,370108.0,2220.99,2.275684913,17.42099847
210,3.04,1114,252520.0,2710.38,5.306297286,18.45356031
211,3.64,1158,110192.0,1202.69,5.878578511,15.72551475
212,1.93,1160,363245.0,2318.76,1.98213918,17.14818953
213,1.18,1174,134013.0,1109.82,4.960777601,14.71035797
214,2.58,1104,247586.0,985.43,5.659529066,16.2643214
215,0.85,1124,357882.0,2389.19,5.122032308,15.16224803
216,1.39,457,279669.0,2249.13,4.04219691,15.94122278
217,0.83,1158,136767.0,2341.22,2.780856272,17.64829575
218,1.16,1189,244473.0,636.48,3.303441125,16.19695061
219,1.18,1205,247273.0,2149.79,5.705601692,16.16484018
220,0.85,775,344742.0,2834.61,2.041567218,13.73417144
221,3.3,775,228426.0,2409.82,4.648882696,15.10394377
222,1.36,388,349717.0,1139.86,6.758642473,15.60598013
223,1.88,811,351993.0,2150.7,3.973200884,17.34389161
224,1.58,438,370785.0,2931.64,2.436323804,16.67731628
225,2.66,1190,142445.0,586.86,5.556190134,16.05125607
226,0.6,1191,374627.0,1854.7,2.949132069,17.08920248
227,1.32,860,146230.0,2899.98,4.688405378,15.77498788
228,0.52,420,351910.0,2256.99,6.047005622,16.71104663
229,0.88,390,367729.0,2044.35,2.911731827,17.50675905
230,2.67,802,261361.0,2560.52,4.545899996,16.71010635
231,3.26,755,242348.0,974.43,1.94299365,15.4298908
232,1.55,852,387108.0,1196.47,5.203675331,14.41475211
233,2.45,787,148669.0,1037.56,5.430905796,15.67934209
234,1.87,788,251207.0,1816.93,6.80566939,15.43856425
235,1.67,1105,256162.0,2641.89,1.560708266,16.19121909
236,1.69,806,319049.0,1694.47,6.173562885,16.45877496
237,2.4,1177,134673.0,1882.48,5.755998649,15.52779133
238,2.11,1195,261521.0,2277.65,2.891863703,16.9806503
239,2.28,427,262352.0,1975.57,1.830252466,17.08223538
240,1.92,446,257600.0,1509.66,5.921235164,16.76511448
241,1.15,1139,363089.0,2415.45,1.225498502,15.37700644
242,0.94,1165,375122.0,782.38,3.734115725,16.31009369
243,0.82,846,374550.0,2961.25,3.537830248,15.36279066
244,1.88,414,344741.0,1788.67,5.546826632,16.29729718
245,0.68,1201,354460.0,2063.16,4.52882768,15.81396332
246,3.53,1115,355805.0,758.05,5.394131587,18.58735433
247,1.58,745,351735.0,2182.56,2.327994193,17.6900419
248,1.08,1210,371008.0,2315.25,4.102614335,15.51862443
249,1.91,847,214367.0,3459.11,5.150528089,16.38704559
250,0.77,399,364835.0,2275.51,5.800691292,16.9020229
251,2.62,1118,355917.0,2520.21,6.113165679,14.41800759
252,1.43,436,235086.0,2351.5,5.471918651,15.43786845
253,1.95,364,366293.0,935.95,5.849237704,14.08806377
254,1.02,479,364430.0,2142.4,2.21051349,16.35555672
255,1.76,470,389600.0,3262.69,0.921169163,17.35554519
256,1.95,1128,364294.0,676.27,1.543995743,16.81434812
257,0.89,1118,364264.0,1598.06,2.282862729,15.25886111
258,1.5,416,239139.0,830.02,3.329007659,16.101242
259,0.83,1136,112673.0,2235.82,5.732449214,14.53461249
260,2.15,801,250259.0,971.84,2.69483438,15.78656401
261,1.93,1199,345966.0,1560.87,2.491872182,15.68851736
262,3.52,871,253854.0,2389.51,5.391251718,16.5634533
263,0.76,814,402560.0,1797.62,1.956029176,13.63382739
264,1.15,1111,358304.0,2267.12,5.307559505,17.3463902
265,2.13,1132,257812.0,892.6,2.029956403,15.60348844
266,1.89,1141,206004.0,2477.81,5.391427253,17.69473938
267,1.92,1197,377050.0,1097.32,5.633493415,17.43707618
268,1.94,793,357102.0,1363.15,1.237179386,16.708172
269,1.69,492,264899.0,1571.3,5.749922285,16.90541009
270,1.61,1159,385896.0,2248.06,6.963609954,16.94803923
271,1.61,441,145030.0,2548.3,5.627062919,15.19006532
272,1.94,1203,375758.0,2798.06,4.833613689,17.01645192
273,2.06,758,249658.0,1080.84,1.450070285,15.68858573
274,0.79,1205,262329.0,3420.4,5.403486663,15.24515659
275,1.24,1355,354152.0,2316.83,6.284898003,16.55547344
276,1.69,801,351911.0,2394.73,4.69332207,15.33415917
277,2.01,799,347362.0,2424.79,5.513811577,15.83319883
278,1.51,489,237940.0,1819.47,6.256156647,16.31648281
279,2.38,1123,130088.0,1970.48,5.940706864,16.9767698
280,0.53,1165,261359.0,2395.49,2.855583388,16.81013782
281,0.72,443,351366.0,1634.26,4.376768442,16.90380356
282,1.99,1160,355427.0,3548.86,1.553647412,17.10485154
283,1.85,464,251890.0,4243.23,3.37955289,15.59995375
284,1.32,847,267628.0,3147.71,3.654693316,16.99917015
285,1.36,1123,151426.0,3068.73,5.893163244,16.56497223
286,1.19,432,342033.0,2548.92,5.229779963,16.68550486
287,4.34,442,363641.0,2298.87,3.394229321,16.34330471
288,1.95,1106,255164.0,1339.12,5.671603395,15.90392138
289,1.01,421,112134.0,777.07,4.993729728,15.66348375
290,1.8,516,396760.0,2408.68,4.019665933,15.63111518
291,0.83,1132,359305.0,847.13,5.996481063,15.74666057
292,3.91,476,173113.0,2402.39,4.465595929,15.68668861
293,1.69,427,238937.0,2141.49,6.267434016,16.61379644
294,1.01,815,136647.0,3311.74,1.201862376,16.72063437
295,1.29,1168,152727.0,2393.68,1.98835645,16.18611929
296,1.11,1179,391568.0,2907.99,2.326973445,15.56621495
297,1.36,1171,377010.0,3184.58,2.971583724,16.4535196
298,1.5,1199,371863.0,3568.67,3.056101019,16.75502966
299,1.14,766,368639.0,1292.64,4.664021053,14.98650581
300,2.13,821,150579.0,2639.14,5.130715378,16.29889767
301,1.07,1167,231345.0,1638.17,5.45063595,16.78522518
302,1.6,1201,372991.0,2449.75,3.415104863,16.16560603
303,0.63,459,364937.0,2396.38,2.503668543,17.17540611
304,1.01,1217,272263.0,2323.98,4.949214458,16.32794629
305,2.5,849,360162.0,2177.82,5.489909675,15.35420653
306,0.58,1112,372687.0,1992.14,2.896331323,16.72050693
307,1.18,871,398527.0,2035.28,4.585152064,16.7589518
308,1.67,1151,259770.0,2120.39,3.821941645,15.52372365
309,2.28,426,357534.0,2024.13,1.80305184,16.4120525
310,4.14,487,128109.0,1798.57,5.267117367,14.05660915
311,1.21,809,384195.0,3024.98,2.55620607,15.41971527
312,1.19,1146,276620.0,1843.47,2.542774078,16.42878477
313,1.37,1153,357556.0,1544.31,4.121373037,15.09875611
314,0.82,771,255075.0,2199.96,1.494120514,16.74023827
315,2.19,1192,400168.0,2001.39,6.573095588,16.24295168
316,1.15,1203,143444.0,1064.29,4.98617083,17.21951619
317,1.43,773,97274.0,2105.8,2.977497918,14.13383902
318,1.3,463,241744.0,2211.42,6.478065617,15.87627144
319,0.55,846,256137.0,3577.53,3.777824247,16.4736988
320,1.73,827,354060.0,1898.3,1.359710038,15.25540455
321,1.16,783,253369.0,2063.97,4.593849519,15.73822547
322,0.49,466,376631.0,3965.06,5.635219661,15.3454835
323,1.12,822,130510.0,2031.88,5.310890174,16.83635706
324,1.62,1122,369864.0,3630.19,5.660529094,15.56758588
325,2.3,695,254364.0,1765.74,5.712503604,16.26946213
326,2.23,406,253597.0,2099.56,1.967971624,13.83059609
327,0.91,775,391372.0,2874.22,5.770673017,16.29762678
328,1.13,1157,234263.0,2132.93,2.289411872,15.9823699
329,1.66,1155,384767.0,1291.24,6.704849231,17.66229577
330,1.51,427,88458.0,1350.48,3.192786936,18.64913501
331,1.21,1201,405399.0,2055.07,6.032751325,15.98104985
332,2.37,1173,239185.0,2105.36,4.600776249,16.3751587
333,0.76,1196,254503.0,2133.31,3.42513417,13.77344934
334,1.25,1086,242747.0,2150.82,3.534547147,15.59371416
335,1.64,785,342122.0,2200.19,5.337184758,17.77245411
336,1.03,1179,99860.0,1389.77,5.601534585,16.32227208
337,2.52,788,134908.0,2481.01,1.242230434,15.82866292
338,1.91,504,261964.0,2053.14,6.001898412,15.1945838
339,1.62,485,356785.0,1891.67,5.403483202,15.54488432
340,0.94,1118,353011.0,2186.95,4.569901281,16.28268338
341,1.43,852,377481.0,1685.15,4.19581658,16.31017969
342,2.91,449,125800.0,1027.37,6.045271127,15.77119533
343,0.85,811,245677.0,897.55,5.803506145,16.37047406
344,1.12,460,230366.0,1978.24,5.144783042,14.15927624
345,1.13,1081,306765.0,2527.89,5.397239945,16.57271794
346,0.55,421,154639.0,1846.42,1.323651322,15.50836688
347,1.0,1142,264642.0,1088.93,2.001390779,16.49503984
348,1.03,491,253575.0,2264.23,5.006961593,16.63829953
349,0.58,1161,353651.0,1609.75,3.037614456,16.41584703
350,2.79,785,364806.0,3137.98,4.487763483,16.20914708
351,0.63,852,141771.0,2338.24,4.404885757,16.78980324
352,3.01,997,333097.0,1132.6,2.23991415,16.4509396
353,0.95,446,362453.0,1321.49,5.344183029,15.62782399
354,1.39,1146,357288.0,2026.69,3.089748022,17.02121454
355,1.93,1184,358806.0,1775.66,4.145339542,17.15794847
356,1.48,381,243858.0,1779.83,5.627192578,16.27347628
357,1.13,1148,363566.0,2051.05,1.216385417,17.22141074
358,0.46,1188,372940.0,1806.45,0.960248132,16.50430389
359,2.38,1161,143469.0,3524.75,6.009047133,14.9620326
360,0.92,819,252024.0,3855.98,2.794666792,16.79239491
361,1.67,472,141027.0,1787.59,2.816562899,17.68135366
362,1.28,448,364348.0,2703.79,4.995030651,16.76245195
363,1.06,775,351552.0,1159.04,0.814490248,15.63182233
364,0.95,431,259043.0,2500.74,5.325395465,15.37526027
365,2.13,1188,250440.0,1889.49,6.274256856,16.52434633
366,1.68,1154,366176.0,3394.6,2.376939353,15.64403432
367,2.14,471,278049.0,2507.43,5.675239955,15.78548125
368,3.46,511,355472.0,2706.98,5.172518704,15.93767599
369,1.3,831,373981.0,2361.19,2.809597805,15.60785975
370,2.08,762,243685.0,2204.35,3.9869459,15.48915026
371,0.89,1141,364268.0,1716.39,2.585612448,16.13024338
372,1.42,414,247568.0,2282.51,1.13758706,15.78284423
373,3.74,490,361637.0,2151.36,5.738859301,16.87770451
374,0.65,813,365290.0,1853.48,3.366235833,16.55948602
375,1.29,869,374352.0,1940.01,6.308055598,16.27577171
376,0.91,1192,149179.0,1660.38,5.764261874,16.36899279
377,0.96,794,338638.0,1954.9,3.835072106,13.73034387
378,1.58,1212,141813.0,2255.53,2.76530475,15.43338196
379,0.79,430,120646.0,1614.7,5.633366992,15.30825274
380,0.92,437,367841.0,2323.34,5.212694524,14.04477398
381,1.98,758,240115.0,1795.29,2.439797949,15.91917723
382,1.95,440,241355.0,1848.05,4.449500216,15.48667469
383,0.77,416,399345.0,2132.08,4.214471497,14.95229418
384,0.81,477,375425.0,1099.43,5.855652057,13.85291479
385,2.54,793,241483.0,2293.17,1.958376605,13.93946413
386,1.44,1141,343749.0,2337.9,1.062121687,16.81335904
387,1.97,1201,369874.0,2551.08,6.70122505,17.29156494
388,2.64,1138,151594.0,2215.96,5.145880568,15.1040132
389,2.25,452,370687.0,1133.08,2.842939031,14.98141617
390,0.82,423,367412.0,2282.74,5.124266425,13.77213776
391,1.33,777,344281.0,1485.64,5.105113396,15.13979212
392,2.83,412,343464.0,2286.44,2.752718774,16.94875252
393,2.05,807,257413.0,2114.55,0.959321593,16.34054662
394,0.65,1182,264600.0,1764.01,5.70521217,16.62795764
395,1.31,414,366094.0,1886.01,3.280208816,16.85643972
396,2.91,1169,358931.0,2622.35,5.169340482,16.98269584
397,1.76,814,384046.0,1685.2,4.521079792,14.21950642
398,1.23,1212,256755.0,3235.67,2.449749615,17.41876334
399,2.91,501,351743.0,926.21,6.332836588,17.31459871
400,0.67,501,387563.0,2488.38,4.205706699,15.81292116
401,2.42,432,338492.0,2448.59,4.141381151,16.79272103
402,1.85,1138,230624.0,1000.81,4.741472312,15.48932159
403,1.73,787,251865.0,1730.86,1.023950795,17.34380441
404,1.29,790,350433.0,2305.94,4.98396658,13.92853332
405,0.52,1194,254166.0,1266.53,5.517984325,16.39562037
406,1.8,1221,383983.0,3578.25,5.250626718,17.44191086
407,0.48,1221,374458.0,2515.95,3.053215785,16.97309444
408,2.24,1097,364951.0,2110.63,0.991401645,15.26258169
409,2.65,1167,252300.0,2365.93,2.345171833,16.37624323
410,1.52,789,151371.0,828.59,5.354987429,17.53847341
411,1.78,1187,367027.0,2370.75,2.097504636,16.1656672
412,2.22,754,269776.0,2826.71,4.033570419,15.16968927
413,1.42,457,111339.0,2427.26,5.662282429,17.38931611
414,1.54,811,347739.0,1968.68,1.785176629,13.81408768
415,2.21,409,109351.0,1474.0,2.583254937,16.06962028
416,1.76,776,349673.0,4106.56,5.131720946,17.08459857
417,1.23,1185,366267.0,1642.16,2.547363143,17.2493701
418,1.88,1128,360678.0,1752.79,2.611474903,16.93088636
419,1.37,773,264506.0,1085.4,5.661040778,16.20903611
420,2.15,792,362361.0,2276.34,1.804477284,17.01122916
421,1.84,1171,272509.0,2861.52,5.546407986,15.84538529
422,2.62,1201,349285.0,2017.27,5.874852174,16.9825861
423,1.31,1180,259733.0,1682.02,2.927376589,14.65484239
424,1.56,1165,363465.0,2329.26,5.258825542,14.97555808
425,1.85,771,373970.0,2416.55,5.01701596,14.4718693
426,1.89,817,358328.0,984.3,3.496419494,15.98182526
427,0.4,851,386023.0,2460.69,2.132620941,16.2601808
428,1.89,757,244047.0,961.7,3.491810137,15.58330387
429,1.14,1199,368402.0,1913.47,1.969296995,17.02216531
430,0.91,1174,268304.0,4355.07,2.089939125,16.28425707
431,1.97,795,355663.0,3437.99,0.90767003,14.8626918
432,1.38,441,260481.0,2297.03,2.049467652,17.0642081
433,1.12,1018,375194.0,2134.26,2.259467109,15.51021682
434,0.87,444,359719.0,1175.26,1.180351455,15.11186508
435,1.77,1193,362625.0,2004.54,5.339260113,16.28858993
436,1.08,428,252022.0,2236.97,3.210605568,16.48246101
437,3.64,1198,389741.0,2212.13,5.735798778,17.14142301
438,1.31,509,258352.0,2192.61,6.352471741,16.26638318
439,1.52,1145,328331.0,2304.26,3.827614578,17.27582051
440,1.1,1159,240529.0,2124.49,3.920126956,16.57921986
441,0.91,754,348325.0,2356.92,5.22981945,16.21806255
442,2.33,1213,365496.0,1707.93,5.980689101,15.47165441
443,2.52,383,250246.0,1703.76,1.351235731,15.53073835
444,2.86,1181,360954.0,1784.67,3.411204672,15.64596286
445,2.06,1391,359697.0,3094.2,0.281737589,15.25818673
446,2.72,1045,231418.0,1571.16,4.452129091,16.37031977
447,1.51,500,371862.0,2100.42,6.000094427,16.14593451
448,1.03,433,242014.0,3337.83,2.834632781,16.07641012
449,1.61,441,139865.0,2318.61,3.727628696,16.60740326
450,0.68,1158,254521.0,1841.41,2.994931867,16.74061119
451,2.62,1130,364287.0,1665.45,3.260797186,14.23073142
452,1.84,1154,350636.0,3622.7,0.555302799,14.37426694
453,1.51,312,117598.0,1030.54,4.506400758,17.20838282
454,0.52,801,254182.0,1540.93,4.404078504,15.14155689
455,0.53,785,240105.0,904.01,5.822152372,17.2448141
456,0.89,480,354377.0,2282.54,3.105955363,16.51319304
