,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
234,1.65,1188,114040.0,1709.1,6.505081831,17.26047625
235,1.19,492,146883.0,668.75,3.290504909,17.70772771
236,1.03,1079,101240.0,1262.51,4.793564677,18.06648512
237,1.01,1141,287723.0,1872.3,3.549138647,16.37920096
238,1.28,469,356641.0,3004.3,4.58762292,17.32955582
239,1.63,1216,385610.0,2335.16,6.126009162,16.44291243
240,0.81,1182,399681.0,2827.95,2.400487835,16.1395863
241,1.07,1227,155066.0,2250.55,6.529538504,19.41391812
242,1.08,1205,398950.0,2381.79,8.047370889,14.28665783
243,2.65,1156,145237.0,1191.14,3.642402184,16.50240956
244,0.92,1173,281080.0,3407.15,2.168187829,18.50188417
245,2.38,1057,389084.0,2310.75,1.880930506,15.9686091
246,1.32,543,398642.0,2509.14,2.80955107,18.93693746
247,1.4,1166,172117.0,1887.41,5.929336159,17.15190767
248,2.07,875,401563.0,3918.15,3.398245923,16.62748281
249,2.31,340,360540.0,1091.26,2.392501769,15.74122489
250,1.98,1141,396694.0,2658.5,1.897134232,18.20426208
251,1.08,802,373842.0,3550.85,5.321481464,17.12972649
252,1.2,398,145154.0,800.76,3.034176548,18.40921524
253,1.29,810,280836.0,2501.67,6.123758504,15.74651106
254,1.46,1132,384467.0,2739.19,6.120241731,17.38519452
255,0.58,1198,141532.0,1972.38,2.761371736,15.42639188
256,0.8,795,391665.0,1894.32,6.294170848,16.95991033
257,2.33,796,119712.0,1924.23,3.91302719,14.88778134
258,1.83,767,396047.0,2316.18,6.147448801,16.55801675
259,0.9,463,192214.0,2404.68,6.416151425,15.89330429
260,0.81,1161,358503.0,2261.24,2.777783107,17.83659968
261,1.19,719,263989.0,2339.29,6.042337802,17.72174493
262,0.81,760,384122.0,2436.01,2.148907109,15.54982649
263,1.85,449,273491.0,1259.36,5.646667717,15.7621476
264,1.94,357,143290.0,3545.24,5.846224018,16.72502584
265,1.32,428,134529.0,2568.85,5.370628417,15.14196969
266,1.05,1241,404071.0,2797.37,3.492762839,16.78015581
267,2.5,421,166017.0,851.48,6.704638683,18.20875005
268,3.68,437,379905.0,2558.31,6.795025739,15.17074132
269,0.98,1145,152519.0,1112.62,4.198473434,16.2466108
270,1.99,786,391970.0,1852.11,4.125888227,14.10840531
271,1.61,1211,149743.0,1237.58,5.411998139,17.97522716
272,0.95,1094,148536.0,656.59,5.633747839,16.14469039
273,2.1,401,313311.0,3285.8,5.943109685,18.11595943
274,1.57,769,387098.0,3318.17,3.213479431,18.02906464
275,2.1,1187,280207.0,4456.99,2.017353514,17.28727406
276,1.48,906,402642.0,2696.28,3.257506119,15.472838
277,0.64,415,138277.0,1849.11,6.268684889,16.60845066
278,0.86,409,253559.0,1817.07,3.914585468,14.42317528
279,1.0,861,393336.0,1749.05,6.862161682,17.04708037
280,3.64,381,141958.0,2927.61,7.085988635,16.20711094
281,1.87,1175,162964.0,1457.58,3.835928708,17.13363858
282,1.58,797,395703.0,1146.54,3.795119011,19.4554418
283,1.3,436,135860.0,3860.55,6.240587027,15.43194984
284,0.88,438,257246.0,2423.46,6.638974685,16.62190797
285,0.7,365,145659.0,1248.82,7.224569735,17.68305059
286,0.66,436,153214.0,2477.13,7.122851106,16.23212261
287,1.67,496,267496.0,1513.01,2.72377655,16.03520128
288,1.82,376,129219.0,726.78,7.490121071,15.14649051
289,1.8,811,160306.0,626.43,6.022198316,16.99507067
290,0.82,1162,381284.0,3286.22,2.935014344,16.88299044
291,1.5,813,245349.0,926.75,6.540137028,17.85860919
292,1.08,810,258517.0,1208.74,5.513302223,14.50211065
293,1.96,1216,392877.0,3688.53,1.248203469,15.96814543
294,1.86,1200,290496.0,1683.21,4.90081554,14.86291259
295,1.37,1167,171162.0,2126.75,7.083243076,16.13536641
296,1.71,398,261504.0,1371.42,6.235714091,15.53866599
297,0.43,469,394962.0,2516.69,5.784166164,15.56737568
298,1.14,1197,342691.0,854.87,3.993074316,15.97461088
299,1.08,868,174138.0,3312.79,4.785335191,18.84706331
300,0.79,432,366490.0,3125.48,6.970439254,15.69091205
301,1.5,1186,387802.0,1987.65,5.406873146,16.02244736
302,4.1,846,386861.0,2232.84,4.236887952,15.82535105
303,0.94,1256,376688.0,1497.57,6.465187967,16.30114233
304,0.77,809,148342.0,3561.76,5.642547086,15.81098303
305,0.97,1143,360845.0,3673.19,3.417272358,15.65913466
306,1.91,1184,278572.0,1746.55,2.601352021,15.49879818
307,1.35,861,382950.0,3953.43,5.474969335,17.12137846
308,2.2,1110,272247.0,2490.06,6.65072302,17.49814925
309,1.77,1143,245757.0,2028.84,4.252043555,14.59378751
310,0.8,421,151441.0,2444.14,3.997311613,19.630501
311,2.93,463,168577.0,843.05,6.569542547,18.75032254
312,0.81,1171,262062.0,882.34,5.66558168,16.11409275
313,2.16,1152,115841.0,3039.06,2.616334076,16.0424051
314,1.52,1132,169189.0,3112.11,1.331232393,16.77569086
315,1.03,389,157543.0,3511.68,3.730603149,18.35268164
316,1.3,1222,167422.0,2217.99,2.298463333,16.21855123
317,1.21,1212,279070.0,2615.51,3.58442364,16.76517601
318,1.43,821,157629.0,1719.93,4.852668795,17.65198486
319,1.65,449,158418.0,2481.95,6.939104228,15.88283847
320,0.9,1188,388943.0,2368.23,3.945317155,14.33790874
321,1.07,1112,261065.0,3089.63,5.314045693,17.31701672
322,1.64,503,411938.0,2906.64,6.340167279,17.95667498
323,0.98,855,391688.0,2963.25,3.8033136,16.42883061
324,1.13,478,365279.0,2604.33,5.00875222,16.25714869
325,1.69,1111,361761.0,1829.88,5.144547898,17.25177961
326,2.95,375,362046.0,948.4,5.828322619,16.98746966
327,0.77,842,385174.0,2504.28,5.178308195,15.14365537
328,1.69,1159,385883.0,2551.52,3.873962557,15.38654462
329,2.58,440,379384.0,3028.79,2.131820958,18.42570322
330,2.22,755,165166.0,673.85,5.391439822,16.63515382
331,1.14,1195,170673.0,2637.57,2.583490365,16.3802062
332,1.7,1127,143049.0,2267.04,2.234024589,16.60230971
333,1.25,381,275156.0,2812.99,3.809334275,16.00528405
334,0.96,1168,256054.0,2696.59,6.304281478,15.82155763
335,0.98,813,316457.0,1111.84,2.257090346,16.34195571
336,0.84,1176,389504.0,2135.37,1.634174954,13.2044802
337,0.65,777,163073.0,1396.83,6.240949152,17.14557499
338,1.22,802,142252.0,3265.91,6.690150641,16.86591066
339,0.75,437,322330.0,2396.12,5.507991741,14.95429455
340,0.99,434,165438.0,1011.43,6.059981381,17.25877972
341,1.36,1108,138626.0,2987.74,3.328119869,17.59390314
342,1.62,1133,288063.0,2323.56,6.508698359,17.56973034
343,2.06,1185,425676.0,2982.74,0.947025229,15.16340516
344,0.92,814,138855.0,3312.42,4.284382508,16.54507782
345,4.06,805,361853.0,1481.21,5.814585623,16.81815088
346,1.55,1166,398091.0,1845.44,4.62053461,15.92089974
347,0.67,784,235976.0,1786.58,1.385927779,16.8720526
348,0.66,1128,403744.0,2353.04,1.780637778,15.92166212
349,1.58,1176,469473.0,2363.76,1.660961578,15.71229042
350,1.35,1127,154536.0,1728.24,5.663184616,16.76661752
351,1.37,1211,185235.0,1878.89,4.756207806,16.7957921
352,2.36,1175,368020.0,3385.84,6.614297784,15.51936944
353,1.94,802,384807.0,1846.75,5.618720004,16.18875836
354,1.61,1139,283367.0,2456.17,3.365747546,17.44689675
355,1.64,406,383702.0,1762.87,6.121453087,17.01133153
356,1.19,1100,121654.0,1196.75,3.279612599,16.16863162
357,0.72,1171,148322.0,2556.28,7.278118522,17.88347672
358,0.75,1155,378122.0,1245.34,2.058201732,15.43337597
359,1.59,1181,263989.0,1015.46,6.461017797,17.14838073
360,3.38,1123,255213.0,1690.13,5.275950565,15.20015081
361,0.45,843,261084.0,3521.91,1.62762371,15.71193352
362,1.32,1085,374928.0,1339.76,5.117917908,15.20370377
363,2.38,1206,389051.0,4316.57,3.622552982,16.7554776
364,2.14,1167,286230.0,2104.64,1.672077258,15.27454791
365,2.06,1212,280992.0,2513.95,5.433986111,18.17322158
366,0.99,750,272099.0,920.39,5.95589067,16.22307436
367,1.28,1132,362896.0,1175.58,6.431739439,15.69648615
368,1.04,738,240053.0,1961.94,7.41999162,18.24506025
369,1.85,386,148276.0,631.83,5.661420325,16.87594008
370,1.61,1165,381460.0,2247.27,6.35282401,16.56159666
371,0.97,1146,119050.0,2453.26,5.672866386,14.55085408
372,1.68,440,130979.0,913.59,4.539576038,14.31570205
373,1.38,1223,390880.0,1514.22,2.210024569,15.64332195
374,0.86,1166,392244.0,2023.41,4.057505971,14.97480242
375,1.36,408,148942.0,1732.3,6.204764221,17.16002058
376,0.54,834,260212.0,3490.4,5.606655559,16.26035425
377,1.71,1142,405550.0,2243.89,2.305910597,15.34911914
378,2.04,833,273746.0,1065.49,4.367208644,14.66984373
379,0.82,1478,389599.0,1817.57,4.781148084,18.05624726
380,1.74,1203,136308.0,2007.8,2.044746204,18.1485415
381,1.04,788,158850.0,2704.42,5.473220408,14.43734666
382,2.24,788,271130.0,1421.47,4.318343478,17.20492024
383,1.69,424,314453.0,3593.1,6.524093972,17.92664944
384,1.02,1191,391958.0,4377.21,5.71295041,15.99022175
385,1.66,314,374030.0,1171.95,6.481941991,16.38864977
386,1.11,1198,259971.0,1436.94,3.982128668,15.19148606
387,1.88,1136,364426.0,3340.57,3.762430076,17.9487831
388,1.21,1371,152977.0,2180.76,7.662076258,15.87913342
389,1.3,362,100528.0,824.15,3.987301597,17.23518331
390,0.94,1179,137154.0,2596.47,2.410645985,15.75200858
391,1.08,467,385485.0,2525.28,7.386979377,15.96063839
392,1.21,439,143682.0,1237.69,5.103918997,19.263487
393,1.6,1095,377758.0,3746.14,5.644152824,16.70547528
394,1.39,819,398640.0,1787.13,5.946954741,14.25895473
395,1.15,381,369488.0,1018.89,5.012220669,14.4106139
396,0.9,1076,131074.0,1223.34,6.731734347,16.56005956
397,0.89,1145,371288.0,1969.46,0.281737589,15.48257811
398,1.31,1152,363536.0,2220.92,6.385126501,15.71639882
399,1.79,1218,403363.0,1744.95,0.801815901,16.35631796
400,1.44,432,153364.0,771.38,4.853546102,16.22040513
401,1.64,431,130900.0,1164.84,3.470233994,17.22387529
402,1.53,1069,376679.0,1804.83,2.197137008,14.18044554
403,0.34,812,402607.0,3375.34,2.947019466,16.08414585
404,1.1,766,261713.0,2253.69,5.282103667,17.27470291
405,2.06,792,160485.0,2878.31,6.458050262,17.4278207
406,1.92,1110,386720.0,2996.82,2.525683849,15.56238268
407,0.61,1212,422476.0,2256.42,3.437136835,17.90136776
408,2.46,394,168701.0,2007.81,4.18824265,16.87583127
409,1.75,371,351897.0,1509.14,3.171634026,16.86610973
410,3.3,788,402903.0,2408.14,6.23297827,17.3648473
411,1.3,1232,390053.0,2702.79,3.235567048,16.85096129
412,1.17,873,175613.0,3546.04,6.208346978,16.78831777
413,1.44,1180,140727.0,2228.07,4.181176828,17.10047908
414,2.2,799,141322.0,2389.64,6.002246639,19.38527761
415,1.88,1466,155697.0,1069.11,3.900021293,16.27724268
416,1.38,793,385114.0,865.81,5.298696796,16.07667015
417,1.08,1143,130445.0,2057.29,7.781923786,15.96742364
418,1.59,1137,383889.0,3211.31,6.377116024,17.04841543
419,2.05,1065,92320.0,1663.01,5.682624235,15.22889334
420,1.97,1144,372930.0,3997.91,3.316631286,16.24629312
421,1.56,386,424556.0,1512.67,7.018255299,16.18935111
422,3.08,388,262557.0,753.51,6.364585572,19.630501
423,1.03,1148,396447.0,924.0,2.136174337,16.30702589
424,0.46,438,321349.0,1313.31,6.676517655,16.30117106
425,1.27,1192,282817.0,2109.05,2.780111064,16.10472751
426,1.77,440,384015.0,1215.87,4.802667375,16.06852418
427,1.43,1135,151266.0,2318.11,6.727026255,16.8029689
428,2.66,1134,270914.0,2037.66,1.450783689,16.01472793
429,2.09,1155,377272.0,2380.73,4.916572525,16.55174959
430,1.5,459,251450.0,2406.62,6.990728415,16.1004537
431,2.09,275,263221.0,3313.66,3.245478209,16.44822289
432,0.86,1171,382402.0,3953.68,1.44613053,15.86176966
433,3.09,1215,383105.0,3020.4,6.514524154,14.94702821
434,1.49,816,382350.0,3061.32,1.421831311,17.97919185
435,2.29,801,267862.0,628.83,5.277038898,16.86732128
436,1.34,1230,373819.0,3649.93,1.653081586,15.50459663
437,1.93,439,394341.0,2682.62,5.989846669,17.28054163
438,2.4,1090,130084.0,2899.52,4.714681348,18.41925573
439,1.73,1033,255300.0,1033.3,6.120571507,15.79450005
440,1.16,844,319644.0,2375.53,5.239850619,15.79347788
441,0.99,763,157796.0,3634.15,3.281162447,19.1177149
442,1.84,1169,189871.0,2485.4,2.722638379,16.79199988
443,0.8,832,164849.0,2344.18,6.828996468,16.07250404
444,0.72,1215,396384.0,2561.69,0.693519067,16.58931235
445,1.48,1105,243699.0,1967.41,3.164620927,15.89993631
446,2.22,483,165192.0,994.48,4.753146853,18.09088846
447,1.55,1147,384482.0,2510.91,1.761627247,15.90835782
448,0.93,372,374673.0,1267.4,6.357869273,14.21627976
449,2.27,840,176332.0,2176.41,1.583789402,15.60280854
450,0.93,1124,378270.0,2750.42,3.931868364,16.0773135
451,2.22,1088,240840.0,1089.11,2.454169687,16.06208631
452,0.69,1179,279060.0,2553.39,3.142451775,15.95755656
453,1.06,1178,288835.0,2428.39,1.686113421,15.70467316
454,1.83,442,260502.0,3140.22,3.310855834,18.53618053
455,1.58,1187,275751.0,3639.01,1.206752242,14.96112014
