,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),avg,std,num stds,class
82,1.89,352621.0,2312.8,1.65163263,13.09821034,1.483864832,0.729221266,1.691997612,2
83,0.79,259515.0,1479.17,2.588416609,14.36643193,1.483864832,0.729221266,-1.302197627,0
84,1.93,350157.0,1930.03,2.065438642,15.36200952,1.483864832,0.729221266,1.166478546,2
85,1.92,352261.0,1870.64,1.822176259,14.12053202,1.483864832,0.729221266,1.388242891,2
86,1.09,271079.0,1841.64,2.084310824,16.31803462,1.483864832,0.729221266,-0.601177085,0
87,2.92,364010.0,2578.03,1.954154008,15.14176111,1.483864832,0.729221266,3.44715128,2
88,1.72,255456.0,1810.08,3.502883379,16.09054665,1.483864832,0.729221266,0.356491801,1
89,1.61,357261.0,1799.37,1.394598494,14.47565985,1.483864832,0.729221266,0.393103388,1
90,2.23,136441.0,875.46,2.16150875,14.87387615,1.483864832,0.729221266,0.489824298,2
91,1.04,154479.0,885.78,4.770324229,17.0256071,1.483864832,0.729221266,0.110312166,0
92,1.2,135478.0,782.08,2.952781399,15.46053858,1.483864832,0.729221266,-0.469719178,1
93,1.01,260488.0,1091.75,2.096249223,15.22671479,1.483864832,0.729221266,-0.41337305,0
94,1.25,378422.0,2305.27,3.791072195,16.60612827,1.483864832,0.729221266,-0.483389017,1
95,1.55,359325.0,1852.7,1.936771943,15.2575249,1.483864832,0.729221266,1.456712338,2
96,1.9,356574.0,1923.31,0.87779916,13.6964013,1.483864832,0.729221266,1.640088323,2
97,0.76,160049.0,775.74,4.094372514,15.80012093,1.483864832,0.729221266,-0.825697366,0
98,2.01,134870.0,889.06,2.555263637,13.62733378,1.483864832,0.729221266,0.675833766,2
99,2.43,347476.0,1915.52,1.590012695,11.81086583,1.483864832,0.729221266,1.153795618,2
100,1.17,146958.0,648.93,3.740335824,16.04556274,1.483864832,0.729221266,-0.542313365,1
101,0.76,246069.0,1256.86,0.390316777,11.47173218,1.483864832,0.729221266,-0.617765325,0
102,0.64,142461.0,1181.17,3.805724285,15.78825622,1.483864832,0.729221266,-0.631600544,0
103,1.92,238064.0,1561.27,1.715460569,13.18651882,1.483864832,0.729221266,0.482846059,1
104,1.69,370674.0,2043.62,1.594414441,13.46860343,1.483864832,0.729221266,0.344371235,1
105,1.92,370200.0,2420.96,1.687414541,13.27077929,1.483864832,0.729221266,0.175113755,1
106,1.89,234317.0,1144.56,1.03667876,13.54522837,1.483864832,0.729221266,0.45390198,2
107,1.81,124025.0,769.95,1.562891441,13.38900142,1.483864832,0.729221266,0.419218646,1
108,1.33,154055.0,820.24,3.768246906,16.6496652,1.483864832,0.729221266,-0.538581911,1
109,1.43,145869.0,784.77,2.946789349,15.8210843,1.483864832,0.729221266,0.272771813,1
110,0.58,161581.0,807.15,4.650161817,17.33218028,1.483864832,0.729221266,-1.007255364,0
111,1.41,144154.0,602.4,2.987311867,15.70292447,1.483864832,0.729221266,-0.523067459,1
112,1.3,152569.0,726.65,3.737304819,17.19488617,1.483864832,0.729221266,-0.634068049,1
113,1.73,250394.0,1771.35,3.065456709,15.47756802,1.483864832,0.729221266,-0.103929941,1
114,1.32,138541.0,916.08,3.477865957,16.06534903,1.483864832,0.729221266,-0.494303296,1
115,1.6,239342.0,1100.01,2.039677754,15.68852474,1.483864832,0.729221266,0.488153545,1
116,0.31,143736.0,604.51,3.137667555,16.86212164,1.483864832,0.729221266,-1.688998374,0
117,1.84,356731.0,1701.25,1.833804221,15.90448599,1.483864832,0.729221266,0.292770201,2
118,0.4,372030.0,2113.75,1.818031684,13.72776135,1.483864832,0.729221266,-1.332626471,0
119,1.77,371810.0,2306.8,1.77115196,15.29633782,1.483864832,0.729221266,0.565674333,2
120,1.27,366629.0,2347.74,2.851108858,15.26533048,1.483864832,0.729221266,-0.380586712,1
121,2.09,359165.0,2173.09,1.765364034,14.9420596,1.483864832,0.729221266,0.620453349,2
122,1.2,246672.0,1189.09,1.841134629,15.39228151,1.483864832,0.729221266,-0.048549532,1
123,1.56,372167.0,2260.37,2.169993016,13.4561574,1.483864832,0.729221266,-0.096488421,1
124,1.24,261848.0,1872.12,2.193536146,13.99729301,1.483864832,0.729221266,0.087693625,1
125,0.43,162054.0,825.81,4.167379431,16.23735689,1.483864832,0.729221266,-0.768075529,0
126,1.15,158200.0,1625.59,4.388710895,17.03936361,1.483864832,0.729221266,-0.290574728,0
127,1.57,347821.0,2206.58,-0.135709722,12.08488503,1.483864832,0.729221266,-0.442470044,1
128,1.04,378990.0,1879.62,3.768924143,15.64600534,1.483864832,0.729221266,-0.509454205,0
129,0.85,257584.0,1794.47,2.958674353,15.31203399,1.483864832,0.729221266,-0.425886218,1
130,1.6,133651.0,1213.65,2.064364682,13.83723947,1.483864832,0.729221266,0.538417941,1
131,1.61,345675.0,2027.29,1.192319025,12.37943732,1.483864832,0.729221266,-0.500556699,1
132,1.32,259238.0,1807.69,3.149876768,16.06867215,1.483864832,0.729221266,0.06281693,1
133,1.81,356662.0,2028.47,-0.004420958,12.30796673,1.483864832,0.729221266,0.19251307,1
134,1.45,142448.0,618.34,2.582582448,16.36804531,1.483864832,0.729221266,0.143532263,1
135,2.06,140493.0,755.36,2.09909044,15.66540602,1.483864832,0.729221266,0.425967088,2
136,2.4,120907.0,816.16,2.457992744,13.4282383,1.483864832,0.729221266,0.967367174,2
137,1.07,139632.0,795.33,2.90350478,16.10398735,1.483864832,0.729221266,-0.351975254,1
138,0.66,160200.0,732.5,3.917741318,16.26118931,1.483864832,0.729221266,-0.8549514,1
139,1.02,383599.0,2260.3,3.526609769,16.47328746,1.483864832,0.729221266,-1.040244946,0
140,2.05,151863.0,1496.05,4.596103324,16.85309804,1.483864832,0.729221266,1.376183079,2
141,2.1,246140.0,1882.61,2.463058149,14.94008688,1.483864832,0.729221266,0.609130517,2
142,0.96,377478.0,2410.98,3.518404178,16.95710304,1.483864832,0.729221266,-1.017664509,0
143,1.53,158704.0,935.36,4.720116945,16.34796713,1.483864832,0.729221266,0.510192691,1
144,1.14,158842.0,875.86,4.056429505,17.2210427,1.483864832,0.729221266,-0.183507276,1
145,1.38,356004.0,2053.36,1.649279667,13.97891107,1.483864832,0.729221266,-0.259175629,1
146,2.42,134044.0,831.1,1.836266062,14.76719808,1.483864832,0.729221266,3.461142028,2
147,1.75,248001.0,1391.71,1.625144829,13.07835174,1.483864832,0.729221266,0.504812275,2
148,0.47,149003.0,730.69,2.891950614,16.91192106,1.483864832,0.729221266,-1.252008793,0
149,0.53,161420.0,1410.08,4.498645121,16.83114614,1.483864832,0.729221266,-1.24578194,0
150,2.57,142710.0,623.72,1.665175459,15.12852301,1.483864832,0.729221266,0.745420811,2
151,1.06,138431.0,701.15,1.902659932,15.81677821,1.483864832,0.729221266,-0.527676067,1
152,2.67,139015.0,807.44,3.176232272,15.69167436,1.483864832,0.729221266,1.088285101,2
153,2.07,248179.0,1432.22,2.174897175,13.79788658,1.483864832,0.729221266,0.191779707,2
154,1.85,365694.0,2212.44,2.220185994,13.61444112,1.483864832,0.729221266,0.326360937,1
155,1.0,257249.0,1415.31,3.514296016,15.47085154,1.483864832,0.729221266,-0.622613758,0
156,1.11,163995.0,1691.61,4.553475055,16.84918879,1.483864832,0.729221266,-0.873667041,0
157,1.45,145535.0,586.86,3.255959677,15.81977596,1.483864832,0.729221266,0.293148491,1
158,2.37,361289.0,2297.41,2.337286252,13.9895924,1.483864832,0.729221266,1.708914599,2
159,1.19,141552.0,648.36,2.347446178,16.00739849,1.483864832,0.729221266,-0.421006544,0
160,2.24,254412.0,1772.04,2.0469308,14.89377242,1.483864832,0.729221266,0.572532676,2
161,0.83,251316.0,1777.82,0.676007655,12.17649868,1.483864832,0.729221266,-0.414613768,0
162,1.99,150424.0,778.18,3.285722822,15.71881978,1.483864832,0.729221266,0.32275504,1
163,1.27,249321.0,1900.37,3.300195089,15.44753798,1.483864832,0.729221266,0.095467364,1
164,1.59,262005.0,1578.0,3.082121951,15.34476229,1.483864832,0.729221266,0.301991914,1
165,0.73,279867.0,1325.4,4.93924406,17.73027397,1.483864832,0.729221266,-0.794930306,0
166,0.67,376853.0,1924.62,3.216392838,16.51706729,1.483864832,0.729221266,-1.211207948,0
167,1.63,361329.0,2511.77,1.960366569,15.93305806,1.483864832,0.729221266,0.485438126,1
168,1.77,376180.0,2101.29,2.990707962,14.90367541,1.483864832,0.729221266,0.0194439,1
169,2.12,152409.0,814.82,4.661280302,16.56454924,1.483864832,0.729221266,0.187241771,2
170,0.72,346800.0,1817.31,1.303792998,11.77574728,1.483864832,0.729221266,-1.126790321,0
171,1.55,260830.0,1384.77,2.450927732,15.36232908,1.483864832,0.729221266,0.69389522,1
172,1.86,143007.0,1207.76,2.970162773,15.65495905,1.483864832,0.729221266,0.708011052,2
173,1.64,126630.0,1294.61,1.910932843,15.65684465,1.483864832,0.729221266,0.668828394,1
174,1.23,250288.0,1790.73,1.598081988,13.93599355,1.483864832,0.729221266,0.00368538,1
175,1.29,143799.0,811.26,2.520994286,13.39064195,1.483864832,0.729221266,0.01875731,1
176,1.32,146357.0,1165.39,1.999232021,15.85470695,1.483864832,0.729221266,-0.268946922,1
177,1.8,150596.0,656.59,3.735119062,15.9360955,1.483864832,0.729221266,0.022007628,1
178,1.15,253230.0,1092.9,1.385206474,13.11223688,1.483864832,0.729221266,-0.641861874,0
179,1.74,148160.0,1277.94,3.638204287,15.77315836,1.483864832,0.729221266,0.558849364,1
180,1.44,129111.0,682.95,2.457787559,15.69284269,1.483864832,0.729221266,-0.310769816,1
181,1.96,366300.0,2466.79,3.02285918,15.86216038,1.483864832,0.729221266,0.737046235,2
182,1.62,256674.0,1457.66,3.16539681,15.25012183,1.483864832,0.729221266,0.224940765,1
183,1.09,381015.0,1834.38,3.65386287,16.10170462,1.483864832,0.729221266,-0.30108415,0
184,1.16,144083.0,625.35,1.784082319,16.04588094,1.483864832,0.729221266,-0.664783712,1
185,1.4,125315.0,808.78,2.233954839,15.58067865,1.483864832,0.729221266,-0.123831633,1
186,0.68,253710.0,1188.19,2.597865764,15.24259797,1.483864832,0.729221266,-0.161599853,0
187,0.98,271148.0,1786.8,3.311365132,16.43147054,1.483864832,0.729221266,-0.408836085,0
188,0.73,172608.0,935.07,4.725591302,17.57088858,1.483864832,0.729221266,-1.158612829,0
189,1.86,362805.0,1857.61,1.746025557,13.07155509,1.483864832,0.729221266,0.673106197,1
190,1.36,248540.0,1847.72,1.840394229,15.39327667,1.483864832,0.729221266,0.059335582,1
191,1.65,225500.0,1271.84,2.043575423,13.30062154,1.483864832,0.729221266,0.128910884,1
192,1.42,130564.0,859.03,2.802261404,16.88668756,1.483864832,0.729221266,-0.20629031,1
193,1.09,257436.0,1291.49,3.276121743,15.71233483,1.483864832,0.729221266,-0.34835202,1
194,1.8,142437.0,660.48,3.191240489,15.61862286,1.483864832,0.729221266,0.063713391,1
195,0.74,349471.0,2468.7,1.374457869,12.12770108,1.483864832,0.729221266,-0.59508492,0
196,1.41,245694.0,1398.75,0.45285469,12.97172788,1.483864832,0.729221266,0.419354152,1
197,2.91,359245.0,2047.81,2.658869693,14.564181,1.483864832,0.729221266,1.458941077,2
198,1.25,131944.0,802.41,2.189797668,13.56178642,1.483864832,0.729221266,-0.387596899,1
199,3.5,353713.0,2207.18,2.010443103,14.8330619,1.483864832,0.729221266,1.874888088,2
200,1.21,137162.0,840.63,1.281686224,14.14358571,1.483864832,0.729221266,-0.003360929,1
201,0.95,381013.0,2112.85,1.447216359,13.55611954,1.483864832,0.729221266,-1.321002173,0
202,1.73,140734.0,1002.11,3.97942797,15.3208635,1.483864832,0.729221266,1.383194955,2
203,1.86,371727.0,2302.1,2.874835543,15.2084993,1.483864832,0.729221266,0.585154606,1
204,1.84,257025.0,1247.16,2.805203628,15.39886951,1.483864832,0.729221266,0.648013856,1
205,2.0,134742.0,936.23,2.930739183,15.2286924,1.483864832,0.729221266,0.706454192,1
206,1.48,148897.0,1821.4,3.496847354,15.05073178,1.483864832,0.729221266,-0.047940198,1
207,1.52,149218.0,744.39,3.105058449,15.62048253,1.483864832,0.729221266,0.425940583,1
208,1.13,272560.0,1821.05,4.163669803,16.08824048,1.483864832,0.729221266,-0.561568779,1
209,0.74,365021.0,2139.44,1.087448501,12.15646658,1.483864832,0.729221266,-0.383897375,0
210,1.41,171588.0,1627.69,4.604437094,16.24344842,1.483864832,0.729221266,-0.22737715,1
211,0.76,361607.0,1806.3,1.583779566,12.87619433,1.483864832,0.729221266,-0.569850159,0
212,1.58,132711.0,730.74,2.368146752,15.63949201,1.483864832,0.729221266,0.284013154,1
213,0.99,272474.0,2054.92,3.587527246,16.91021857,1.483864832,0.729221266,-0.404440253,1
214,2.06,249446.0,1256.21,2.978995112,15.36535974,1.483864832,0.729221266,0.694645993,2
215,1.35,255597.0,1768.6,1.64281175,13.64905176,1.483864832,0.729221266,-0.450028991,1
216,1.99,148922.0,1598.2,4.818718853,16.96452278,1.483864832,0.729221266,1.123214599,2
217,1.43,375728.0,2359.69,3.670185681,15.36798709,1.483864832,0.729221266,-0.055043668,1
218,1.18,161764.0,1484.24,3.45353773,17.40574572,1.483864832,0.729221266,-0.689038239,0
219,0.95,145772.0,888.83,2.719070784,16.75787207,1.483864832,0.729221266,-0.98543952,0
220,1.53,372528.0,2341.92,3.057056674,15.34950263,1.483864832,0.729221266,0.142154345,1
221,1.36,373148.0,2350.76,2.129881191,13.41404138,1.483864832,0.729221266,-0.084102823,1
222,0.97,263713.0,1117.95,4.687701987,16.54766461,1.483864832,0.729221266,-1.252532769,0
223,2.64,133117.0,1468.68,2.210765883,13.53237211,1.483864832,0.729221266,1.620928558,2
224,0.29,274181.0,1309.53,4.874490606,16.27630549,1.483864832,0.729221266,-1.23495694,0
225,1.51,141047.0,586.86,2.113390983,16.54882538,1.483864832,0.729221266,-0.29739441,1
226,0.73,264631.0,1779.12,3.770870245,15.80758305,1.483864832,0.729221266,-0.469224692,0
227,1.87,245716.0,1422.99,2.480057692,15.35104028,1.483864832,0.729221266,0.634398987,2
228,1.04,148505.0,1336.04,1.948306244,14.11485572,1.483864832,0.729221266,-0.670537364,1
229,1.98,236375.0,1337.78,2.242621838,13.50972637,1.483864832,0.729221266,1.532846683,2
230,1.99,261427.0,1925.65,4.455956333,16.39127022,1.483864832,0.729221266,0.812347957,2
231,1.59,245384.0,1836.55,2.100636237,15.36176293,1.483864832,0.729221266,0.484968982,1
232,2.37,246104.0,1485.35,2.658496813,13.5342697,1.483864832,0.729221266,1.214020995,2
233,1.35,372919.0,2093.62,2.87898945,15.41195655,1.483864832,0.729221266,0.183158349,1
234,1.57,243553.0,1370.01,2.886593643,15.79551516,1.483864832,0.729221266,0.717406242,1
235,1.73,147441.0,798.97,3.054686616,15.29841364,1.483864832,0.729221266,0.915464117,2
236,0.6,367668.0,2285.22,2.778541928,12.76451192,1.483864832,0.729221266,-1.505443468,0
237,1.88,353383.0,1850.18,1.052660563,13.67813219,1.483864832,0.729221266,0.495094336,1
238,1.51,136872.0,886.19,4.203675078,16.96781842,1.483864832,0.729221266,0.246325775,1
239,1.3,255661.0,1837.32,1.741232416,16.08523674,1.483864832,0.729221266,0.654400415,1
240,1.32,147920.0,756.16,3.783648391,15.99745343,1.483864832,0.729221266,-0.317195733,1
241,0.9,263981.0,1311.27,3.017610198,14.09149404,1.483864832,0.729221266,-1.148178116,0
242,0.68,272400.0,1335.73,2.877473109,16.26375485,1.483864832,0.729221266,-0.746554585,0
243,1.15,157221.0,808.93,3.195681792,16.03029124,1.483864832,0.729221266,-0.291815923,0
244,2.02,157311.0,1449.32,4.117442853,16.01156584,1.483864832,0.729221266,0.858494118,2
245,1.93,134402.0,817.34,3.84825126,15.07513905,1.483864832,0.729221266,1.856251857,2
246,0.72,164480.0,1026.81,4.776820616,16.60300148,1.483864832,0.729221266,-1.192418707,0
247,2.72,130845.0,857.27,3.104878387,15.17248841,1.483864832,0.729221266,1.942637587,2
248,1.03,372549.0,2327.91,1.047487752,11.92894558,1.483864832,0.729221266,0.063097208,0
249,1.52,378869.0,2383.18,1.266275275,13.25789051,1.483864832,0.729221266,-0.548165372,1
250,1.29,154367.0,765.27,3.962200192,17.63615525,1.483864832,0.729221266,-0.265353659,1
251,1.26,133080.0,1422.76,2.786937479,15.81100895,1.483864832,0.729221266,-0.523386696,1
252,1.18,363327.0,2146.1,2.257574824,13.51319743,1.483864832,0.729221266,-1.281468976,0
253,2.43,143837.0,843.93,2.960921178,15.15004289,1.483864832,0.729221266,0.99310482,2
254,1.04,367348.0,2289.04,2.243384939,13.72949508,1.483864832,0.729221266,-0.456906645,1
255,0.46,276765.0,2287.51,3.801582337,16.52381676,1.483864832,0.729221266,-1.234402441,0
256,1.49,143454.0,733.93,3.661249991,16.08304413,1.483864832,0.729221266,0.410885996,1
257,1.66,138964.0,917.26,3.027314873,15.72681995,1.483864832,0.729221266,0.28238502,1
258,1.6,264281.0,2294.53,3.270907391,16.1486495,1.483864832,0.729221266,-0.018535855,1
259,1.49,369435.0,1946.61,2.878762993,15.55519383,1.483864832,0.729221266,-0.389224097,1
260,1.1,376795.0,2350.67,2.851808045,15.54923717,1.483864832,0.729221266,-0.258519925,1
261,0.76,165854.0,1294.65,4.688243416,16.78167431,1.483864832,0.729221266,-0.920369636,0
262,1.28,245909.0,1439.29,1.559226629,15.41267969,1.483864832,0.729221266,0.311055865,1
263,1.46,137843.0,791.19,3.087859904,16.01935693,1.483864832,0.729221266,0.502463204,1
264,1.66,364136.0,2188.82,1.89282788,13.44269478,1.483864832,0.729221266,0.309266687,1
265,0.39,277695.0,1853.95,3.803443904,14.37910621,1.483864832,0.729221266,-1.232021987,0
266,1.82,378567.0,2177.35,2.323906689,14.61235498,1.483864832,0.729221266,0.186106229,1
267,0.93,256521.0,1725.62,2.020207678,15.96030389,1.483864832,0.729221266,-0.517589002,0
268,1.19,372435.0,1505.58,0.224723874,13.307558,1.483864832,0.729221266,0.031133912,1
269,1.12,366312.0,2307.66,1.783762027,12.22538733,1.483864832,0.729221266,-0.44288192,0
270,1.19,149144.0,697.91,3.830981503,16.76583037,1.483864832,0.729221266,0.032369838,1
271,1.1,159216.0,1442.67,4.274499234,15.77127262,1.483864832,0.729221266,-0.626427661,0
272,0.64,273289.0,1877.16,3.916235146,16.35695794,1.483864832,0.729221266,-1.438287434,0
273,2.05,127941.0,996.81,2.267571373,13.92474665,1.483864832,0.729221266,0.890786529,2
274,1.87,382130.0,1951.64,2.531724811,15.42661689,1.483864832,0.729221266,0.223994758,1
275,2.53,352884.0,1922.26,2.157040278,13.57157958,1.483864832,0.729221266,1.132819364,2
276,0.73,366201.0,1809.17,1.239440539,15.70699666,1.483864832,0.729221266,-1.329318455,0
277,1.65,255201.0,1034.75,2.27006412,13.82686145,1.483864832,0.729221266,-0.114209376,1
278,2.07,128770.0,674.08,1.672230802,15.0529915,1.483864832,0.729221266,1.525472578,2
279,0.63,253616.0,1531.64,1.399368528,13.89567543,1.483864832,0.729221266,-1.013599021,0
280,0.88,256504.0,1778.11,3.667790112,16.18041653,1.483864832,0.729221266,-1.003203837,0
281,1.56,114947.0,586.86,2.188411651,13.30510147,1.483864832,0.729221266,0.072822403,1
282,0.83,257690.0,1400.33,3.487765278,15.82425392,1.483864832,0.729221266,-0.279201652,0
283,2.13,135744.0,883.11,2.49534722,15.03720503,1.483864832,0.729221266,1.061887592,2
284,0.89,369668.0,2198.72,2.89970345,15.25522753,1.483864832,0.729221266,-0.934327707,0
285,1.45,151655.0,590.18,3.396233399,15.75205869,1.483864832,0.729221266,-0.251534932,1
286,3.2,243506.0,1332.51,1.630316976,15.91797837,1.483864832,0.729221266,1.598393297,2
