,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Max Temp (C),Avg Min Temp (C)
49,0.3878235344894081,433877.1922204976,2775.011231911023,16.166460995350914,3.8968002880746657
50,0.2874298162541598,307187.5548761546,2219.3867262572858,16.348884658685286,3.8541923203948483
51,0.27493704272887626,397837.3811624446,2149.213342613765,16.284141571745565,3.848102730481279
52,0.3754993757385314,388499.35936148395,1282.6531636008528,16.622827080789065,4.020742503588389
53,0.24336490266722938,327297.34852296754,1575.712249434032,16.22079738799043,3.585653607169901
54,0.22114868537645777,403570.79019532644,2393.839509645801,16.61736014038188,3.5801821797380207
55,0.21073239724627735,420617.01766563574,2230.40118415886,16.631180738658795,3.466777669792237
56,0.2558036929483687,422528.6505651968,2617.188046233415,16.479866909572344,3.3657691042730566
57,0.20841297545447038,410723.7963280615,1723.9883660284313,16.585995521986803,3.9859215556124177
58,0.339936948951454,426707.1178292759,2865.2359020189842,16.290273274120036,3.9923338771479373
59,0.32575653804872,336040.3231713586,2348.572355309882,16.37208147475739,3.6293260979059494
60,0.3111271461125768,424374.9129537263,1352.1462027142597,16.39049295763317,3.8464020619626513
61,0.22179434970264117,311125.7031696541,1914.5737271912135,16.216747938561895,3.450054831883921
62,0.3629185970440359,313669.8203150499,2106.524066836517,16.556556819963436,3.6569634736322785
63,0.3514993006776509,375792.3559385913,2277.1238603243473,16.226600037218596,3.6142011393840616
64,0.3098295744200825,329906.4657798044,2440.3464648959384,16.46445290280104,3.7423177881407574
65,0.3638403621013102,303078.53558824,1768.51711217322,16.373163296548622,3.663687655713018
66,0.2472528334358077,337883.9399793322,1304.19131425811,16.26992671249786,3.4819682300995236
67,0.23177512939245787,342907.18042874563,1347.2953999582326,16.19274668595673,3.977135584913297
68,0.19428597393883484,424032.91281126416,1855.0091434613319,16.185804223917856,3.6774600861358246
69,0.19353118679992445,428872.739139176,2387.583970006679,16.407415088262837,3.429717227765641
70,0.3224808890786624,362942.7009595012,1847.8621512721534,16.55564022808974,3.9501083848219607
71,0.304706394917714,399890.911574059,1793.0979103403392,16.230662450217345,3.8220829799488945
72,0.2604346314871913,302640.8586568849,2343.809994832585,16.124942315775844,3.482125739712233
73,0.2368470318760008,400969.8435913352,1436.5190130742249,16.366814536389786,3.7916010977074452
74,0.24129581997294816,317847.7936921898,1653.977173330958,16.385406630884873,3.6019673704009683
75,0.37501513361314254,392863.0822122633,1915.4643154719852,16.624700973429633,3.555241392472468
76,0.3795501012207605,439003.0743554139,2848.4485931610816,16.373718703407494,3.437740810457413
77,0.3680245388188903,350539.5140603698,2648.892977838162,16.369333919219606,3.759401662820654
78,0.29066044843132566,334481.0984814866,2710.6995252512534,16.234855226472547,3.813759102662085
79,0.23516932570586505,398371.9105384478,2182.6637017850467,16.36836057329491,3.3776341281494093
80,0.27316406507771507,319662.41890308843,2558.6897932235206,16.39535236011391,3.8516851652444943
81,0.30325257219977053,366517.5927993752,1592.7577181953557,16.20325037750029,3.968562257404474
82,0.39194146300621435,359940.31542965246,2428.183252509659,16.62815788342047,3.5603928907360824
83,0.34699845011526187,413037.47473593644,1814.1521766084118,16.253274644578397,3.4326778333057653
84,0.1952297710012332,389886.633986357,2045.835649405711,16.54716605986489,3.46184023438285
85,0.2954298026337395,406494.5456542527,1497.4825832835072,16.367648808626015,3.69194279834079
86,0.3682965130044414,388348.13696515205,2732.1075036196453,16.346185591362303,3.7823567070129416
87,0.3325129524400564,357367.51510069944,1624.1472292059639,16.52028427663647,3.9520584650425308
88,0.3330370364011047,426249.56558858044,1647.401581200632,16.375752345972515,3.6998549381330577
89,0.23201370012357841,365421.31857958366,2483.6388549394387,16.19686387200001,3.5658555307633195
90,0.22562108106523127,300144.7264618246,1636.7402274278502,16.232794874223288,3.3696109064460393
91,0.293330918959904,404324.06963570387,1698.1714122865023,16.47590487332206,3.967388662136559
92,0.21819199252031282,418002.15984779026,1808.6146978986017,16.6054941982617,3.627565584013216
93,0.19268356973221368,331745.66214372654,2057.410705039772,16.297150926884672,3.6528043544568574
94,0.36095046011394105,382209.9676676091,2582.254930791215,16.142873576625263,3.36720920123242
95,0.22865439787524472,315483.611680513,2438.9606574234967,16.19979336644274,3.6413955351729705
96,0.3769079241081459,364508.38362887735,1330.64478834536,16.156685712041025,3.722865745148794
97,0.36417946277893853,319438.61329075205,1507.2564801082785,16.208560524021717,3.7610690665775404
98,0.20661315646085998,368480.6097105936,1590.6310147506392,16.60276121329563,3.978874840090811
99,0.22670034358240043,311736.21134253975,1779.5497871779723,16.281012473824273,3.528571867150327
100,0.3396155487227196,308187.01261206256,1919.4980342429333,16.179763049351603,4.007976565434034
101,0.2131419080697549,300739.5912935772,1707.4912702464326,16.475597669362315,3.7300410863711275
102,0.25161192811502175,430116.0089493629,2765.3518758762916,16.202698163809025,3.503766663711435
103,0.28825566567318894,357797.17836851714,1884.1473203170876,16.37245535092201,3.7555094668978155
104,0.3665625027164644,313921.1871241458,1786.6947217072661,16.595705267838905,3.981465214607492
105,0.32677167505326193,396260.985914051,2118.5786553324824,16.180304064799124,3.990936194021989
106,0.2381552732849354,429921.49692425143,1256.4998723326776,16.280830227127854,3.92525460973419
107,0.23949823918514385,420535.4217887393,1683.727475706848,16.243397616273164,3.755445433843029
108,0.36492055594885875,428618.2685734986,2656.937980828162,16.128426712821256,3.6922923821356726
109,0.3161567015200857,305318.15550477774,2260.6325688465195,16.539281332478257,3.5277078535556967
110,0.33623706763325956,312130.8551422432,1796.4694300246988,16.405082262247603,3.355862073168727
111,0.3436979320149163,307001.9031275288,2547.0957389650102,16.180558615979958,3.3545643175352895
112,1.1287588460575853,208255.66641083176,1880.3552754833863,14.763756317721134,2.9375334687923607
113,0.8652920408650542,266452.69830241264,1826.427609565826,15.363725558549126,2.700913524574889
114,1.077395889612425,340508.25446954893,1148.2326962954007,16.28118217829476,2.242574445052807
115,0.796739432157685,250132.3542246638,1827.551051574444,15.977223993292371,2.5188796001924296
116,0.8154599277152538,210601.006173458,2006.1447459180986,15.64062286889035,2.8865824974460783
117,1.131030693426941,194685.3269852377,1968.3301483870107,15.951350741710625,1.9268834541204642
118,0.8901371885533089,268683.8007946134,1501.6722094237898,14.820167803168943,1.8573320635352353
119,0.7915739330142552,314779.6842720228,1589.9772456056091,15.119766789426176,1.8910387465918115
120,0.8302195037718242,340425.55335944396,1660.3824808291574,13.990213895654538,2.044009036144973
121,1.1489059318146668,298774.47380992543,1458.1782649801312,14.086915381474912,3.3079866993277207
122,1.2068269519492916,225192.61351025052,1345.0795019813386,13.910224479883079,2.5744392442807302
123,1.1461337812811405,202171.46975963016,1626.2530842412075,16.066871360295707,3.207879968502922
124,0.9374716614747748,330641.3186777704,1528.6214753441523,15.507580971100518,3.10540567202292
125,0.8190519916150241,282147.2843391739,1615.8209772754135,14.86692054980951,2.6313617144397674
126,1.1328955771075158,287744.9267600349,1284.3950898676937,15.483033127105724,2.2276271557059
127,0.7482785646754139,233060.60434150213,1385.5699691245163,15.945728521252361,3.827570370879624
128,1.0854564775540971,293341.45163561427,1771.5506389123548,16.32473921297628,2.99808967165814
129,0.9387616350183033,327827.82019125647,1945.7317253813771,15.043507535334562,2.894246025972513
130,1.1427159687622728,196167.3848030852,1527.5747467427136,16.17748595709221,3.2267781229958468
131,1.132374094603845,204033.66861888417,2046.82965064968,14.116400782974432,3.6654734928403974
132,1.1524851271278411,270253.4707906329,1201.5437806115583,16.14615645110433,3.0472427550041417
133,0.8215409302318207,296404.1383105393,1849.40442044678,14.662262506081023,2.691554869302908
134,1.0833448734103344,222751.26654651194,1999.111328916119,15.291430769800433,2.456546196014282
135,0.8212836239276061,340338.6080126058,1183.927443788863,14.299172374309753,2.608390662162127
136,0.7780968022726035,221324.23505923233,1323.2725354658826,14.114377831807817,3.24733960675987
137,0.8114743102226838,315489.88237405993,1177.8084429108455,13.898227216078626,3.5165172885590525
138,0.981098072025935,296696.17916669126,1992.7461244037486,14.480571967001964,3.132361062201623
139,0.9604554754205479,229535.7945838099,1822.4317277765008,15.56050354614392,3.6615943180500388
140,0.8793541573175461,190477.37825445816,2118.486282921674,13.88460907679106,3.6145244462919486
141,0.9408141482811924,313542.6980297027,1654.3491098241516,14.907776483217805,1.9490382753006485
142,1.0494456395281737,299234.63020574936,1326.9984145984045,15.0992039896356,2.703864158877901
143,0.7673324853287317,324426.96972604643,1368.96784875319,14.187994420774327,3.0795937519260086
144,1.1429724481800507,283978.5663625003,1478.648507492681,15.056024095553417,3.2170721654926595
145,1.1642497814743888,308768.8200811993,1140.0436065195563,15.070381948924876,2.1633009629438478
146,0.7820052550757535,251972.64849688986,1872.2172257460616,15.366560939304685,3.5869974840940415
147,0.9342563278967566,337082.6953854895,1295.0285999118112,15.603307119458002,2.865822216227867
148,0.9505916670483678,258250.8721942103,1276.5674537549046,14.344573045833227,2.002311945181125
149,0.8940409164259775,221001.83144256432,1388.8226313119712,15.434021721732195,3.0022414340232406
150,1.188257538963573,224339.0828198245,1179.9592416726293,14.181163518884206,3.2822932180889843
151,0.8197083129313382,289772.897470598,1578.0487937865178,15.013282301083345,1.878832082946032
152,0.8093501297742148,235754.87083011644,1144.6233532720396,15.552686261130663,3.378754359621433
153,0.9330166313419249,341007.9937987061,1843.2766864293899,16.251899550541655,2.0925597258086435
154,0.960163012671343,202444.51867994352,1959.8116628033922,14.323050500505696,3.5774061669709156
155,1.0261818021902158,192879.55483091454,2055.389412725451,14.483408079413477,3.0134374016354752
156,1.2034990200602729,196306.0250036399,1242.526152935821,15.969846291581492,3.4450551532560953
157,0.75951606915313,257467.81049292616,2110.321987802092,16.22100726784005,2.3733006658171907
158,0.7502398535356961,300687.82699447614,1799.1512463470413,14.972128938199788,3.3157653884741927
159,0.8743285613826349,287032.0119895092,1976.6606199418036,15.887024878876401,3.674915359617464
160,0.7874567721516399,277640.055928573,1896.98587389785,14.90231461019705,2.8275640204686767
161,0.8483680877385059,275376.860421915,1681.3957733895074,14.342146174995953,2.1849164148103872
162,1.0329729840831758,309229.115507534,1950.676330510783,15.62944291723804,2.0081970028690526
163,0.8531728483106538,231402.24795142614,2105.9603712694,14.151790632607842,2.6365843536997886
164,0.7623619078094881,320451.0293304558,1209.1762304924462,14.163703613668114,3.861039167822762
165,1.009910905352539,254441.00236978056,2037.0060293862794,16.314258755435453,2.6486637395101202
166,1.1649409078813138,290399.04281197645,1235.0662105299793,16.38778280102076,2.3038849204475484
167,0.8712631196756464,223363.75575824818,1806.797524044447,16.28184162791341,3.7260717820369162
168,1.093710860003847,315878.6771074297,2033.6253791718166,14.891370406400481,3.0406758041544237
169,0.9178551701510425,250269.22045371667,1497.720809127582,15.171458885899803,2.864624235839658
170,0.9938822223027295,292603.68885233044,1470.4963808089542,15.803107293105995,1.9446963039029233
171,0.8815643151184277,223701.96418362024,1290.1608918238476,14.534397669883697,3.021021240011981
172,0.9518814427724689,297743.2959558747,2123.7024763663658,16.390637844048946,2.255296563010372
173,0.829995838509524,288775.3013229214,1526.393624392086,14.199655862628056,3.8017768584479334
174,0.9950772812793304,297772.3394169747,1660.1295892452895,15.175714323296582,2.1137960650013654
175,0.7527583819140008,303597.6093394357,2102.4775230351443,14.845751182521118,3.627713702645911
176,0.9858600265937133,214152.46152996214,1411.9608667477587,16.188735582359033,2.6904445364485223
177,0.9084693628297358,286985.7418902281,1502.1640561522804,16.342280429756997,3.1822514424918107
178,1.0810524855766905,208319.12779836028,1683.2532720105578,14.390077334206326,2.2773731837547833
179,0.8329681064037141,333599.57287672616,1696.765221841561,14.466774587274122,2.307275504253485
180,0.8883200874041086,206109.81156494957,2120.947360087312,16.215238821871008,2.3897540907576795
181,1.0322846899631113,274250.7865390234,1447.2661840882731,14.014587052185433,2.0446186156556765
182,1.047961681181905,234927.27851119312,1363.3497913693118,14.740067907329816,2.03400409464298
183,1.0095670993031791,287018.3164616436,1249.996225046836,15.33203174720232,2.1801117358066793
184,0.7561700168068902,240592.3126725285,1177.8953638630242,14.813013825358068,2.4848269068435833
185,1.189108585580662,336860.9045136353,1782.694107890719,14.593959536303082,2.912021436172661
186,1.1712404784969548,299344.115204953,2026.5760123497307,15.105473889986227,2.7300214000622276
187,1.1011378281345139,307548.7069047779,1531.0468230759398,16.13083769680704,2.6701894307979837
188,0.905154068653842,300648.60509094206,1473.2028831331183,15.734757049901319,3.819496949064206
189,1.1380130050124657,205103.99940979885,1470.3721348591998,14.811896177290414,2.3073912472353406
190,1.0561468414853112,263863.79962439404,1531.8159928386522,16.15891868594005,3.404100991613207
191,0.8284565354278889,266613.1794612057,1643.4306988766464,15.316653597369081,3.0658347757675175
192,1.0676134974148836,322067.29236475006,1552.0289197753852,15.111042076445438,3.846835750079502
193,1.0467010579255156,308921.00590386475,1637.3939756907998,15.90641989741995,1.8901996341986338
194,1.14593004023337,259612.67119791,1573.1367272726598,15.53990301793386,3.0506436687084184
195,0.8023931625560228,196844.86563703293,1377.6275788917296,14.255384926858174,2.6318462077137093
196,1.0954690835196026,214718.73814511942,1230.0085144072914,16.226745731296415,3.5697147988968077
197,1.102850066214942,256116.8024941814,1683.1623627389522,14.242213029449076,2.5080684241221136
198,0.8053018662487865,278304.95887931774,1695.360198254286,15.30535470029209,1.8702570048503577
199,0.786917172042453,315931.1119798644,1257.698628425358,15.640365393388437,2.7373495923270674
200,0.8732311447069568,209424.1250169471,1978.6023693548582,15.556394516252318,1.9322076631036273
201,0.7693092078228991,221106.92130937855,1983.4380910908799,14.762875733139257,2.5799858804830906
202,1.1099318582018087,198813.35002657512,1925.6943109004926,15.302483460155317,2.8424088218708325
203,0.8865529153414191,258130.59815355265,1454.4932829794566,14.66546823493097,3.795463168594206
204,0.7627287242697066,273308.49585888244,1829.5408291499464,16.338722861554945,2.293378514530866
205,0.9181818134483841,286217.63676317886,1513.5780374683527,15.909803448047247,2.3788195819159403
206,1.1747757071111111,337432.77927261364,1375.3339353179792,15.591983615802437,2.7864031445284656
207,1.0633067724128038,285959.5879257277,1655.9190145292596,15.076781519513755,2.9529272600804135
208,0.7516469787676768,256148.6889823079,1495.9574275712885,14.512682082549853,2.0735623571121944
209,1.086513405672262,201286.98578576182,1565.2377636524584,14.611936555760284,3.136840958414359
210,0.9917606177917766,205383.28179628667,2111.1839884059495,15.677464500181674,3.5941072149536346
211,0.7707987403669321,259837.3011319028,1252.1012846636845,15.966100829360162,3.8428343765333763
212,1.099331783242654,251818.64304624562,1455.9066135210383,15.369386638774523,3.4359348058835764
213,1.0564015006149723,226076.3112120576,2099.7250584708695,14.124082609666178,3.359472916959585
214,1.0928093172941726,273165.86753138376,2058.760368389855,14.425846233854895,2.427836621863481
215,0.9902485109805905,306881.3332969345,1688.4695709069283,16.399891499130547,2.533108959253525
216,0.9597643829173437,233093.36646981913,1796.814392615633,13.972322563111783,3.48481865283091
217,0.9425751155581208,214017.58075181502,1448.037353548441,16.151313061867974,2.024028983724494
218,1.1270428070219076,220863.48731980365,1326.4448945144368,15.283202620381214,2.073800872445199
219,0.9144320375938877,231633.41168772464,1512.0255144976118,15.365086756261398,2.7731625939950755
220,1.1419003498393316,213679.88783851822,1922.2968953925267,16.323310143644235,2.7415067926111982
221,1.0050582405263264,208977.35820149726,1568.9051669765986,15.047720152463388,3.811373713900416
222,0.9970774899884415,297820.8465864254,1439.602342949518,15.405905972813013,3.348256508646857
223,0.9783281444121812,217574.27829975533,1855.3167542047013,15.573286146236716,1.9138790129171348
224,1.031527400125841,201194.242670185,1281.068177872495,14.511005123701437,3.193041418053144
225,1.153895935530855,226387.91628925473,1394.5214072071808,15.706271064317772,3.263535803748865
226,0.7870513827853659,319590.6124502986,1921.3083409054507,15.71663741959073,3.3608050029878216
227,0.8036050035751299,292640.19997600914,1926.3163386123424,14.261687921069084,2.4340662678137543
228,0.8549389679192892,309446.68278051337,1612.2036620789265,16.20680711879854,3.642596174216119
229,1.0364585544088636,284707.57037187344,1476.5922305419251,14.129775615459005,2.5981407797506066
230,0.7652137668432045,263050.2171496886,2018.6754499679357,15.92493689473473,3.2931379672159644
231,0.7884350452339521,243475.89665712192,1900.6945656919288,15.698169284995421,1.9021037750443204
232,1.0945121902541746,226417.37169897943,1641.8322286205498,15.3671865424848,3.6063291562058164
233,0.8209780943593762,218932.2438267532,2115.219064619283,14.645491699765463,3.569978367394458
234,0.836773533592724,265137.08650089457,2086.205916772944,16.38018001743414,3.550018876317394
235,0.7778193882574077,293207.7881132556,1417.791521880832,16.184779408028497,3.185570589201025
236,0.8849756063969119,209874.3748402154,2036.9433634389648,16.23663930579146,2.126630763162951
237,1.1163581282657427,273269.9624279003,1393.068174523153,15.96741416765153,3.3316232406090585
238,0.9055365933108652,306338.265393234,1356.9671960677351,15.674896565181522,2.5485240084509124
239,1.025855097429286,201969.13131569469,1950.8611951090604,14.152936955196585,2.4113145763992083
240,0.9526176295639606,312329.55502169894,1722.1514981736568,15.215223442666476,1.9613005937642447
241,1.1562511548234908,313724.71128252114,1384.4639265209476,14.103880852983096,1.9394906423122356
242,0.9233565315639711,294707.6822343975,1929.0063672982783,16.314991160356275,2.104008220695495
243,0.8189051746816353,313880.0240893601,1259.7041652660887,15.137897119423858,2.0041032784448563
244,1.0727942044696692,307365.9905054958,1392.9702345990474,14.637145536557238,2.9161921929653536
245,1.1938121829492423,235619.19939814007,1538.642267288683,14.807582042276936,1.9597770993800683
246,0.7841312634943662,270615.3084029889,1532.0660799448272,15.315980165014318,2.061383251117562
247,1.19521478851123,277429.3945745072,1740.8282498030858,14.952833417091291,2.0096192383825504
248,1.1101886700693568,274432.0067202792,1810.58147056568,14.099038106861157,2.49100164152335
249,0.8500670695017302,331100.51933731337,1367.3509900642089,14.11331938132087,3.36777896445036
250,0.9000910439202316,208505.49995169794,1576.9323811576908,16.048479998426394,2.0440842484731947
251,1.1967124191483216,273351.0181065633,1575.5224371288514,14.31660448214328,2.024966748413796
252,1.0394755112493326,202677.21065886825,1228.815591304331,16.27959681050984,3.5014630663537574
253,1.1585093536072752,295385.55930164864,1936.2671120216153,14.278966307815326,2.203709005769249
254,0.9315803409691166,230733.50391239865,1445.0332017704359,14.637411305807168,2.6479354319526736
255,0.7973857004912135,244435.85555612962,1405.4635736035748,15.748525217295192,1.9164722926611453
256,0.8416991960152543,205002.70119172317,1596.9856969191337,16.039333131067167,2.362395312493259
257,0.8655817811638398,256166.43518977653,2079.7198323908133,16.332208047029848,3.415915221838021
258,0.7936409822896301,221292.5047768607,2093.734174100326,14.252571862728665,3.267707348770297
259,0.7503853745391791,284916.7332387,2057.652748887026,15.15676558481678,2.6321299381767376
260,0.8035719506645508,220323.0506442205,1593.9538030434248,16.335170014502783,3.683726518806206
261,0.9691168097734786,201850.76186044732,1377.9620263686436,14.402690602289569,3.346097324722163
262,0.7769167665593828,298904.40702687914,1945.7295847709488,15.175598343179644,2.959444921002184
263,0.9639552785951032,207562.22527889977,1284.7232680948184,15.351458838137866,2.195235369288982
264,1.0216405148727181,276765.7351301195,1658.6430029775188,14.312282448959982,3.020293604153818
265,0.9998817083342828,284885.8464516818,2029.121549879712,15.05009258894607,3.2736446383455613
266,1.130113271039095,246771.9814307205,1717.6066616576782,14.293080367190012,3.382303092088881
267,0.8352069584532852,230825.64174663302,1135.329023454276,15.734310297007179,2.3849928053895386
268,1.0472484749789128,235999.19075084114,1773.061173666842,14.426018350851116,3.71575857711881
269,1.1049959376830059,266538.2589277072,1465.3085627493783,15.999239795420923,2.300556207387036
270,0.8831270780403855,231319.12687924682,2122.055694991961,16.201544324762196,3.7425992888297666
271,0.8863801887927454,218157.8254536682,1233.9576779446284,15.391429923141867,3.029242398121367
272,1.0969005301441137,252248.8521332822,1918.4272142892303,14.69393916638794,2.6245489743123636
273,1.1361618825673023,195929.88705060913,1720.7913001274478,14.65521163411782,3.7192683088861846
274,1.123622502448711,288476.8163824473,1781.899142585827,14.815512731596261,3.792750487832588
275,0.7694385293425876,309563.82168005366,1433.171389771721,14.778807958566922,3.6276279096216344
276,0.7852018096299297,278915.45430029207,2027.29310874373,14.737559664858875,2.5897913217208024
277,0.8914751341253148,222112.9299924313,1402.0677049365627,14.118537955932196,3.2647151944982005
278,0.7935259555166775,259112.9282950964,1851.1544570208112,16.118257330720393,3.2309774619788034
279,1.1712485107163155,287054.99073607044,1881.6718675206102,16.011898223168462,3.194111876187844
280,1.1189926853134904,309361.4012417445,1953.8364102904736,16.066606309546977,3.5908155716877967
281,0.9748661067539625,228933.20457489358,2116.2351492112625,14.982217089465713,2.602704774781719
282,1.1014039641349203,295033.76887577097,1491.5013817701767,15.168967615190958,2.504333437701283
283,0.918994207925486,256434.35486132462,1891.2133341707242,14.773054913105446,2.5272675756001455
284,0.7703455915284778,293898.20895723003,1694.2436551431497,14.452506766088995,3.4288508526115473
285,1.0699333157114863,194107.13912333935,1764.5980847208302,14.392726974682772,2.320608209566807
286,1.030751778496489,339197.63760363567,1270.8262423414494,15.68365760063899,2.4043794297893184
287,1.0504663275870503,198868.1299202443,1405.8307553526188,15.73600769711561,2.31080398935293
288,1.045103198724277,228341.320906601,1496.5593973527386,15.338080207687684,3.137374733897857
289,1.004252814377546,240427.0689640494,2009.4896366284338,16.10769679353284,1.8878352326384484
290,1.2066055863692573,319453.31956856715,1363.4615360201296,15.75329487594735,2.8433663077965776
291,1.0605770039295692,218624.36799319845,1940.2107064576826,15.830903646252333,3.7637979474754975
292,1.1712035517737527,201456.29376038187,2102.634992283174,16.144454197085725,3.817042303334301
293,0.7543990349255107,249729.41181498714,1701.7921701804935,15.37830554080545,3.36098118877508
294,0.9041298238700334,300758.2668586968,1284.100928086279,14.968883105422716,2.180483872943923
295,0.8959567802039751,214339.5604816843,2022.8586854217192,15.292082615391061,2.1195338591139
296,0.9984500576495816,247896.027736123,1754.1729956538586,15.050035423195483,3.6455634949112348
297,1.189445597187412,202804.18065216063,1363.5772066733969,16.099691173490445,3.410600746682972
298,1.028218158540899,331753.8872224918,1255.0488268562638,15.976621143549874,3.7668563493348217
299,1.1680488488879381,320753.9343230063,1468.601869101369,15.00287906561953,3.2428962267153767
300,0.9923493143769564,330762.37475488184,1761.7127154521165,14.581230963376733,3.724141314982366
301,0.9858477301284483,246623.15274218528,1900.6196184231515,14.320551164595166,3.522336001681998
302,1.183723665127033,209176.0209559774,1290.211786530125,15.553168074501986,2.142883160421945
303,0.8178553674052992,259316.9612960521,1509.38061717158,15.019369676782373,2.8246860376290033
304,1.0185744729864084,299095.49689533084,1536.120850611156,15.689207018613184,2.1298894206599934
305,0.915817103944131,259404.43659648564,1415.643807367081,14.289653901184776,2.122780475582676
306,0.893286395486822,240825.631956543,1801.5003557228515,14.868412278011196,2.333408579725231
307,1.1171797015946507,229942.7461512123,1749.9305688800046,15.469777153112904,3.4328365321130883
308,0.751634664003208,194855.3258980214,1270.1098381764107,16.04374020824548,3.3788583298173887
