index,yield,radiation,rain,avg_min_temp,avg_max_temp,class
62,-0.589090909,216639.08,2006.11,4.021434426,14.11642077,1
63,-0.046060606,226920.12,2073.4,4.526526316,14.70659211,1
64,0.529818182,250410.26,2279.1,5.113606755,15.4818456,1
65,0.806666666,315141.09,2662.78,3.683740602,14.11986842,2
66,1.122,333083.99,2915.71,4.342097778,14.71515695,2
67,0.706666666,344836.45,3049.68,4.546122271,15.06660262,1
68,-0.402666667,363349.35,3281.97,5.003416046,15.55447477,0
69,-0.115333333,316438.9,2810.1,4.020196629,14.6591573,2
70,-0.7275,328325.6,2861.72,4.312652689,15.03327256,1
71,-0.396333333,344350.63,3002.21,4.76832603,15.53247152,1
72,-0.054833333,364286.18,3129.62,5.010331126,15.83706126,0
73,0.170666667,122843.01,1333.41,10.65628342,21.61074866,2
74,0.335833333,136805.09,1487.16,11.53206813,22.55693431,1
75,0.642166667,149691.34,1509.75,12.29544018,23.35155756,1
76,0.635,243385.29,2325.28,10.66794595,22.1777973,2
77,0.26,255675.35,2427.27,11.04590143,22.57892348,1
78,0.26625,267061.9,2564.01,11.47945137,22.98753117,1
79,-0.84125,363950.39,3663.5,10.53250906,22.04404891,2
80,-0.79375,379669.49,3785.25,10.91820401,22.39490846,1
81,-1.0075,399016.8,3823.23,11.3489196,22.88389447,0
82,-1.075178571,127350.86,1451.15,10.93943299,22.16059278,1
83,-0.372321429,141232.48,1512.45,11.71723404,22.99132388,1
84,0.179464286,171133.17,1770.36,12.7730572,24.03885602,0
85,0.772142857,242021.47,2795.58,10.31946381,21.52117962,1
86,0.33,254826.3,2857.84,10.8184724,22.01042362,1
87,0.072142857,264710.44,3124.18,11.16084158,22.27576733,0
88,-0.437142857,354564.05,4477.34,10.15618314,21.05878513,1
89,0.125714286,368039.8,4518.3,10.52591909,21.44241865,1
90,0.62,381790.9,4647.53,10.96328511,21.86034043,1
91,1.37551948,127118.63,1387.32,11.0143299,22.49296392,2
92,0.018766234,139565.03,1484.77,11.92950237,23.38187204,1
93,0.126688312,154837.61,1605.89,12.98391398,24.34774194,1
94,-0.443636364,372012.32,4019.29,10.94240562,22.48800702,2
95,0.715454545,388343.46,4156.91,11.29777307,22.83738357,2
96,-0.663636364,410650.95,4332.98,11.69470588,23.21320709,0
97,-0.509740259,111570.69,1336.48,8.383919308,19.58556196,1
98,-0.676363636,127955.84,1480.83,9.646349614,20.73897172,1
99,-0.143766234,145411.48,1549.79,10.81455172,21.93050575,0
100,-0.263214286,228030.34,2568.11,8.964104372,19.84550071,1
101,-0.28,246295.05,2789.11,9.906552632,20.70175,1
102,-0.042142857,267748.74,2973.78,10.4723681,21.3504908,0
103,-0.2225,348288.78,4318.41,9.819261311,20.74483841,1
104,-0.44375,360076.04,4349.46,10.19486996,21.09026009,0
105,-0.16375,382341.87,4644.4,10.81055178,21.67393039,0
106,0.696666667,223297.9,3030.12,11.25392351,22.42008499,1
107,0.889583333,234021.7,3176.18,11.72397849,22.86221774,1
108,0.832916667,255457.61,3421.93,12.28820933,23.34485498,1
109,0.7625,345880.03,4623.39,11.02174194,22.20030415,2
110,-0.125833333,361024,4718.65,11.43571048,22.5871048,1
111,-0.061666667,380014.75,5052.77,11.85652837,22.96816257,1
112,-0.891666667,347323.99,4858.65,11.05239745,21.92264357,1
113,-0.0275,363011.59,5014.91,11.45301141,22.28561018,1
114,-0.5025,383400.96,5163.75,11.82460251,22.73228452,0
115,-0.360833333,222384.19,1904.18,0.143699732,10.67538874,1
116,-0.505972222,236576.62,1941.95,0.669282051,11.37696154,1
117,-0.616388889,254779.96,2079.46,1.396890756,12.25186074,0
118,0.072222222,323063.85,2793.66,0.481206897,11.03115245,1
119,0.387222222,338840.61,2834.01,0.821805434,11.48860649,1
120,0.625555556,351447.42,2941,1.176394558,11.91995748,1
121,0.469861111,214298,1738.06,0.965584239,11.6722962,2
122,-0.060833333,227425.49,1810.7,1.391729519,12.26421326,1
123,-0.36125,243608.32,1841.19,1.929839704,12.9367201,0
124,-0.464166667,329762.28,2712.56,0.549441944,11.44007201,1
125,0.674166666,345990.44,2833.9,0.949176776,11.88814558,1
126,0.15375,361845.58,2913.22,1.280834725,12.31851419,1
127,-0.118583333,95275.41,805.55,-2.526463415,8.479786585,1
128,-0.747333333,109945.79,920.74,-1.130352304,9.88699187,1
129,0.035833333,128630.96,1081.74,0.282089202,11.49380282,1
130,0.422,198228.67,1554.3,-0.869475219,9.887944606,2
131,0.317,212432.36,1823.85,-0.102455172,10.67844138,1
132,0.345,230673.92,2063.09,0.714391805,11.53909091,1
133,-0.489666667,96084.63,874.96,-0.98488024,8.909251497,2
134,-0.778,106597.58,1005.5,0.079504132,10.18363636,1
135,-0.538333333,130630.59,1191.37,1.643667426,12.10302961,0
136,0.166666667,202598.74,1872.36,-1.967379913,8.614235808,1
137,0.421666667,218134.02,2021.2,-1.243813443,9.417283951,1
138,0.02,233918.12,2189.67,-0.557413127,10.1505148,0
139,0.325,311668.34,2982.37,-1.734764595,8.896195857,2
140,-0.02,326337.72,3060.29,-1.269981818,9.438909091,1
141,0.021666666,340586.58,3171.32,-0.708448126,10.00757629,0
142,-0.173333333,89452.9,917.08,0.318676923,10.04658462,1
143,-0.056666667,103539.66,1036.24,1.535151515,11.6146281,1
144,-0.256666666,121270.9,1251.54,2.989473684,13.26827751,0
145,-0.180833334,191187.15,2201.28,0.995007236,10.9218958,1
146,-0.245833333,206544.19,2298.94,1.581311475,11.62905738,1
147,0.0275,226211.47,2485.43,2.238943396,12.40110692,0
148,0.21,299562.51,3197.44,0.348017078,10.60085389,1
149,0.974166666,313084.72,3318.89,0.737676768,11.09027548,1
150,0.284166666,333625.03,3564.6,1.323854167,11.73782986,1
151,1.149880953,213450.39,2377.96,-0.419724138,9.749765517,2
152,0.08452381,225743.37,2559.74,0.261513158,10.51592105,1
153,0.072380953,247663.17,2769.17,1.02371532,11.31978287,1
154,-0.328571429,314626.36,3297.12,-0.021885397,10.18926987,2
155,-0.027142857,327488.66,3395.82,0.311424731,10.60123656,1
156,0.047142857,352337.35,3598.37,1.014313233,11.43684255,1
157,0.250857143,346026.41,3273.65,0.642126188,11.17910977,2
158,0.002285714,358363.52,3363.5,0.966498741,11.56842149,1
159,0.242142857,377278.88,3550.29,1.397995208,12.05405751,1
160,0.32375,241551.12,1676.08,5.542067183,16.18895349,2
161,-0.27625,252901.02,1727.29,5.943262765,16.6235741,2
162,0.1075,262676.7,1825.25,6.416518072,17.12543373,1
163,0.355,276643.96,2066.65,6.847841561,17.58339839,1
164,-0.63125,345964.18,2766.66,5.925035587,16.55592527,2
165,-1.040625,357035.3,2843.61,6.160416667,16.84486111,0
166,-1.38125,369594.13,2918.5,6.503918919,17.26800676,0
167,0.771875,386572.3,3127.99,6.891404221,17.70369318,2
168,-0.562625,131312.6,992.54,6.109206731,17.07591346,1
169,1.043875,146256.93,1227.44,7.102052402,18.01838428,2
170,1.129875,157491.95,1361.64,7.673668033,18.54092213,1
171,-1.707375,168840.36,1398.66,8.119285714,19.08972973,0
172,0.5,243203.55,2046.21,4.978840206,15.79166237,2
173,0.156,255157.1,2164.33,5.444029666,16.27543881,2
174,0.316,269341.33,2198.82,5.830510083,16.69194543,2
175,-0.02,282434.47,2270.71,6.264220705,17.14828214,0
176,-0.905058824,78064.65,620.61,3.555392857,14.09046429,1
177,-1.158882353,89702.5,683.51,4.762806452,15.45751613,0
178,-0.839588235,102155.66,712.25,6.067836257,16.84994152,1
179,0.673,115289.61,836.82,7.315078947,18.14039474,1
180,0.684705882,297866.57,2811.76,5.510158103,16.04932806,2
181,0.766470588,310590.38,2968.34,5.923658071,16.46616046,1
182,0.004705882,323710.46,3057.78,6.306201479,16.86260628,1
183,-0.422941176,333422.21,3177.75,6.632578616,17.15107817,0
184,0.647272727,234032.19,2480.13,5.634646597,16.6852356,2
185,0.066363636,247409.88,2548.6,5.983312422,17.1282936,1
186,-0.727272727,259801.52,2627.47,6.807773019,17.95650964,0
187,0.073636364,273619.11,2756.71,6.818754325,18.14455594,0
188,0.13,346264.32,3416.84,5.371927498,16.49879752,2
189,0.149090909,358088.32,3598.84,5.649347639,16.77893562,1
190,0.638181818,371244.15,3780.14,5.976935887,17.08483764,1
191,0.19,384907.74,3832.34,6.210857605,17.36054207,1
192,-0.112454545,127496.57,1237.04,3.987419355,15.27359801,2
193,0.368636364,140010.34,1414.61,4.872036613,16.1710984,2
194,0.038272727,156602.97,1542.63,5.71302714,17.02663883,1
195,0.149818182,165651.16,1614.6,6.197003968,17.5355754,1
196,0.395666667,240727.78,2155.61,3.807428198,14.94236292,2
197,-0.383,250673.04,2332.16,4.242540881,15.3531195,1
198,0.107,264792.31,2452.18,4.71713253,15.84166265,1
199,-0.506,279780.39,2534.37,5.179332566,16.39226697,0
200,0.092666667,352217.36,3199.81,4.384876325,15.6335689,2
201,0.750666667,372121.27,3289.44,4.840364098,16.15087214,2
202,-0.644666667,384510.74,3379.62,5.242376645,16.56509046,1
203,0.036,398400.57,3469.17,5.5192749,16.91188845,0
204,0.354,120654.92,1108.86,6.444035533,17.81994924,2
205,-0.841333333,133530.36,1212.91,7.061194379,18.44625293,1
206,0.954666667,146726.56,1378.02,7.778311688,19.1375974,2
207,0.224666667,161171.53,1423.56,8.210921844,19.630501,1
208,-1.390666667,233501.8,2194.04,5.513855263,16.81431579,1
209,0.002,247205.72,2351.24,6.029285714,17.32293233,1
210,-0.152,258669.97,2432.13,6.430434258,17.73143546,1
211,0.187333333,271435.51,2521.06,6.890393519,18.18484954,1
212,-0.609,244241.54,2239.92,5.165557012,16.24311927,1
213,0.438333333,255616.65,2365.86,5.618764187,16.68960908,1
214,-0.0405,269016.87,2574.02,6.122321644,17.21613059,1
215,0.109833333,285825.46,2634.73,6.606260069,17.79072497,0
216,-0.502,361996.1,3569.09,5.291709251,16.34720705,1
217,-0.697,372266.78,3715.69,5.548177128,16.59960447,1
218,-0.553,383493.75,3817.77,5.859210747,16.93473552,0
219,-0.142,400987.9,3982.19,6.248983051,17.34995157,0
220,1.123384615,79771.91,996.35,3.253768116,14.35050725,2
221,0.678384615,93811.12,1087.45,4.524516129,15.80587097,1
222,0.403461538,106233.46,1211.66,5.868542274,17.28763848,1
223,-0.286923077,120950.35,1272.58,6.756973684,18.39823684,0
224,-0.122307692,198074.42,2043.17,4.370772798,15.62190108,2
225,-0.206153846,208057.01,2160.44,4.766359584,16.0279049,1
226,-0.238461538,220025.4,2382.58,5.382951977,16.57200565,1
227,0.373076923,236439.38,2431.7,5.891001335,17.13734312,0
228,-0.561153846,315050.09,3307.53,4.124489594,15.37908821,1
229,-0.112692308,327376.19,3477.61,4.505417066,15.75848514,1
230,-0.455769231,339554.69,3603.04,4.796666667,16.04993482,0
231,-0.363076923,354549.19,3726.33,5.185969479,16.44598743,0
232,0.768076923,119766.11,1173.67,4.267780749,15.16181818,2
233,0.705,131581.31,1480.1,5.274889976,16.0697066,2
234,0.576538462,142409.32,1643.08,6.006727689,16.77338673,1
235,0.381538462,158054.33,1723.07,6.775786164,17.64121593,0
236,-1.312307692,271314.29,2850.26,6.592339667,17.64296912,1
237,-0.645384615,354227.26,3958.13,5.97701677,17.01488085,1
238,-0.103846154,366093.1,4164.68,6.265661512,17.30103093,1
239,-0.056923077,382323.67,4290.11,6.542079536,17.58241922,0
240,1.425944056,125698.49,1697.43,5.4538,16.425175,2
241,0.785664336,136413.72,1886.48,6.284060325,17.20809745,2
242,0.297622378,147523.87,1973.19,6.531872411,17.57234466,1
243,0.412307692,161391.74,2137.18,7.770301205,18.68375502,1
244,-0.865483871,353675.05,2161.05,3.123339254,15.75022202,1
245,-0.167419355,368592.85,2298.69,3.430704467,16.07037801,1
246,-0.272903226,378364.79,2362.68,3.738790932,16.35102435,0
247,-0.121612903,390791.26,2451.11,4.072745098,16.68990196,0
248,0.512490323,126696.15,853.02,1.696792929,13.91760101,1
249,1.425109677,143767.6,950.08,2.944943052,15.24603645,2
250,-0.505032258,152893.15,1063.42,3.927038627,16.12427039,1
251,0.343006452,170701.59,1159.48,4.738718447,16.96141748,0
252,2.211107692,354427.74,2166.76,2.118117229,14.88994671,2
253,-0.882553846,367987.94,2320.26,2.460577089,15.23031008,1
254,0.645230769,379100.41,2403.34,2.784011775,15.55472666,1
255,-0.3172,391460.5,2439.24,3.13047502,15.9217199,0
256,-1.508974359,126350.46,899.54,2.37478481,15.24318987,2
257,0.278553846,139549.54,1029.27,3.117523364,15.97182243,0
258,-0.560430769,153024.73,1105.11,4.066695464,16.85775378,1
259,0.248,170604.73,1286.11,4.871311155,17.73027397,0
260,-0.536666667,236724.38,1693.89,3.171099338,15.62235762,1
261,-0.2724,248953.26,1770.14,3.644523507,16.08387548,0
262,-0.513466667,263706.83,1779.96,4.1956691,16.695,1
263,-0.285333333,277368.19,1979.82,4.764537037,17.21226852,0
264,1.947333333,360208.29,2598.8,2.781462347,15.17169877,2
265,0.775333333,372333.99,2651.18,3.080170794,15.50437233,1
266,0.495333333,381807.61,2772.54,3.406535893,15.80889816,1
267,-0.154666667,401118.77,2845.63,3.72634984,16.19904952,0
268,-2.2965,239119.52,1590.64,1.701487384,14.17831341,2
269,0.373416667,249300.07,1715.49,2.067003841,14.53441741,0
270,1.154333333,261405,1862.94,2.542820197,15.00083744,2
271,1.06825,271709.75,1963.49,2.927630952,15.40058333,1
272,1.0225,351989.28,2454.17,1.677290837,13.73831843,1
273,0.29375,364625.56,2683.19,2.101702945,14.1400954,0
274,-0.92375,378890.07,2928.61,2.546502463,14.6292953,1
275,-0.32125,393383.08,3047.82,2.932297619,15.01457792,0
276,-0.121587301,133284.65,651.64,2.107547619,14.70492857,2
277,-0.597195767,149682.73,751.4,3.060238095,15.6184632,1
278,-0.027460318,160190.33,806.56,3.714764826,16.23828221,0
279,-0.218518519,246746.81,1309.28,0.858973384,12.94301648,1
280,0.322222222,262372.13,1420.14,1.447246377,13.54721014,1
281,0.176296296,272117.2,1539.15,2.00963785,14.09200935,0
282,-1.107703704,125591,620.06,1.750904523,13.77364322,0
283,-1.035407408,139188.29,680.62,2.925404157,14.99810624,0
284,-0.363407407,154298.05,763.47,3.972684989,16.0979704,0
285,1.150666667,350461.01,1677.44,1.017269535,13.04339772,1
286,0.864666667,362811.36,1745.55,1.305264957,13.32894017,1
287,0.690666667,379484.01,1804.49,1.695721352,13.74209398,1
288,0.786666667,130014.47,935.81,1.9165,13.81821429,2
289,0.288333333,140536.72,962.79,2.777331839,14.69908072,1
290,-0.2005,153823.48,1042.34,3.64035343,15.67139293,1
291,-0.374166667,233953.05,1438.46,1.812230869,13.44771725,2
292,-0.431666666,245741.55,1491.61,2.234307116,13.91529338,1
293,-0.308333334,259392.68,1528.07,2.819185629,14.61579641,0
294,-0.1075,344186.49,2173.55,1.390052957,13.10703442,2
295,-0.0575,356139.49,2207.57,1.738349097,13.47310404,1
296,0.551666667,368985.7,2249.56,2.130510033,13.89122074,1
297,-1.390833333,378891.28,2326.07,2.409893791,14.17441993,0
298,-0.104166667,243110.45,1414.73,0.658677792,12.62358151,0
299,0.519166667,257314.59,1480.32,1.231793612,13.25460688,2
300,0.6375,267388.53,1625.87,1.71435867,13.72896675,1
301,0.368,126821.09,795.61,-0.326393035,11.83310945,1
302,-0.276666667,139302.23,918.79,0.777517241,12.91632184,1
303,-0.061666667,149564.18,984.64,1.416876356,13.56492408,1
304,-0.432,237556.38,1589.38,0.10843061,11.58494163,1
305,-0.44,249004.2,1695.27,0.660325,12.152275,1
306,-0.444,259521.12,1754.36,1.210519324,12.732657,0
307,0.094424952,134988.47,586.86,1.722572115,15.74992788,1
308,-0.196647174,148939.3,648.64,2.477483296,16.50721604,1
309,0.064269006,164310.96,706.54,3.235594262,17.35893443,0
310,0.684259259,239849.93,1192.41,1.723591088,15.44668414,2
311,-0.115037037,251430.87,1312.61,2.177777778,15.88532828,1
312,0.228888889,275678.28,1452.55,3.20396028,16.94718458,1
313,0.2215,357756.5,1845.79,1.246042216,15.023219,2
314,0.3255,369445.72,1888.13,1.502534364,15.29762887,1
315,0.103,382738.95,2015.18,1.933208333,15.74051667,1
316,-0.0665,351467.16,2068.82,0.281737589,13.3341578,2
317,1.785833333,363131.14,2282.19,0.629956897,13.65096552,2
318,0.458111111,375466.6,2402.95,1.029689337,14.05821159,1
319,-0.026,126722.9,943.09,1.091831683,13.2044802,2
320,-1.574333333,139066.58,1127.8,2.31826484,14.39785388,1
321,0.237888889,151489.05,1207.41,3.256808511,15.44740426,2
322,-0.185,202345.7,2548.28,4.757268446,16.54532182,2
323,0.11,215294.02,2702.79,5.199910448,16.99952239,1
324,0.059285714,229973.78,2785.99,5.837567185,17.6454314,1
325,-0.301428571,240824.79,2940.14,6.246358696,18.03110054,0
326,-0.070714286,320532.11,4018,5.259600798,16.91409182,2
327,0.054285714,333561.34,4108.03,5.549054054,17.20427606,2
328,0.096428571,345167.3,4455.01,5.989318394,17.58077498,1
329,0.315714286,356160.04,4557,6.304030937,17.88703367,1
330,0.275714286,434973.06,5427.36,6.058524709,17.669375,2
331,-0.13,448219.9,5618.81,6.184371429,17.80292857,2
332,-0.032142857,460993.66,5737.2,6.470251046,18.08971409,1
333,-0.046428571,473698.52,5906.52,6.824013605,18.4067619,1
334,-0.147857143,548649.17,6565.77,6.612161066,18.27568946,2
335,-0.095714286,562641.64,6712.69,6.723901193,18.40158433,1
336,-0.24,574720.2,6908.78,6.906268823,18.57803123,1
337,-0.19,587096.62,6998.66,7.094407895,18.7636568,0
338,-0.865714286,669239.22,8065.33,6.64610767,18.31966651,0
339,-0.071428571,681351.4,8262.61,6.802167996,18.47443923,1
340,-0.227142857,691869.47,8399.32,6.974375,18.636625,0
341,-0.137857143,704673.2,8573.85,7.148669098,18.8006062,0
