Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
1.76,93811.12,1087.45,4.524516129,15.80587097
1.67,93811.12,1087.45,4.524516129,15.80587097
1.73,93811.12,1087.45,4.524516129,15.80587097
1.8,93811.12,1087.45,4.524516129,15.80587097
1.67,93811.12,1087.45,4.524516129,15.80587097
1.57,93811.12,1087.45,4.524516129,15.80587097
1.72,93811.12,1087.45,4.524516129,15.80587097
1.4,93811.12,1087.45,4.524516129,15.80587097
1.64,93811.12,1087.45,5.868542274,17.28763848
1.57,106233.46,1211.66,5.868542274,17.28763848
1.4,106233.46,1211.66,5.868542274,17.28763848
1.52,106233.46,1211.66,5.868542274,17.28763848
1.43,106233.46,1211.66,5.868542274,17.28763848
1.49,106233.46,1211.66,5.868542274,17.28763848
1.5,106233.46,1211.66,5.868542274,17.28763848
1.38,106233.46,1211.66,5.868542274,17.28763848
1.27,106233.46,1211.66,5.868542274,17.28763848
1.41,106233.46,1211.66,5.868542274,17.28763848
1.4,106233.46,1211.66,5.868542274,17.28763848
1.22,106233.46,1211.66,5.868542274,17.28763848
1.39,106233.46,1211.66,5.868542274,17.28763848
1.46,106233.46,1211.66,5.868542274,17.28763848
0.6,120950.35,1272.58,6.756973684,18.39823684
0.57,120950.35,1272.58,6.756973684,18.39823684
0.67,120950.35,1272.58,6.756973684,18.39823684
0.55,120950.35,1272.58,6.756973684,18.39823684
0.57,120950.35,1272.58,6.756973684,18.39823684
0.58,120950.35,1272.58,6.756973684,18.39823684
0.66,120950.35,1272.58,6.756973684,18.39823684
0.42,120950.35,1272.58,6.756973684,18.39823684
0.42,120950.35,1272.58,6.756973684,18.39823684
0.54,120950.35,1272.58,6.756973684,18.39823684
0.4,120950.35,1272.58,6.756973684,18.39823684
0.47,120950.35,1272.58,6.756973684,18.39823684
0.48,120950.35,1272.58,6.756973684,18.39823684
2.38,346264.32,3416.84,5.371927498,16.49879752
2.53,346264.32,3416.84,5.371927498,16.49879752
2.4,346264.32,3416.84,5.371927498,16.49879752
2.43,346264.32,3416.84,5.371927498,16.49879752
2.3,346264.32,3416.84,5.371927498,16.49879752
2.36,346264.32,3416.84,5.371927498,16.49879752
2.24,346264.32,3416.84,5.371927498,16.49879752
2.12,346264.32,3416.84,5.371927498,16.49879752
2.24,346264.32,3416.84,5.371927498,16.49879752
2.22,346264.32,3416.84,5.371927498,16.49879752
2.36,346264.32,3416.84,5.371927498,16.49879752
1.94,358088.32,3598.84,5.649347639,16.77893562
1.88,358088.32,3598.84,5.649347639,16.77893562
1.98,358088.32,3598.84,5.649347639,16.77893562
1.8,358088.32,3598.84,5.649347639,16.77893562
1.96,358088.32,3598.84,5.649347639,16.77893562
1.88,358088.32,3598.84,5.649347639,16.77893562
1.71,358088.32,3598.84,5.649347639,16.77893562
1.73,358088.32,3598.84,5.649347639,16.77893562
1.85,358088.32,3598.84,5.649347639,16.77893562
1.82,358088.32,3598.84,5.649347639,16.77893562
1.54,358088.32,3598.84,5.649347639,16.77893562
1.62,371244.15,3780.14,5.976935887,17.08483764
1.69,371244.15,3780.14,5.976935887,17.08483764
1.7,371244.15,3780.14,5.976935887,17.08483764
1.62,371244.15,3780.14,5.976935887,17.08483764
1.65,371244.15,3780.14,5.976935887,17.08483764
1.58,371244.15,3780.14,5.976935887,17.08483764
1.5,371244.15,3780.14,5.976935887,17.08483764
1.55,371244.15,3780.14,5.976935887,17.08483764
1.61,371244.15,3780.14,5.976935887,17.08483764
1.56,371244.15,3780.14,5.976935887,17.08483764
1.33,371244.15,3780.14,5.976935887,17.08483764
1.21,384907.74,3832.34,6.210857605,17.36054207
1.29,384907.74,3832.34,6.210857605,17.36054207
1.22,384907.74,3832.34,6.210857605,17.36054207
1.19,384907.74,3832.34,6.210857605,17.36054207
1.26,384907.74,3832.34,6.210857605,17.36054207
1.29,384907.74,3832.34,6.210857605,17.36054207
1.24,384907.74,3832.34,6.210857605,17.36054207
1.2,384907.74,3832.34,6.210857605,17.36054207
1.3,384907.74,3832.34,6.210857605,17.36054207
1.25,384907.74,3832.34,6.210857605,17.36054207
0.84,384907.74,3832.34,6.210857605,17.36054207
2.62,198074.42,2043.17,4.370772798,15.62190108
2.5,198074.42,2043.17,4.370772798,15.62190108
2.33,198074.42,2043.17,4.370772798,15.62190108
2.25,198074.42,2043.17,4.370772798,15.62190108
2.41,198074.42,2043.17,4.370772798,15.62190108
2.49,198074.42,2043.17,4.370772798,15.62190108
2.34,198074.42,2043.17,4.370772798,15.62190108
2.36,198074.42,2043.17,4.370772798,15.62190108
2.34,198074.42,2043.17,4.370772798,15.62190108
2.3,198074.42,2043.17,4.370772798,15.62190108
2.26,198074.42,2043.17,4.370772798,15.62190108
2.36,198074.42,2043.17,4.370772798,15.62190108
2.29,198074.42,2043.17,4.370772798,15.62190108
1.6,208057.01,2160.44,4.766359584,16.0279049
1.52,208057.01,2160.44,4.766359584,16.0279049
