,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
1255,South Dakota,Beresford,4/29/2003,Rugged,9/20/2004,0.87,170604.73,1286.11,4.871311155,17.73027397,2,0.899910256,0.432750437,1.404018786,,1.463608889,1.5075
1242,South Dakota,Beresford,4/29/2003,Abundance,9/20/2004,0.96,170604.73,1286.11,4.871311155,17.73027397,2,0.899910256,0.432750437,1.577328836,,1.463608889,1.5825
1243,South Dakota,Beresford,4/29/2003,Vernal,9/20/2004,0.97,170604.73,1286.11,4.871311155,17.73027397,2,0.899910256,0.432750437,1.577328836,,1.463608889,1.5825
1244,South Dakota,Beresford,4/29/2003,Extreme,9/20/2004,0.94,170604.73,1286.11,4.871311155,17.73027397,2,0.899910256,0.432750437,1.577328836,,1.463608889,1.5825
1245,South Dakota,Beresford,4/29/2003,FSG 351,9/20/2004,0.95,170604.73,1286.11,4.871311155,17.73027397,2,0.899910256,0.432750437,1.577328836,,1.463608889,1.5825
1246,South Dakota,Beresford,4/29/2003,Bullseye,9/20/2004,0.84,170604.73,1286.11,4.871311155,17.73027397,2,0.899910256,0.432750437,1.542666826,,1.463608889,1.5675
1247,South Dakota,Beresford,4/29/2003,54V46,9/20/2004,0.86,170604.73,1286.11,4.871311155,17.73027397,2,0.899910256,0.432750437,1.542666826,,1.463608889,1.5675
1248,South Dakota,Beresford,4/29/2003,FSG 505,9/20/2004,0.85,170604.73,1286.11,4.871311155,17.73027397,2,0.899910256,0.432750437,1.502227815,,1.463608889,1.55
1233,South Dakota,Beresford,4/29/2003,Alfastar II,9/20/2004,1.06,170604.73,1286.11,4.871311155,17.73027397,2,0.899910256,0.432750437,2.03948897,0.858,1.463608889,1.7825
1234,South Dakota,Beresford,4/29/2003,Evermore,9/20/2004,0.99,170604.73,1286.11,4.871311155,17.73027397,2,0.899910256,0.432750437,1.7968549,,1.463608889,1.6775
1235,South Dakota,Beresford,4/29/2003,FSG 406,9/20/2004,0.9,170604.73,1286.11,4.871311155,17.73027397,2,0.899910256,0.432750437,1.825739908,,1.463608889,1.69
1236,South Dakota,Beresford,4/29/2003,Somerset,9/20/2004,0.92,170604.73,1286.11,4.871311155,17.73027397,2,0.899910256,0.432750437,1.69286887,,1.463608889,1.6325
1237,South Dakota,Beresford,4/29/2003,6420,9/20/2004,0.87,170604.73,1286.11,4.871311155,17.73027397,2,0.899910256,0.432750437,1.710199875,,1.463608889,1.64
1239,South Dakota,Beresford,4/29/2003,420,9/20/2004,0.91,170604.73,1286.11,4.871311155,17.73027397,2,0.899910256,0.432750437,1.652429858,,1.463608889,1.615
1240,South Dakota,Beresford,4/29/2003,54Q25,9/20/2004,0.89,170604.73,1286.11,4.871311155,17.73027397,2,0.899910256,0.432750437,1.62354485,,1.463608889,1.6025
1241,South Dakota,Beresford,4/29/2003,A 30-06,9/20/2004,0.83,170604.73,1286.11,4.871311155,17.73027397,2,0.899910256,0.432750437,1.611990846,,1.463608889,1.5975
