Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
1.38,256313.61,2658.89,5.995425,17.05275
1.28,271314.29,2850.26,6.592339667,17.64296912
1.45,271314.29,2850.26,6.592339667,17.64296912
1.28,271314.29,2850.26,6.592339667,17.64296912
1.27,271314.29,2850.26,6.592339667,17.64296912
1.25,271314.29,2850.26,6.592339667,17.64296912
1.21,271314.29,2850.26,6.592339667,17.64296912
1.35,271314.29,2850.26,6.592339667,17.64296912
1.23,271314.29,2850.26,6.592339667,17.64296912
1.18,271314.29,2850.26,6.592339667,17.64296912
1.12,271314.29,2850.26,6.592339667,17.64296912
1.42,271314.29,2850.26,6.592339667,17.64296912
1.22,271314.29,2850.26,6.592339667,17.64296912
1.22,271314.29,2850.26,6.592339667,17.64296912
1.54,354227.26,3958.13,5.97701677,17.01488085
1.58,354227.26,3958.13,5.97701677,17.01488085
1.44,354227.26,3958.13,5.97701677,17.01488085
1.4,354227.26,3958.13,5.97701677,17.01488085
1.34,354227.26,3958.13,5.97701677,17.01488085
1.35,354227.26,3958.13,5.97701677,17.01488085
1.45,354227.26,3958.13,5.97701677,17.01488085
1.8,354227.26,3958.13,5.97701677,17.01488085
1.32,354227.26,3958.13,5.97701677,17.01488085
1.29,354227.26,3958.13,5.97701677,17.01488085
1.44,354227.26,3958.13,5.97701677,17.01488085
1.41,354227.26,3958.13,5.97701677,17.01488085
1.18,354227.26,3958.13,5.97701677,17.01488085
1.29,366093.1,4164.68,6.265661512,17.30103093
1.25,366093.1,4164.68,6.265661512,17.30103093
1.14,366093.1,4164.68,6.265661512,17.30103093
1.21,366093.1,4164.68,6.265661512,17.30103093
1.12,366093.1,4164.68,6.265661512,17.30103093
1.15,366093.1,4164.68,6.265661512,17.30103093
1.2,366093.1,4164.68,6.265661512,17.30103093
1.33,366093.1,4164.68,6.265661512,17.30103093
1.2,366093.1,4164.68,6.265661512,17.30103093
1.2,366093.1,4164.68,6.265661512,17.30103093
1.28,366093.1,4164.68,6.265661512,17.30103093
1.15,366093.1,4164.68,6.265661512,17.30103093
1.04,366093.1,4164.68,6.265661512,17.30103093
1,382323.67,4290.11,6.542079536,17.58241922
0.91,382323.67,4290.11,6.542079536,17.58241922
0.82,382323.67,4290.11,6.542079536,17.58241922
0.86,382323.67,4290.11,6.542079536,17.58241922
0.87,382323.67,4290.11,6.542079536,17.58241922
0.81,382323.67,4290.11,6.542079536,17.58241922
0.85,382323.67,4290.11,6.542079536,17.58241922
0.91,382323.67,4290.11,6.542079536,17.58241922
0.89,382323.67,4290.11,6.542079536,17.58241922
0.82,382323.67,4290.11,6.542079536,17.58241922
0.95,382323.67,4290.11,6.542079536,17.58241922
0.89,382323.67,4290.11,6.542079536,17.58241922
0.7,382323.67,4290.11,6.542079536,17.58241922
2.9,125698.49,1697.43,5.4538,16.425175
3.01,125698.49,1697.43,5.4538,16.425175
2.63,125698.49,1697.43,5.4538,16.425175
2.14,125698.49,1697.43,5.4538,16.425175
2.67,125698.49,1697.43,5.4538,16.425175
2.63,125698.49,1697.43,5.4538,16.425175
3.05,125698.49,1697.43,5.4538,16.425175
2.68,125698.49,1697.43,5.4538,16.425175
2.72,125698.49,1697.43,5.4538,16.425175
2.64,125698.49,1697.43,5.4538,16.425175
2.56,125698.49,1697.43,5.4538,16.425175
2.32,136413.72,1886.48,6.284060325,17.20809745
2.21,136413.72,1886.48,6.284060325,17.20809745
2.36,136413.72,1886.48,6.284060325,17.20809745
2.35,136413.72,1886.48,6.284060325,17.20809745
2.12,136413.72,1886.48,6.284060325,17.20809745
1.87,136413.72,1886.48,6.284060325,17.20809745
2.01,136413.72,1886.48,6.284060325,17.20809745
2.25,136413.72,1886.48,6.284060325,17.20809745
2.4,136413.72,1886.48,6.284060325,17.20809745
2.24,136413.72,1886.48,6.284060325,17.20809745
2.2,136413.72,1886.48,6.284060325,17.20809745
1.58,147523.87,1973.19,6.531872411,17.57234466
1.51,147523.87,1973.19,6.531872411,17.57234466
1.5,147523.87,1973.19,6.531872411,17.57234466
1.47,147523.87,1973.19,6.531872411,17.57234466
1.47,147523.87,1973.19,6.531872411,17.57234466
1.47,147523.87,1973.19,6.531872411,17.57234466
1.46,147523.87,1973.19,6.531872411,17.57234466
1.49,147523.87,1973.19,6.531872411,17.57234466
1.53,147523.87,1973.19,6.531872411,17.57234466
1.55,147523.87,1973.19,6.531872411,17.57234466
1.41,147523.87,1973.19,6.531872411,17.57234466
1.37,161391.74,2137.18,7.770301205,18.68375502
1.36,161391.74,2137.18,7.770301205,18.68375502
1.42,161391.74,2137.18,7.770301205,18.68375502
1.14,161391.74,2137.18,7.770301205,18.68375502
1.3,161391.74,2137.18,7.770301205,18.68375502
1.34,161391.74,2137.18,7.770301205,18.68375502
1.32,161391.74,2137.18,7.770301205,18.68375502
1.28,161391.74,2137.18,7.770301205,18.68375502
1.14,161391.74,2137.18,7.770301205,18.68375502
