,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
409,South Dakota,Highmore,5/5/1998,Husky Supreme,7/6/2000,0.28,252578.57,1329.21,2.799949622,16.44955919,0,0.899910256,0.432750437,-0.242426691,0.358125,1.106568215,0.795
401,South Dakota,Highmore,5/5/1998,Frontier 2000,5/23/2000,1.26,235157.38,1220.67,2.30252,15.90674667,0,0.899910256,0.432750437,-0.219318684,1.295625,1.106568215,0.805
417,South Dakota,Highmore,5/5/1998,Frontier 2000,7/6/2000,0.35,252578.57,1329.21,2.799949622,16.44955919,0,0.899910256,0.432750437,-0.219318684,0.358125,1.106568215,0.805
394,South Dakota,Highmore,5/5/1998,DK140,5/23/2000,1.28,235157.38,1220.67,2.30252,15.90674667,0,0.899910256,0.432750437,-0.173102671,1.295625,1.106568215,0.825
410,South Dakota,Highmore,5/5/1998,DK140,7/6/2000,0.37,252578.57,1329.21,2.799949622,16.44955919,0,0.899910256,0.432750437,-0.173102671,0.358125,1.106568215,0.825
397,South Dakota,Highmore,5/5/1998,WL 232HQ,5/23/2000,1.32,235157.38,1220.67,2.30252,15.90674667,0,0.899910256,0.432750437,-0.126886657,1.295625,1.106568215,0.845
413,South Dakota,Highmore,5/5/1998,WL 232HQ,7/6/2000,0.37,252578.57,1329.21,2.799949622,16.44955919,0,0.899910256,0.432750437,-0.126886657,0.358125,1.106568215,0.845
395,South Dakota,Highmore,5/5/1998,Goldrush 747,5/23/2000,1.33,235157.38,1220.67,2.30252,15.90674667,0,0.899910256,0.432750437,-0.057562637,1.295625,1.106568215,0.875
411,South Dakota,Highmore,5/5/1998,Goldrush 747,7/6/2000,0.42,252578.57,1329.21,2.799949622,16.44955919,0,0.899910256,0.432750437,-0.057562637,0.358125,1.106568215,0.875
392,South Dakota,Highmore,5/5/1998,WL 325HQ,5/23/2000,1.27,235157.38,1220.67,2.30252,15.90674667,0,0.899910256,0.432750437,-0.03445463,1.295625,1.106568215,0.885
408,South Dakota,Highmore,5/5/1998,WL 325HQ,7/6/2000,0.5,252578.57,1329.21,2.799949622,16.44955919,0,0.899910256,0.432750437,-0.03445463,0.358125,1.106568215,0.885
402,South Dakota,Highmore,5/5/1998,CW72005,5/23/2000,1.4,235157.38,1220.67,2.30252,15.90674667,0,0.899910256,0.432750437,0.023315386,1.295625,1.106568215,0.91
418,South Dakota,Highmore,5/5/1998,CW72005,7/6/2000,0.42,252578.57,1329.21,2.799949622,16.44955919,0,0.899910256,0.432750437,0.023315386,0.358125,1.106568215,0.91
391,South Dakota,Highmore,5/5/1998,Pioneer Brand 53Q60,5/23/2000,1.47,235157.38,1220.67,2.30252,15.90674667,0,0.899910256,0.432750437,0.150409423,1.295625,1.106568215,0.965
407,South Dakota,Highmore,5/5/1998,Pioneer Brand 53Q60,7/6/2000,0.46,252578.57,1329.21,2.799949622,16.44955919,0,0.899910256,0.432750437,0.150409423,0.358125,1.106568215,0.965
389,South Dakota,Beresford,4/25/1997,CW 5236,8/30/2000,0.54,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.225510445,0.584193548,1.106568215,0.9975
545,South Dakota,Watertown,4/23/1999,CW 5236,8/30/2000,0.54,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.225510445,0.584193548,1.106568215,0.9975
390,South Dakota,Highmore,5/5/1998,WL 324,5/23/2000,1.49,235157.38,1220.67,2.30252,15.90674667,0,0.899910256,0.432750437,0.231287446,1.295625,1.106568215,1
406,South Dakota,Highmore,5/5/1998,WL 324,7/6/2000,0.51,252578.57,1329.21,2.799949622,16.44955919,0,0.899910256,0.432750437,0.231287446,0.358125,1.106568215,1
384,South Dakota,Beresford,4/25/1997,Vernal,8/30/2000,0.59,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.283280462,0.584193548,1.106568215,1.0225
540,South Dakota,Watertown,4/23/1999,Vernal,8/30/2000,0.59,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.283280462,0.584193548,1.106568215,1.0225
379,South Dakota,Beresford,4/25/1997,DK127,8/30/2000,0.55,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.352604482,0.584193548,1.106568215,1.0525
535,South Dakota,Watertown,4/23/1999,DK127,8/30/2000,0.55,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.352604482,0.584193548,1.106568215,1.0525
383,South Dakota,Beresford,4/25/1997,Ace,8/30/2000,0.6,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.375712488,0.584193548,1.106568215,1.0625
539,South Dakota,Watertown,4/23/1999,Ace,8/30/2000,0.6,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.375712488,0.584193548,1.106568215,1.0625
382,South Dakota,Beresford,4/25/1997,Innovator +Z,8/30/2000,0.52,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.38148949,0.584193548,1.106568215,1.065
538,South Dakota,Watertown,4/23/1999,Innovator +Z,8/30/2000,0.52,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.38148949,0.584193548,1.106568215,1.065
380,South Dakota,Beresford,4/25/1997,Spur,8/30/2000,0.6,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.4161515,0.584193548,1.106568215,1.08
536,South Dakota,Watertown,4/23/1999,Spur,8/30/2000,0.6,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.4161515,0.584193548,1.106568215,1.08
373,South Dakota,Beresford,4/25/1997,Pioneer Brand 5347LH,8/30/2000,0.53,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.421928502,0.584193548,1.106568215,1.0825
377,South Dakota,Beresford,4/25/1997,Spartan,8/30/2000,0.53,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.421928502,0.584193548,1.106568215,1.0825
529,South Dakota,Watertown,4/23/1999,Pioneer Brand 5347LH,8/30/2000,0.53,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.421928502,0.584193548,1.106568215,1.0825
533,South Dakota,Watertown,4/23/1999,Spartan,8/30/2000,0.53,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.421928502,0.584193548,1.106568215,1.0825
381,South Dakota,Beresford,4/25/1997,Complete,8/30/2000,0.55,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.439259507,0.584193548,1.106568215,1.09
387,South Dakota,Beresford,4/25/1997,CW 5321,8/30/2000,0.56,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.439259507,0.584193548,1.106568215,1.09
537,South Dakota,Watertown,4/23/1999,Complete,8/30/2000,0.55,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.439259507,0.584193548,1.106568215,1.09
543,South Dakota,Watertown,4/23/1999,CW 5321,8/30/2000,0.56,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.439259507,0.584193548,1.106568215,1.09
376,South Dakota,Beresford,4/25/1997,Rainier,8/30/2000,0.52,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.445036508,0.584193548,1.106568215,1.0925
532,South Dakota,Watertown,4/23/1999,Rainier,8/30/2000,0.52,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.445036508,0.584193548,1.106568215,1.0925
370,South Dakota,Beresford,4/25/1997,Avalanche +Z,8/30/2000,0.56,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.456590512,0.584193548,1.106568215,1.0975
372,South Dakota,Beresford,4/25/1997,Pioneer Brand 5454,8/30/2000,0.55,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.456590512,0.584193548,1.106568215,1.0975
526,South Dakota,Watertown,4/23/1999,Avalanche +Z,8/30/2000,0.56,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.456590512,0.584193548,1.106568215,1.0975
528,South Dakota,Watertown,4/23/1999,Pioneer Brand 5454,8/30/2000,0.55,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.456590512,0.584193548,1.106568215,1.0975
369,South Dakota,Beresford,4/25/1997,DK140,8/30/2000,0.54,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.468144515,0.584193548,1.106568215,1.1025
525,South Dakota,Watertown,4/23/1999,DK140,8/30/2000,0.54,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.468144515,0.584193548,1.106568215,1.1025
388,South Dakota,Beresford,4/25/1997,CW 2227,8/30/2000,0.53,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.473921517,0.584193548,1.106568215,1.105
544,South Dakota,Watertown,4/23/1999,CW 2227,8/30/2000,0.53,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.473921517,0.584193548,1.106568215,1.105
371,South Dakota,Beresford,4/25/1997,Garst 631,8/30/2000,0.56,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.491252522,0.584193548,1.106568215,1.1125
527,South Dakota,Watertown,4/23/1999,Garst 631,8/30/2000,0.56,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.491252522,0.584193548,1.106568215,1.1125
368,South Dakota,Beresford,4/25/1997,TMF Multiplier II,8/30/2000,0.61,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.508583527,0.584193548,1.106568215,1.12
524,South Dakota,Watertown,4/23/1999,TMF Multiplier II,8/30/2000,0.61,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.508583527,0.584193548,1.106568215,1.12
375,South Dakota,Beresford,4/25/1997,WL 324,8/30/2000,0.63,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.514360528,0.584193548,1.106568215,1.1225
531,South Dakota,Watertown,4/23/1999,WL 324,8/30/2000,0.63,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.514360528,0.584193548,1.106568215,1.1225
626,South Dakota,Watertown,4/3/1999,TMF 421,8/3/2000,0.74,160190.33,806.56,3.714764826,16.23828221,1,0.899910256,0.432750437,0.523988865,0.741111111,1.106568215,1.126666667
362,South Dakota,Beresford,4/25/1997,Ciba 2444,8/30/2000,0.57,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.560576542,0.584193548,1.106568215,1.1425
366,South Dakota,Beresford,4/25/1997,Amerigraze 401+Z,8/30/2000,0.6,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.560576542,0.584193548,1.106568215,1.1425
518,South Dakota,Watertown,4/23/1999,Ciba 2444,8/30/2000,0.57,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.560576542,0.584193548,1.106568215,1.1425
522,South Dakota,Watertown,4/23/1999,Amerigraze 401+Z,8/30/2000,0.6,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.560576542,0.584193548,1.106568215,1.1425
364,South Dakota,Beresford,4/25/1997,Excalibur II,8/30/2000,0.6,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.566353544,0.584193548,1.106568215,1.145
367,South Dakota,Beresford,4/25/1997,Asset,8/30/2000,0.6,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.566353544,0.584193548,1.106568215,1.145
520,South Dakota,Watertown,4/23/1999,Excalibur II,8/30/2000,0.6,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.566353544,0.584193548,1.106568215,1.145
523,South Dakota,Watertown,4/23/1999,Asset,8/30/2000,0.6,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.566353544,0.584193548,1.106568215,1.145
374,South Dakota,Beresford,4/25/1997,Garst 620,8/30/2000,0.63,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.577907547,0.584193548,1.106568215,1.15
386,South Dakota,Beresford,4/25/1997,CW 5347,8/30/2000,0.6,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.577907547,0.584193548,1.106568215,1.15
530,South Dakota,Watertown,4/23/1999,Garst 620,8/30/2000,0.63,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.577907547,0.584193548,1.106568215,1.15
542,South Dakota,Watertown,4/23/1999,CW 5347,8/30/2000,0.6,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.577907547,0.584193548,1.106568215,1.15
625,South Dakota,Watertown,4/3/1999,Award,8/3/2000,0.66,160190.33,806.56,3.714764826,16.23828221,1,0.899910256,0.432750437,0.577907547,0.741111111,1.106568215,1.15
378,South Dakota,Beresford,4/25/1997,DK142,8/30/2000,0.63,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.595238552,0.584193548,1.106568215,1.1575
534,South Dakota,Watertown,4/23/1999,DK142,8/30/2000,0.63,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.595238552,0.584193548,1.106568215,1.1575
363,South Dakota,Beresford,4/25/1997,Depend +Ev,8/30/2000,0.61,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.635677564,0.584193548,1.106568215,1.175
385,South Dakota,Beresford,4/25/1997,CW 5305,8/30/2000,0.63,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.635677564,0.584193548,1.106568215,1.175
519,South Dakota,Watertown,4/23/1999,Depend +Ev,8/30/2000,0.61,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.635677564,0.584193548,1.106568215,1.175
541,South Dakota,Watertown,4/23/1999,CW 5305,8/30/2000,0.63,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.635677564,0.584193548,1.106568215,1.175
360,South Dakota,Beresford,4/25/1997,Pioneer Brand 5312,8/30/2000,0.61,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.641454565,0.584193548,1.106568215,1.1775
365,South Dakota,Beresford,4/25/1997,Rhino,8/30/2000,0.68,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.641454565,0.584193548,1.106568215,1.1775
516,South Dakota,Watertown,4/23/1999,Pioneer Brand 5312,8/30/2000,0.61,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.641454565,0.584193548,1.106568215,1.1775
521,South Dakota,Watertown,4/23/1999,Rhino,8/30/2000,0.68,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.641454565,0.584193548,1.106568215,1.1775
359,South Dakota,Beresford,4/25/1997,Ciba 2888,8/30/2000,0.61,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.664562572,0.584193548,1.106568215,1.1875
515,South Dakota,Watertown,4/23/1999,Ciba 2888,8/30/2000,0.61,150715.7,767.14,3.700669546,16.26632829,1,0.899910256,0.432750437,0.664562572,0.584193548,1.106568215,1.1875
361,South Dakota,Beresford,4/25/1997,WL 325HQ,8/30/2000,0.67,390791.26,2451.11,4.072745098,16.68990196,1,0.899910256,0.432750437,0.670339574,0.584193548,1.106568215,1.19
517,South Dakota,Watertown,4/23/1999,WL 325HQ,8/30/2000,0.67,163396.05,812.52,4.430141129,17.02935484,1,0.899910256,0.432750437,0.670339574,0.584193548,1.106568215,1.19
619,South Dakota,Watertown,4/3/1999,Legend Gold,8/3/2000,0.74,160190.33,806.56,3.714764826,16.23828221,1,0.899910256,0.432750437,0.69344758,0.741111111,1.106568215,1.2
621,South Dakota,Watertown,4/3/1999,WinterKing,8/3/2000,0.72,160190.33,806.56,3.714764826,16.23828221,1,0.899910256,0.432750437,0.69344758,0.741111111,1.106568215,1.2
623,South Dakota,Watertown,4/3/1999,DK124,8/3/2000,0.75,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.701150249,0.741111111,1.106568215,1.203333333
622,South Dakota,Watertown,4/3/1999,A-395,8/3/2000,0.75,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.724258256,0.741111111,1.106568215,1.213333333
617,South Dakota,Watertown,4/3/1999,Excalibur II,8/3/2000,0.73,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.778176938,0.741111111,1.106568215,1.236666667
616,South Dakota,Watertown,4/3/1999,Macon,8/3/2000,0.68,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.793582276,0.741111111,1.106568215,1.243333333
614,South Dakota,Watertown,4/3/1999,FQ 315,8/3/2000,0.74,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.808987614,0.741111111,1.106568215,1.25
615,South Dakota,Watertown,4/3/1999,WL232 HQ,8/3/2000,0.71,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.824392952,0.741111111,1.106568215,1.256666667
611,South Dakota,Watertown,4/3/1999,FQ 314,8/3/2000,0.77,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.847500958,0.741111111,1.106568215,1.266666667
620,South Dakota,Watertown,4/3/1999,DK140,8/3/2000,0.72,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.847500958,0.741111111,1.106568215,1.266666667
624,South Dakota,Watertown,4/3/1999,Vernal,8/3/2000,0.75,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.847500958,0.741111111,1.106568215,1.266666667
618,South Dakota,Watertown,4/3/1999,Sprint,8/3/2000,0.77,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.855203627,0.741111111,1.106568215,1.27
610,South Dakota,Watertown,4/3/1999,Abound,8/3/2000,0.73,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.862906296,0.741111111,1.106568215,1.273333333
603,South Dakota,Watertown,4/3/1999,645-11,8/3/2000,0.72,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.886014303,0.741111111,1.106568215,1.283333333
608,South Dakota,Watertown,4/3/1999,Garst 6410,8/3/2000,0.75,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.886014303,0.741111111,1.106568215,1.283333333
609,South Dakota,Watertown,4/3/1999,GH 766,8/3/2000,0.75,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.932230316,0.741111111,1.106568215,1.303333333
604,South Dakota,Watertown,4/3/1999,Garst 620,8/3/2000,0.74,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.947635654,0.741111111,1.106568215,1.31
607,South Dakota,Watertown,4/3/1999,WinterStar,8/3/2000,0.74,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.963040992,0.741111111,1.106568215,1.316666667
602,South Dakota,Watertown,4/3/1999,AlfaStar,8/3/2000,0.78,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.970743661,0.741111111,1.106568215,1.32
613,South Dakota,Watertown,4/3/1999,Pioneer Brand 54V54,8/3/2000,0.77,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.970743661,0.741111111,1.106568215,1.32
601,South Dakota,Watertown,4/3/1999,Spirit,8/3/2000,0.78,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.97844633,0.741111111,1.106568215,1.323333333
606,South Dakota,Watertown,4/3/1999,Rebound 4.2,8/3/2000,0.72,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.97844633,0.741111111,1.106568215,1.323333333
605,South Dakota,Watertown,4/3/1999,Pioneer Brand 53Q60,8/3/2000,0.77,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,0.993851667,0.741111111,1.106568215,1.33
612,South Dakota,Watertown,4/3/1999,Garst 6420,8/3/2000,0.76,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,1.001554336,0.741111111,1.106568215,1.333333333
600,South Dakota,Watertown,4/3/1999,ABT 350,8/3/2000,0.77,160190.33,806.56,3.714764826,16.23828221,2,0.899910256,0.432750437,1.101689032,0.741111111,1.106568215,1.376666667
