Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0.72,285497.24,1966.28,4.743483146,16.88673034,0
0.82,285497.24,1966.28,4.743483146,16.88673034,0
0.77,285497.24,1966.28,4.743483146,16.88673034,0
0.78,285497.24,1966.28,4.743483146,16.88673034,0
0.84,285497.24,1966.28,4.743483146,16.88673034,0
0.69,285497.24,1966.28,4.743483146,16.88673034,0
0.83,285497.24,1966.28,4.743483146,16.88673034,0
0.69,285497.24,1966.28,4.743483146,16.88673034,0
0.79,285497.24,1966.28,4.743483146,16.88673034,0
0.71,285497.24,1966.28,4.743483146,16.88673034,0
0.8,285497.24,1966.28,4.743483146,16.88673034,0
0.72,285497.24,1966.28,4.743483146,16.88673034,0
0.64,285497.24,1966.28,4.743483146,16.88673034,0
0.8,285497.24,1966.28,4.743483146,16.88673034,0
0.8,285497.24,1966.28,4.743483146,16.88673034,0
0.69,285497.24,1966.28,4.743483146,16.88673034,0
0.62,285497.24,1966.28,4.743483146,16.88673034,0
0.68,285497.24,1966.28,4.743483146,16.88673034,0
0.66,285497.24,1966.28,4.743483146,16.88673034,0
0.7,285497.24,1966.28,4.743483146,16.88673034,0
0.65,285497.24,1966.28,4.743483146,16.88673034,0
0.66,285497.24,1966.28,4.743483146,16.88673034,0
0.73,285497.24,1966.28,4.743483146,16.88673034,0
0.7,285497.24,1966.28,4.743483146,16.88673034,0
0.53,285497.24,1966.28,4.743483146,16.88673034,0
0.8,285497.24,1966.28,4.743483146,16.88673034,0
0.61,285497.24,1966.28,4.743483146,16.88673034,0
0.59,285497.24,1966.28,4.743483146,16.88673034,0
0.58,285497.24,1966.28,4.743483146,16.88673034,0
0.5,285497.24,1966.28,4.743483146,16.88673034,0
1.39,353675.05,2161.05,3.123339254,15.75022202,1
1.4,353675.05,2161.05,3.123339254,15.75022202,1
1.37,353675.05,2161.05,3.123339254,15.75022202,1
1.34,353675.05,2161.05,3.123339254,15.75022202,1
1.34,353675.05,2161.05,3.123339254,15.75022202,1
1.29,353675.05,2161.05,3.123339254,15.75022202,1
1.31,353675.05,2161.05,3.123339254,15.75022202,1
1.4,353675.05,2161.05,3.123339254,15.75022202,1
1.32,353675.05,2161.05,3.123339254,15.75022202,1
1.31,353675.05,2161.05,3.123339254,15.75022202,1
1.22,353675.05,2161.05,3.123339254,15.75022202,1
1.26,353675.05,2161.05,3.123339254,15.75022202,1
1.23,353675.05,2161.05,3.123339254,15.75022202,1
1.3,353675.05,2161.05,3.123339254,15.75022202,1
1.23,353675.05,2161.05,3.123339254,15.75022202,1
1.29,353675.05,2161.05,3.123339254,15.75022202,1
1.33,353675.05,2161.05,3.123339254,15.75022202,1
1.22,353675.05,2161.05,3.123339254,15.75022202,1
1.24,353675.05,2161.05,3.123339254,15.75022202,1
1.24,353675.05,2161.05,3.123339254,15.75022202,1
1.12,353675.05,2161.05,3.123339254,15.75022202,1
1.08,353675.05,2161.05,3.123339254,15.75022202,0
1.29,353675.05,2161.05,3.123339254,15.75022202,1
1.24,353675.05,2161.05,3.123339254,15.75022202,1
1.12,353675.05,2161.05,3.123339254,15.75022202,1
1.06,353675.05,2161.05,3.123339254,15.75022202,0
1.31,353675.05,2161.05,3.123339254,15.75022202,1
1.21,353675.05,2161.05,3.123339254,15.75022202,1
1.2,353675.05,2161.05,3.123339254,15.75022202,1
1.33,353675.05,2161.05,3.123339254,15.75022202,1
1.03,353675.05,2161.05,3.123339254,15.75022202,0
1.2,368592.85,2298.69,3.430704467,16.07037801,1
1.15,368592.85,2298.69,3.430704467,16.07037801,1
1.24,368592.85,2298.69,3.430704467,16.07037801,1
1.22,368592.85,2298.69,3.430704467,16.07037801,1
1.17,368592.85,2298.69,3.430704467,16.07037801,1
1.19,368592.85,2298.69,3.430704467,16.07037801,1
1.18,368592.85,2298.69,3.430704467,16.07037801,1
1.14,368592.85,2298.69,3.430704467,16.07037801,1
1.14,368592.85,2298.69,3.430704467,16.07037801,1
1.16,368592.85,2298.69,3.430704467,16.07037801,1
1.18,368592.85,2298.69,3.430704467,16.07037801,1
1.13,368592.85,2298.69,3.430704467,16.07037801,1
1.12,368592.85,2298.69,3.430704467,16.07037801,1
1.12,368592.85,2298.69,3.430704467,16.07037801,1
1.09,368592.85,2298.69,3.430704467,16.07037801,0
1.16,368592.85,2298.69,3.430704467,16.07037801,1
1.14,368592.85,2298.69,3.430704467,16.07037801,1
1.15,368592.85,2298.69,3.430704467,16.07037801,1
1.11,368592.85,2298.69,3.430704467,16.07037801,0
1.23,368592.85,2298.69,3.430704467,16.07037801,1
1.13,368592.85,2298.69,3.430704467,16.07037801,1
1.12,368592.85,2298.69,3.430704467,16.07037801,1
1.03,368592.85,2298.69,3.430704467,16.07037801,0
1.07,368592.85,2298.69,3.430704467,16.07037801,0
1.08,368592.85,2298.69,3.430704467,16.07037801,0
1,368592.85,2298.69,3.430704467,16.07037801,0
1.19,368592.85,2298.69,3.430704467,16.07037801,1
1.23,368592.85,2298.69,3.430704467,16.07037801,1
1.13,368592.85,2298.69,3.430704467,16.07037801,1
1.11,368592.85,2298.69,3.430704467,16.07037801,0
1.07,368592.85,2298.69,3.430704467,16.07037801,0
1.55,378364.79,2362.68,3.738790932,16.35102435,1
1.55,378364.79,2362.68,3.738790932,16.35102435,1
1.48,378364.79,2362.68,3.738790932,16.35102435,1
1.44,378364.79,2362.68,3.738790932,16.35102435,1
1.58,378364.79,2362.68,3.738790932,16.35102435,1
1.5,378364.79,2362.68,3.738790932,16.35102435,1
1.54,378364.79,2362.68,3.738790932,16.35102435,1
1.43,378364.79,2362.68,3.738790932,16.35102435,1
1.52,378364.79,2362.68,3.738790932,16.35102435,1
1.4,378364.79,2362.68,3.738790932,16.35102435,1
1.47,378364.79,2362.68,3.738790932,16.35102435,1
1.44,378364.79,2362.68,3.738790932,16.35102435,1
1.54,378364.79,2362.68,3.738790932,16.35102435,1
1.42,378364.79,2362.68,3.738790932,16.35102435,1
1.48,378364.79,2362.68,3.738790932,16.35102435,1
1.52,378364.79,2362.68,3.738790932,16.35102435,1
1.39,378364.79,2362.68,3.738790932,16.35102435,1
1.48,378364.79,2362.68,3.738790932,16.35102435,1
1.45,378364.79,2362.68,3.738790932,16.35102435,1
1.53,378364.79,2362.68,3.738790932,16.35102435,1
1.41,378364.79,2362.68,3.738790932,16.35102435,1
1.52,378364.79,2362.68,3.738790932,16.35102435,1
1.49,378364.79,2362.68,3.738790932,16.35102435,1
1.43,378364.79,2362.68,3.738790932,16.35102435,1
1.45,378364.79,2362.68,3.738790932,16.35102435,1
1.44,378364.79,2362.68,3.738790932,16.35102435,1
1.57,378364.79,2362.68,3.738790932,16.35102435,1
1.56,378364.79,2362.68,3.738790932,16.35102435,1
1.47,378364.79,2362.68,3.738790932,16.35102435,1
1.45,378364.79,2362.68,3.738790932,16.35102435,1
1.35,378364.79,2362.68,3.738790932,16.35102435,1
0.61,390791.26,2451.11,4.072745098,16.68990196,0
0.61,390791.26,2451.11,4.072745098,16.68990196,0
0.67,390791.26,2451.11,4.072745098,16.68990196,0
0.57,390791.26,2451.11,4.072745098,16.68990196,0
0.61,390791.26,2451.11,4.072745098,16.68990196,0
0.6,390791.26,2451.11,4.072745098,16.68990196,0
0.68,390791.26,2451.11,4.072745098,16.68990196,0
0.6,390791.26,2451.11,4.072745098,16.68990196,0
0.6,390791.26,2451.11,4.072745098,16.68990196,0
0.61,390791.26,2451.11,4.072745098,16.68990196,0
0.54,390791.26,2451.11,4.072745098,16.68990196,0
0.56,390791.26,2451.11,4.072745098,16.68990196,0
0.56,390791.26,2451.11,4.072745098,16.68990196,0
0.55,390791.26,2451.11,4.072745098,16.68990196,0
0.53,390791.26,2451.11,4.072745098,16.68990196,0
0.63,390791.26,2451.11,4.072745098,16.68990196,0
0.63,390791.26,2451.11,4.072745098,16.68990196,0
0.52,390791.26,2451.11,4.072745098,16.68990196,0
0.53,390791.26,2451.11,4.072745098,16.68990196,0
0.63,390791.26,2451.11,4.072745098,16.68990196,0
0.55,390791.26,2451.11,4.072745098,16.68990196,0
0.6,390791.26,2451.11,4.072745098,16.68990196,0
0.55,390791.26,2451.11,4.072745098,16.68990196,0
0.52,390791.26,2451.11,4.072745098,16.68990196,0
0.6,390791.26,2451.11,4.072745098,16.68990196,0
0.59,390791.26,2451.11,4.072745098,16.68990196,0
0.63,390791.26,2451.11,4.072745098,16.68990196,0
0.6,390791.26,2451.11,4.072745098,16.68990196,0
0.56,390791.26,2451.11,4.072745098,16.68990196,0
0.53,390791.26,2451.11,4.072745098,16.68990196,0
0.54,390791.26,2451.11,4.072745098,16.68990196,0
1.89,126696.15,853.02,1.696792929,13.91760101,1
1.86,126696.15,853.02,1.696792929,13.91760101,1
1.74,126696.15,853.02,1.696792929,13.91760101,1
1.75,126696.15,853.02,1.696792929,13.91760101,1
1.79,126696.15,853.02,1.696792929,13.91760101,1
1.69,126696.15,853.02,1.696792929,13.91760101,1
1.77,126696.15,853.02,1.696792929,13.91760101,1
1.57,126696.15,853.02,1.696792929,13.91760101,1
1.84,126696.15,853.02,1.696792929,13.91760101,1
1.65,126696.15,853.02,1.696792929,13.91760101,1
1.68,126696.15,853.02,1.696792929,13.91760101,1
1.88,126696.15,853.02,1.696792929,13.91760101,1
1.87,126696.15,853.02,1.696792929,13.91760101,1
1.71,126696.15,853.02,1.696792929,13.91760101,1
1.81,126696.15,853.02,1.696792929,13.91760101,1
1.88,126696.15,853.02,1.696792929,13.91760101,1
1.78,126696.15,853.02,1.696792929,13.91760101,1
1.71,126696.15,853.02,1.696792929,13.91760101,1
1.73,126696.15,853.02,1.696792929,13.91760101,1
1.79,126696.15,853.02,1.696792929,13.91760101,1
1.78,126696.15,853.02,1.696792929,13.91760101,1
1.82,126696.15,853.02,1.696792929,13.91760101,1
1.77,126696.15,853.02,1.696792929,13.91760101,1
1.89,126696.15,853.02,1.696792929,13.91760101,1
1.63,126696.15,853.02,1.696792929,13.91760101,1
2.78,143767.6,950.08,2.944943052,15.24603645,2
2.77,143767.6,950.08,2.944943052,15.24603645,2
2.82,143767.6,950.08,2.944943052,15.24603645,2
2.75,143767.6,950.08,2.944943052,15.24603645,2
2.77,143767.6,950.08,2.944943052,15.24603645,2
2.66,143767.6,950.08,2.944943052,15.24603645,2
2.63,143767.6,950.08,2.944943052,15.24603645,2
2.65,143767.6,950.08,2.944943052,15.24603645,2
2.54,143767.6,950.08,2.944943052,15.24603645,2
2.53,143767.6,950.08,2.944943052,15.24603645,2
2.59,143767.6,950.08,2.944943052,15.24603645,2
2.52,143767.6,950.08,2.944943052,15.24603645,2
2.44,143767.6,950.08,2.944943052,15.24603645,2
2.33,143767.6,950.08,2.944943052,15.24603645,2
2.41,143767.6,950.08,2.944943052,15.24603645,2
2.73,143767.6,950.08,2.944943052,15.24603645,2
2.63,143767.6,950.08,2.944943052,15.24603645,2
2.71,143767.6,950.08,2.944943052,15.24603645,2
2.52,143767.6,950.08,2.944943052,15.24603645,2
2.56,143767.6,950.08,2.944943052,15.24603645,2
2.38,143767.6,950.08,2.944943052,15.24603645,2
2.52,143767.6,950.08,2.944943052,15.24603645,2
2.41,143767.6,950.08,2.944943052,15.24603645,2
2.3,143767.6,950.08,2.944943052,15.24603645,2
2.21,143767.6,950.08,2.944943052,15.24603645,2
1.17,152893.15,1063.42,3.927038627,16.12427039,1
1.05,152893.15,1063.42,3.927038627,16.12427039,0
1.03,152893.15,1063.42,3.927038627,16.12427039,0
0.96,152893.15,1063.42,3.927038627,16.12427039,0
1.05,152893.15,1063.42,3.927038627,16.12427039,0
0.97,152893.15,1063.42,3.927038627,16.12427039,0
0.94,152893.15,1063.42,3.927038627,16.12427039,0
1.02,152893.15,1063.42,3.927038627,16.12427039,0
0.92,152893.15,1063.42,3.927038627,16.12427039,0
1.05,152893.15,1063.42,3.927038627,16.12427039,0
0.9,152893.15,1063.42,3.927038627,16.12427039,0
0.92,152893.15,1063.42,3.927038627,16.12427039,0
0.91,152893.15,1063.42,3.927038627,16.12427039,0
0.86,152893.15,1063.42,3.927038627,16.12427039,0
0.86,152893.15,1063.42,3.927038627,16.12427039,0
1.03,152893.15,1063.42,3.927038627,16.12427039,0
1.06,152893.15,1063.42,3.927038627,16.12427039,0
1.01,152893.15,1063.42,3.927038627,16.12427039,0
1.02,152893.15,1063.42,3.927038627,16.12427039,0
0.97,152893.15,1063.42,3.927038627,16.12427039,0
0.99,152893.15,1063.42,3.927038627,16.12427039,0
0.94,152893.15,1063.42,3.927038627,16.12427039,0
0.98,152893.15,1063.42,3.927038627,16.12427039,0
0.83,152893.15,1063.42,3.927038627,16.12427039,0
0.91,152893.15,1063.42,3.927038627,16.12427039,0
1.22,170701.59,1159.48,4.738718447,16.96141748,1
1.07,170701.59,1159.48,4.738718447,16.96141748,0
1.03,170701.59,1159.48,4.738718447,16.96141748,0
1.07,170701.59,1159.48,4.738718447,16.96141748,0
0.99,170701.59,1159.48,4.738718447,16.96141748,0
1.03,170701.59,1159.48,4.738718447,16.96141748,0
0.89,170701.59,1159.48,4.738718447,16.96141748,0
1.1,170701.59,1159.48,4.738718447,16.96141748,0
0.83,170701.59,1159.48,4.738718447,16.96141748,0
0.96,170701.59,1159.48,4.738718447,16.96141748,0
0.89,170701.59,1159.48,4.738718447,16.96141748,0
0.77,170701.59,1159.48,4.738718447,16.96141748,0
0.7,170701.59,1159.48,4.738718447,16.96141748,0
0.81,170701.59,1159.48,4.738718447,16.96141748,0
0.71,170701.59,1159.48,4.738718447,16.96141748,0
0.99,170701.59,1159.48,4.738718447,16.96141748,0
1.16,170701.59,1159.48,4.738718447,16.96141748,1
1.13,170701.59,1159.48,4.738718447,16.96141748,1
0.94,170701.59,1159.48,4.738718447,16.96141748,0
0.95,170701.59,1159.48,4.738718447,16.96141748,0
0.84,170701.59,1159.48,4.738718447,16.96141748,0
0.84,170701.59,1159.48,4.738718447,16.96141748,0
0.81,170701.59,1159.48,4.738718447,16.96141748,0
0.6,170701.59,1159.48,4.738718447,16.96141748,0
0.85,170701.59,1159.48,4.738718447,16.96141748,0
1.77,241941.7,1490.04,2.185478375,14.8825557,1
1.65,241941.7,1490.04,2.185478375,14.8825557,1
1.6,241941.7,1490.04,2.185478375,14.8825557,1
1.62,241941.7,1490.04,2.185478375,14.8825557,1
1.72,241941.7,1490.04,2.185478375,14.8825557,1
1.57,241941.7,1490.04,2.185478375,14.8825557,1
1.63,241941.7,1490.04,2.185478375,14.8825557,1
1.62,241941.7,1490.04,2.185478375,14.8825557,1
1.55,241941.7,1490.04,2.185478375,14.8825557,1
1.53,241941.7,1490.04,2.185478375,14.8825557,1
1.51,241941.7,1490.04,2.185478375,14.8825557,1
1.44,241941.7,1490.04,2.185478375,14.8825557,1
1.44,241941.7,1490.04,2.185478375,14.8825557,1
1.47,241941.7,1490.04,2.185478375,14.8825557,1
1.37,241941.7,1490.04,2.185478375,14.8825557,1
1.64,241941.7,1490.04,2.185478375,14.8825557,1
1.61,241941.7,1490.04,2.185478375,14.8825557,1
1.53,241941.7,1490.04,2.185478375,14.8825557,1
1.43,241941.7,1490.04,2.185478375,14.8825557,1
1.5,241941.7,1490.04,2.185478375,14.8825557,1
1.53,241941.7,1490.04,2.185478375,14.8825557,1
1.43,241941.7,1490.04,2.185478375,14.8825557,1
1.37,241941.7,1490.04,2.185478375,14.8825557,1
1.43,241941.7,1490.04,2.185478375,14.8825557,1
1.46,241941.7,1490.04,2.185478375,14.8825557,1
1.58,256533.54,1535.59,2.88886392,15.60709114,1
1.32,256533.54,1535.59,2.88886392,15.60709114,1
1.4,256533.54,1535.59,2.88886392,15.60709114,1
1.4,256533.54,1535.59,2.88886392,15.60709114,1
1.36,256533.54,1535.59,2.88886392,15.60709114,1
1.35,256533.54,1535.59,2.88886392,15.60709114,1
1.37,256533.54,1535.59,2.88886392,15.60709114,1
1.28,256533.54,1535.59,2.88886392,15.60709114,1
1.25,256533.54,1535.59,2.88886392,15.60709114,1
1.18,256533.54,1535.59,2.88886392,15.60709114,1
1.11,256533.54,1535.59,2.88886392,15.60709114,0
1.03,256533.54,1535.59,2.88886392,15.60709114,0
0.88,256533.54,1535.59,2.88886392,15.60709114,0
1.07,256533.54,1535.59,2.88886392,15.60709114,0
0.98,256533.54,1535.59,2.88886392,15.60709114,0
1.4,256533.54,1535.59,2.88886392,15.60709114,1
1.31,256533.54,1535.59,2.88886392,15.60709114,1
1.32,256533.54,1535.59,2.88886392,15.60709114,1
1.23,256533.54,1535.59,2.88886392,15.60709114,1
1.18,256533.54,1535.59,2.88886392,15.60709114,1
1.23,256533.54,1535.59,2.88886392,15.60709114,1
1.05,256533.54,1535.59,2.88886392,15.60709114,0
1.04,256533.54,1535.59,2.88886392,15.60709114,0
1.29,256533.54,1535.59,2.88886392,15.60709114,1
1.01,256533.54,1535.59,2.88886392,15.60709114,0
0.99,272886.01,1741.57,3.566220379,16.32546209,0
0.98,272886.01,1741.57,3.566220379,16.32546209,0
0.92,272886.01,1741.57,3.566220379,16.32546209,0
0.94,272886.01,1741.57,3.566220379,16.32546209,0
0.87,272886.01,1741.57,3.566220379,16.32546209,0
0.96,272886.01,1741.57,3.566220379,16.32546209,0
0.97,272886.01,1741.57,3.566220379,16.32546209,0
0.89,272886.01,1741.57,3.566220379,16.32546209,0
0.96,272886.01,1741.57,3.566220379,16.32546209,0
0.85,272886.01,1741.57,3.566220379,16.32546209,0
0.85,272886.01,1741.57,3.566220379,16.32546209,0
0.8,272886.01,1741.57,3.566220379,16.32546209,0
0.9,272886.01,1741.57,3.566220379,16.32546209,0
0.88,272886.01,1741.57,3.566220379,16.32546209,0
0.83,272886.01,1741.57,3.566220379,16.32546209,0
0.97,272886.01,1741.57,3.566220379,16.32546209,0
0.97,272886.01,1741.57,3.566220379,16.32546209,0
0.89,272886.01,1741.57,3.566220379,16.32546209,0
0.92,272886.01,1741.57,3.566220379,16.32546209,0
0.93,272886.01,1741.57,3.566220379,16.32546209,0
0.96,272886.01,1741.57,3.566220379,16.32546209,0
0.93,272886.01,1741.57,3.566220379,16.32546209,0
0.9,272886.01,1741.57,3.566220379,16.32546209,0
0.93,272886.01,1741.57,3.566220379,16.32546209,0
0.89,272886.01,1741.57,3.566220379,16.32546209,0
4.48,354427.74,2166.76,2.118117229,14.88994671,2
4.44,354427.74,2166.76,2.118117229,14.88994671,2
4.04,354427.74,2166.76,2.118117229,14.88994671,2
4.25,354427.74,2166.76,2.118117229,14.88994671,2
4.18,354427.74,2166.76,2.118117229,14.88994671,2
4.18,354427.74,2166.76,2.118117229,14.88994671,2
3.96,354427.74,2166.76,2.118117229,14.88994671,2
4.1,354427.74,2166.76,2.118117229,14.88994671,2
3.96,354427.74,2166.76,2.118117229,14.88994671,2
3.87,354427.74,2166.76,2.118117229,14.88994671,2
3.91,354427.74,2166.76,2.118117229,14.88994671,2
3.87,354427.74,2166.76,2.118117229,14.88994671,2
3.85,354427.74,2166.76,2.118117229,14.88994671,2
3.81,354427.74,2166.76,2.118117229,14.88994671,2
3.56,354427.74,2166.76,2.118117229,14.88994671,2
4.03,354427.74,2166.76,2.118117229,14.88994671,2
4.21,354427.74,2166.76,2.118117229,14.88994671,2
4.21,354427.74,2166.76,2.118117229,14.88994671,2
3.94,354427.74,2166.76,2.118117229,14.88994671,2
4.04,354427.74,2166.76,2.118117229,14.88994671,2
3.66,354427.74,2166.76,2.118117229,14.88994671,2
3.91,354427.74,2166.76,2.118117229,14.88994671,2
3.78,354427.74,2166.76,2.118117229,14.88994671,2
3.8,354427.74,2166.76,2.118117229,14.88994671,2
3.69,354427.74,2166.76,2.118117229,14.88994671,2
3.81,354427.74,2166.76,2.118117229,14.88994671,2
1.74,367987.94,2320.26,2.460577089,15.23031008,1
1.75,367987.94,2320.26,2.460577089,15.23031008,1
1.89,367987.94,2320.26,2.460577089,15.23031008,1
1.74,367987.94,2320.26,2.460577089,15.23031008,1
1.74,367987.94,2320.26,2.460577089,15.23031008,1
1.65,367987.94,2320.26,2.460577089,15.23031008,1
1.67,367987.94,2320.26,2.460577089,15.23031008,1
1.63,367987.94,2320.26,2.460577089,15.23031008,1
1.72,367987.94,2320.26,2.460577089,15.23031008,1
1.63,367987.94,2320.26,2.460577089,15.23031008,1
1.7,367987.94,2320.26,2.460577089,15.23031008,1
1.5,367987.94,2320.26,2.460577089,15.23031008,1
1.56,367987.94,2320.26,2.460577089,15.23031008,1
1.5,367987.94,2320.26,2.460577089,15.23031008,1
1.45,367987.94,2320.26,2.460577089,15.23031008,1
1.66,367987.94,2320.26,2.460577089,15.23031008,1
1.96,367987.94,2320.26,2.460577089,15.23031008,1
1.76,367987.94,2320.26,2.460577089,15.23031008,1
1.8,367987.94,2320.26,2.460577089,15.23031008,1
1.82,367987.94,2320.26,2.460577089,15.23031008,1
1.68,367987.94,2320.26,2.460577089,15.23031008,1
1.62,367987.94,2320.26,2.460577089,15.23031008,1
1.64,367987.94,2320.26,2.460577089,15.23031008,1
1.72,367987.94,2320.26,2.460577089,15.23031008,1
1.72,367987.94,2320.26,2.460577089,15.23031008,1
1.53,367987.94,2320.26,2.460577089,15.23031008,1
1.99,379100.41,2403.34,2.784011775,15.55472666,2
1.79,379100.41,2403.34,2.784011775,15.55472666,1
1.78,379100.41,2403.34,2.784011775,15.55472666,1
1.62,379100.41,2403.34,2.784011775,15.55472666,1
1.73,379100.41,2403.34,2.784011775,15.55472666,1
1.57,379100.41,2403.34,2.784011775,15.55472666,1
1.61,379100.41,2403.34,2.784011775,15.55472666,1
1.46,379100.41,2403.34,2.784011775,15.55472666,1
1.81,379100.41,2403.34,2.784011775,15.55472666,1
1.51,379100.41,2403.34,2.784011775,15.55472666,1
1.54,379100.41,2403.34,2.784011775,15.55472666,1
1.5,379100.41,2403.34,2.784011775,15.55472666,1
1.48,379100.41,2403.34,2.784011775,15.55472666,1
1.45,379100.41,2403.34,2.784011775,15.55472666,1
1.34,379100.41,2403.34,2.784011775,15.55472666,1
1.61,379100.41,2403.34,2.784011775,15.55472666,1
1.8,379100.41,2403.34,2.784011775,15.55472666,1
1.72,379100.41,2403.34,2.784011775,15.55472666,1
1.6,379100.41,2403.34,2.784011775,15.55472666,1
1.71,379100.41,2403.34,2.784011775,15.55472666,1
1.62,379100.41,2403.34,2.784011775,15.55472666,1
1.56,379100.41,2403.34,2.784011775,15.55472666,1
1.61,379100.41,2403.34,2.784011775,15.55472666,1
1.72,379100.41,2403.34,2.784011775,15.55472666,1
