,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
1104,South Dakota,Beresford,4/28/2000,GH 750,9/1/2003,0.88,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.882931215,,1.71334188,2.1475
1105,South Dakota,Beresford,4/28/2000,Shaw,9/1/2003,0.65,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.692290159,,1.71334188,2.065
1106,South Dakota,Beresford,4/28/2000,645-II,9/1/2003,0.62,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.698067161,,1.71334188,2.0675
1107,South Dakota,Beresford,4/28/2000,GoldRush 747,9/1/2003,0.62,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.553642119,,1.71334188,2.005
1108,South Dakota,Beresford,4/28/2000,Husky Supreme,9/1/2003,0.63,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.466987094,,1.71334188,1.9675
1109,South Dakota,Beresford,4/28/2000,Frontier 2000,9/1/2003,0.61,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.426548082,,1.71334188,1.95
1110,South Dakota,Beresford,4/28/2000,Multiplier 3,9/1/2003,0.68,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.640297144,,1.71334188,2.0425
1111,South Dakota,Beresford,4/28/2000,6410,9/1/2003,0.57,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.299454046,,1.71334188,1.895
1112,South Dakota,Beresford,4/28/2000,53H81,9/1/2003,0.59,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.391886072,,1.71334188,1.935
1113,South Dakota,Beresford,4/28/2000,53V08,9/1/2003,0.45,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.149252002,,1.71334188,1.83
1114,South Dakota,Beresford,4/28/2000,Vernal,9/1/2003,0.42,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.143475,,1.71334188,1.8275
1115,South Dakota,Beresford,4/28/2000,Legend Gold,9/1/2003,0.37,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.03948897,,1.71334188,1.7825
1116,South Dakota,Beresford,4/28/2000,Maverick,9/1/2003,0.42,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,1.83151691,,1.71334188,1.6925
1117,South Dakota,Beresford,4/28/2000,Released cultivar mean,9/1/2003,0.61,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.490095101,,1.71334188,1.9775
1118,South Dakota,Beresford,4/28/2000,CW 94008,9/1/2003,0.74,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.952255235,,1.71334188,2.1775
1119,South Dakota,Beresford,4/28/2000,MT 9503,9/1/2003,0.63,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.726952169,,1.71334188,2.08
1120,South Dakota,Beresford,4/28/2000,CW 54033,9/1/2003,0.67,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.547865117,,1.71334188,2.0025
1121,South Dakota,Beresford,4/28/2000,CW 74040,9/1/2003,0.72,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.709621164,,1.71334188,2.0725
1122,South Dakota,Beresford,4/28/2000,CW 64049,9/1/2003,0.71,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.351447061,,1.71334188,1.9175
1123,South Dakota,Beresford,4/28/2000,CW 64004,9/1/2003,0.55,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.334116056,,1.71334188,1.91
1124,South Dakota,Beresford,4/28/2000,CW 73029,9/1/2003,0.56,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.305231047,,1.71334188,1.8975
1125,South Dakota,Beresford,4/28/2000,CW 75044,9/1/2003,0.58,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.438102086,,1.71334188,1.955
1126,South Dakota,Beresford,4/28/2000,CW 64026,9/1/2003,0.51,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.21279902,,1.71334188,1.8575
1127,South Dakota,Beresford,4/28/2000,ZG 9840,9/1/2003,0.42,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.091481985,,1.71334188,1.805
