Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
1.84,244241.54,2239.92,5.165557012,16.24311927,1
1.85,244241.54,2239.92,5.165557012,16.24311927,1
1.84,244241.54,2239.92,5.165557012,16.24311927,1
1.95,244241.54,2239.92,5.165557012,16.24311927,1
1.95,244241.54,2239.92,5.165557012,16.24311927,1
1.88,244241.54,2239.92,5.165557012,16.24311927,1
1.84,244241.54,2239.92,5.165557012,16.24311927,1
1.74,244241.54,2239.92,5.165557012,16.24311927,1
1.85,244241.54,2239.92,5.165557012,16.24311927,1
1.93,255616.65,2365.86,5.618764187,16.68960908,1
1.8,255616.65,2365.86,5.618764187,16.68960908,1
1.81,255616.65,2365.86,5.618764187,16.68960908,1
1.75,255616.65,2365.86,5.618764187,16.68960908,1
1.76,255616.65,2365.86,5.618764187,16.68960908,1
1.72,255616.65,2365.86,5.618764187,16.68960908,1
1.71,255616.65,2365.86,5.618764187,16.68960908,1
1.69,255616.65,2365.86,5.618764187,16.68960908,1
1.68,255616.65,2365.86,5.618764187,16.68960908,1
1.19,255616.65,2365.86,5.618764187,16.68960908,1
1.77,269016.87,2574.02,6.122321644,17.21613059,1
1.66,269016.87,2574.02,6.122321644,17.21613059,1
1.63,269016.87,2574.02,6.122321644,17.21613059,1
1.44,269016.87,2574.02,6.122321644,17.21613059,1
1.53,269016.87,2574.02,6.122321644,17.21613059,1
1.67,269016.87,2574.02,6.122321644,17.21613059,1
1.58,269016.87,2574.02,6.122321644,17.21613059,1
1.58,269016.87,2574.02,6.122321644,17.21613059,1
1.56,269016.87,2574.02,6.122321644,17.21613059,1
1.26,269016.87,2574.02,6.122321644,17.21613059,1
1.09,285825.46,2634.73,6.606260069,17.79072497,0
1.03,285825.46,2634.73,6.606260069,17.79072497,0
1,285825.46,2634.73,6.606260069,17.79072497,0
0.94,285825.46,2634.73,6.606260069,17.79072497,0
0.97,285825.46,2634.73,6.606260069,17.79072497,0
0.99,285825.46,2634.73,6.606260069,17.79072497,0
1.16,285825.46,2634.73,6.606260069,17.79072497,1
0.84,285825.46,2634.73,6.606260069,17.79072497,0
0.94,285825.46,2634.73,6.606260069,17.79072497,0
0.66,285825.46,2634.73,6.606260069,17.79072497,0
3.39,241551.12,1676.08,5.542067183,16.18895349,2
3.35,241551.12,1676.08,5.542067183,16.18895349,2
3.39,241551.12,1676.08,5.542067183,16.18895349,2
2.98,241551.12,1676.08,5.542067183,16.18895349,2
3.13,241551.12,1676.08,5.542067183,16.18895349,2
3.3,241551.12,1676.08,5.542067183,16.18895349,2
3.17,241551.12,1676.08,5.542067183,16.18895349,2
2.73,241551.12,1676.08,5.542067183,16.18895349,2
3.17,241551.12,1676.08,5.542067183,16.18895349,2
3.22,241551.12,1676.08,5.542067183,16.18895349,2
3.15,241551.12,1676.08,5.542067183,16.18895349,2
2.87,241551.12,1676.08,5.542067183,16.18895349,2
3.27,241551.12,1676.08,5.542067183,16.18895349,2
3.14,241551.12,1676.08,5.542067183,16.18895349,2
3.34,241551.12,1676.08,5.542067183,16.18895349,2
2.83,241551.12,1676.08,5.542067183,16.18895349,2
2.21,252901.02,1727.29,5.943262765,16.6235741,2
2.11,252901.02,1727.29,5.943262765,16.6235741,2
2.14,252901.02,1727.29,5.943262765,16.6235741,2
2.14,252901.02,1727.29,5.943262765,16.6235741,2
2.11,252901.02,1727.29,5.943262765,16.6235741,2
2.13,252901.02,1727.29,5.943262765,16.6235741,2
2.15,252901.02,1727.29,5.943262765,16.6235741,2
2.21,252901.02,1727.29,5.943262765,16.6235741,2
2.19,252901.02,1727.29,5.943262765,16.6235741,2
2.13,252901.02,1727.29,5.943262765,16.6235741,2
2.14,252901.02,1727.29,5.943262765,16.6235741,2
2.21,252901.02,1727.29,5.943262765,16.6235741,2
2.18,252901.02,1727.29,5.943262765,16.6235741,2
2.15,252901.02,1727.29,5.943262765,16.6235741,2
1.84,252901.02,1727.29,5.943262765,16.6235741,1
1.62,252901.02,1727.29,5.943262765,16.6235741,1
2.03,262676.7,1825.25,6.416518072,17.12543373,2
1.93,262676.7,1825.25,6.416518072,17.12543373,1
1.97,262676.7,1825.25,6.416518072,17.12543373,1
1.95,262676.7,1825.25,6.416518072,17.12543373,1
2.08,262676.7,1825.25,6.416518072,17.12543373,2
1.97,262676.7,1825.25,6.416518072,17.12543373,1
1.9,262676.7,1825.25,6.416518072,17.12543373,1
1.99,262676.7,1825.25,6.416518072,17.12543373,2
1.95,262676.7,1825.25,6.416518072,17.12543373,1
1.92,262676.7,1825.25,6.416518072,17.12543373,1
1.97,262676.7,1825.25,6.416518072,17.12543373,1
1.99,262676.7,1825.25,6.416518072,17.12543373,2
1.87,262676.7,1825.25,6.416518072,17.12543373,1
1.92,262676.7,1825.25,6.416518072,17.12543373,1
1.85,262676.7,1825.25,6.416518072,17.12543373,1
1.66,262676.7,1825.25,6.416518072,17.12543373,1
1.77,276643.96,2066.65,6.847841561,17.58339839,1
1.57,276643.96,2066.65,6.847841561,17.58339839,1
1.52,276643.96,2066.65,6.847841561,17.58339839,1
1.65,276643.96,2066.65,6.847841561,17.58339839,1
1.64,276643.96,2066.65,6.847841561,17.58339839,1
1.61,276643.96,2066.65,6.847841561,17.58339839,1
1.42,276643.96,2066.65,6.847841561,17.58339839,1
1.58,276643.96,2066.65,6.847841561,17.58339839,1
1.6,276643.96,2066.65,6.847841561,17.58339839,1
1.4,276643.96,2066.65,6.847841561,17.58339839,1
1.47,276643.96,2066.65,6.847841561,17.58339839,1
1.53,276643.96,2066.65,6.847841561,17.58339839,1
1.56,276643.96,2066.65,6.847841561,17.58339839,1
1.5,276643.96,2066.65,6.847841561,17.58339839,1
1.4,276643.96,2066.65,6.847841561,17.58339839,1
1.46,276643.96,2066.65,6.847841561,17.58339839,1
1.68,361996.1,3569.09,5.291709251,16.34720705,1
1.37,361996.1,3569.09,5.291709251,16.34720705,1
1.46,361996.1,3569.09,5.291709251,16.34720705,1
1.36,361996.1,3569.09,5.291709251,16.34720705,1
1.31,361996.1,3569.09,5.291709251,16.34720705,1
1.3,361996.1,3569.09,5.291709251,16.34720705,1
1.05,361996.1,3569.09,5.291709251,16.34720705,0
1.41,361996.1,3569.09,5.291709251,16.34720705,1
1.42,361996.1,3569.09,5.291709251,16.34720705,1
1.36,361996.1,3569.09,5.291709251,16.34720705,1
1.16,372266.78,3715.69,5.548177128,16.59960447,1
1.05,372266.78,3715.69,5.548177128,16.59960447,0
1.02,372266.78,3715.69,5.548177128,16.59960447,0
1.03,372266.78,3715.69,5.548177128,16.59960447,0
1.08,372266.78,3715.69,5.548177128,16.59960447,0
1.02,372266.78,3715.69,5.548177128,16.59960447,0
1.06,372266.78,3715.69,5.548177128,16.59960447,0
0.83,372266.78,3715.69,5.548177128,16.59960447,0
1.13,372266.78,3715.69,5.548177128,16.59960447,1
0.69,372266.78,3715.69,5.548177128,16.59960447,0
0.92,383493.75,3817.77,5.859210747,16.93473552,0
1.15,383493.75,3817.77,5.859210747,16.93473552,1
1.04,383493.75,3817.77,5.859210747,16.93473552,0
1.11,383493.75,3817.77,5.859210747,16.93473552,0
0.97,383493.75,3817.77,5.859210747,16.93473552,0
1.12,383493.75,3817.77,5.859210747,16.93473552,1
1.11,383493.75,3817.77,5.859210747,16.93473552,0
0.97,383493.75,3817.77,5.859210747,16.93473552,0
1.07,383493.75,3817.77,5.859210747,16.93473552,0
0.69,383493.75,3817.77,5.859210747,16.93473552,0
0.79,400987.9,3982.19,6.248983051,17.34995157,0
0.78,400987.9,3982.19,6.248983051,17.34995157,0
0.86,400987.9,3982.19,6.248983051,17.34995157,0
0.88,400987.9,3982.19,6.248983051,17.34995157,0
0.93,400987.9,3982.19,6.248983051,17.34995157,0
0.81,400987.9,3982.19,6.248983051,17.34995157,0
0.85,400987.9,3982.19,6.248983051,17.34995157,0
0.77,400987.9,3982.19,6.248983051,17.34995157,0
0.75,400987.9,3982.19,6.248983051,17.34995157,0
0.78,400987.9,3982.19,6.248983051,17.34995157,0
2.91,345964.18,2766.66,5.925035587,16.55592527,2
2.75,345964.18,2766.66,5.925035587,16.55592527,2
2.76,345964.18,2766.66,5.925035587,16.55592527,2
2.48,345964.18,2766.66,5.925035587,16.55592527,2
2.69,345964.18,2766.66,5.925035587,16.55592527,2
2.36,345964.18,2766.66,5.925035587,16.55592527,2
2.45,345964.18,2766.66,5.925035587,16.55592527,2
2.55,345964.18,2766.66,5.925035587,16.55592527,2
2.47,345964.18,2766.66,5.925035587,16.55592527,2
2.39,345964.18,2766.66,5.925035587,16.55592527,2
2.39,345964.18,2766.66,5.925035587,16.55592527,2
2.69,345964.18,2766.66,5.925035587,16.55592527,2
2.18,345964.18,2766.66,5.925035587,16.55592527,2
2.19,345964.18,2766.66,5.925035587,16.55592527,2
2.42,345964.18,2766.66,5.925035587,16.55592527,2
2.65,345964.18,2766.66,5.925035587,16.55592527,2
1.08,357035.3,2843.61,6.160416667,16.84486111,0
1.18,357035.3,2843.61,6.160416667,16.84486111,1
1.09,357035.3,2843.61,6.160416667,16.84486111,0
1.15,357035.3,2843.61,6.160416667,16.84486111,1
1.05,357035.3,2843.61,6.160416667,16.84486111,0
1.17,357035.3,2843.61,6.160416667,16.84486111,1
1.07,357035.3,2843.61,6.160416667,16.84486111,0
1.03,357035.3,2843.61,6.160416667,16.84486111,0
1.23,357035.3,2843.61,6.160416667,16.84486111,1
1.14,357035.3,2843.61,6.160416667,16.84486111,1
1.08,357035.3,2843.61,6.160416667,16.84486111,0
0.88,357035.3,2843.61,6.160416667,16.84486111,0
1.03,357035.3,2843.61,6.160416667,16.84486111,0
0.95,357035.3,2843.61,6.160416667,16.84486111,0
0.94,357035.3,2843.61,6.160416667,16.84486111,0
0.94,357035.3,2843.61,6.160416667,16.84486111,0
0.63,369594.13,2918.5,6.503918919,17.26800676,0
0.59,369594.13,2918.5,6.503918919,17.26800676,0
0.59,369594.13,2918.5,6.503918919,17.26800676,0
0.69,369594.13,2918.5,6.503918919,17.26800676,0
0.57,369594.13,2918.5,6.503918919,17.26800676,0
0.46,369594.13,2918.5,6.503918919,17.26800676,0
0.66,369594.13,2918.5,6.503918919,17.26800676,0
0.51,369594.13,2918.5,6.503918919,17.26800676,0
0.74,369594.13,2918.5,6.503918919,17.26800676,0
0.48,369594.13,2918.5,6.503918919,17.26800676,0
0.7,369594.13,2918.5,6.503918919,17.26800676,0
0.5,369594.13,2918.5,6.503918919,17.26800676,0
0.43,369594.13,2918.5,6.503918919,17.26800676,0
0.53,369594.13,2918.5,6.503918919,17.26800676,0
0.32,369594.13,2918.5,6.503918919,17.26800676,0
0.45,369594.13,2918.5,6.503918919,17.26800676,0
2.5,386572.3,3127.99,6.891404221,17.70369318,2
2.36,386572.3,3127.99,6.891404221,17.70369318,2
2.43,386572.3,3127.99,6.891404221,17.70369318,2
2.5,386572.3,3127.99,6.891404221,17.70369318,2
2.31,386572.3,3127.99,6.891404221,17.70369318,2
2.26,386572.3,3127.99,6.891404221,17.70369318,2
2.37,386572.3,3127.99,6.891404221,17.70369318,2
2.36,386572.3,3127.99,6.891404221,17.70369318,2
2.32,386572.3,3127.99,6.891404221,17.70369318,2
2.2,386572.3,3127.99,6.891404221,17.70369318,2
2.18,386572.3,3127.99,6.891404221,17.70369318,2
2.23,386572.3,3127.99,6.891404221,17.70369318,2
2.29,386572.3,3127.99,6.891404221,17.70369318,2
2.31,386572.3,3127.99,6.891404221,17.70369318,2
2.16,386572.3,3127.99,6.891404221,17.70369318,2
2.25,386572.3,3127.99,6.891404221,17.70369318,2
2.72,79771.91,996.35,3.253768116,14.35050725,2
2.77,79771.91,996.35,3.253768116,14.35050725,2
2.46,79771.91,996.35,3.253768116,14.35050725,2
2.71,79771.91,996.35,3.253768116,14.35050725,2
2.31,79771.91,996.35,3.253768116,14.35050725,2
2.34,79771.91,996.35,3.253768116,14.35050725,2
2.3,79771.91,996.35,3.253768116,14.35050725,2
2.55,79771.91,996.35,3.253768116,14.35050725,2
2.53,79771.91,996.35,3.253768116,14.35050725,2
2.42,79771.91,996.35,3.253768116,14.35050725,2
2.52,79771.91,996.35,3.253768116,14.35050725,2
2.57,79771.91,996.35,3.253768116,14.35050725,2
2.24,79771.91,996.35,3.253768116,14.35050725,2
1.71,93811.12,1087.45,4.524516129,15.80587097,1
1.84,93811.12,1087.45,4.524516129,15.80587097,1
1.73,93811.12,1087.45,4.524516129,15.80587097,1
1.67,93811.12,1087.45,4.524516129,15.80587097,1
1.76,93811.12,1087.45,4.524516129,15.80587097,1
1.67,93811.12,1087.45,4.524516129,15.80587097,1
1.73,93811.12,1087.45,4.524516129,15.80587097,1
1.8,93811.12,1087.45,4.524516129,15.80587097,1
1.67,93811.12,1087.45,4.524516129,15.80587097,1
1.57,93811.12,1087.45,4.524516129,15.80587097,1
1.72,93811.12,1087.45,4.524516129,15.80587097,1
1.4,93811.12,1087.45,4.524516129,15.80587097,1
1.64,93811.12,1087.45,5.868542274,17.28763848,1
1.57,106233.46,1211.66,5.868542274,17.28763848,1
1.4,106233.46,1211.66,5.868542274,17.28763848,1
1.52,106233.46,1211.66,5.868542274,17.28763848,1
1.43,106233.46,1211.66,5.868542274,17.28763848,1
1.49,106233.46,1211.66,5.868542274,17.28763848,1
1.5,106233.46,1211.66,5.868542274,17.28763848,1
1.38,106233.46,1211.66,5.868542274,17.28763848,1
1.27,106233.46,1211.66,5.868542274,17.28763848,1
1.41,106233.46,1211.66,5.868542274,17.28763848,1
1.4,106233.46,1211.66,5.868542274,17.28763848,1
1.22,106233.46,1211.66,5.868542274,17.28763848,1
1.39,106233.46,1211.66,5.868542274,17.28763848,1
1.46,106233.46,1211.66,5.868542274,17.28763848,1
0.6,120950.35,1272.58,6.756973684,18.39823684,0
0.57,120950.35,1272.58,6.756973684,18.39823684,0
0.67,120950.35,1272.58,6.756973684,18.39823684,0
0.55,120950.35,1272.58,6.756973684,18.39823684,0
0.57,120950.35,1272.58,6.756973684,18.39823684,0
0.58,120950.35,1272.58,6.756973684,18.39823684,0
0.66,120950.35,1272.58,6.756973684,18.39823684,0
0.42,120950.35,1272.58,6.756973684,18.39823684,0
0.42,120950.35,1272.58,6.756973684,18.39823684,0
0.54,120950.35,1272.58,6.756973684,18.39823684,0
0.4,120950.35,1272.58,6.756973684,18.39823684,0
0.47,120950.35,1272.58,6.756973684,18.39823684,0
0.48,120950.35,1272.58,6.756973684,18.39823684,0
2.62,198074.42,2043.17,4.370772798,15.62190108,2
2.5,198074.42,2043.17,4.370772798,15.62190108,2
2.33,198074.42,2043.17,4.370772798,15.62190108,2
2.25,198074.42,2043.17,4.370772798,15.62190108,2
2.41,198074.42,2043.17,4.370772798,15.62190108,2
2.49,198074.42,2043.17,4.370772798,15.62190108,2
2.34,198074.42,2043.17,4.370772798,15.62190108,2
2.36,198074.42,2043.17,4.370772798,15.62190108,2
2.34,198074.42,2043.17,4.370772798,15.62190108,2
2.3,198074.42,2043.17,4.370772798,15.62190108,2
2.26,198074.42,2043.17,4.370772798,15.62190108,2
2.36,198074.42,2043.17,4.370772798,15.62190108,2
2.29,198074.42,2043.17,4.370772798,15.62190108,2
1.6,208057.01,2160.44,4.766359584,16.0279049,1
1.52,208057.01,2160.44,4.766359584,16.0279049,1
1.47,208057.01,2160.44,4.766359584,16.0279049,1
1.49,208057.01,2160.44,4.766359584,16.0279049,1
1.59,208057.01,2160.44,4.766359584,16.0279049,1
1.5,208057.01,2160.44,4.766359584,16.0279049,1
1.54,208057.01,2160.44,4.766359584,16.0279049,1
1.45,208057.01,2160.44,4.766359584,16.0279049,1
1.26,208057.01,2160.44,4.766359584,16.0279049,1
1.48,208057.01,2160.44,4.766359584,16.0279049,1
1.51,208057.01,2160.44,4.766359584,16.0279049,1
1.5,208057.01,2160.44,4.766359584,16.0279049,1
1.32,208057.01,2160.44,4.766359584,16.0279049,1
1.17,220025.4,2382.58,5.382951977,16.57200565,1
1.23,220025.4,2382.58,5.382951977,16.57200565,1
1.21,220025.4,2382.58,5.382951977,16.57200565,1
1.26,220025.4,2382.58,5.382951977,16.57200565,1
1.21,220025.4,2382.58,5.382951977,16.57200565,1
1.22,220025.4,2382.58,5.382951977,16.57200565,1
1.22,220025.4,2382.58,5.382951977,16.57200565,1
1.1,220025.4,2382.58,5.382951977,16.57200565,0
1.13,220025.4,2382.58,5.382951977,16.57200565,1
1.23,220025.4,2382.58,5.382951977,16.57200565,1
1.1,220025.4,2382.58,5.382951977,16.57200565,0
1.12,220025.4,2382.58,5.382951977,16.57200565,1
1.14,220025.4,2382.58,5.382951977,16.57200565,1
0.84,236439.38,2431.7,5.891001335,17.13734312,0
0.96,236439.38,2431.7,5.891001335,17.13734312,0
0.98,236439.38,2431.7,5.891001335,17.13734312,0
0.99,236439.38,2431.7,5.891001335,17.13734312,0
1.03,236439.38,2431.7,5.891001335,17.13734312,0
0.97,236439.38,2431.7,5.891001335,17.13734312,0
0.85,236439.38,2431.7,5.891001335,17.13734312,0
0.94,236439.38,2431.7,5.891001335,17.13734312,0
0.84,236439.38,2431.7,5.891001335,17.13734312,0
0.88,236439.38,2431.7,5.891001335,17.13734312,0
0.82,236439.38,2431.7,5.891001335,17.13734312,0
0.77,236439.38,2431.7,5.891001335,17.13734312,0
0.91,236439.38,2431.7,5.891001335,17.13734312,0
2.15,131312.6,992.54,6.109206731,17.07591346,2
2.08,131312.6,992.54,6.109206731,17.07591346,2
2.08,131312.6,992.54,6.109206731,17.07591346,2
1.98,131312.6,992.54,6.109206731,17.07591346,2
1.88,131312.6,992.54,6.109206731,17.07591346,1
1.93,131312.6,992.54,6.109206731,17.07591346,1
1.95,131312.6,992.54,6.109206731,17.07591346,1
2.06,131312.6,992.54,6.109206731,17.07591346,2
1.71,131312.6,992.54,6.109206731,17.07591346,1
1.76,131312.6,992.54,6.109206731,17.07591346,1
2.44,146256.93,1227.44,7.102052402,18.01838428,2
2.32,146256.93,1227.44,7.102052402,18.01838428,2
1.85,146256.93,1227.44,7.102052402,18.01838428,1
2.01,146256.93,1227.44,7.102052402,18.01838428,2
2.19,146256.93,1227.44,7.102052402,18.01838428,2
2.3,146256.93,1227.44,7.102052402,18.01838428,2
2.06,146256.93,1227.44,7.102052402,18.01838428,2
1.94,146256.93,1227.44,7.102052402,18.01838428,1
1.96,146256.93,1227.44,7.102052402,18.01838428,1
2,146256.93,1227.44,7.102052402,18.01838428,2
1.78,157491.95,1361.64,7.673668033,18.54092213,1
1.6,157491.95,1361.64,7.673668033,18.54092213,1
1.73,157491.95,1361.64,7.673668033,18.54092213,1
1.77,157491.95,1361.64,7.673668033,18.54092213,1
1.65,157491.95,1361.64,7.673668033,18.54092213,1
1.61,157491.95,1361.64,7.673668033,18.54092213,1
1.68,157491.95,1361.64,7.673668033,18.54092213,1
1.71,157491.95,1361.64,7.673668033,18.54092213,1
1.64,157491.95,1361.64,7.673668033,18.54092213,1
1.66,157491.95,1361.64,7.673668033,18.54092213,1
0.62,168840.36,1398.66,8.119285714,19.08972973,0
0.53,168840.36,1398.66,8.119285714,19.08972973,0
0.61,168840.36,1398.66,8.119285714,19.08972973,0
0.73,168840.36,1398.66,8.119285714,19.08972973,0
0.64,168840.36,1398.66,8.119285714,19.08972973,0
0.6,168840.36,1398.66,8.119285714,19.08972973,0
0.61,168840.36,1398.66,8.119285714,19.08972973,0
0.55,168840.36,1398.66,8.119285714,19.08972973,0
0.57,168840.36,1398.66,8.119285714,19.08972973,0
0.61,168840.36,1398.66,8.119285714,19.08972973,0
1.64,315050.09,3307.53,4.124489594,15.37908821,1
1.36,315050.09,3307.53,4.124489594,15.37908821,1
1.51,315050.09,3307.53,4.124489594,15.37908821,1
1.52,315050.09,3307.53,4.124489594,15.37908821,1
1.56,315050.09,3307.53,4.124489594,15.37908821,1
1.54,315050.09,3307.53,4.124489594,15.37908821,1
1.44,315050.09,3307.53,4.124489594,15.37908821,1
1.58,315050.09,3307.53,4.124489594,15.37908821,1
1.47,315050.09,3307.53,4.124489594,15.37908821,1
1.54,315050.09,3307.53,4.124489594,15.37908821,1
1.49,315050.09,3307.53,4.124489594,15.37908821,1
1.28,315050.09,3307.53,4.124489594,15.37908821,1
1.27,315050.09,3307.53,4.124489594,15.37908821,1
1.33,327376.19,3477.61,4.505417066,15.75848514,1
1.36,327376.19,3477.61,4.505417066,15.75848514,1
1.27,327376.19,3477.61,4.505417066,15.75848514,1
1.36,327376.19,3477.61,4.505417066,15.75848514,1
