Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0.95,259801.52,2627.47,6.807773019,17.95650964
0.95,259801.52,2627.47,6.807773019,17.95650964
0.87,259801.52,2627.47,6.807773019,17.95650964
0.94,259801.52,2627.47,6.807773019,17.95650964
0.96,259801.52,2627.47,6.807773019,17.95650964
1.01,259801.52,2627.47,6.807773019,17.95650964
0.98,259801.52,2627.47,6.807773019,17.95650964
0.93,259801.52,2627.47,6.807773019,17.95650964
1.03,259801.52,2627.47,6.807773019,17.95650964
0.75,259801.52,2627.47,6.807773019,17.95650964
1.06,273619.11,2756.71,6.818754325,18.14455594
1.07,273619.11,2756.71,6.818754325,18.14455594
1.1,273619.11,2756.71,6.818754325,18.14455594
1.06,273619.11,2756.71,6.818754325,18.14455594
1.03,273619.11,2756.71,6.818754325,18.14455594
0.96,273619.11,2756.71,6.818754325,18.14455594
1.01,273619.11,2756.71,6.818754325,18.14455594
1.02,273619.11,2756.71,6.818754325,18.14455594
1.01,273619.11,2756.71,6.818754325,18.14455594
0.93,273619.11,2756.71,6.818754325,18.14455594
0.95,273619.11,2756.71,6.818754325,18.14455594
2.38,346264.32,3416.84,5.371927498,16.49879752
2.53,346264.32,3416.84,5.371927498,16.49879752
2.4,346264.32,3416.84,5.371927498,16.49879752
2.43,346264.32,3416.84,5.371927498,16.49879752
2.3,346264.32,3416.84,5.371927498,16.49879752
2.36,346264.32,3416.84,5.371927498,16.49879752
2.24,346264.32,3416.84,5.371927498,16.49879752
2.12,346264.32,3416.84,5.371927498,16.49879752
2.24,346264.32,3416.84,5.371927498,16.49879752
2.22,346264.32,3416.84,5.371927498,16.49879752
2.36,346264.32,3416.84,5.371927498,16.49879752
1.94,358088.32,3598.84,5.649347639,16.77893562
1.88,358088.32,3598.84,5.649347639,16.77893562
1.98,358088.32,3598.84,5.649347639,16.77893562
1.8,358088.32,3598.84,5.649347639,16.77893562
1.96,358088.32,3598.84,5.649347639,16.77893562
1.88,358088.32,3598.84,5.649347639,16.77893562
1.71,358088.32,3598.84,5.649347639,16.77893562
1.73,358088.32,3598.84,5.649347639,16.77893562
1.85,358088.32,3598.84,5.649347639,16.77893562
1.82,358088.32,3598.84,5.649347639,16.77893562
1.54,358088.32,3598.84,5.649347639,16.77893562
1.62,371244.15,3780.14,5.976935887,17.08483764
1.69,371244.15,3780.14,5.976935887,17.08483764
1.7,371244.15,3780.14,5.976935887,17.08483764
1.62,371244.15,3780.14,5.976935887,17.08483764
1.65,371244.15,3780.14,5.976935887,17.08483764
1.58,371244.15,3780.14,5.976935887,17.08483764
1.5,371244.15,3780.14,5.976935887,17.08483764
1.55,371244.15,3780.14,5.976935887,17.08483764
1.61,371244.15,3780.14,5.976935887,17.08483764
1.56,371244.15,3780.14,5.976935887,17.08483764
1.33,371244.15,3780.14,5.976935887,17.08483764
1.21,384907.74,3832.34,6.210857605,17.36054207
1.29,384907.74,3832.34,6.210857605,17.36054207
1.22,384907.74,3832.34,6.210857605,17.36054207
1.19,384907.74,3832.34,6.210857605,17.36054207
1.26,384907.74,3832.34,6.210857605,17.36054207
1.29,384907.74,3832.34,6.210857605,17.36054207
1.24,384907.74,3832.34,6.210857605,17.36054207
1.2,384907.74,3832.34,6.210857605,17.36054207
1.3,384907.74,3832.34,6.210857605,17.36054207
1.25,384907.74,3832.34,6.210857605,17.36054207
0.84,384907.74,3832.34,6.210857605,17.36054207
2.42,127496.57,1237.04,3.987419355,15.27359801
2.15,127496.57,1237.04,3.987419355,15.27359801
2.19,127496.57,1237.04,3.987419355,15.27359801
2.23,127496.57,1237.04,3.987419355,15.27359801
2.1,127496.57,1237.04,3.987419355,15.27359801
2.26,127496.57,1237.04,3.987419355,15.27359801
2.46,127496.57,1237.04,3.987419355,15.27359801
2.05,127496.57,1237.04,3.987419355,15.27359801
2.15,127496.57,1237.04,3.987419355,15.27359801
2.12,127496.57,1237.04,3.987419355,15.27359801
2.28,140010.34,1414.61,4.872036613,16.1710984
2.25,140010.34,1414.61,4.872036613,16.1710984
2.25,140010.34,1414.61,4.872036613,16.1710984
2.36,140010.34,1414.61,4.872036613,16.1710984
2.27,140010.34,1414.61,4.872036613,16.1710984
2.18,140010.34,1414.61,4.872036613,16.1710984
1.98,140010.34,1414.61,4.872036613,16.1710984
2.31,140010.34,1414.61,4.872036613,16.1710984
2,140010.34,1414.61,4.872036613,16.1710984
2.07,140010.34,1414.61,4.872036613,16.1710984
1.71,156602.97,1542.63,5.71302714,17.02663883
1.66,156602.97,1542.63,5.71302714,17.02663883
1.67,156602.97,1542.63,5.71302714,17.02663883
1.62,156602.97,1542.63,5.71302714,17.02663883
1.56,156602.97,1542.63,5.71302714,17.02663883
1.7,156602.97,1542.63,5.71302714,17.02663883
1.56,156602.97,1542.63,5.71302714,17.02663883
1.52,156602.97,1542.63,5.71302714,17.02663883
1.58,156602.97,1542.63,5.71302714,17.02663883
1.63,156602.97,1542.63,5.71302714,17.02663883
1.42,165651.16,1614.6,6.197003968,17.5355754
1.38,165651.16,1614.6,6.197003968,17.5355754
1.45,165651.16,1614.6,6.197003968,17.5355754
1.41,165651.16,1614.6,6.197003968,17.5355754
1.43,165651.16,1614.6,6.197003968,17.5355754
1.35,165651.16,1614.6,6.197003968,17.5355754
1.4,165651.16,1614.6,6.197003968,17.5355754
1.17,165651.16,1614.6,6.197003968,17.5355754
1.31,165651.16,1614.6,6.197003968,17.5355754
1.26,165651.16,1614.6,6.197003968,17.5355754
2.81,240727.78,2155.61,3.807428198,14.94236292
2.67,240727.78,2155.61,3.807428198,14.94236292
2.92,240727.78,2155.61,3.807428198,14.94236292
2.71,240727.78,2155.61,3.807428198,14.94236292
2.8,240727.78,2155.61,3.807428198,14.94236292
2.67,240727.78,2155.61,3.807428198,14.94236292
2.62,240727.78,2155.61,3.807428198,14.94236292
2.53,240727.78,2155.61,3.807428198,14.94236292
2.56,240727.78,2155.61,3.807428198,14.94236292
2.47,240727.78,2155.61,3.807428198,14.94236292
2.47,240727.78,2155.61,3.807428198,14.94236292
2.51,240727.78,2155.61,3.807428198,14.94236292
2.53,240727.78,2155.61,3.807428198,14.94236292
2.44,240727.78,2155.61,3.807428198,14.94236292
2.42,240727.78,2155.61,3.807428198,14.94236292
1.93,250673.04,2332.16,4.242540881,15.3531195
1.83,250673.04,2332.16,4.242540881,15.3531195
1.84,250673.04,2332.16,4.242540881,15.3531195
1.94,250673.04,2332.16,4.242540881,15.3531195
1.86,250673.04,2332.16,4.242540881,15.3531195
1.9,250673.04,2332.16,4.242540881,15.3531195
1.88,250673.04,2332.16,4.242540881,15.3531195
1.78,250673.04,2332.16,4.242540881,15.3531195
1.83,250673.04,2332.16,4.242540881,15.3531195
1.74,250673.04,2332.16,4.242540881,15.3531195
1.74,250673.04,2332.16,4.242540881,15.3531195
1.76,250673.04,2332.16,4.242540881,15.3531195
1.68,250673.04,2332.16,4.242540881,15.3531195
1.87,250673.04,2332.16,4.242540881,15.3531195
1.6,250673.04,2332.16,4.242540881,15.3531195
1.73,264792.31,2452.18,4.71713253,15.84166265
1.76,264792.31,2452.18,4.71713253,15.84166265
1.66,264792.31,2452.18,4.71713253,15.84166265
1.74,264792.31,2452.18,4.71713253,15.84166265
1.69,264792.31,2452.18,4.71713253,15.84166265
1.76,264792.31,2452.18,4.71713253,15.84166265
1.9,264792.31,2452.18,4.71713253,15.84166265
1.98,264792.31,2452.18,4.71713253,15.84166265
1.61,264792.31,2452.18,4.71713253,15.84166265
1.66,264792.31,2452.18,4.71713253,15.84166265
1.75,264792.31,2452.18,4.71713253,15.84166265
1.75,264792.31,2452.18,4.71713253,15.84166265
1.67,264792.31,2452.18,4.71713253,15.84166265
1.73,264792.31,2452.18,4.71713253,15.84166265
1.53,264792.31,2452.18,4.71713253,15.84166265
0.94,279780.39,2534.37,5.179332566,16.39226697
0.84,279780.39,2534.37,5.179332566,16.39226697
0.93,279780.39,2534.37,5.179332566,16.39226697
0.89,279780.39,2534.37,5.179332566,16.39226697
0.97,279780.39,2534.37,5.179332566,16.39226697
0.91,279780.39,2534.37,5.179332566,16.39226697
0.82,279780.39,2534.37,5.179332566,16.39226697
0.81,279780.39,2534.37,5.179332566,16.39226697
0.92,279780.39,2534.37,5.179332566,16.39226697
0.9,279780.39,2534.37,5.179332566,16.39226697
0.72,279780.39,2534.37,5.179332566,16.39226697
0.88,279780.39,2534.37,5.179332566,16.39226697
0.88,279780.39,2534.37,5.179332566,16.39226697
0.63,279780.39,2534.37,5.179332566,16.39226697
0.74,279780.39,2534.37,5.179332566,16.39226697
2.76,352217.36,3199.81,4.384876325,15.6335689
2.82,352217.36,3199.81,4.384876325,15.6335689
2.7,352217.36,3199.81,4.384876325,15.6335689
2.65,352217.36,3199.81,4.384876325,15.6335689
3.42,352217.36,3199.81,4.384876325,15.6335689
2.56,352217.36,3199.81,4.384876325,15.6335689
2.81,352217.36,3199.81,4.384876325,15.6335689
2.55,352217.36,3199.81,4.384876325,15.6335689
2.67,352217.36,3199.81,4.384876325,15.6335689
2.51,352217.36,3199.81,4.384876325,15.6335689
2.27,352217.36,3199.81,4.384876325,15.6335689
2.4,352217.36,3199.81,4.384876325,15.6335689
2.93,352217.36,3199.81,4.384876325,15.6335689
2.77,352217.36,3199.81,4.384876325,15.6335689
2.7,352217.36,3199.81,4.384876325,15.6335689
2.65,372121.27,3289.44,4.840364098,16.15087214
2.21,372121.27,3289.44,4.840364098,16.15087214
2.6,372121.27,3289.44,4.840364098,16.15087214
2.45,372121.27,3289.44,4.840364098,16.15087214
2.65,372121.27,3289.44,4.840364098,16.15087214
2.62,372121.27,3289.44,4.840364098,16.15087214
2.39,372121.27,3289.44,4.840364098,16.15087214
2.69,372121.27,3289.44,4.840364098,16.15087214
2.83,372121.27,3289.44,4.840364098,16.15087214
2.77,372121.27,3289.44,4.840364098,16.15087214
2.53,372121.27,3289.44,4.840364098,16.15087214
2.56,372121.27,3289.44,4.840364098,16.15087214
2.62,372121.27,3289.44,4.840364098,16.15087214
2.74,372121.27,3289.44,4.840364098,16.15087214
2.13,372121.27,3289.44,4.840364098,16.15087214
1.19,384510.74,3379.62,5.242376645,16.56509046
0.89,384510.74,3379.62,5.242376645,16.56509046
1.08,384510.74,3379.62,5.242376645,16.56509046
0.99,384510.74,3379.62,5.242376645,16.56509046
1.07,384510.74,3379.62,5.242376645,16.56509046
1.15,384510.74,3379.62,5.242376645,16.56509046
0.99,384510.74,3379.62,5.242376645,16.56509046
1.19,384510.74,3379.62,5.242376645,16.56509046
1.18,384510.74,3379.62,5.242376645,16.56509046
1.18,384510.74,3379.62,5.242376645,16.56509046
1.03,384510.74,3379.62,5.242376645,16.56509046
1.16,384510.74,3379.62,5.242376645,16.56509046
1.07,384510.74,3379.62,5.242376645,16.56509046
1.11,384510.74,3379.62,5.242376645,16.56509046
0.97,384510.74,3379.62,5.242376645,16.56509046
0.91,398400.57,3469.17,5.5192749,16.91188845
0.64,398400.57,3469.17,5.5192749,16.91188845
0.9,398400.57,3469.17,5.5192749,16.91188845
0.85,398400.57,3469.17,5.5192749,16.91188845
0.9,398400.57,3469.17,5.5192749,16.91188845
0.98,398400.57,3469.17,5.5192749,16.91188845
0.83,398400.57,3469.17,5.5192749,16.91188845
0.9,398400.57,3469.17,5.5192749,16.91188845
1,398400.57,3469.17,5.5192749,16.91188845
0.94,398400.57,3469.17,5.5192749,16.91188845
0.95,398400.57,3469.17,5.5192749,16.91188845
0.85,398400.57,3469.17,5.5192749,16.91188845
0.95,398400.57,3469.17,5.5192749,16.91188845
0.9,398400.57,3469.17,5.5192749,16.91188845
0.82,398400.57,3469.17,5.5192749,16.91188845
3.06,120654.92,1108.86,6.444035533,17.81994924
3.05,120654.92,1108.86,6.444035533,17.81994924
3.11,120654.92,1108.86,6.444035533,17.81994924
2.9,120654.92,1108.86,6.444035533,17.81994924
2.95,120654.92,1108.86,6.444035533,17.81994924
3.15,120654.92,1108.86,6.444035533,17.81994924
3.11,120654.92,1108.86,6.444035533,17.81994924
3.03,120654.92,1108.86,6.444035533,17.81994924
3.06,120654.92,1108.86,6.444035533,17.81994924
2.93,120654.92,1108.86,6.444035533,17.81994924
3.08,120654.92,1108.86,6.444035533,17.81994924
2.98,120654.92,1108.86,6.444035533,17.81994924
3.18,120654.92,1108.86,6.444035533,17.81994924
3.08,120654.92,1108.86,6.444035533,17.81994924
3.16,120654.92,1108.86,6.444035533,17.81994924
1.66,133530.36,1212.91,7.061194379,18.44625293
1.71,133530.36,1212.91,7.061194379,18.44625293
1.78,133530.36,1212.91,7.061194379,18.44625293
1.64,133530.36,1212.91,7.061194379,18.44625293
1.73,133530.36,1212.91,7.061194379,18.44625293
1.71,133530.36,1212.91,7.061194379,18.44625293
1.62,133530.36,1212.91,7.061194379,18.44625293
1.83,133530.36,1212.91,7.061194379,18.44625293
1.67,133530.36,1212.91,7.061194379,18.44625293
1.76,133530.36,1212.91,7.061194379,18.44625293
1.61,133530.36,1212.91,7.061194379,18.44625293
1.8,133530.36,1212.91,7.061194379,18.44625293
1.82,133530.36,1212.91,7.061194379,18.44625293
1.68,133530.36,1212.91,7.061194379,18.44625293
1.8,133530.36,1212.91,7.061194379,18.44625293
1.97,146726.56,1378.02,7.778311688,19.1375974
2.11,146726.56,1378.02,7.778311688,19.1375974
1.99,146726.56,1378.02,7.778311688,19.1375974
2.01,146726.56,1378.02,7.778311688,19.1375974
2.06,146726.56,1378.02,7.778311688,19.1375974
2.11,146726.56,1378.02,7.778311688,19.1375974
2.04,146726.56,1378.02,7.778311688,19.1375974
2.09,146726.56,1378.02,7.778311688,19.1375974
2.02,146726.56,1378.02,7.778311688,19.1375974
1.96,146726.56,1378.02,7.778311688,19.1375974
1.88,146726.56,1378.02,7.778311688,19.1375974
2.15,146726.56,1378.02,7.778311688,19.1375974
2.15,146726.56,1378.02,7.778311688,19.1375974
1.93,146726.56,1378.02,7.778311688,19.1375974
2.1,146726.56,1378.02,7.778311688,19.1375974
1.16,161171.53,1423.56,8.210921844,19.630501
1.08,161171.53,1423.56,8.210921844,19.630501
1.1,161171.53,1423.56,8.210921844,19.630501
1.11,161171.53,1423.56,8.210921844,19.630501
1.04,161171.53,1423.56,8.210921844,19.630501
1.12,161171.53,1423.56,8.210921844,19.630501
1.13,161171.53,1423.56,8.210921844,19.630501
1.14,161171.53,1423.56,8.210921844,19.630501
1.06,161171.53,1423.56,8.210921844,19.630501
1.06,161171.53,1423.56,8.210921844,19.630501
1.01,161171.53,1423.56,8.210921844,19.630501
1.16,161171.53,1423.56,8.210921844,19.630501
1.2,161171.53,1423.56,8.210921844,19.630501
1.1,161171.53,1423.56,8.210921844,19.630501
1.22,161171.53,1423.56,8.210921844,19.630501
1.8,233501.8,2194.04,5.513855263,16.81431579
1.8,233501.8,2194.04,5.513855263,16.81431579
1.73,233501.8,2194.04,5.513855263,16.81431579
1.69,233501.8,2194.04,5.513855263,16.81431579
1.58,233501.8,2194.04,5.513855263,16.81431579
1.57,233501.8,2194.04,5.513855263,16.81431579
1.65,233501.8,2194.04,5.513855263,16.81431579
1.6,233501.8,2194.04,5.513855263,16.81431579
1.67,233501.8,2194.04,5.513855263,16.81431579
1.65,233501.8,2194.04,5.513855263,16.81431579
1.83,233501.8,2194.04,5.513855263,16.81431579
1.72,233501.8,2194.04,5.513855263,16.81431579
1.83,233501.8,2194.04,5.513855263,16.81431579
1.4,233501.8,2194.04,5.513855263,16.81431579
1.45,233501.8,2194.04,5.513855263,16.81431579
1.78,247205.72,2351.24,6.029285714,17.32293233
1.69,247205.72,2351.24,6.029285714,17.32293233
1.68,247205.72,2351.24,6.029285714,17.32293233
1.63,247205.72,2351.24,6.029285714,17.32293233
1.56,247205.72,2351.24,6.029285714,17.32293233
1.69,247205.72,2351.24,6.029285714,17.32293233
1.7,247205.72,2351.24,6.029285714,17.32293233
1.69,247205.72,2351.24,6.029285714,17.32293233
1.62,247205.72,2351.24,6.029285714,17.32293233
1.8,247205.72,2351.24,6.029285714,17.32293233
1.89,247205.72,2351.24,6.029285714,17.32293233
1.79,247205.72,2351.24,6.029285714,17.32293233
1.89,247205.72,2351.24,6.029285714,17.32293233
1.73,247205.72,2351.24,6.029285714,17.32293233
1.71,247205.72,2351.24,6.029285714,17.32293233
1.96,258669.97,2432.13,6.430434258,17.73143546
1.98,258669.97,2432.13,6.430434258,17.73143546
1.78,258669.97,2432.13,6.430434258,17.73143546
1.85,258669.97,2432.13,6.430434258,17.73143546
1.79,258669.97,2432.13,6.430434258,17.73143546
1.61,258669.97,2432.13,6.430434258,17.73143546
2.12,258669.97,2432.13,6.430434258,17.73143546
1.68,258669.97,2432.13,6.430434258,17.73143546
1.8,258669.97,2432.13,6.430434258,17.73143546
1.91,258669.97,2432.13,6.430434258,17.73143546
1.94,258669.97,2432.13,6.430434258,17.73143546
2.08,258669.97,2432.13,6.430434258,17.73143546
2,258669.97,2432.13,6.430434258,17.73143546
2.07,258669.97,2432.13,6.430434258,17.73143546
1.72,258669.97,2432.13,6.430434258,17.73143546
1.3,271435.51,2521.06,6.890393519,18.18484954
1.28,271435.51,2521.06,6.890393519,18.18484954
1.31,271435.51,2521.06,6.890393519,18.18484954
1.3,271435.51,2521.06,6.890393519,18.18484954
1.29,271435.51,2521.06,6.890393519,18.18484954
1.16,271435.51,2521.06,6.890393519,18.18484954
1.47,271435.51,2521.06,6.890393519,18.18484954
1.24,271435.51,2521.06,6.890393519,18.18484954
1.22,271435.51,2521.06,6.890393519,18.18484954
1.29,271435.51,2521.06,6.890393519,18.18484954
1.27,271435.51,2521.06,6.890393519,18.18484954
1.35,271435.51,2521.06,6.890393519,18.18484954
1.35,271435.51,2521.06,6.890393519,18.18484954
1.4,271435.51,2521.06,6.890393519,18.18484954
1.27,271435.51,2521.06,6.890393519,18.18484954
3.38,122788.22,778.85,5.531472081,16.13771574
2.84,122788.22,778.85,5.531472081,16.13771574
3.04,122788.22,778.85,5.531472081,16.13771574
2.75,122788.22,778.85,5.531472081,16.13771574
2.8,122788.22,778.85,5.531472081,16.13771574
2.95,122788.22,778.85,5.531472081,16.13771574
2.69,122788.22,778.85,5.531472081,16.13771574
2.74,122788.22,778.85,5.531472081,16.13771574
2.62,122788.22,778.85,5.531472081,16.13771574
2.61,122788.22,778.85,5.531472081,16.13771574
2.88,122788.22,778.85,5.531472081,16.13771574
2.75,122788.22,778.85,5.531472081,16.13771574
2.73,122788.22,778.85,5.531472081,16.13771574
2.48,122788.22,778.85,5.531472081,16.13771574
2.75,122788.22,778.85,5.531472081,16.13771574
3.24,122788.22,778.85,5.531472081,16.13771574
2.47,134126.73,935.76,6.389411765,17.01851765
2.36,134126.73,935.76,6.389411765,17.01851765
2.41,134126.73,935.76,6.389411765,17.01851765
2.43,134126.73,935.76,6.389411765,17.01851765
2.59,134126.73,935.76,6.389411765,17.01851765
2.48,134126.73,935.76,6.389411765,17.01851765
2.44,134126.73,935.76,6.389411765,17.01851765
2.49,134126.73,935.76,6.389411765,17.01851765
2.48,134126.73,935.76,6.389411765,17.01851765
2.49,134126.73,935.76,6.389411765,17.01851765
2.23,134126.73,935.76,6.389411765,17.01851765
2.28,134126.73,935.76,6.389411765,17.01851765
2.53,134126.73,935.76,6.389411765,17.01851765
2.31,134126.73,935.76,6.389411765,17.01851765
2.23,134126.73,935.76,6.389411765,17.01851765
1.86,134126.73,935.76,6.389411765,17.01851765
1.89,146453.83,1003.27,7.208311404,17.93894737
1.83,146453.83,1003.27,7.208311404,17.93894737
1.87,146453.83,1003.27,7.208311404,17.93894737
1.94,146453.83,1003.27,7.208311404,17.93894737
1.85,146453.83,1003.27,7.208311404,17.93894737
1.88,146453.83,1003.27,7.208311404,17.93894737
1.89,146453.83,1003.27,7.208311404,17.93894737
1.78,146453.83,1003.27,7.208311404,17.93894737
1.88,146453.83,1003.27,7.208311404,17.93894737
1.97,146453.83,1003.27,7.208311404,17.93894737
1.83,146453.83,1003.27,7.208311404,17.93894737
1.95,146453.83,1003.27,7.208311404,17.93894737
1.67,146453.83,1003.27,7.208311404,17.93894737
1.94,146453.83,1003.27,7.208311404,17.93894737
1.77,146453.83,1003.27,7.208311404,17.93894737
1.29,146453.83,1003.27,7.208311404,17.93894737
1.27,157737.78,1046.95,7.91063655,18.65053388
1.44,157737.78,1046.95,7.91063655,18.65053388
1.2,157737.78,1046.95,7.91063655,18.65053388
1.25,157737.78,1046.95,7.91063655,18.65053388
1.24,157737.78,1046.95,7.91063655,18.65053388
1.1,157737.78,1046.95,7.91063655,18.65053388
1.3,157737.78,1046.95,7.91063655,18.65053388
1.26,157737.78,1046.95,7.91063655,18.65053388
1.1,157737.78,1046.95,7.91063655,18.65053388
1.25,157737.78,1046.95,7.91063655,18.65053388
1.21,157737.78,1046.95,7.91063655,18.65053388
1.12,157737.78,1046.95,7.91063655,18.65053388
1.14,157737.78,1046.95,7.91063655,18.65053388
1.18,157737.78,1046.95,7.91063655,18.65053388
1.13,157737.78,1046.95,7.91063655,18.65053388
0.81,157737.78,1046.95,7.91063655,18.65053388
3.39,241551.12,1676.08,5.542067183,16.18895349
3.35,241551.12,1676.08,5.542067183,16.18895349
3.39,241551.12,1676.08,5.542067183,16.18895349
2.98,241551.12,1676.08,5.542067183,16.18895349
3.13,241551.12,1676.08,5.542067183,16.18895349
3.3,241551.12,1676.08,5.542067183,16.18895349
3.17,241551.12,1676.08,5.542067183,16.18895349
2.73,241551.12,1676.08,5.542067183,16.18895349
3.17,241551.12,1676.08,5.542067183,16.18895349
3.22,241551.12,1676.08,5.542067183,16.18895349
3.15,241551.12,1676.08,5.542067183,16.18895349
2.87,241551.12,1676.08,5.542067183,16.18895349
3.27,241551.12,1676.08,5.542067183,16.18895349
3.14,241551.12,1676.08,5.542067183,16.18895349
3.34,241551.12,1676.08,5.542067183,16.18895349
2.83,241551.12,1676.08,5.542067183,16.18895349
2.21,252901.02,1727.29,5.943262765,16.6235741
2.11,252901.02,1727.29,5.943262765,16.6235741
2.14,252901.02,1727.29,5.943262765,16.6235741
2.14,252901.02,1727.29,5.943262765,16.6235741
2.11,252901.02,1727.29,5.943262765,16.6235741
2.13,252901.02,1727.29,5.943262765,16.6235741
2.15,252901.02,1727.29,5.943262765,16.6235741
2.21,252901.02,1727.29,5.943262765,16.6235741
2.19,252901.02,1727.29,5.943262765,16.6235741
2.13,252901.02,1727.29,5.943262765,16.6235741
2.14,252901.02,1727.29,5.943262765,16.6235741
2.21,252901.02,1727.29,5.943262765,16.6235741
2.18,252901.02,1727.29,5.943262765,16.6235741
2.15,252901.02,1727.29,5.943262765,16.6235741
1.84,252901.02,1727.29,5.943262765,16.6235741
1.62,252901.02,1727.29,5.943262765,16.6235741
2.03,262676.7,1825.25,6.416518072,17.12543373
1.93,262676.7,1825.25,6.416518072,17.12543373
1.97,262676.7,1825.25,6.416518072,17.12543373
1.95,262676.7,1825.25,6.416518072,17.12543373
2.08,262676.7,1825.25,6.416518072,17.12543373
1.97,262676.7,1825.25,6.416518072,17.12543373
1.9,262676.7,1825.25,6.416518072,17.12543373
1.99,262676.7,1825.25,6.416518072,17.12543373
1.95,262676.7,1825.25,6.416518072,17.12543373
1.92,262676.7,1825.25,6.416518072,17.12543373
1.97,262676.7,1825.25,6.416518072,17.12543373
1.99,262676.7,1825.25,6.416518072,17.12543373
1.87,262676.7,1825.25,6.416518072,17.12543373
1.92,262676.7,1825.25,6.416518072,17.12543373
1.85,262676.7,1825.25,6.416518072,17.12543373
1.66,262676.7,1825.25,6.416518072,17.12543373
1.77,276643.96,2066.65,6.847841561,17.58339839
1.57,276643.96,2066.65,6.847841561,17.58339839
1.52,276643.96,2066.65,6.847841561,17.58339839
1.65,276643.96,2066.65,6.847841561,17.58339839
1.64,276643.96,2066.65,6.847841561,17.58339839
1.61,276643.96,2066.65,6.847841561,17.58339839
1.42,276643.96,2066.65,6.847841561,17.58339839
1.58,276643.96,2066.65,6.847841561,17.58339839
1.6,276643.96,2066.65,6.847841561,17.58339839
1.4,276643.96,2066.65,6.847841561,17.58339839
1.47,276643.96,2066.65,6.847841561,17.58339839
1.53,276643.96,2066.65,6.847841561,17.58339839
