,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Harvested in Sown Year,First Date of Season,Percent Cover (%),,Class
35,South Dakota,Beresford,4/25/1997,ICI 631,7/7/1999,188,1.37,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
36,South Dakota,Beresford,4/25/1997,Avalanche +Z,7/7/1999,188,1.43,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
37,South Dakota,Beresford,4/25/1997,Depend +Ev,7/7/1999,188,1.4,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
38,South Dakota,Beresford,4/25/1997,TMF Multiplier II,7/7/1999,188,1.2,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
39,South Dakota,Beresford,4/25/1997,WL 325HQ,7/7/1999,188,1.31,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
40,South Dakota,Beresford,4/25/1997,DK 140,7/7/1999,188,1.32,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
41,South Dakota,Beresford,4/25/1997,Asset,7/7/1999,188,1.37,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
42,South Dakota,Beresford,4/25/1997,Pioneer Brand 5312,7/7/1999,188,1.32,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
43,South Dakota,Beresford,4/25/1997,Excalibur II,7/7/1999,188,1.26,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
44,South Dakota,Beresford,4/25/1997,Ciba 2888,7/7/1999,188,1.27,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
45,South Dakota,Beresford,4/25/1997,DK 127,7/7/1999,188,1.28,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
46,South Dakota,Beresford,4/25/1997,WL 324,7/7/1999,188,1.32,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
47,South Dakota,Beresford,4/25/1997,Rhino,7/7/1999,188,1.32,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
48,South Dakota,Beresford,4/25/1997,5347LH,7/7/1999,188,1.38,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
49,South Dakota,Beresford,4/25/1997,Innovator +Z,7/7/1999,188,1.34,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
50,South Dakota,Beresford,4/25/1997,Spartan,7/7/1999,188,1.3,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
51,South Dakota,Beresford,4/25/1997,ICI 620,7/7/1999,188,1.4,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
52,South Dakota,Beresford,4/25/1997,Complete,7/7/1999,188,1.3,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
53,South Dakota,Beresford,4/25/1997,DK 142,7/7/1999,188,1.28,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
54,South Dakota,Beresford,4/25/1997,Rainier,7/7/1999,188,1.28,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
55,South Dakota,Beresford,4/25/1997,Spur,7/7/1999,188,1.22,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
56,South Dakota,Beresford,4/25/1997,Ace,7/7/1999,188,1.17,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
57,South Dakota,Beresford,4/25/1997,Vernal,7/7/1999,188,1.24,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
58,South Dakota,Beresford,4/25/1997,CW 5305,7/7/1999,188,1.3,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
59,South Dakota,Beresford,4/25/1997,CW 5347,7/7/1999,188,1.32,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
60,South Dakota,Beresford,4/25/1997,CW 5321,7/7/1999,188,1.28,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
61,South Dakota,Beresford,4/25/1997,CW 2227,7/7/1999,188,1.16,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
62,South Dakota,Beresford,4/25/1997,CW 5236,7/7/1999,188,1.17,803,41,252511,1839.35,,3.821579602,15.80236318,,,,,
63,South Dakota,Beresford,4/25/1997,Ciba 2444,8/5/1999,217,1.76,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
64,South Dakota,Beresford,4/25/1997,Pioneer Brand 5454,8/5/1999,217,1.89,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
65,South Dakota,Beresford,4/25/1997,Amerigraze 401+Z,8/5/1999,217,1.82,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
66,South Dakota,Beresford,4/25/1997,ICI 631,8/5/1999,217,1.89,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
67,South Dakota,Beresford,4/25/1997,Avalanche +Z,8/5/1999,217,1.82,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
68,South Dakota,Beresford,4/25/1997,Depend +Ev,8/5/1999,217,1.83,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
69,South Dakota,Beresford,4/25/1997,TMF Multiplier II,8/5/1999,217,1.63,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
70,South Dakota,Beresford,4/25/1997,WL 325HQ,8/5/1999,217,1.76,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
71,South Dakota,Beresford,4/25/1997,DK 140,8/5/1999,217,1.85,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
72,South Dakota,Beresford,4/25/1997,Asset,8/5/1999,217,1.78,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
73,South Dakota,Beresford,4/25/1997,Pioneer Brand 5312,8/5/1999,217,1.88,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
74,South Dakota,Beresford,4/25/1997,Excalibur II,8/5/1999,217,1.8,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
75,South Dakota,Beresford,4/25/1997,Ciba 2888,8/5/1999,217,1.75,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
76,South Dakota,Beresford,4/25/1997,DK 127,8/5/1999,217,1.7,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
77,South Dakota,Beresford,4/25/1997,WL 324,8/5/1999,217,1.69,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
78,South Dakota,Beresford,4/25/1997,Rhino,8/5/1999,217,1.78,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
79,South Dakota,Beresford,4/25/1997,5347LH,8/5/1999,217,1.76,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
80,South Dakota,Beresford,4/25/1997,Innovator +Z,8/5/1999,217,1.72,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
81,South Dakota,Beresford,4/25/1997,Spartan,8/5/1999,217,1.74,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
82,South Dakota,Beresford,4/25/1997,ICI 620,8/5/1999,217,1.7,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
83,South Dakota,Beresford,4/25/1997,Complete,8/5/1999,217,1.7,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
84,South Dakota,Beresford,4/25/1997,DK 142,8/5/1999,217,1.75,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
85,South Dakota,Beresford,4/25/1997,Rainier,8/5/1999,217,1.71,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
86,South Dakota,Beresford,4/25/1997,Spur,8/5/1999,217,1.72,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
87,South Dakota,Beresford,4/25/1997,Ace,8/5/1999,217,1.72,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
88,South Dakota,Beresford,4/25/1997,Vernal,8/5/1999,217,1.61,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
89,South Dakota,Beresford,4/25/1997,CW 5305,8/5/1999,217,1.8,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
90,South Dakota,Beresford,4/25/1997,CW 5347,8/5/1999,217,1.74,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
91,South Dakota,Beresford,4/25/1997,CW 5321,8/5/1999,217,1.66,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
92,South Dakota,Beresford,4/25/1997,CW 2227,8/5/1999,217,1.67,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
93,South Dakota,Beresford,4/25/1997,CW 5236,8/5/1999,217,1.68,832,29,264060.84,1909.05,,4.307142857,16.2907443,,,,,
94,South Dakota,Beresford,4/25/1997,Ciba 2444,10/1/1999,274,0.78,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
95,South Dakota,Beresford,4/25/1997,Pioneer Brand 5454,10/1/1999,274,0.72,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
96,South Dakota,Beresford,4/25/1997,Amerigraze 401+Z,10/1/1999,274,0.82,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
97,South Dakota,Beresford,4/25/1997,ICI 631,10/1/1999,274,0.77,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
98,South Dakota,Beresford,4/25/1997,Avalanche +Z,10/1/1999,274,0.78,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
99,South Dakota,Beresford,4/25/1997,Depend +Ev,10/1/1999,274,0.84,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
100,South Dakota,Beresford,4/25/1997,TMF Multiplier II,10/1/1999,274,0.69,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
101,South Dakota,Beresford,4/25/1997,WL 325HQ,10/1/1999,274,0.83,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
102,South Dakota,Beresford,4/25/1997,DK 140,10/1/1999,274,0.69,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
103,South Dakota,Beresford,4/25/1997,Asset,10/1/1999,274,0.79,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
104,South Dakota,Beresford,4/25/1997,Pioneer Brand 5312,10/1/1999,274,0.71,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
105,South Dakota,Beresford,4/25/1997,Excalibur II,10/1/1999,274,0.8,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
106,South Dakota,Beresford,4/25/1997,Ciba 2888,10/1/1999,274,0.72,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
107,South Dakota,Beresford,4/25/1997,DK 127,10/1/1999,274,0.64,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
108,South Dakota,Beresford,4/25/1997,WL 324,10/1/1999,274,0.8,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
109,South Dakota,Beresford,4/25/1997,Rhino,10/1/1999,274,0.8,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
110,South Dakota,Beresford,4/25/1997,5347LH,10/1/1999,274,0.69,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
111,South Dakota,Beresford,4/25/1997,Innovator +Z,10/1/1999,274,0.62,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
112,South Dakota,Beresford,4/25/1997,Spartan,10/1/1999,274,0.68,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
113,South Dakota,Beresford,4/25/1997,ICI 620,10/1/1999,274,0.66,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
114,South Dakota,Beresford,4/25/1997,Complete,10/1/1999,274,0.7,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
115,South Dakota,Beresford,4/25/1997,DK 142,10/1/1999,274,0.65,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
116,South Dakota,Beresford,4/25/1997,Rainier,10/1/1999,274,0.66,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
117,South Dakota,Beresford,4/25/1997,Spur,10/1/1999,274,0.73,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
118,South Dakota,Beresford,4/25/1997,Ace,10/1/1999,274,0.7,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
119,South Dakota,Beresford,4/25/1997,Vernal,10/1/1999,274,0.53,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
120,South Dakota,Beresford,4/25/1997,CW 5305,10/1/1999,274,0.8,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
121,South Dakota,Beresford,4/25/1997,CW 5347,10/1/1999,274,0.61,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
122,South Dakota,Beresford,4/25/1997,CW 5321,10/1/1999,274,0.59,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
123,South Dakota,Beresford,4/25/1997,CW 2227,10/1/1999,274,0.58,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
124,South Dakota,Beresford,4/25/1997,CW 5236,10/1/1999,274,0.5,889,57,285497.24,1966.28,,4.743483146,16.88673034,,,,,
125,South Dakota,Highmore,5/5/1998,MagnumV,5/26/1999,146,1.83,386,0,,,,,,,,,,
126,South Dakota,Highmore,5/5/1998,WL 324,5/26/1999,146,1.81,386,0,,,,,,,,,,
127,South Dakota,Highmore,5/5/1998,TMF 421,5/26/1999,146,1.75,386,0,,,,,,,,,,
128,South Dakota,Highmore,5/5/1998,Husky Supreme,5/26/1999,146,1.69,386,0,,,,,,,,,,
129,South Dakota,Highmore,5/5/1998,Vernal,5/26/1999,146,1.81,386,0,,,,,,,,,,
130,South Dakota,Highmore,5/5/1998,ICI 620,5/26/1999,146,1.75,386,0,,,,,,,,,,
131,South Dakota,Highmore,5/5/1998,WL 325HQ,5/26/1999,146,1.67,386,0,,,,,,,,,,
132,South Dakota,Highmore,5/5/1998,Pioneer Brand 53Q60,5/26/1999,146,1.68,386,0,,,,,,,,,,
133,South Dakota,Highmore,5/5/1998,DK140,5/26/1999,146,1.76,386,0,,,,,,,,,,
134,South Dakota,Highmore,5/5/1998,WL 232HQ,5/26/1999,146,1.68,386,0,,,,,,,,,,
135,South Dakota,Highmore,5/5/1998,Goldrush 747,5/26/1999,146,1.65,386,0,,,,,,,,,,
136,South Dakota,Highmore,5/5/1998,TMF Multiplier II,5/26/1999,146,1.61,386,0,,,,,,,,,,
137,South Dakota,Highmore,5/5/1998,Pioneer Brand 53V63,5/26/1999,146,1.54,386,0,,,,,,,,,,
138,South Dakota,Highmore,5/5/1998,DK 134,5/26/1999,146,1.62,386,0,,,,,,,,,,
139,South Dakota,Highmore,5/5/1998,Frontier 2000,5/26/1999,146,1.42,386,0,,,,,,,,,,
140,South Dakota,Highmore,5/5/1998,CW 72008,5/26/1999,146,1.85,386,0,,,,,,,,,,
141,South Dakota,Highmore,5/5/1998,CW 72005,5/26/1999,146,1.76,386,0,,,,,,,,,,
142,South Dakota,Highmore,5/5/1998,CW 5236,5/26/1999,146,1.75,386,0,,,,,,,,,,
143,South Dakota,Highmore,5/5/1998,CW 5321,5/26/1999,146,1.6,386,0,,,,,,,,,,
144,South Dakota,Highmore,5/5/1998,MagnumV,7/6/1999,187,1.61,427,41,,,,,,,,,,
145,South Dakota,Highmore,5/5/1998,WL 324,7/6/1999,187,1.55,427,41,,,,,,,,,,
146,South Dakota,Highmore,5/5/1998,TMF 421,7/6/1999,187,1.6,427,41,,,,,,,,,,
147,South Dakota,Highmore,5/5/1998,Husky Supreme,7/6/1999,187,1.62,427,41,,,,,,,,,,
148,South Dakota,Highmore,5/5/1998,Vernal,7/6/1999,187,1.56,427,41,,,,,,,,,,
149,South Dakota,Highmore,5/5/1998,ICI 620,7/6/1999,187,1.54,427,41,,,,,,,,,,
150,South Dakota,Highmore,5/5/1998,WL 325HQ,7/6/1999,187,1.54,427,41,,,,,,,,,,
151,South Dakota,Highmore,5/5/1998,Pioneer Brand 53Q60,7/6/1999,187,1.54,427,41,,,,,,,,,,
152,South Dakota,Highmore,5/5/1998,DK140,7/6/1999,187,1.52,427,41,,,,,,,,,,
153,South Dakota,Highmore,5/5/1998,WL 232HQ,7/6/1999,187,1.5,427,41,,,,,,,,,,
154,South Dakota,Highmore,5/5/1998,Goldrush 747,7/6/1999,187,1.5,427,41,,,,,,,,,,
155,South Dakota,Highmore,5/5/1998,TMF Multiplier II,7/6/1999,187,1.48,427,41,,,,,,,,,,
156,South Dakota,Highmore,5/5/1998,Pioneer Brand 53V63,7/6/1999,187,1.55,427,41,,,,,,,,,,
157,South Dakota,Highmore,5/5/1998,DK 134,7/6/1999,187,1.46,427,41,,,,,,,,,,
158,South Dakota,Highmore,5/5/1998,Frontier 2000,7/6/1999,187,1.44,427,41,,,,,,,,,,
159,South Dakota,Highmore,5/5/1998,CW 72008,7/6/1999,187,1.52,427,41,,,,,,,,,,
160,South Dakota,Highmore,5/5/1998,CW 72005,7/6/1999,187,1.55,427,41,,,,,,,,,,
161,South Dakota,Highmore,5/5/1998,CW 5236,7/6/1999,187,1.55,427,41,,,,,,,,,,
162,South Dakota,Highmore,5/5/1998,CW 5321,7/6/1999,187,1.51,427,41,,,,,,,,,,
163,South Dakota,Highmore,5/5/1998,MagnumV,8/3/1999,215,0.87,455,28,,,,,,,,,,
164,South Dakota,Highmore,5/5/1998,WL 324,8/3/1999,215,0.88,455,28,,,,,,,,,,
165,South Dakota,Highmore,5/5/1998,TMF 421,8/3/1999,215,0.83,455,28,,,,,,,,,,
166,South Dakota,Highmore,5/5/1998,Husky Supreme,8/3/1999,215,0.87,455,28,,,,,,,,,,
167,South Dakota,Highmore,5/5/1998,Vernal,8/3/1999,215,0.77,455,28,,,,,,,,,,
168,South Dakota,Highmore,5/5/1998,ICI 620,8/3/1999,215,0.81,455,28,,,,,,,,,,
169,South Dakota,Highmore,5/5/1998,WL 325HQ,8/3/1999,215,0.89,455,28,,,,,,,,,,
170,South Dakota,Highmore,5/5/1998,Pioneer Brand 53Q60,8/3/1999,215,0.86,455,28,,,,,,,,,,
171,South Dakota,Highmore,5/5/1998,DK140,8/3/1999,215,0.79,455,28,,,,,,,,,,
172,South Dakota,Highmore,5/5/1998,WL 232HQ,8/3/1999,215,0.81,455,28,,,,,,,,,,
173,South Dakota,Highmore,5/5/1998,Goldrush 747,8/3/1999,215,0.81,455,28,,,,,,,,,,
174,South Dakota,Highmore,5/5/1998,TMF Multiplier II,8/3/1999,215,0.75,455,28,,,,,,,,,,
175,South Dakota,Highmore,5/5/1998,Pioneer Brand 53V63,8/3/1999,215,0.75,455,28,,,,,,,,,,
176,South Dakota,Highmore,5/5/1998,DK 134,8/3/1999,215,0.74,455,28,,,,,,,,,,
177,South Dakota,Highmore,5/5/1998,Frontier 2000,8/3/1999,215,0.71,455,28,,,,,,,,,,
178,South Dakota,Highmore,5/5/1998,CW 72008,8/3/1999,215,0.81,455,28,,,,,,,,,,
179,South Dakota,Highmore,5/5/1998,CW 72005,8/3/1999,215,0.82,455,28,,,,,,,,,,
180,South Dakota,Highmore,5/5/1998,CW 5236,8/3/1999,215,0.78,455,28,,,,,,,,,,
181,South Dakota,Highmore,5/5/1998,CW 5321,8/3/1999,215,0.78,455,28,,,,,,,,,,
182,South Dakota,Watertown,5/22/1996,Bounty,6/1/1999,152,2.17,1104,0,,,,,,,,,,
183,South Dakota,Watertown,5/22/1996,Alfastar,6/1/1999,152,2.18,1104,0,,,,,,,,,,
184,South Dakota,Watertown,5/22/1996,WL 325HQ,6/1/1999,152,2.25,1104,0,,,,,,,,,,
185,South Dakota,Watertown,5/22/1996,Viking I,6/1/1999,152,2.24,1104,0,,,,,,,,,,
186,South Dakota,Watertown,5/22/1996,DK 127,6/1/1999,152,1.96,1104,0,,,,,,,,,,
187,South Dakota,Watertown,5/22/1996,Ciba 2444,6/1/1999,152,2.08,1104,0,,,,,,,,,,
188,South Dakota,Watertown,5/22/1996,ICI 631,6/1/1999,152,2.06,1104,0,,,,,,,,,,
189,South Dakota,Watertown,5/22/1996,HayGrazer,6/1/1999,152,2.08,1104,0,,,,,,,,,,
190,South Dakota,Watertown,5/22/1996,WL 324,6/1/1999,152,1.97,1104,0,,,,,,,,,,
191,South Dakota,Watertown,5/22/1996,Pioneer Brand 5454,6/1/1999,152,2.01,1104,0,,,,,,,,,,
192,South Dakota,Watertown,5/22/1996,Pioneer Brand 5312,6/1/1999,152,1.91,1104,0,,,,,,,,,,
193,South Dakota,Watertown,5/22/1996,Columbia 2000,6/1/1999,152,1.98,1104,0,,,,,,,,,,
194,South Dakota,Watertown,5/22/1996,BigHorn,6/1/1999,152,1.95,1104,0,,,,,,,,,,
195,South Dakota,Watertown,5/22/1996,DK 122,6/1/1999,152,1.93,1104,0,,,,,,,,,,
196,South Dakota,Watertown,5/22/1996,Riley,6/1/1999,152,1.84,1104,0,,,,,,,,,,
197,South Dakota,Watertown,5/22/1996,A-395,6/1/1999,152,1.97,1104,0,,,,,,,,,,
198,South Dakota,Watertown,5/22/1996,ICI 620,6/1/1999,152,1.96,1104,0,,,,,,,,,,
199,South Dakota,Watertown,5/22/1996,TMF Multiplier II,6/1/1999,152,1.89,1104,0,,,,,,,,,,
200,South Dakota,Watertown,5/22/1996,Rainier,6/1/1999,152,1.78,1104,0,,,,,,,,,,
201,South Dakota,Watertown,5/22/1996,WL 252HQ,6/1/1999,152,1.77,1104,0,,,,,,,,,,
202,South Dakota,Watertown,5/22/1996,Saranac AR,6/1/1999,152,1.94,1104,0,,,,,,,,,,
203,South Dakota,Watertown,5/22/1996,Vernal,6/1/1999,152,1.77,1104,0,,,,,,,,,,
204,South Dakota,Watertown,5/22/1996,Baker,6/1/1999,152,1.85,1104,0,,,,,,,,,,
205,South Dakota,Watertown,5/22/1996,Defiant,6/1/1999,152,1.76,1104,0,,,,,,,,,,
206,South Dakota,Watertown,5/22/1996,LegenDairy 2.0,6/1/1999,152,1.75,1104,0,,,,,,,,,,
207,South Dakota,Watertown,5/22/1996,ABT 205,6/1/1999,152,1.8,1104,0,,,,,,,,,,
208,South Dakota,Watertown,5/22/1996,Travois,6/1/1999,152,1.66,1104,0,,,,,,,,,,
209,South Dakota,Watertown,5/22/1996,SDFB,6/1/1999,152,1.73,1104,0,,,,,,,,,,
210,South Dakota,Watertown,5/22/1996,Bounty,7/14/1999,195,2.16,1147,43,,,,,,,,,,
211,South Dakota,Watertown,5/22/1996,Alfastar,7/14/1999,195,2.14,1147,43,,,,,,,,,,
212,South Dakota,Watertown,5/22/1996,WL 325HQ,7/14/1999,195,1.94,1147,43,,,,,,,,,,
213,South Dakota,Watertown,5/22/1996,Viking I,7/14/1999,195,1.91,1147,43,,,,,,,,,,
