,yield,radiation,rain,avg_max_temp,avg_min_temp,class
268,0.373416667,249300.07,1715.49,14.53441741,2.067003841,0
272,0.29375,364625.56,2683.19,14.1400954,2.101702945,0
274,-0.32125,393383.08,3047.82,15.01457792,2.932297619,0
277,-0.027460318,160190.33,806.56,16.23828221,3.714764826,0
280,0.176296296,272117.2,1539.15,14.09200935,2.00963785,0
281,-1.107703704,125591.0,620.06,13.77364322,1.750904523,0
282,-1.035407408,139188.29,680.62,14.99810624,2.925404157,0
283,-0.363407407,154298.05,763.47,16.0979704,3.972684989,0
292,-0.308333334,259392.68,1528.07,14.61579641,2.819185629,0
296,-1.390833333,378891.28,2326.07,14.17441993,2.409893791,0
297,-0.104166667,243110.45,1414.73,12.62358151,0.658677792,0
305,-0.444,259521.12,1754.36,12.732657,1.210519324,0
308,0.064269006,164310.96,706.54,17.35893443,3.235594262,0
324,-0.301428571,240824.79,2940.14,18.03110054,6.246358696,0
336,-0.19,587096.62,6998.66,18.7636568,7.094407895,0
337,-0.865714286,669239.22,8065.33,18.31966651,6.64610767,0
339,-0.227142857,691869.47,8399.32,18.636625,6.974375,0
340,-0.137857143,704673.2,8573.85,18.8006062,7.148669098,0
0,0.1794041112954663,455722.63776271767,2642.989717595745,13.732257560042783,1.6403381652891227,0
1,-0.20333330079345935,385062.1061590452,3756.015865511597,13.367270711102837,7.149769669812131,0
2,-0.23555815655872603,168081.65909161966,3789.0495569856243,13.950707446449577,1.33037100189458,0
3,-0.7018633879069216,480455.87178430374,3431.8593479293254,20.256993576580047,1.7509402694915561,0
4,-0.5809457763805792,215615.2051776105,3414.483790453173,17.569785947988755,7.686298471067752,0
5,0.3490662510073659,350184.57673149847,1095.812882100254,21.04075534544385,5.294506053911478,0
6,-0.727837451637992,369312.42190897337,4846.619338232373,15.928730053814215,8.244175615261973,0
7,0.08421972097922548,429058.0265815673,5190.376988483422,19.597890393479535,6.217267277451416,0
8,-0.7135565410286374,319629.6552970698,3121.5642044738443,19.30744590799387,7.1946522514169216,0
9,0.2766810821173802,416276.3326178303,1562.614827509491,15.846742059428859,5.577246378271519,0
10,-0.0023915255545556846,275561.9282367388,3540.502749714113,17.71650466533366,2.2576657291268116,0
11,-0.8493228260271264,369771.6502896875,1134.8794050874246,19.78610725176301,7.818042539420962,0
12,-0.5895193240659333,119292.91237409694,4024.5107484427076,19.29809379778268,2.64585734979235,0
13,-0.4094038190482264,421295.11110310355,4596.07085076357,17.115533328821897,5.059872588626422,0
14,0.20296308959393294,124372.31339407011,2749.467903943228,17.31241525817849,6.9354337923906275,0
15,0.07755146015513947,482562.7218023519,2087.3875791845467,15.935016543306766,3.6973199666444256,0
16,-0.4792283822420147,160949.87837332024,1709.3755978068257,15.9445311507356,5.740662860990314,0
17,-0.8799271877741918,343710.8482174725,655.4419144409235,12.750119900316896,0.9439208652229425,0
18,0.14839241574010797,354448.8336463027,4999.271567109285,16.46115258930727,8.352528568775423,0
19,-0.7530588562667753,124061.36046219844,703.9820278311513,15.429383131704009,9.63812831099372,0
20,0.2537704565437362,331151.5655684891,4687.186854317335,17.75484730935287,9.439071786136322,0
21,-0.9429417527187655,322273.3362717654,451.3956420831147,13.434775392197185,1.8332496512728929,0
22,-0.5081300752685591,195365.9463530743,349.98679932917594,16.76044648567761,5.09186364561863,0
23,-0.483340038890781,197433.78916182774,4853.112222318316,13.953133705350675,3.7243774997818226,0
24,-0.6440089519655543,105082.84034191482,2438.462779779948,18.676683441268786,4.2745739473863225,0
25,-0.5694352914368768,372185.844254991,3345.277935778362,14.224761542285263,9.306937481503082,0
26,-0.2586359422150728,293247.28567195276,4267.624466083738,18.067095077016496,5.66268918135758,0
27,-0.9609213273932029,293370.0897809833,2331.09289927745,16.87365138632383,5.1835879813523364,0
28,0.03599501017457052,443528.4570637,2830.7992777382474,15.937548831781285,4.816436405224473,0
29,-0.7875905247061331,406309.6785313489,1896.5600635250858,15.632152226739855,4.202866723804744,0
30,-0.7226380391548819,326503.2722570464,4637.3060563428135,17.009904209857247,8.346048409026587,0
31,-0.5760836121493189,389357.39883542963,1314.970149542338,15.819499400656074,5.858351827029793,0
32,-0.11740714392858309,225231.70120916644,3644.914708529229,19.406802506127324,3.0748304051110265,0
33,-0.4591274446727275,273599.81112192257,2422.5315959107884,19.85965277782346,8.943095734876,0
34,-0.2920988064370028,276796.02647108136,3452.934000461532,14.578595199271426,4.832054947786612,0
35,-0.9026270095359745,445416.4863783091,3568.8084858897237,12.593776790815356,3.112799589925721,0
36,-0.0812048240811365,199423.0084219394,1024.8015604112384,20.796130605928216,7.646831128857427,0
37,-0.7065557940352553,107799.94493172172,4946.413576960906,20.09239318396136,4.338899402047162,0
38,-0.25083927758358304,135533.85910610526,792.726958790794,17.98957382856479,5.778391106907634,0
39,-0.14791505488884005,169880.42884013592,675.0327886799166,14.081221143928113,8.162438192897088,0
40,-0.8650471203479901,162902.93115761827,487.55608751104415,20.923142611986442,1.3837687023694905,0
41,-0.2552989944204832,448062.93224804883,3381.3941674966877,13.210573956146522,3.4799112901424607,0
42,-0.7736799996161392,474491.1958985151,1457.7213568555478,19.408692494128395,5.452501516410457,0
43,-0.35496698458959874,384292.0005323396,2674.482305849144,16.223807707120407,2.700128646660324,0
44,-0.402577431507002,238356.91101124542,1597.6744878773475,13.813271920213415,5.206257476337536,0
45,0.30973379538638013,290927.11782227526,4245.091831874738,15.019549430618225,2.1606815309682976,0
46,-0.7110843382037799,431154.00465739175,302.96629976491914,18.229362522171915,7.8705082609413095,0
47,0.14758401774056717,445311.33017666644,3122.6983408658657,16.524382107335423,3.5551727372217563,0
48,0.28211005644544995,199677.4522934343,2281.4555660802807,17.05764813075568,1.6639163125241965,0
49,0.2923375559128025,362923.76613523666,1957.553050940028,16.6500740105416,2.4386212956580695,0
50,-0.19683802274566764,219293.4688555977,1479.1179836999374,19.379190915294107,3.1252586902055075,0
51,-0.1875877186473216,402229.48197704484,4136.299877883314,14.290521441719216,8.183828850873518,0
52,-0.9394297857596207,110899.14004161801,726.587507657508,20.451973773666015,4.996990609538414,0
53,-0.05884020569782955,190005.04762554332,1238.1525531839616,14.45947930950561,2.196969087103726,0
54,-0.7489117734948513,144755.58123118224,3380.2125099177765,15.770521972956724,1.275540111959112,0
55,-0.029938902897312936,153679.13053366897,3093.0399143224395,12.923229339340303,1.4771077728097217,0
56,0.23481436559732205,182866.52164762258,586.5068730792459,19.92454438254208,2.156312623092793,0
57,-0.8481939426939757,165944.81372220273,2635.0183506308335,20.807127201374584,7.932213966143567,0
58,-0.5410232870944125,414743.1900431123,1254.9858186545364,13.917688634758008,1.189545423718577,0
59,-0.023595528708316604,281483.68909785507,5122.665644471112,17.13657721577477,2.794660591159348,0
60,0.03322758316714447,157188.19565422105,1622.5646326924998,14.125801948392608,6.87085220858727,0
61,-0.2900429668561334,177677.1374105565,1030.376632065167,14.654484199340164,3.7952943467259432,0
62,-0.7108797627033605,360646.8873498356,3160.9652041148033,19.302427390983294,8.567275970380924,0
63,-0.6390956956061565,107039.9063056324,2839.2144727965674,12.776591830520244,5.858617601647521,0
64,-0.3865198937797263,170319.7458904136,2325.069053263797,13.59842149964127,5.985824700375667,0
65,-0.9209071510789117,372208.75182358513,866.2111089717148,13.082525964229529,7.8807597274704735,0
66,-0.5040172590091838,428919.81316256215,1355.1606688067,19.20546899417883,8.369235310999589,0
67,-0.8473893956213928,434272.9220927711,923.8192696021688,20.506673051931642,7.523721606748648,0
68,-0.8865436799338623,460239.3833075909,3967.397058170348,19.43980039871284,0.91536281429612,0
69,-0.8577975366492968,217933.32923228398,2404.0763109270056,14.61547562696587,9.1815899560909,0
70,0.035475700149014244,432840.3341098089,2895.7309278710595,20.2546229636146,1.7417791662071611,0
71,-0.8253161046596897,344873.26833745633,3312.7498039059356,20.576964855925254,0.9278149892481233,0
72,-0.8789719979759513,197427.58535691677,641.527127902315,16.802089663980578,6.585891305973875,0
73,0.10923002528016035,409917.7264914777,3880.6100114073397,14.673378638531158,8.132081751437255,0
74,-0.8733468426075492,186336.76184769184,700.9755824744084,15.264976190931158,5.294665692595843,0
75,0.2337343018173459,408066.18242799357,4329.288448447192,14.240679328320944,7.088801067972466,0
76,0.16608584212655808,386171.949688467,695.7878564160488,15.584828828136734,5.019619809513948,0
77,-0.4630589734867191,399757.0063473704,1005.1244390022252,13.212568749529744,8.393461492563931,0
78,0.30912996730060827,191851.67795818992,2240.212190017325,13.192373234159051,0.8438653518945957,0
79,0.04295347665852933,125216.83441165093,1602.193112115481,18.133179746100087,5.183103357549106,0
80,-0.8684204665622958,388849.9692549675,5016.242074201422,17.429516370166247,4.203883022575871,0
81,0.1796010856742163,219173.36059467972,3490.6661807395053,21.1154748191096,7.254134990297839,0
82,-0.05389267944150622,139170.8704310914,4836.5866226669605,13.034609758528767,8.996306382969141,0
83,-0.9659862574296398,323585.264904071,3599.125369413401,13.89265851636718,4.65604110032538,0
84,-0.32589315459934753,292770.9340415186,517.8369798492956,13.98693137083915,4.7690264171255485,0
85,0.3161430535741554,265211.7516442023,2189.114218549702,13.555012913207499,2.6163948431211423,0
86,-0.35940282451707106,462699.4193436121,1498.3039773670585,17.24067859255235,6.438694843362118,0
87,0.31404913717395044,483291.5352064888,4358.255336459464,19.318398551116196,6.175951054180402,0
88,-0.7822112804319213,424255.5177480452,3790.832317705736,13.941118900551453,1.2376981246746515,0
89,-0.334006665364022,310481.1399038956,3940.194175972034,16.29407515896313,1.3968979496281757,0
90,-0.4590132623467439,170205.48990969307,3834.796209860914,20.063542186849077,2.4632072916391268,0
91,-0.5987680288533894,143386.5845455581,4022.8293619875053,15.165931747622261,1.5031689545519171,0
92,-0.1837082816489285,373068.1462850127,5067.148064046338,16.651059560278032,4.554254331627445,0
93,-0.7349011800769373,375507.7777671017,4277.854328329141,18.164979317242636,6.325404769936411,0
94,-0.510345830168675,277346.2311393554,2104.646841480146,21.124683388075645,6.849743943530766,0
95,0.045305866714801635,460903.47913491074,5194.167931135411,16.199085770088285,7.623443818386636,0
96,-0.18867417302647438,256709.43338587225,1393.839358540495,18.48891157494822,3.0183325519830237,0
97,-0.951853947298821,353796.87589380145,1886.0965446987018,13.63452050994999,4.007577330843789,0
98,0.2801751821823053,376276.7762057132,1869.66559307933,19.874136245053784,3.8323190057247474,0
99,-0.8918645566778092,312912.199056832,1015.926178348109,14.177456877049543,2.686926007771998,0
100,-0.18129356953932563,202852.66207087974,5147.491720560838,16.093849012720156,3.436028387319959,0
101,0.0017985154788636715,457986.1381623118,1790.4439495144352,18.45495894304166,1.979013540306564,0
102,0.15163432111050446,262342.0097311344,2192.9408948641562,13.869524931504632,6.705314782408957,0
103,-0.8875268371473036,282850.46544943016,4942.300633804845,12.649863653136038,9.706146897514971,0
104,0.22407872194383316,312212.283668404,3863.971810364386,16.095346656869065,2.2177610575086124,0
105,-0.9475395585478384,491638.2889201335,4659.5036899156985,18.748466820212087,8.516772432538442,0
106,0.17473973182118563,398223.00623695675,3649.8190930281544,21.095817878033234,5.868150042148772,0
107,-0.36072349317331187,108600.16209296182,4212.353238596541,15.623921270769479,9.545715999029747,0
108,-0.22835564815962528,345990.60056358285,4756.084107978106,17.13245119204264,5.2008708424280305,0
109,0.0180389246348448,309185.4370562347,4542.77204060628,17.749571509777105,4.315531966327185,0
110,-0.6567907155859862,151442.9483851685,4757.207926010724,14.89325867881129,6.223087183277041,0
111,-0.793951926845322,192498.13128977228,231.97343771956216,19.846254660132384,5.183859930429749,0
112,-0.9646596450956821,459606.35554702976,923.922230451769,12.74310307370852,6.459351199795612,0
113,-0.5699786408453501,355567.79132403794,3033.3059181700914,14.554189272027486,5.371140668461452,0
114,0.05718361454936538,427412.93836330966,967.5206047074886,19.335329785312407,6.328520090440217,0
115,0.12943161234273903,129490.80159958082,1422.72009588648,17.1640461117166,7.300585795780463,0
116,0.16326208589721225,447155.3594836772,1717.462839724807,15.419587803527746,1.565895045075873,0
117,-0.5799557679997007,350544.1369198576,5118.518191830504,20.491081699675355,2.566184254166105,0
118,0.2682964338318139,312650.6369636301,3303.9899591970884,13.612005286728628,4.76687390488607,0
119,-0.8399778851312731,320618.3523262136,1679.3579959691103,14.055348823006407,9.800642609811213,0
120,-0.2529752389520894,461968.788854937,4459.885499829576,15.621436670313543,2.451715701990273,0
121,-0.8614844680292745,330762.5015526033,1782.9854881428294,16.548644863892232,9.79983340741877,0
122,-0.10946424451641068,362624.2262797591,1404.8075750140924,16.705419716866967,9.254462889057502,0
123,-0.5342628845557051,487656.9345851985,754.3817443259436,13.62345584213162,7.7974910975526575,0
124,0.26922211930605733,153612.2073950644,4951.345222405596,18.129335904333026,5.953393099161167,0
125,0.0784998381351718,127342.79578665241,1972.3124395408943,13.793817131394947,0.9729783971567271,0
126,-0.7770158399864128,218205.3593400322,3953.5998789022497,20.314354702007826,3.3397218739510386,0
127,0.01708333612414148,244376.4446439484,5175.713240702922,14.594388597329514,5.114635018792278,0
128,0.009678832963718409,172586.8573569142,1447.7770841884155,13.920406856446284,1.4104157825214894,0
129,-0.5297212616479147,175099.7798055822,3322.973990591804,16.881699288662407,6.8349178592185265,0
130,0.3351679047690632,248255.6323984163,3136.8241115620035,18.653736671793332,3.0998723115404725,0
131,-0.9304312897553091,389399.3921720869,1602.2135110227164,14.316053003070886,9.631831095950535,0
132,-0.6359168996804161,339374.1796371459,2227.9554254527734,14.928773477952866,8.722317527196912,0
133,-0.2778141844380987,257150.10375714127,1660.603958235197,17.0757636423344,1.750458423535012,0
134,0.039588365557793104,485760.4919002454,861.4999375717712,16.44657181704452,8.090523031823434,0
135,-0.13794917206060375,489215.53843280656,2482.4756014191616,16.092636757757806,1.906338400758765,0
136,-0.3245937022544406,262171.1052599844,4608.967574004126,15.622584844292295,9.670191663125182,0
137,0.331087866227042,466196.15991230315,5036.622320032115,15.361349733969975,3.278605556836145,0
138,0.2845599067108475,105203.93790939526,3929.4689606255215,13.391141944528579,1.1424633495970289,0
139,-0.43534396499839434,317330.9694031632,2240.482132130822,14.44794309042535,7.14837307224552,0
140,-0.18818857670060518,419275.04805257876,3152.537362803429,19.251557042326333,5.587525290469107,0
141,-0.1462078611794645,350514.30337295943,3948.49800516858,20.085571172524677,9.539931600464483,0
142,-0.5544801090939043,402371.521412859,3169.0263955794067,13.850465666643721,6.2126550321549034,0
143,0.31192448018999297,485493.3315775731,910.0839907271976,13.06016950337695,7.40643948413314,0
144,-0.33404906932782996,426636.0108733049,4956.835277146831,19.542115426703546,7.483193089761166,0
145,-0.9358350168203491,116054.9774058693,1591.1124239246974,20.436412526030953,6.767213995966861,0
1,-0.291764706,111165.34,982.35,13.6068232,2.091315789,1
2,0.016176471,127373.62,1025.06,15.13656716,3.988656716,1
3,0.47117647,145908.86,1209.26,16.18844978,4.855676856,1
5,-0.12494929,233428.32,1747.58,14.51314248,3.058801598,1
6,-0.285578093,246376.77,1885.27,15.16921019,3.65188535,1
7,0.082170386,259627.23,1895.69,15.71620732,4.169621951,1
9,-0.390344828,345746.14,2655.19,14.87349955,3.663143366,1
10,-0.261034483,358274.96,2745.44,15.2657699,4.034740484,1
11,-0.509310345,369572.14,2837.08,15.56836563,4.321103623,1
12,-0.64754123,351490.4,2923.54,14.76383406,3.935344978,1
13,-0.028695652,363694.71,3037.22,15.09379252,4.201581633,1
15,0.048725637,390285.08,3271.61,15.81248999,4.823298639,1
17,0.321195652,151399.45,1242.36,16.05191874,4.751512415,1
18,0.71976087,156328.76,1304.63,16.86642105,5.530189474,1
21,-0.0655,257018.19,2383.18,15.08996296,3.79791358,1
22,0.1455,269075.76,2478.2,15.47461905,4.131309524,1
23,0.161,280405.14,2610.25,15.83224513,4.488339061,1
24,-0.5085,350516.62,3126.55,14.46252874,3.424244032,1
25,-0.0215,363176.21,3249.93,14.81593991,3.776223176,1
26,-0.279,374128.96,3310.91,14.90641944,4.089077955,1
28,0.034,309708.35,2793.15,13.29340136,2.589193392,1
29,0.0165,320869.4,2847.1,13.61499527,2.895033113,1
30,-0.027,334594.63,2969.34,14.14237397,3.350100825,1
31,0.686,349910.53,3078.32,14.60087225,3.782986784,1
33,-0.2785,368594.73,3083.51,15.53722222,4.578484848,1
34,0.1055,382721.84,3160.5,15.89597064,4.920375204,1
35,-0.218,399815.75,3264.98,16.22211931,5.18277865,1
37,0.562970588,105383.68,854.22,11.96614493,0.827913043,1
38,0.092911765,118949.84,948.6,13.17567282,1.924591029,1
39,-0.269205882,135121.87,1130.64,14.35775701,3.006728972,1
40,-0.413464052,197589.64,1460.86,11.58597876,0.546828528,1
41,0.26130719,218434.02,1748.88,12.57686275,1.492633053,1
42,0.200588235,230310.75,1845.42,13.1946371,2.050389785,1
43,0.155816993,246715.09,1954.38,13.90006305,2.729508197,1
45,-1.19,325397.9,2529.12,13.47390289,2.411802054,1
46,-0.523333333,338008.69,2618.63,13.96820814,2.854542986,1
47,0.174444445,353595.75,2915.01,14.50030329,3.357001733,1
49,0.174722222,129899.75,1247.04,16.88731591,5.835035629,1
50,0.005833333,140517.18,1327.17,17.56391982,6.474008909,1
53,0.206136364,243695.23,2213.55,15.83898369,4.853751568,1
57,0.400454545,353875.21,3237.78,15.20565812,4.526931624,1
58,0.232727273,367890.42,3310.07,15.61874172,4.904610927,1
60,-1.126515151,204776.61,1939.43,13.57440341,3.638082386,1
61,-0.589090909,216639.08,2006.11,14.11642077,4.021434426,1
62,-0.046060606,226920.12,2073.4,14.70659211,4.526526316,1
63,0.529818182,250410.26,2279.1,15.4818456,5.113606755,1
66,0.706666666,344836.45,3049.68,15.06660262,4.546122271,1
69,-0.7275,328325.6,2861.72,15.03327256,4.312652689,1
70,-0.396333333,344350.63,3002.21,15.53247152,4.76832603,1
73,0.335833333,136805.09,1487.16,22.55693431,11.53206813,1
74,0.642166667,149691.34,1509.75,23.35155756,12.29544018,1
76,0.26,255675.35,2427.27,22.57892348,11.04590143,1
77,0.26625,267061.9,2564.01,22.98753117,11.47945137,1
79,-0.79375,379669.49,3785.25,22.39490846,10.91820401,1
81,-1.075178571,127350.86,1451.15,22.16059278,10.93943299,1
82,-0.372321429,141232.48,1512.45,22.99132388,11.71723404,1
84,0.772142857,242021.47,2795.58,21.52117962,10.31946381,1
85,0.33,254826.3,2857.84,22.01042362,10.8184724,1
87,-0.437142857,354564.05,4477.34,21.05878513,10.15618314,1
88,0.125714286,368039.8,4518.3,21.44241865,10.52591909,1
89,0.62,381790.9,4647.53,21.86034043,10.96328511,1
91,0.018766234,139565.03,1484.77,23.38187204,11.92950237,1
92,0.126688312,154837.61,1605.89,24.34774194,12.98391398,1
96,-0.509740259,111570.69,1336.48,19.58556196,8.383919308,1
97,-0.676363636,127955.84,1480.83,20.73897172,9.646349614,1
99,-0.263214286,228030.34,2568.11,19.84550071,8.964104372,1
100,-0.28,246295.05,2789.11,20.70175,9.906552632,1
102,-0.2225,348288.78,4318.41,20.74483841,9.819261311,1
105,0.696666667,223297.9,3030.12,22.42008499,11.25392351,1
106,0.889583333,234021.7,3176.18,22.86221774,11.72397849,1
107,0.832916667,255457.61,3421.93,23.34485498,12.28820933,1
109,-0.125833333,361024.0,4718.65,22.5871048,11.43571048,1
110,-0.061666667,380014.75,5052.77,22.96816257,11.85652837,1
111,-0.891666667,347323.99,4858.65,21.92264357,11.05239745,1
112,-0.0275,363011.59,5014.91,22.28561018,11.45301141,1
114,-0.360833333,222384.19,1904.18,10.67538874,0.143699732,1
115,-0.505972222,236576.62,1941.95,11.37696154,0.669282051,1
117,0.072222222,323063.85,2793.66,11.03115245,0.481206897,1
118,0.387222222,338840.61,2834.01,11.48860649,0.821805434,1
119,0.625555556,351447.42,2941.0,11.91995748,1.176394558,1
121,-0.060833333,227425.49,1810.7,12.26421326,1.391729519,1
123,-0.464166667,329762.28,2712.56,11.44007201,0.549441944,1
124,0.674166666,345990.44,2833.9,11.88814558,0.949176776,1
125,0.15375,361845.58,2913.22,12.31851419,1.280834725,1
126,-0.118583333,95275.41,805.55,8.479786585,-2.526463415,1
127,-0.747333333,109945.79,920.74,9.88699187,-1.130352304,1
128,0.035833333,128630.96,1081.74,11.49380282,0.282089202,1
130,0.317,212432.36,1823.85,10.67844138,-0.102455172,1
131,0.345,230673.92,2063.09,11.53909091,0.714391805,1
133,-0.778,106597.58,1005.5,10.18363636,0.079504132,1
135,0.166666667,202598.74,1872.36,8.614235808,-1.967379913,1
136,0.421666667,218134.02,2021.2,9.417283951,-1.243813443,1
139,-0.02,326337.72,3060.29,9.438909091,-1.269981818,1
141,-0.173333333,89452.9,917.08,10.04658462,0.318676923,1
142,-0.056666667,103539.66,1036.24,11.6146281,1.535151515,1
144,-0.180833334,191187.15,2201.28,10.9218958,0.995007236,1
145,-0.245833333,206544.19,2298.94,11.62905738,1.581311475,1
147,0.21,299562.51,3197.44,10.60085389,0.348017078,1
148,0.974166666,313084.72,3318.89,11.09027548,0.737676768,1
149,0.284166666,333625.03,3564.6,11.73782986,1.323854167,1
151,0.08452381,225743.37,2559.74,10.51592105,0.261513158,1
152,0.072380953,247663.17,2769.17,11.31978287,1.02371532,1
154,-0.027142857,327488.66,3395.82,10.60123656,0.311424731,1
155,0.047142857,352337.35,3598.37,11.43684255,1.014313233,1
157,0.002285714,358363.52,3363.5,11.56842149,0.966498741,1
158,0.242142857,377278.88,3550.29,12.05405751,1.397995208,1
161,0.1075,262676.7,1825.25,17.12543373,6.416518072,1
162,0.355,276643.96,2066.65,17.58339839,6.847841561,1
167,-0.562625,131312.6,992.54,17.07591346,6.109206731,1
169,1.129875,157491.95,1361.64,18.54092213,7.673668033,1
175,-0.905058824,78064.65,620.61,14.09046429,3.555392857,1
177,-0.839588235,102155.66,712.25,16.84994152,6.067836257,1
178,0.673,115289.61,836.82,18.14039474,7.315078947,1
180,0.766470588,310590.38,2968.34,16.46616046,5.923658071,1
181,0.004705882,323710.46,3057.78,16.86260628,6.306201479,1
184,0.066363636,247409.88,2548.6,17.1282936,5.983312422,1
188,0.149090909,358088.32,3598.84,16.77893562,5.649347639,1
189,0.638181818,371244.15,3780.14,17.08483764,5.976935887,1
190,0.19,384907.74,3832.34,17.36054207,6.210857605,1
193,0.038272727,156602.97,1542.63,17.02663883,5.71302714,1
194,0.149818182,165651.16,1614.6,17.5355754,6.197003968,1
196,-0.383,250673.04,2332.16,15.3531195,4.242540881,1
197,0.107,264792.31,2452.18,15.84166265,4.71713253,1
201,-0.644666667,384510.74,3379.62,16.56509046,5.242376645,1
204,-0.841333333,133530.36,1212.91,18.44625293,7.061194379,1
206,0.224666667,161171.53,1423.56,19.630501,8.210921844,1
207,-1.390666667,233501.8,2194.04,16.81431579,5.513855263,1
208,0.002,247205.72,2351.24,17.32293233,6.029285714,1
209,-0.152,258669.97,2432.13,17.73143546,6.430434258,1
210,0.187333333,271435.51,2521.06,18.18484954,6.890393519,1
211,-0.609,244241.54,2239.92,16.24311927,5.165557012,1
212,0.438333333,255616.65,2365.86,16.68960908,5.618764187,1
213,-0.0405,269016.87,2574.02,17.21613059,6.122321644,1
215,-0.502,361996.1,3569.09,16.34720705,5.291709251,1
216,-0.697,372266.78,3715.69,16.59960447,5.548177128,1
220,0.678384615,93811.12,1087.45,15.80587097,4.524516129,1
221,0.403461538,106233.46,1211.66,17.28763848,5.868542274,1
224,-0.206153846,208057.01,2160.44,16.0279049,4.766359584,1
225,-0.238461538,220025.4,2382.58,16.57200565,5.382951977,1
227,-0.561153846,315050.09,3307.53,15.37908821,4.124489594,1
228,-0.112692308,327376.19,3477.61,15.75848514,4.505417066,1
233,0.576538462,142409.32,1643.08,16.77338673,6.006727689,1
235,-1.312307692,271314.29,2850.26,17.64296912,6.592339667,1
236,-0.645384615,354227.26,3958.13,17.01488085,5.97701677,1
237,-0.103846154,366093.1,4164.68,17.30103093,6.265661512,1
241,0.297622378,147523.87,1973.19,17.57234466,6.531872411,1
242,0.412307692,161391.74,2137.18,18.68375502,7.770301205,1
243,-0.865483871,353675.05,2161.05,15.75022202,3.123339254,1
244,-0.167419355,368592.85,2298.69,16.07037801,3.430704467,1
247,0.512490323,126696.15,853.02,13.91760101,1.696792929,1
249,-0.505032258,152893.15,1063.42,16.12427039,3.927038627,1
252,-0.882553846,367987.94,2320.26,15.23031008,2.460577089,1
253,0.645230769,379100.41,2403.34,15.55472666,2.784011775,1
