,yield,radiation,rain,avg_max_temp,avg_min_temp,class
1,-0.20856822091832694,289370.5427477242,2596.7657820513164,17.407184816261783,5.268495745729895,0
2,-0.3533442349758578,262187.64015590603,3030.1516833146966,17.09076649025202,5.15579464740218,0
3,-0.27842409312639543,278845.2145694732,2901.650383174755,16.09368370002601,5.6804636017501045,0
4,-0.2074634467986079,306603.6162996113,3116.0540584545843,16.45222053340315,5.628699675807352,0
5,-0.352873170455393,281970.25323794334,3113.8841099257643,17.23918987750139,4.584271111174001,0
6,-0.23945562601680187,303602.9530444259,2254.371406538109,17.07032930367748,5.887855591208756,0
7,-0.3568781063394408,312767.36393559445,3182.6221000036057,16.495672348946492,4.78326049495179,0
8,-0.29735888466298754,296798.866347814,2866.5756357453656,16.649080229257,5.128204182932363,0
9,-0.15403871937202815,317487.4626632422,3070.0831100046234,16.93221799088514,5.622159682853594,0
10,-0.3243008742067491,264377.5959864966,3260.334836766361,16.643340422939502,4.7989256096035,0
11,-0.26602289430731896,274878.65921308857,2598.440076401047,16.495363024727908,5.346427509632139,0
12,-0.3151008756281046,316759.6695578895,2890.2572735367507,15.761873566526466,4.199428429748369,0
13,-0.17422489062744073,273213.3665056759,2952.1745431807867,17.483418730290307,4.740759210630888,0
14,-0.18974972968191914,286964.13746901747,2338.6892061590406,17.577993667828636,5.809001337135683,0
15,-0.22587123426998829,292893.56047446997,3172.364365188834,16.387894946528366,4.732590628298658,0
16,-0.2427974256209868,316804.486223703,2891.838290188132,17.024195004185433,5.2744753623624705,0
17,-0.18447777492403591,280150.38155783864,2171.140643622194,16.024452511353132,4.5127116354283086,0
18,-0.18349328193469294,343708.0025042645,2682.98164970102,17.19359056896267,5.1972358904885665,0
19,-0.19485328979721325,323188.47668064246,3175.0818412525596,15.753679351309655,5.085867936357125,0
20,-0.24392539099738875,335147.8064558382,2550.4842840550773,16.257717169671018,5.956720878783305,0
21,-0.37242116858428775,341110.7607213647,3100.3301449760575,17.005950604068452,5.059604800490496,0
22,-0.23365939581625778,274182.4046545524,2592.867033191299,16.88874081131705,5.630491083933789,0
23,-0.19432747751709356,326456.05705894844,2773.734981447665,16.854864067186323,4.400229078157998,0
24,-0.15471664820100114,262309.11330042605,2864.328139130458,15.767802104205257,4.474176659739996,0
25,-0.3718337867563769,284554.2225940744,2643.757916546974,17.203279861606745,4.239631370256475,0
26,-0.1610236485968261,322073.01487803797,2223.7666708347165,17.571252957166447,5.326618843663374,0
27,-0.2736249472597896,288998.3366293681,2842.294704387716,17.492786298693353,5.865033715113836,0
28,-0.2510773860149057,310880.47853441845,2481.602421470567,17.29875907027705,4.545068546854068,0
29,-0.2659490850604543,280605.6138660403,2172.57040040275,15.875913536875592,5.360762669161755,0
30,-0.16827350714936343,273736.278570619,2902.904773320859,16.447075786127975,5.198340829859883,0
31,-0.15468548471745297,278584.38363436086,2175.5763526420383,17.52601299972636,5.905658905521285,0
32,-0.2387847663376566,284600.2577089236,3155.4489852428183,16.125944767568097,5.551448859054887,0
33,-0.20578879610434755,315560.07411618135,3203.998610120999,17.190726000365093,5.937356827984308,0
34,-0.29748537181732776,297785.9163580073,3173.2889436129917,17.397514113198945,5.930983519272832,0
35,-0.2372733064190281,262164.35306979204,2455.229590770123,15.729645775422489,4.147763635908859,0
36,-0.19019486176137312,315333.918091003,2321.010767349945,17.592035225258975,5.5714339756436555,0
37,-0.21528817765802394,264757.4231705863,3158.362910356714,16.61301053200944,4.467063888925787,0
38,-0.34593274451900935,299039.87474934047,2264.585399895116,15.81169180086449,4.490812520553623,0
39,-0.185339331509054,275191.87305120873,3215.0648303640173,16.60863332785795,5.662534815218537,0
40,-0.2104549963113783,333192.1604452814,3197.9694802489203,16.424655498293642,4.50330962778212,0
41,-0.35910569263051695,287895.5365364472,2174.5741198312235,16.09376942748182,5.443103478819717,0
42,-0.23569792502724968,292738.4608424918,2565.356940294198,16.18753357255601,4.232098251573313,0
43,-0.2001229882729447,339876.1664628046,2593.8055640233238,16.490172393209377,5.099370803937987,0
44,-0.31380777221637596,291965.9374582348,3101.6916139085574,17.079088598782484,4.415669558242819,0
45,-0.2206463246264323,338959.3864884941,2388.8600250110535,16.33547560049891,4.3895326772731025,0
46,-0.312994229851428,336471.0204478691,2593.707279147073,16.94913628610341,4.121646100016931,0
47,-0.29810648849641297,282006.79569377145,3149.604037622308,17.08129790045995,4.645454548014399,0
48,-0.18116444492724781,260448.403710044,2911.338617245895,16.651225993766545,5.367507974132592,0
49,-0.21156991108694512,280581.1655109375,2996.1179938250543,16.835777404336966,5.516118491129484,0
50,-0.1949812354322559,328395.71821836,2884.4055018684503,15.695294174925857,4.151546068411266,0
51,-0.19089933305041976,335984.7303445561,2972.041879651817,16.648827791900153,5.8739179761407545,0
52,-0.3536385664784315,281750.8314149171,3230.623957732994,16.47124092013842,5.038262966830242,0
53,-0.23709738940285396,343104.76247187937,2672.0239409086507,16.334590915440867,5.6584920857588825,0
54,-0.28777308900239407,304619.879687142,3025.2751378745684,16.17111993347926,4.747179128476949,0
55,-0.2040907447196357,330615.18147166783,2580.472198882346,16.008096029120548,5.5523465056418075,0
56,-0.15537865487040575,290898.9169131473,2355.399690965907,16.067425543423187,5.5485212449720605,0
57,-0.16840531099546446,288174.7879034194,2715.4150026943435,17.109240931663525,4.354268379623392,0
58,-0.2876300123496376,306978.21915024833,2820.9640223837246,16.45523157892483,5.4470774137867,0
59,-0.17176235947642682,266751.75294207624,2365.837712815392,15.70804769989166,4.383240521567033,0
60,-0.31865540263258996,265118.7232354154,2859.0086645292163,15.972545554551106,4.532837416027178,0
61,-0.2713564448379679,308716.36378603854,2424.243851748761,15.863055471475603,5.499478969414854,0
62,-0.3468978021252777,265010.6183408436,2810.993084325994,16.25665087852262,5.897117904432875,0
63,-0.3357540861718899,296992.58993685374,2713.951012511958,15.701392819756236,4.695105824364698,0
64,-0.25831770041076385,320707.18882338965,2524.7597892082385,17.366342217133464,5.687145566514384,0
65,-0.2458136949314017,337627.46711805847,2647.7396044815723,17.60136463809845,4.557653503785057,0
66,-0.2604150607827913,268814.20882194466,2930.0798867523704,17.078318918855114,5.353418582107973,0
67,-0.22714604469141148,266199.3190787152,2921.8995846735734,17.017610623243982,4.348533431536936,0
68,-0.16773219443782855,296689.98723491223,2216.3469027539704,16.94905535388378,4.8458897752977315,0
69,-0.17526646734602874,325875.5677101278,2677.319794055477,17.025235369490144,5.896166701066377,0
70,-0.2956113079226396,334874.7551087715,2189.006041519047,16.364589450228415,4.136431933371433,0
71,-0.3275498086661795,313610.81782165554,2692.551359282167,17.467797086451213,4.6741618576126465,0
72,-0.35774670287554383,303091.0539421498,3084.4001467727458,16.040505366606734,4.091274782863572,0
73,-0.31667339165757846,315769.8575368526,2479.7310683246924,16.155680635537713,5.201173820661369,0
74,-0.28580100539392816,298929.57612757647,2543.321736137398,16.449175540767843,5.913101708666436,0
75,-0.28188151656241517,316659.4180644691,2224.126923498005,15.624368262079175,3.9932752459630825,0
76,-0.276879355156607,306870.9035431212,2178.5657658052846,16.089393294109765,5.771956715875619,0
77,-0.382686924705772,301386.82406893093,2662.3996203135844,16.51924103410404,4.242220088953472,0
78,-0.3222859795402787,305278.39473305765,2303.9909255744747,17.501893534886573,4.773758017900085,0
79,-0.37085620864861196,295598.7784678289,2370.5045634963676,15.64345327235045,5.810409618187482,0
80,-0.23774698985879283,333925.83028598805,3216.332921103366,17.445517174337716,4.480576014973914,0
81,-0.2861051482073026,312705.4033650425,2418.466726912405,16.878459373638773,4.849803630114849,0
82,-0.3544431252950769,325337.2747230554,3198.7997982021916,15.956260807985744,4.7273960351044755,0
83,-0.30126306347047527,305852.9476408462,2983.855796000133,17.270021154020775,5.863559843891043,0
84,-0.21931457549579986,327076.8686931995,2337.75693595073,17.127553655358764,4.098338020306914,0
85,-0.3026062270061925,266465.6983657012,2655.5866801100065,16.030569552064435,4.342746763931612,0
86,-0.30484574117983226,335228.7476073232,3150.6374056690765,16.00012539675079,5.603075932159137,0
87,-0.1734756972674402,314965.03237222345,2882.294839774137,16.61870740835949,5.3538889861852414,0
88,-0.15398200767922535,316062.1337323925,2462.69583282693,16.04952667724532,4.795642076854946,0
89,-0.29560540486575454,339305.49319354247,2671.5553721168894,16.94962076605881,5.483158136683799,0
90,-0.34422678066093015,312902.56768398517,2290.663012246014,15.819711742160468,5.967404727278478,0
91,-0.19623771713167626,318043.9141218523,2611.8803004907177,16.670478153011796,5.664944788157989,0
92,-0.16386229067098798,341241.7231885812,2360.960693753453,16.236098498347978,5.958171740370938,0
93,-0.29899566253311616,334146.10785529093,2178.456797952143,16.107682035022684,5.994430194372038,0
94,-0.2346814570184606,303971.1555735615,2864.747885924995,16.177849996568423,5.983752527436264,0
95,-0.3140018222463714,292465.8115269853,2642.9999993160823,15.796897382274455,5.246879648412475,0
96,-0.32927200271544194,278894.27882104827,2688.7678211677603,17.451667046899523,4.0645901610474215,0
97,-0.21917660055260274,273001.6066304732,3164.108404990549,15.697567355391971,4.569679957603233,0
98,-0.28167140334054175,307823.83257707936,3089.3466839171415,16.0209046710936,5.616489895490233,0
99,-0.20584130498730152,314253.4181628077,2395.2962306324075,17.01751843723698,4.157605988143298,0
1,-0.291764706,111165.34,982.35,13.6068232,2.091315789,1
2,0.016176471,127373.62,1025.06,15.13656716,3.988656716,1
3,0.47117647,145908.86,1209.26,16.18844978,4.855676856,1
5,-0.12494929,233428.32,1747.58,14.51314248,3.058801598,1
6,-0.285578093,246376.77,1885.27,15.16921019,3.65188535,1
7,0.082170386,259627.23,1895.69,15.71620732,4.169621951,1
9,-0.390344828,345746.14,2655.19,14.87349955,3.663143366,1
10,-0.261034483,358274.96,2745.44,15.2657699,4.034740484,1
11,-0.509310345,369572.14,2837.08,15.56836563,4.321103623,1
12,-0.64754123,351490.4,2923.54,14.76383406,3.935344978,1
13,-0.028695652,363694.71,3037.22,15.09379252,4.201581633,1
15,0.048725637,390285.08,3271.61,15.81248999,4.823298639,1
17,0.321195652,151399.45,1242.36,16.05191874,4.751512415,1
18,0.71976087,156328.76,1304.63,16.86642105,5.530189474,1
21,-0.0655,257018.19,2383.18,15.08996296,3.79791358,1
22,0.1455,269075.76,2478.2,15.47461905,4.131309524,1
23,0.161,280405.14,2610.25,15.83224513,4.488339061,1
24,-0.5085,350516.62,3126.55,14.46252874,3.424244032,1
25,-0.0215,363176.21,3249.93,14.81593991,3.776223176,1
26,-0.279,374128.96,3310.91,14.90641944,4.089077955,1
28,0.034,309708.35,2793.15,13.29340136,2.589193392,1
29,0.0165,320869.4,2847.1,13.61499527,2.895033113,1
30,-0.027,334594.63,2969.34,14.14237397,3.350100825,1
31,0.686,349910.53,3078.32,14.60087225,3.782986784,1
33,-0.2785,368594.73,3083.51,15.53722222,4.578484848,1
34,0.1055,382721.84,3160.5,15.89597064,4.920375204,1
35,-0.218,399815.75,3264.98,16.22211931,5.18277865,1
37,0.562970588,105383.68,854.22,11.96614493,0.827913043,1
38,0.092911765,118949.84,948.6,13.17567282,1.924591029,1
39,-0.269205882,135121.87,1130.64,14.35775701,3.006728972,1
40,-0.413464052,197589.64,1460.86,11.58597876,0.546828528,1
41,0.26130719,218434.02,1748.88,12.57686275,1.492633053,1
42,0.200588235,230310.75,1845.42,13.1946371,2.050389785,1
43,0.155816993,246715.09,1954.38,13.90006305,2.729508197,1
45,-1.19,325397.9,2529.12,13.47390289,2.411802054,1
46,-0.523333333,338008.69,2618.63,13.96820814,2.854542986,1
47,0.174444445,353595.75,2915.01,14.50030329,3.357001733,1
49,0.174722222,129899.75,1247.04,16.88731591,5.835035629,1
50,0.005833333,140517.18,1327.17,17.56391982,6.474008909,1
53,0.206136364,243695.23,2213.55,15.83898369,4.853751568,1
57,0.400454545,353875.21,3237.78,15.20565812,4.526931624,1
58,0.232727273,367890.42,3310.07,15.61874172,4.904610927,1
60,-1.126515151,204776.61,1939.43,13.57440341,3.638082386,1
61,-0.589090909,216639.08,2006.11,14.11642077,4.021434426,1
62,-0.046060606,226920.12,2073.4,14.70659211,4.526526316,1
63,0.529818182,250410.26,2279.1,15.4818456,5.113606755,1
66,0.706666666,344836.45,3049.68,15.06660262,4.546122271,1
69,-0.7275,328325.6,2861.72,15.03327256,4.312652689,1
70,-0.396333333,344350.63,3002.21,15.53247152,4.76832603,1
73,0.335833333,136805.09,1487.16,22.55693431,11.53206813,1
74,0.642166667,149691.34,1509.75,23.35155756,12.29544018,1
76,0.26,255675.35,2427.27,22.57892348,11.04590143,1
77,0.26625,267061.9,2564.01,22.98753117,11.47945137,1
79,-0.79375,379669.49,3785.25,22.39490846,10.91820401,1
81,-1.075178571,127350.86,1451.15,22.16059278,10.93943299,1
82,-0.372321429,141232.48,1512.45,22.99132388,11.71723404,1
84,0.772142857,242021.47,2795.58,21.52117962,10.31946381,1
85,0.33,254826.3,2857.84,22.01042362,10.8184724,1
87,-0.437142857,354564.05,4477.34,21.05878513,10.15618314,1
88,0.125714286,368039.8,4518.3,21.44241865,10.52591909,1
89,0.62,381790.9,4647.53,21.86034043,10.96328511,1
91,0.018766234,139565.03,1484.77,23.38187204,11.92950237,1
92,0.126688312,154837.61,1605.89,24.34774194,12.98391398,1
96,-0.509740259,111570.69,1336.48,19.58556196,8.383919308,1
97,-0.676363636,127955.84,1480.83,20.73897172,9.646349614,1
99,-0.263214286,228030.34,2568.11,19.84550071,8.964104372,1
100,-0.28,246295.05,2789.11,20.70175,9.906552632,1
102,-0.2225,348288.78,4318.41,20.74483841,9.819261311,1
105,0.696666667,223297.9,3030.12,22.42008499,11.25392351,1
106,0.889583333,234021.7,3176.18,22.86221774,11.72397849,1
107,0.832916667,255457.61,3421.93,23.34485498,12.28820933,1
109,-0.125833333,361024.0,4718.65,22.5871048,11.43571048,1
110,-0.061666667,380014.75,5052.77,22.96816257,11.85652837,1
111,-0.891666667,347323.99,4858.65,21.92264357,11.05239745,1
112,-0.0275,363011.59,5014.91,22.28561018,11.45301141,1
114,-0.360833333,222384.19,1904.18,10.67538874,0.143699732,1
115,-0.505972222,236576.62,1941.95,11.37696154,0.669282051,1
117,0.072222222,323063.85,2793.66,11.03115245,0.481206897,1
118,0.387222222,338840.61,2834.01,11.48860649,0.821805434,1
119,0.625555556,351447.42,2941.0,11.91995748,1.176394558,1
121,-0.060833333,227425.49,1810.7,12.26421326,1.391729519,1
123,-0.464166667,329762.28,2712.56,11.44007201,0.549441944,1
124,0.674166666,345990.44,2833.9,11.88814558,0.949176776,1
125,0.15375,361845.58,2913.22,12.31851419,1.280834725,1
126,-0.118583333,95275.41,805.55,8.479786585,-2.526463415,1
127,-0.747333333,109945.79,920.74,9.88699187,-1.130352304,1
128,0.035833333,128630.96,1081.74,11.49380282,0.282089202,1
130,0.317,212432.36,1823.85,10.67844138,-0.102455172,1
131,0.345,230673.92,2063.09,11.53909091,0.714391805,1
133,-0.778,106597.58,1005.5,10.18363636,0.079504132,1
135,0.166666667,202598.74,1872.36,8.614235808,-1.967379913,1
136,0.421666667,218134.02,2021.2,9.417283951,-1.243813443,1
139,-0.02,326337.72,3060.29,9.438909091,-1.269981818,1
141,-0.173333333,89452.9,917.08,10.04658462,0.318676923,1
142,-0.056666667,103539.66,1036.24,11.6146281,1.535151515,1
144,-0.180833334,191187.15,2201.28,10.9218958,0.995007236,1
145,-0.245833333,206544.19,2298.94,11.62905738,1.581311475,1
147,0.21,299562.51,3197.44,10.60085389,0.348017078,1
148,0.974166666,313084.72,3318.89,11.09027548,0.737676768,1
149,0.284166666,333625.03,3564.6,11.73782986,1.323854167,1
151,0.08452381,225743.37,2559.74,10.51592105,0.261513158,1
152,0.072380953,247663.17,2769.17,11.31978287,1.02371532,1
154,-0.027142857,327488.66,3395.82,10.60123656,0.311424731,1
155,0.047142857,352337.35,3598.37,11.43684255,1.014313233,1
157,0.002285714,358363.52,3363.5,11.56842149,0.966498741,1
158,0.242142857,377278.88,3550.29,12.05405751,1.397995208,1
159,-1.390666667,233501.8,2194.04,16.81431579,5.513855263,1
160,0.002,247205.72,2351.24,17.32293233,6.029285714,1
161,-0.152,258669.97,2432.13,17.73143546,6.430434258,1
162,0.187333333,271435.51,2521.06,18.18484954,6.890393519,1
163,-0.865483871,353675.05,2161.05,15.75022202,3.123339254,1
164,-0.167419355,368592.85,2298.69,16.07037801,3.430704467,1
167,0.512490323,126696.15,853.02,13.91760101,1.696792929,1
169,-0.505032258,152893.15,1063.42,16.12427039,3.927038627,1
172,-0.882553846,367987.94,2320.26,15.23031008,2.460577089,1
173,0.645230769,379100.41,2403.34,15.55472666,2.784011775,1
177,-0.560430769,153024.73,1105.11,16.85775378,4.066695464,1
179,-0.536666667,236724.38,1693.89,15.62235762,3.171099338,1
181,-0.513466667,263706.83,1779.96,16.695,4.1956691,1
184,0.775333333,372333.99,2651.18,15.50437233,3.080170794,1
185,0.495333333,381807.61,2772.54,15.80889816,3.406535893,1
190,1.06825,271709.75,1963.49,15.40058333,2.927630952,1
191,1.0225,351989.28,2454.17,13.73831843,1.677290837,1
193,-0.92375,378890.07,2928.61,14.6292953,2.546502463,1
196,-0.597195767,149682.73,751.4,15.6184632,3.060238095,1
198,-0.218518519,246746.81,1309.28,12.94301648,0.858973384,1
199,0.322222222,262372.13,1420.14,13.54721014,1.447246377,1
204,1.150666667,350461.01,1677.44,13.04339772,1.017269535,1
205,0.864666667,362811.36,1745.55,13.32894017,1.305264957,1
206,0.690666667,379484.01,1804.49,13.74209398,1.695721352,1
208,0.288333333,140536.72,962.79,14.69908072,2.777331839,1
209,-0.2005,153823.48,1042.34,15.67139293,3.64035343,1
211,-0.431666666,245741.55,1491.61,13.91529338,2.234307116,1
214,-0.0575,356139.49,2207.57,13.47310404,1.738349097,1
215,0.551666667,368985.7,2249.56,13.89122074,2.130510033,1
219,0.6375,267388.53,1625.87,13.72896675,1.71435867,1
220,0.368,126821.09,795.61,11.83310945,-0.326393035,1
221,-0.276666667,139302.23,918.79,12.91632184,0.777517241,1
222,-0.061666667,149564.18,984.64,13.56492408,1.416876356,1
223,-0.432,237556.38,1589.38,11.58494163,0.10843061,1
224,-0.44,249004.2,1695.27,12.152275,0.660325,1
226,0.094424952,134988.47,586.86,15.74992788,1.722572115,1
227,-0.196647174,148939.3,648.64,16.50721604,2.477483296,1
230,-0.115037037,251430.87,1312.61,15.88532828,2.177777778,1
231,0.228888889,275678.28,1452.55,16.94718458,3.20396028,1
233,0.3255,369445.72,1888.13,15.29762887,1.502534364,1
234,0.103,382738.95,2015.18,15.74051667,1.933208333,1
237,0.458111111,375466.6,2402.95,14.05821159,1.029689337,1
239,-1.574333333,139066.58,1127.8,14.39785388,2.31826484,1
242,0.11,215294.02,2702.79,16.99952239,5.199910448,1
243,0.059285714,229973.78,2785.99,17.6454314,5.837567185,1
247,0.096428571,345167.3,4455.01,17.58077498,5.989318394,1
248,0.315714286,356160.04,4557.0,17.88703367,6.304030937,1
251,-0.032142857,460993.66,5737.2,18.08971409,6.470251046,1
252,-0.046428571,473698.52,5906.52,18.4067619,6.824013605,1
254,-0.095714286,562641.64,6712.69,18.40158433,6.723901193,1
255,-0.24,574720.2,6908.78,18.57803123,6.906268823,1
258,-0.071428571,681351.4,8262.61,18.47443923,6.802167996,1
0,-0.12379601713018402,293816.9320504049,2268.2076537021844,14.72589163941555,3.368233598402869,1
1,-0.13193874698389488,270526.52814374206,2090.634657295393,14.924676823580526,4.2577282243193615,1
2,0.10982419691582598,263035.7637207257,2721.858489619008,15.929031397885446,3.6373889818737806,1
3,0.04203032299092929,252430.9802563693,2636.2102558896368,16.156564292694384,5.001001686680995,1
4,-0.012206213664444493,263179.119586388,2192.235766842558,15.971457018599544,4.185720939655001,1
5,0.08471921782480762,287735.42095699516,2438.2673906062346,16.005926760384423,3.87062030591112,1
6,-0.10073310083261326,248630.0170792919,2285.111693799132,16.17005378437546,3.948233379621271,1
7,-0.14213916085535555,296882.8346557873,2728.4079395998865,14.708725665088135,5.111321376407274,1
8,-0.08652936578557342,277777.0367915969,2495.4563694598396,16.39753084009526,3.088556797789412,1
9,-0.11957245652707943,244291.4409510023,2272.6238573097776,14.558420244652881,3.272871730822043,1
10,-0.033899134687331064,255773.1857782401,2268.2404166189162,14.653887684221115,4.120868971474455,1
11,-0.1454511664130596,254486.3005495151,2710.7030991198053,15.065447228329369,4.268187726186072,1
12,-0.06374360833101743,281575.8303729423,2452.1007058727887,14.371707537349646,5.008610410220138,1
13,0.0376519768371274,250437.69933046773,2213.330455011444,16.3488501827911,3.3741768260174476,1
14,-0.006623473631057142,293398.96234261035,2160.445469664085,14.601901981077376,4.557491892260546,1
15,-0.09937669690772247,297945.41078720137,2076.0522878383786,15.894745249705668,3.060332193774107,1
16,0.1257456819247573,292817.615442497,2191.3194991118944,16.273252131879687,3.0792117691400764,1
17,0.011093286340439878,298262.4222049135,2212.365687693134,14.424067230269165,3.6586408729963167,1
18,-0.11212996973241532,286067.25576073193,2638.8766900864885,16.04285058518029,4.591861936638721,1
19,0.07709853756199864,261881.37987035018,2516.0321744012986,16.43754069535916,5.1639731709994825,1
20,0.12298858127552928,252662.677124285,2811.027042522479,14.55927680744808,3.976340290850294,1
21,-0.04598693263442187,258199.75503624842,2740.7790635823635,15.950691552037679,3.7381455927864295,1
22,-0.0891654785672828,303802.39621729887,2817.444420386899,15.431893602553052,4.962814489959343,1
23,0.12219685413119588,260217.69142235979,2778.058760481091,14.408519554747192,4.884094093020487,1
24,0.13214354557002614,271404.48205828073,2658.905572569328,15.604662804304045,5.158517360068968,1
25,-0.0957699821110782,253585.52588312057,2637.1853104613497,15.337116750693871,3.6816610568869246,1
26,-0.03369194599122903,298505.07151021715,2084.0978765346767,15.644054727855643,4.150756164948261,1
27,-0.12252121536582655,242825.82875020278,2132.301213699454,16.4475908790803,3.5581116451696078,1
28,0.06340602994538361,286520.56118285144,2456.7897125562695,15.231446844621761,4.325755529516012,1
29,-0.07224062236334783,242531.95397730815,2497.7132764601383,15.354502378919804,4.905040671475243,1
30,-0.02225646953587604,297256.8271229402,2624.4625651031834,16.53763518081984,4.1186447728751014,1
31,-0.09496693945911291,263631.114413113,2437.1680464893793,15.024886121888365,4.241689214666504,1
32,0.11970046166715057,269967.07170166203,2185.8387746107596,15.350825374720763,3.1286667987194816,1
33,0.057424806773231,281770.31126499164,2447.641648382032,15.1268361480717,4.845847168751489,1
34,0.007217461113369961,265742.816785239,2799.7722519605727,15.580130822101072,3.405173534859775,1
35,0.0674942317984516,302353.4216859895,2218.8961984688185,14.731948800455227,3.7808331650298124,1
36,-0.04679531791165756,268897.11760150245,2258.840142138296,14.981364459666018,3.95846339406556,1
37,-0.02943847012321743,284725.6476251918,2382.248964923724,16.51705457891847,4.174046404687966,1
38,-0.08856138445415761,273962.05950664566,2624.985977261842,16.463955377341257,4.226919969943755,1
39,-0.07781478016086557,295787.14073465054,2310.509831827901,14.816437693326654,4.53656548050973,1
40,0.05419686330031481,264246.5160155937,2369.2221064339624,15.50369930306509,3.2024041678716295,1
41,-0.14871223787065876,291448.04680327425,2591.9114352253077,15.782830573440558,3.637544286246224,1
42,-0.05771099139301883,244414.3986607017,2431.797349150592,14.489359602580718,3.086710327392328,1
43,0.12932076636739162,286131.4525537886,2727.2003431230073,16.37037575383755,3.761420502013621,1
44,0.11657570468485637,282734.48222210817,2755.4035049110507,15.352431793860108,3.5276084489839756,1
45,-0.13722000361453643,289680.35596323526,2270.8448097969567,14.918511785354141,3.7633241655151894,1
46,-0.08199594564267328,300059.5069039414,2413.0812298452865,16.125154189339284,4.2834178951753135,1
47,-0.113907572382798,260374.07773743276,2140.0786223053055,16.244819831838363,5.045433739289619,1
48,0.0893710960867749,298801.71127287945,2111.8377791274584,14.393025165036965,3.9643464437909706,1
49,0.11742517909548364,266384.4006546495,2358.2153627445005,16.227995957220607,4.737560106654668,1
50,0.09059174390037183,254795.9447360634,2720.71046997776,14.900933716108165,3.4150631226296344,1
51,-0.14813098388484244,283951.43297421833,2447.232109928345,16.330154005961855,4.070154227944818,1
52,-0.01780880812656213,253745.3559430967,2799.8025115995283,15.749986423172608,4.173738045911094,1
53,-0.09467229831482019,267409.6889726401,2467.498815125576,15.538754257308817,3.150621887737431,1
54,-0.10196938397442255,245442.94416730807,2401.8547492725647,15.141018187656684,3.514111333267331,1
