,index,yield,radiation,rain,avg_min_temp,avg_max_temp,class
120,350545361,0.193582129,382738.95,1683.15,1.943608468,15.14105536,2
121,321276717,-0.106778609,167205.9543719999,1292.99,3.072159408,15.31553496,1
122,566993720,0.248594509,307092.95076088153,2183.19,2.717103718,14.44154257,1
123,585471503,0.366275229,350994.3190763158,1702.24,2.32978734,14.42034511,1
124,644781675,0.496017361,198008.6755583413,853.08,2.384404101,15.62107944,1
125,236995407,0.70504202,306534.05404570955,586.86,3.256808511,17.18036271,1
126,255161213,-0.128525018,140989.90408745036,971.62,1.443435713,14.22407235,1
127,256000129,-0.127248308,310392.398507906,784.73,1.669902144,15.70604518,1
128,812250933,-0.087710819,292772.2107110134,694.03,0.281737589,15.83405526,2
129,82061167,0.518914267,126722.9,1077.37,1.697313889,16.22282126,1
130,160861501,0.020929936,129544.91563555427,1885.54,1.908517905,17.09709187,1
131,328545862,0.089598139,376112.9608616865,1329.47,2.033047145,15.78260734,1
132,506533661,0.36510284,148228.32351175917,773.32,2.667340131,16.19986916,1
133,661662009,0.313744102,170785.99994625262,1295.49,1.483874994,14.4719346,2
134,25376512,0.212013163,192933.70991589344,794.6,1.981206256,15.34099815,1
135,204518018,0.305532015,160582.9727645469,1842.5,2.374109668,14.34804863,1
136,544644657,0.242423897,137742.24295650548,1799.24,1.764949888,15.47010517,2
137,610259156,0.249332009,144396.19888566842,1051.4,2.59236965,15.84485703,2
138,373573327,0.023389113,204751.766901885,1655.65,2.372429069,14.99300966,1
139,604628394,0.232314265,354118.5926758632,1756.24,0.46277792,16.43399393,1
140,249936372,-0.142419601,163430.13107324459,831.86,2.6831987,17.06516117,1
141,723581684,-0.273266599,126722.9,984.83,1.087679273,14.27536906,2
142,162749692,0.08141467,203244.14962425764,1197.92,2.937728205,15.59957444,2
143,419365676,0.077940648,168581.80746407303,795.81,2.019458894,15.56095041,2
144,374206368,0.113252735,133780.019900511,626.88,2.56420703,16.06365496,1
145,615401447,0.290844284,332104.26760287187,1646.56,1.53342803,15.56660651,1
146,696029500,-0.158263926,368768.6679560758,942.33,1.775657791,14.64291172,1
147,267661247,0.314250074,155182.63334818624,1476.94,2.05902843,15.64219074,2
148,851177049,0.210280038,219522.76228585115,1432.42,2.673926805,17.01417814,1
149,645917334,0.028251398,156545.07390051923,1142.97,3.020434009,16.08311301,1
150,687515132,0.044469513,149494.72238731562,901.44,2.211125946,15.57328458,1
151,233477077,0.055041823,143627.55858760903,1726.96,1.432918381,15.1713084,1
152,712480912,-0.096453727,202548.32868715894,1190.57,3.023756241,16.82883934,1
153,110646269,0.416254427,163097.6792238338,1046.31,1.222233365,15.67703056,2
154,665671691,0.394192239,341913.58142363693,1218.61,1.711147652,15.3867334,1
155,797212472,0.137857018,132509.78300892562,960.47,2.521344947,13.8018811,1
156,835570120,0.296389871,232818.443679486,1070.38,2.501531223,15.76599956,2
157,527940358,0.054634496,129601.52403785539,889.83,3.00357457,16.22481127,1
158,301666681,0.526930847,160778.41364357062,947.96,2.061593155,15.99211434,1
159,911237918,0.242961415,210913.31193012846,687.35,1.053268301,14.79621071,2
160,811290913,-0.136085153,323101.0647384326,2118.01,1.277914267,15.80494661,2
161,468427225,0.107443808,382738.95,1465.91,2.396032472,15.15539314,1
162,574973632,0.345617134,177049.2839493528,1570.15,1.356931126,13.65454405,2
163,227829160,-0.048833927,141575.9996472969,586.86,2.150940375,13.85498106,2
164,924540573,-0.205245198,296833.34941293736,1220.55,1.312535681,14.87512888,2
165,684895553,0.466969611,185044.69494071606,921.05,1.274926865,14.35624774,2
166,295328338,-0.012113096,372287.5572696767,1405.5,1.791351168,15.5294665,2
167,833013411,0.321754516,202419.1918393775,809.19,2.210583103,16.34743575,1
168,633478298,-0.036122797,177411.8578354677,1282.39,0.966954953,16.52893095,1
169,171732093,0.15404187,165320.88296179022,586.86,1.110257176,14.51067645,1
170,298411411,0.072764607,136789.53690770833,730.86,2.061395186,14.8014788,2
171,48951594,-0.352996146,282395.21307528537,1317.13,1.758376125,14.69279089,1
172,969964978,0.14263106,173792.72946132702,1250.41,1.337108039,13.97196076,2
173,97315867,0.236419723,382738.95,1141.8,2.414235599,15.6079429,1
174,426792276,0.589362527,307032.6433452336,1486.51,2.653004228,16.24388238,1
175,556614778,0.017519114,377102.21257819317,1735.15,0.482997865,15.67900683,2
176,83031288,0.025871944,135196.36633373826,769.11,2.895601453,16.63614333,1
177,458239471,-0.038189592,361400.43675815617,1324.78,1.84103389,15.48030418,1
178,633412831,0.177736203,187117.6330780542,917.1,1.985361225,14.355931,2
179,630012777,0.282260732,319598.23626864416,1550.91,1.620149318,15.59742825,1
180,183571225,-0.292265194,382738.95,1618.29,1.853757215,15.06335107,1
181,228162362,0.232822069,182289.5194530478,1480.13,2.152478283,14.98443297,1
182,345205251,-0.013936643,209537.13829960834,1426.01,1.947820221,15.14787399,1
183,333032470,0.258133099,205007.10931783883,884.34,2.84055568,15.1861804,1
184,187499091,0.310677218,382738.95,1345.28,2.986618663,16.04859047,1
185,256501025,0.079226134,329738.87858518475,1522.45,2.07142349,16.24563754,1
186,923890729,-0.028215629,151153.5117544723,1004.76,2.252931374,16.13462263,1
187,501599375,0.100908458,155859.0924206345,1063.61,3.256808511,15.73488633,1
188,444351408,-0.200107662,287458.35322483414,1489.0,3.127069693,16.41696437,1
189,59273392,0.20608745,315529.96752601897,1357.26,1.779464857,16.23152184,1
190,422226953,0.010041242,184631.98255070735,586.86,1.853143971,16.52769823,1
191,861900866,-0.279557932,143969.96189985384,1593.64,2.422998392,16.13398805,1
192,186015119,0.405437769,352995.5887008712,1727.26,1.413005059,14.45092501,1
193,957938454,0.124895529,354287.4651628872,1784.56,1.119369915,14.45434864,1
194,347473289,0.286315683,177777.26585530044,783.04,1.323112027,15.35865454,1
195,358756531,-0.126320596,146588.5356515154,870.9,2.39120209,16.08245349,1
196,415108567,0.153862542,152434.84582763255,1083.61,2.911953726,15.83739862,1
197,754493386,-0.174565796,126722.9,1315.43,1.591152536,16.06296209,1
198,383767600,0.454604213,136892.38695842132,841.53,2.600837747,15.85959715,1
199,459603836,0.012782252,165888.9088005543,681.74,2.329078235,15.16929824,1
200,896173400,-0.234615513,382738.95,1242.66,2.54209051,14.41014923,1
201,125327136,0.254244037,171560.83716121232,1143.25,2.225263359,15.42029825,1
202,138176293,0.303757595,363120.10222862015,800.1,2.206367492,14.97014466,1
203,891195692,-0.054039569,382738.95,1624.92,1.169810415,15.48650337,2
204,852066139,-0.030927006,322576.53792421083,1473.06,1.728280786,13.91019379,1
205,274979692,0.18726932,139312.13725721807,1062.2,2.393785894,15.57108881,1
206,349257224,0.145954132,301031.39286759077,1258.1,2.801880743,14.87051089,1
207,32280583,-0.152770695,382738.95,1932.96,1.794153069,15.51183781,2
208,686126447,0.391502732,267256.45073363377,1525.53,1.456883397,17.35893443,1
209,427265663,0.029937096,146369.53596482237,586.86,2.400967017,15.33315377,1
210,890334687,0.433337676,343208.40955822635,2257.61,1.461053094,14.95919437,2
211,827277248,0.232788369,169330.97352111692,1490.76,2.120582002,14.91537451,1
212,220797298,0.514476348,310993.4296793633,2045.94,1.182390391,15.81539496,2
213,312439178,0.146799959,362658.2185352331,1516.39,2.424619671,14.85433601,1
214,178331841,0.12247502,174465.0074038363,1316.61,2.544951315,15.79735304,1
215,49619457,0.685373416,382738.95,1662.07,2.882528454,15.81640681,1
216,160083727,0.014771592,126722.9,1728.47,2.17297349,15.79447194,1
217,724296886,0.380753289,382738.95,1657.79,2.668603331,15.68166829,1
218,64579081,0.349294834,236800.79465689417,966.49,2.750118825,16.25953998,1
219,475014385,0.090102764,382738.95,752.29,2.00253545,16.26906863,1
220,19519473,0.155807497,294309.82349474984,1677.9,1.95964093,15.80338601,1
221,168267886,-0.225514285,126722.9,828.68,3.256808511,15.68966048,1
222,738050255,-0.036276336,382738.95,1697.99,1.725598159,13.2658572,2
223,573754546,0.107308976,126722.9,586.86,3.256808511,17.35893443,1
224,148175489,0.141555409,181263.97077342184,616.57,1.965489649,16.55900211,1
225,552150256,0.106477423,132165.79023944546,1144.38,2.349188151,16.14997312,1
226,575278036,0.506350632,317378.36028907273,1424.43,1.604010176,13.69656326,2
227,498074546,0.13704433,207291.97456486546,1065.87,2.151480793,14.06974361,2
228,774896053,0.076976008,126722.9,988.86,0.966119738,15.37220738,1
229,519540237,0.200541622,175625.78474308265,1104.54,2.74866026,16.00513678,2
230,547964368,-0.138555818,243177.9221432075,655.83,3.094229056,17.17764717,1
231,209432683,0.15665047,382738.95,2402.95,0.806921365,15.70882183,1
232,416802105,0.135770852,382738.95,870.63,0.972515224,16.32044678,1
233,2902995,0.157122554,298917.7118831505,1151.32,1.821523933,15.69455527,1
234,823219829,0.299637037,350264.6540209766,1388.23,3.256808511,15.87747771,1
235,156554355,-0.162334323,352724.31745179236,1789.66,2.299182451,15.32620995,1
236,173885158,0.164873409,192777.3526565127,1543.58,0.667054985,13.25581243,2
237,362038740,0.115720293,140078.4180833815,1780.59,1.87005403,15.31006266,1
238,866977121,0.219783031,126722.9,1227.18,1.872679496,15.16701868,1
239,473500969,-0.183499952,162768.0916528328,1343.35,2.07083429,16.02642549,1
240,605020842,0.192905096,372060.92959703144,2220.32,2.056477239,16.0111665,1
241,304891628,0.036917173,126722.9,1398.33,2.445063013,15.32186642,1
242,767560725,0.226993705,172621.32708123207,903.86,1.855209714,16.17180808,1
243,500939530,0.117478344,362459.0582900851,1164.63,1.511757751,14.93389237,1
244,688723539,0.054733777,363414.6660720853,1894.82,1.572213387,14.49919687,2
245,744931953,0.452225552,374183.8244898762,1360.61,1.600277776,16.29802374,1
246,451709572,0.188314132,328348.6961875572,1405.24,2.505039258,14.4626686,1
247,967139393,-0.281330475,167609.5851422569,1037.43,2.016741376,16.78084082,1
248,178255423,0.050743192,271569.4552695829,1760.08,1.407302376,13.8209765,2
249,811287619,0.53158376,187269.64245022717,1394.65,2.222051212,14.92684737,2
250,173786142,0.256197435,367972.2144582525,1398.12,2.229415303,14.49808979,1
251,202840373,0.066891615,136283.78621582306,891.95,1.278202828,13.57333081,2
252,587559893,0.097826894,211852.22469426852,1497.94,1.95329658,15.31234363,2
253,610582555,0.087460626,160796.81049810932,1448.22,2.083221527,16.38738275,1
254,594672775,0.120642591,361334.0627656456,1438.22,1.468057753,15.06627268,1
255,718437839,0.476382589,366965.50123518973,1424.8,2.136692394,14.63757359,1
256,98072864,0.194490872,202740.64078887418,586.86,2.228234427,15.96818751,1
257,748748232,0.070920238,132712.07396025947,626.46,2.480153104,15.38969288,1
258,138274984,0.044780555,343152.6796999681,1173.72,2.171355781,15.49123956,1
259,629181928,0.455009924,188647.0479707501,976.64,1.982652649,15.94634142,2
260,876182480,0.14853572,237818.8416891962,1064.52,0.99975632,15.04232544,1
261,86237705,-0.164041355,142245.24063579147,643.62,3.083313634,15.28949155,1
262,700800145,-0.082780037,272336.19414789026,692.24,2.536826366,14.51963901,1
263,303096122,0.239245409,350826.89146947494,1311.71,2.12346336,14.92618368,1
264,731505740,0.146706775,373857.79611845844,1640.14,1.988826616,14.7987458,1
265,122252474,0.044734063,158294.23390806737,623.04,1.477099609,13.88173515,2
266,559302560,0.058457143,215592.27798232896,1010.75,2.727216981,16.20981296,1
267,268461052,0.334359155,174172.40143835574,1052.11,2.11369495,16.08697391,1
268,680344729,-0.035657312,333425.45206124143,1952.96,1.535916938,15.29274089,1
269,366948890,-0.325194356,126722.9,1061.47,2.031145555,14.90010439,2
270,543196637,0.273979154,325453.32767493767,1378.65,1.544660965,15.14702207,2
271,636434504,0.043236874,210044.6663439712,1485.11,1.947300978,15.12663027,1
272,713648718,-0.242178651,137675.46579719824,586.86,1.721143248,14.15721586,2
273,426212780,0.116748259,154465.24875570342,1150.59,1.982833715,15.22008608,1
274,83389781,-0.066677049,382738.95,1942.24,0.614791346,14.30885719,2
275,694612242,0.182611935,292989.5474881533,1467.87,2.201308757,16.21894011,1
276,522216289,0.039048551,129890.20731961852,797.05,2.360265153,16.49438863,1
277,904458173,0.085985529,303705.03140285914,1650.61,1.408030787,16.2647781,1
278,396878224,0.061800653,126722.9,586.86,3.068929217,17.35893443,1
279,101893855,0.317079471,219320.02720565576,1084.17,2.26638695,17.27620955,1
280,819144982,0.439031108,351522.4666126718,1323.1,1.869363503,14.03240188,2
281,541348590,-0.252760872,126722.9,586.86,1.080353932,14.64224518,2
282,593415343,-0.041488361,149442.86637962706,586.86,2.550818942,17.35893443,1
283,542494266,0.244464395,126722.9,1186.36,3.256808511,16.08538371,1
284,7910953,-0.051167319,167822.17398019345,586.86,1.261769113,15.21551195,1
285,173197708,0.065826058,364091.6458129739,1436.62,1.202013381,14.39532711,2
286,634116366,0.450941916,188394.8308711162,1420.76,1.591499845,14.82463285,2
287,414159907,-0.179935118,126722.9,1202.84,2.041415644,16.01050567,1
288,603570145,0.006079209,175030.3687775787,1268.41,3.052566468,14.51021194,1
289,175400892,0.354637359,190626.1194221024,1681.54,2.271973452,13.96164946,2
290,314867431,-0.065372329,327547.6219879389,1259.97,2.034447954,15.58809426,2
291,866703017,0.396773589,283116.3558969572,1398.63,3.032557041,15.96298013,1
292,655185070,0.023723662,182243.06913602492,1004.01,1.947577612,15.69631908,2
293,533187908,0.096157999,206076.72857754104,1770.92,2.020553042,15.47364058,1
294,821164752,0.138918742,238889.69045030553,1381.13,1.577776567,15.12057526,2
295,874741106,0.096475929,127600.10123375441,911.46,2.184288732,15.51282862,1
296,222368496,0.2300367,186865.24606816666,640.59,2.113179939,16.19045818,1
297,521361625,-0.088706589,199543.45668772247,879.01,1.550582143,14.7666206,1
298,543605161,0.216568928,139170.9426773179,952.21,2.445013572,16.96842416,1
299,785066689,0.195856652,361037.16430790233,2182.68,0.281737589,15.48886419,1
300,670892936,0.051278296,360450.5271566474,1541.29,2.095541177,15.31144062,1
301,225514755,0.072794186,326724.7250480236,1259.36,1.369896907,14.29847222,2
302,296568007,0.285419401,229296.56335911606,1236.22,2.034304972,14.94378267,1
303,663012619,0.08052031,304528.28047535894,1030.74,0.496307858,14.82501858,1
304,203041293,0.017264133,171771.74840288534,1074.11,1.95843127,15.28647243,1
305,903815490,0.392123667,366761.79909514386,2030.07,2.828340261,17.22859141,1
306,771890061,0.223491072,158022.49918615306,1254.88,1.803449164,16.1424653,1
307,688473819,0.116958924,152023.1401865721,1194.24,2.270525923,15.62797816,1
308,644568640,-0.075048572,126722.9,688.97,2.381706734,16.74024754,1
309,513528321,0.213465744,192357.19441056607,1022.92,2.132660627,16.16319577,1
310,598657806,0.029828852,207265.37318765323,924.81,2.798191559,17.00846064,1
311,495590599,1.3928e-05,252251.9917230879,2257.32,1.195079132,16.11263723,1
312,156265323,0.115721116,140032.53173938257,761.74,1.649300895,15.83384852,1
313,616020136,0.017597229,126722.9,1385.9,1.715685373,14.1698559,1
314,967001241,0.278317904,294373.0567854352,1373.25,0.864018284,15.94823907,2
315,145218054,-0.025233059,302254.6779810861,2034.47,1.546510437,15.69732593,1
316,946430229,0.081062005,168144.55006788767,703.3,2.459988011,16.30941254,1
317,283372043,-0.166181454,126722.9,586.86,2.472249357,16.01295955,1
318,205662757,0.436235262,324118.2397593626,2374.65,1.549365513,15.06221184,2
319,165669373,0.092694146,193083.218790114,586.86,2.506743554,15.75924911,1
320,519726136,0.210260874,345238.98461961624,1178.21,1.141917903,15.53327138,1
321,437538498,0.064683085,126722.9,715.74,2.024364794,16.03887574,1
322,956216267,-0.03012934,130165.76699567569,1375.5,2.067874553,15.85263547,1
323,405873606,0.090869392,227010.83380194125,1215.79,1.590937766,15.13813754,2
324,9323150,0.398451661,194371.8733460239,991.15,1.900626052,14.40783593,1
325,201492853,0.025695216,192298.41721952852,935.98,2.189092707,14.96187219,2
326,741457065,-0.071811668,382738.95,1416.69,2.244439989,14.59560087,1
327,242831089,0.067185584,345908.89177624043,1735.75,1.468077976,16.16285044,1
328,735499511,0.459463283,220664.75810846745,890.96,1.231915949,14.53686219,2
329,125969142,0.182965196,354889.9202361414,1164.62,2.322026837,15.95772154,1
330,398141836,-0.043973009,126722.9,1429.71,2.841856491,14.49700021,1
331,834865041,0.292778012,382738.95,1800.33,2.45252337,14.70379726,1
332,831781087,0.010813348,170052.974909345,835.16,1.497413646,14.37799812,1
333,316836539,0.343136471,382738.95,1718.11,1.383685755,15.64228699,2
334,998422760,0.322095058,256659.121630779,1405.95,2.975686901,17.32414687,1
335,572807214,0.039553681,188212.0680706155,687.47,2.53930083,16.96865287,1
336,230433858,0.265474145,318605.7310065715,1612.22,1.846189005,16.13620238,1
337,287607075,0.388535498,331797.2630734149,1371.09,1.269547635,14.62074133,1
338,483761676,0.130391217,288118.6110828142,1539.72,0.8839879,15.93219957,1
339,822236870,0.109803971,126722.9,1035.83,1.080431914,15.63368237,2
340,872425181,0.075528191,182753.73016549245,1189.81,0.926427781,14.66922684,2
341,827765157,0.021754349,382738.95,1325.47,1.466958103,14.86643599,1
342,730552212,0.133130921,323054.22187592945,1350.7,2.551114185,13.2292003,1
343,282249549,0.154148684,303344.4527800294,1475.37,0.281737589,15.32534265,2
344,417203612,0.266060956,382738.95,1330.33,2.643150281,15.38410391,1
345,576566831,0.301973769,233403.3471146121,1895.21,1.345190991,15.71062504,1
346,205075319,-0.056958884,192660.44720756335,586.86,1.530368425,14.14696845,2
347,792769665,-0.158733862,195669.73745424772,586.86,1.863894796,15.21781225,1
348,84960119,0.269163495,217028.27339394853,1215.39,2.929877709,17.30329523,1
349,336925506,0.25881286,262740.55189122644,1052.45,2.85866377,14.58244917,1
350,261797994,0.05368146,382738.95,1311.86,1.319938377,15.15277318,1
351,111444046,-0.17986361,146040.90023659688,911.57,0.889295146,15.1946478,1
352,196285370,0.299223942,380661.3780661599,841.47,1.544208054,15.51639324,1
353,726389980,0.071670986,126722.9,1034.78,3.256808511,16.7486871,1
354,316233085,0.055683063,151869.67265176395,586.86,1.618696908,15.95381867,1
355,120252987,0.273269891,382738.95,1406.86,2.177697249,15.34595646,1
356,166743147,0.357554907,268488.76636729535,852.94,1.696557477,15.07423419,2
357,910336152,0.07675954,182563.10536745272,1809.18,1.814676199,14.39854049,2
358,896336938,0.50141441,243313.87033938803,1612.91,2.491459025,15.99039584,1
359,926540665,0.173029955,231632.96316178332,1614.5,2.153971037,16.48160383,1
360,959657823,0.206284864,332822.62341577525,1301.95,1.483945491,16.54811059,1
361,272393091,0.343153498,290782.61999244354,1186.98,1.55012042,14.98385967,2
362,838966240,-0.108813496,135674.12655195605,1259.61,3.256808511,16.09517357,1
