,index,yield,radiation,rain,avg_min_temp,avg_max_temp,class
53,386505499,0.521402347,242984.33332433575,1682.09,0.169281803,11.8860221,2
54,776352537,-1.345686386,344713.98858244304,1813.92,3.100193836,15.32422856,1
55,45068375,-1.390833333,210297.62984924062,1987.93,3.346086449,13.01153817,0
56,202499760,1.150666667,379484.01,1841.67,0.945844749,11.2583727,2
57,292975620,-0.208813026,238094.676871546,2315.87,0.238539758,11.57931389,2
58,270114003,-0.148108776,379484.01,1553.49,1.108248613,12.3112646,1
59,544986666,-0.376382788,241988.35551282504,1513.55,0.860241381,11.74448771,1
60,171020981,1.011518255,143461.68404522512,620.06,-0.326393035,12.45583578,1
61,980136973,-0.343152746,279262.361759357,820.74,-0.224860467,11.45300979,0
62,566588525,0.593861023,169013.41278524738,1543.23,0.237078507,11.75822002,1
63,279222814,-0.445005839,281668.80569178675,1429.11,1.765438054,12.61327248,0
64,362127827,0.116850924,379484.01,1286.9,0.96667099,11.51422493,1
65,392599058,-0.437767827,236278.1019585347,2175.31,1.310376534,12.43157889,1
66,842917734,-0.062677105,231562.62900043072,2158.98,-0.326393035,11.81260525,2
67,504947459,-0.471097465,379484.01,1624.35,0.130541578,12.66530292,2
68,57714672,-1.298700616,128516.56945499343,1190.12,1.320159611,11.2583727,0
69,979773253,-0.573459858,379484.01,2326.07,2.136441675,13.29478078,1
70,805727942,-1.209369596,176560.67682730238,1162.82,-0.326393035,12.29842662,1
71,664595480,-0.152507656,303329.2982775085,1188.74,0.124404495,13.20249,1
72,553055440,-1.390833333,119926.52307689769,2248.14,2.264127687,13.01823605,0
73,480984354,-1.024682474,285936.4522342936,1545.95,-0.326393035,11.53395666,0
74,15085978,-0.948544492,132107.918080863,1069.14,3.369110726,14.23516158,0
75,251076572,-0.814857617,312971.16088315495,1471.8,-0.326393035,12.30344013,2
76,833331216,-0.349939189,301614.1478622671,1876.52,-0.326393035,11.2583727,1
77,838658203,-0.935562797,117081.45,1811.86,0.663033658,11.2583727,0
78,78719397,-0.382008094,347206.8503640542,1298.86,0.039351931,11.2583727,2
79,607169328,0.154013506,140671.9019058661,1823.34,1.46314641,12.52630477,0
80,487795944,-1.218202956,379484.01,2070.05,1.064740237,11.2583727,1
81,836308430,-1.390833333,223655.6045888862,753.71,2.596544024,13.1940874,0
82,599704626,-0.494227131,299923.0400246444,1633.67,0.158476936,12.6369856,1
83,85150871,-0.35398345,167831.28083544064,1968.25,-0.326393035,14.24857174,0
84,860262886,0.721608355,117081.45,1206.81,0.985104619,11.2583727,1
85,784591819,-0.546406079,298166.9264637535,1793.32,-0.18198369,13.83157826,0
86,203848367,-1.156408317,205041.55953646108,2130.36,1.360288127,11.2583727,0
87,503830502,-1.061958756,379484.01,1410.51,-0.200046518,11.87489191,2
88,76687580,-1.390833333,261889.66073645424,1794.67,1.40425441,11.2583727,1
89,61151292,-1.390833333,233750.72485173086,2272.13,1.573206357,11.92019491,1
90,496173952,-0.627479344,152337.11568370802,1980.47,-0.326393035,11.2583727,1
91,886143611,-1.390833333,379484.01,2105.77,0.230905569,11.41211874,1
92,424077748,-0.481149623,117081.45,1451.85,0.741896332,11.48944106,0
93,254980557,-0.002796961,144508.4081531461,2021.63,0.308921762,12.48374623,1
94,384382150,-1.390833333,216942.3760445211,1402.87,1.528337235,11.2583727,1
95,292091980,-1.390833333,210344.02135917943,1881.86,2.129616162,11.2583727,1
96,91464109,-0.614313244,117081.45,2326.07,1.24722057,11.2583727,1
97,797281571,-1.390833333,175797.9318298376,1605.46,0.335109277,11.90718963,1
98,93056501,0.39918187,117114.57674933162,2159.24,1.250533019,13.11370824,1
99,661036843,-1.036543927,176721.50656126832,986.86,2.774635665,16.13853267,0
100,204888190,-1.186845459,159235.60446331653,2192.02,1.312286301,13.22518838,2
101,553333867,-0.967492809,291653.7237829128,2324.67,1.848641108,14.75514644,1
102,57613898,0.352933093,253873.39025665342,620.06,-0.326393035,15.45718106,2
103,389504067,-0.497394707,264810.7856644133,2326.07,0.340347439,11.82899599,2
104,508275689,-0.785339026,265360.25520805904,1164.38,0.265108257,14.90499832,2
105,401744520,-0.861511029,379484.01,1535.77,0.40483834,13.3704041,1
106,17208178,-0.533976556,307815.6133562585,1986.67,1.738742887,13.45197954,2
107,63829792,-1.076446096,318291.47766089556,1990.65,1.332088252,12.50526062,1
108,881347363,-0.599279147,254602.42038395684,1637.39,1.43806029,12.01418456,1
109,227165957,-1.131357159,117081.45,1236.28,0.973133996,13.67226881,1
110,219469153,-0.254766798,361032.2523183945,2031.49,0.930832231,11.2583727,2
111,460808963,-1.390833333,198631.96094325083,1068.03,1.139182206,12.18370384,1
112,376153772,-1.350708768,308744.6685972432,1514.69,-0.019036766,11.2583727,1
113,826306200,-0.11618451,223198.2954335666,620.06,-0.326393035,12.35530857,0
114,225778290,-0.61694677,204714.60493632135,1860.17,0.854798154,15.11917847,1
115,249550155,-1.390833333,351434.45278971276,2179.32,3.972684989,13.1681667,0
116,236269166,0.312510411,291562.2548518282,646.75,0.473112981,11.2583727,2
117,925195257,-0.337712955,311765.4056626516,2102.85,0.26134342,12.19792506,0
118,899718195,-0.988948497,379484.01,1998.37,1.88284,12.04676599,1
119,986098735,0.33396919,253817.70913895252,961.61,2.509124702,12.7969096,0
120,350545361,-1.390833333,308805.6910262306,1313.9,2.576600058,11.2583727,0
121,321276717,-0.429029308,379484.01,1291.78,3.893578242,11.63096527,1
122,566993720,-1.390833333,175956.43620365206,1805.95,-0.326393035,12.85103762,2
123,585471503,1.150666667,379484.01,1344.49,0.636015271,11.61304727,2
124,644781675,-1.359918296,210380.84633087154,2291.37,2.650963001,13.87610987,0
125,236995407,0.414486846,209652.7171808754,1353.42,-0.24572299,11.2583727,1
126,255161213,-0.720249826,158263.4147044045,1548.55,-0.326393035,13.34617087,1
127,256000129,-0.601905244,239783.74147149824,2326.07,3.194087078,11.2583727,1
128,812250933,-0.7347489,159552.75802727183,2207.81,0.255733421,12.66371411,1
129,82061167,-0.538691504,275598.6364432584,2326.07,0.937130903,12.10498489,2
130,160861501,-1.107860109,247411.33439521334,2232.87,1.463174825,13.96929029,0
131,328545862,-0.824579464,197371.90431655874,2326.07,3.440438359,14.52493663,1
132,506533661,-1.390833333,329220.151699923,620.06,1.721968402,13.02740674,0
133,661662009,-0.001402389,344038.0115054703,1206.2,-0.326393035,13.67689342,1
134,25376512,-0.013155365,310731.91604992317,620.06,-0.326393035,13.91573405,1
135,204518018,-0.712279681,243461.42817314807,761.69,-0.326393035,11.2583727,1
136,544644657,-0.665972166,273615.9092302599,2326.07,-0.326393035,12.9782111,2
137,610259156,-0.37484149,161653.44456975226,1360.48,-0.077430462,13.4094546,1
138,373573327,-0.807516155,143982.6903129859,1608.95,1.810195655,13.97408163,0
139,604628394,-1.090764376,337213.4673527052,620.06,0.251755774,11.80898125,1
140,249936372,-1.153628088,121367.18742735145,931.38,0.060603608,15.18488559,1
141,723581684,-0.485306568,339821.5868437717,620.06,0.296260514,13.58334759,1
142,162749692,-1.390833333,279711.9844388027,1518.31,0.07089383,12.78106738,0
143,419365676,-1.105197978,349985.04396333575,620.06,1.064996035,15.11357413,0
144,374206368,0.449767137,266678.216158335,620.06,0.946550496,11.2583727,2
145,615401447,0.113578319,196730.33396522002,793.02,-0.326393035,12.7990739,1
146,696029500,-0.556108938,209308.92547167273,2031.4,-0.326393035,14.42583253,1
147,267661247,-1.302805003,373749.9747420283,1723.23,0.696321936,11.95047563,1
148,851177049,-0.594502233,379484.01,823.18,0.109573322,11.3584781,1
149,645917334,-0.182298766,379484.01,2084.69,0.648740911,12.48444524,2
150,687515132,0.380211614,177612.41763833383,1422.39,-0.259834147,13.25767723,1
151,233477077,0.323476086,117081.45,1366.69,0.643423723,16.0789248,0
152,712480912,0.690265022,170337.9360894172,1661.05,-0.326393035,11.83516579,2
153,110646269,-1.390833333,357250.6710748188,1364.95,2.191804361,11.80424238,0
154,665671691,0.098928791,197043.56545491557,2174.35,2.641529688,12.84444409,0
155,797212472,-1.390833333,346959.1719696891,1739.53,-0.108985044,11.50878899,1
156,835570120,-1.328395696,117081.45,2127.67,2.522390597,14.60922827,0
157,527940358,0.663191039,217379.57526463212,1935.54,2.312688459,11.71172324,0
158,301666681,-1.390833333,298729.10928330244,1840.77,0.67269411,13.32973621,0
159,911237918,0.196308906,214556.1730942642,1673.05,1.663247793,13.31832682,2
160,811290913,-0.516059474,282847.1342502042,774.36,-0.211487008,13.61847558,1
161,468427225,-0.002555876,258200.73993223795,620.06,-0.326393035,11.45029963,2
162,574973632,-0.69189501,179559.52563682813,1006.09,3.20399034,13.23058102,1
163,227829160,-1.390833333,379484.01,1283.02,3.657491327,13.54330337,1
164,924540573,-0.742442576,379484.01,953.84,0.374414514,11.2583727,2
165,684895553,-0.056883987,219829.3264162299,1606.03,-0.326393035,13.8843113,1
166,295328338,-0.731976446,264065.79214724526,1325.36,2.828754452,14.82500955,0
167,833013411,0.648959546,275398.4086187044,1616.27,0.47844956,11.2583727,2
168,633478298,-0.17209973,117081.45,1138.9,-0.326393035,12.85868469,1
169,171732093,-1.390833333,177167.33171339045,1995.02,0.450021386,12.5780858,1
170,298411411,-0.0127694,358144.1461595831,1515.54,1.43652666,12.09743758,2
171,48951594,-0.247775382,259559.6421326679,901.7,-0.326393035,11.2583727,1
172,969964978,-0.787883474,145329.77979962222,620.06,1.235211165,13.19498998,1
173,97315867,0.173927116,158345.64548098113,1234.12,-0.326393035,11.79927027,2
174,426792276,-0.986873878,117081.45,2326.07,0.703841854,12.93659003,2
175,556614778,-0.47279852,117081.45,2326.07,-0.019769708,12.19983778,0
176,83031288,-0.34912933,212802.01168835882,1038.66,1.508243601,13.70606177,1
177,458239471,-0.243643154,175314.32559197836,1247.86,0.151322148,12.63306639,1
178,633412831,0.230621976,379484.01,1633.11,0.574996517,11.61024636,1
179,630012777,-1.390833333,374796.4203030098,2021.38,2.00939781,11.2583727,0
180,183571225,-0.753657155,305747.3888931769,2326.07,-0.326393035,11.2583727,2
181,228162362,-1.363598886,246807.31823493302,620.06,2.567815417,11.82088267,0
182,345205251,-1.390833333,117081.45,1808.81,1.582663481,11.2583727,0
183,333032470,-0.361952553,284139.67118533235,988.36,1.22774576,13.12669093,0
184,187499091,-1.076608561,292487.2142896576,1995.53,1.002188707,12.4516204,1
185,256501025,0.418390477,297197.79284291976,2326.07,-0.326393035,14.16340362,1
186,923890729,-1.02770897,226471.27358110267,2326.07,1.207625083,11.97128069,1
187,501599375,0.050999532,223190.97062182726,1469.92,1.769477503,11.88008722,1
188,444351408,-1.089166876,122145.61709107339,2063.47,0.993868467,11.2583727,1
189,59273392,-0.550136102,247264.3238318049,2326.07,1.318119048,13.0473064,0
190,422226953,-0.123325199,141007.8763767036,2146.08,0.236074949,14.63692695,0
191,861900866,-1.368856355,182460.51325777415,1703.25,1.151916261,11.284251,1
192,186015119,-1.390833333,233613.99615484691,1615.0,2.270260868,12.78033944,0
193,957938454,-0.324799891,379484.01,1540.5,0.421970904,11.81805624,1
194,347473289,-0.828459386,350441.72153472283,1123.61,0.974322436,13.66570503,0
195,358756531,-0.213496211,324552.6510652722,779.13,0.234708212,11.2583727,1
196,415108567,-0.868257064,185486.55703808623,2326.07,2.102873604,14.26897457,1
197,754493386,-1.390833333,139536.6420881559,1846.01,0.209456693,13.16609083,1
198,383767600,0.77052454,117081.45,1819.52,-0.088557531,14.013008,1
199,459603836,-0.811762525,375481.48964531964,1754.82,2.147270902,14.50868154,2
200,896173400,-0.614148002,232339.68768093703,1483.47,0.533784898,11.69510693,1
201,125327136,-1.180886197,232485.62695182784,1556.53,1.456962466,11.2583727,1
202,138176293,-1.390833333,379484.01,2326.07,1.830828407,11.88414395,1
203,891195692,-1.390833333,171480.69624376475,889.63,2.896560547,11.73958406,0
204,852066139,-1.390833333,230879.52748441685,2326.07,1.384402854,14.31980345,0
205,274979692,-0.697363337,179596.35184527392,1309.77,0.597198215,12.62554828,0
206,349257224,-1.006193225,198965.68392323828,1015.76,0.34088745,11.2583727,1
207,32280583,-1.390833333,145046.1090981476,966.59,0.383873742,15.01544731,1
208,686126447,-0.709492023,208508.0756591248,834.65,-0.326393035,12.48485148,1
209,427265663,-0.261903339,191669.5701762317,1492.96,-0.326393035,11.2583727,2
210,890334687,-1.170105343,379484.01,2326.07,2.494260052,11.65167581,1
211,827277248,-1.05992149,310813.6404674988,1188.93,2.504637959,12.26817336,0
212,220797298,0.165246432,379484.01,1555.45,-0.326393035,11.2583727,2
213,312439178,-1.067417918,208561.76641585532,1531.88,1.030012843,13.48277542,0
214,178331841,-0.139455733,194489.10504527704,1548.71,1.024031738,13.74745223,0
215,49619457,-0.673982163,238166.61845428369,690.5,-0.326393035,11.2583727,2
216,160083727,-0.414713875,379484.01,2136.08,-0.326393035,11.70799134,2
217,724296886,-0.680718964,379484.01,2326.07,1.179671554,12.93344734,2
218,64579081,-0.513481318,164557.25590158885,1662.15,0.834084903,13.58263013,1
219,475014385,-0.319039926,279572.0180070736,1977.56,1.274415302,13.75738484,2
220,19519473,0.002940998,379484.01,2138.6,3.418378372,11.73043713,1
221,168267886,-0.874109057,214792.65084626892,1263.85,-0.167387156,11.34682386,1
222,738050255,-0.231912351,117081.45,832.6,1.130657693,12.55855963,1
223,573754546,-1.051632734,172311.0269449696,1135.67,0.934930368,13.03101311,0
224,148175489,-0.226248199,244792.9622668081,1123.31,1.174358635,13.05119577,2
225,552150256,-1.390833333,158703.1982355764,1052.64,1.430512353,12.9098889,0
226,575278036,-0.888224187,379484.01,1724.63,-0.090022197,11.2583727,2
227,498074546,-1.390833333,212256.36237077485,916.55,2.473579546,13.46126394,1
228,774896053,-0.937588677,261713.418022448,1080.43,0.67738104,13.91944561,0
229,519540237,-1.390833333,379484.01,2326.07,-0.326393035,13.02250852,0
230,547964368,-0.106471766,264619.3646689419,1540.41,0.628262665,12.36460285,1
231,209432683,0.838214148,235153.93766330794,1454.98,-0.326393035,11.90946329,1
232,416802105,-1.115041466,254799.10152377858,1536.05,1.884177834,12.34069365,1
233,2902995,-0.648291005,245935.80458056144,2142.3,2.306349785,11.2583727,1
234,823219829,0.014666647,211962.51185945995,1126.75,1.362954862,11.2583727,2
235,156554355,-0.604759763,143010.34508409287,2326.07,-0.326393035,11.2583727,1
236,173885158,-1.304900381,195545.00757733942,965.19,0.131241471,13.58515146,1
237,362038740,-0.211395469,269312.16386591154,1478.59,0.117424466,11.2583727,2
238,866977121,-1.039689494,270628.38156547956,1702.85,-0.326393035,11.98822629,2
239,473500969,-1.055887782,300572.83849135565,1201.98,0.580622248,12.01554898,1
240,605020842,-1.19193116,117081.45,1806.47,-0.00143285,12.5710833,1
241,304891628,-0.559502437,379484.01,1500.11,-0.036413725,12.76421588,0
242,767560725,-1.136517358,290872.80363106047,620.06,-0.282942206,12.03327737,0
243,500939530,0.77921432,257983.83246183567,1581.01,2.058619785,11.2583727,2
244,688723539,-1.390833333,293592.9489975249,1703.98,0.239314043,13.05427146,1
245,744931953,-1.390833333,117081.45,2068.27,2.767190261,12.57576091,1
246,451709572,-0.72820907,236126.3300442379,1330.05,0.552447861,11.87999088,2
247,967139393,-1.159413429,152996.22333366226,1403.52,1.388907616,11.2583727,2
248,178255423,-1.027596078,326750.226032126,2326.07,2.830880718,14.2809644,1
249,811287619,-1.079533828,379484.01,2326.07,1.696164371,11.70800221,0
250,173786142,-1.09799968,326626.2599371993,1099.56,0.916904919,11.2583727,1
251,202840373,-1.390833333,379484.01,2240.09,0.870935514,11.2583727,1
252,587559893,-1.390833333,302157.6835900906,875.94,0.124158758,11.99860087,0
253,610582555,-1.360522748,321591.7855896722,620.06,0.211819183,11.2583727,2
254,594672775,-1.390833333,195240.38061044234,869.23,0.179670197,12.15962637,1
255,718437839,-0.169822308,190937.91222342837,894.83,1.166688835,13.03189963,0
256,98072864,-0.303889969,207583.0990625923,1173.34,0.3842968,12.65849072,2
257,748748232,-1.390833333,227450.81363342167,1289.36,0.86617907,11.8160515,1
258,138274984,-0.692104756,193044.63148600986,1750.46,0.093177115,12.08662817,2
259,629181928,-0.433033057,117081.45,1186.04,-0.326393035,15.49809427,1
260,876182480,-0.757758279,311797.64823434706,1622.23,-0.326393035,11.33620741,2
261,86237705,-0.498399558,212410.58768136465,2326.07,0.532429015,11.2583727,2
262,700800145,-0.780526807,174944.1396357733,2206.85,3.763451293,11.26537636,0
263,303096122,-0.005152139,343402.85001028364,1255.11,-0.326393035,14.60020612,2
264,731505740,-0.072450673,379484.01,1410.25,0.290277946,11.56590112,1
265,122252474,-1.390833333,379484.01,2326.07,2.240279704,13.34847064,1
266,559302560,-0.207544413,246221.0686765724,1689.95,-0.326393035,13.30606387,1
267,268461052,-0.270688897,117081.45,1703.64,2.087463363,13.10819936,0
268,680344729,0.29785953,247356.81374549514,1472.08,-0.326393035,11.2583727,1
269,366948890,-1.390833333,141438.99250551223,1443.73,1.014585925,11.85190408,0
270,543196637,-0.49920789,178207.30007744528,697.61,1.588311423,12.57555576,2
271,636434504,-0.346886692,379484.01,1308.65,-0.127764595,12.56644104,2
272,713648718,-1.169941907,251499.1017693056,2326.07,-0.018964203,13.82188672,2
273,426212780,-0.421380691,180426.46380263194,1340.63,0.261345859,12.1211279,2
274,83389781,-0.850343662,280400.16233318025,1039.48,1.03271595,12.44258347,0
275,694612242,-0.099876662,347097.36592517665,1028.63,1.340393522,12.56592041,0
276,522216289,-1.390833333,189752.34973632224,1148.08,2.12159166,12.73819801,0
277,904458173,-0.407924342,209074.02711459962,1488.88,1.169561885,11.2583727,1
278,396878224,0.117390677,205062.3500951289,730.56,-0.326393035,11.2583727,1
279,101893855,-1.390833333,265799.9969897819,1826.43,0.174806068,12.45388263,1
280,819144982,-1.390833333,254046.33828370227,1835.25,-0.326393035,13.39418486,0
281,541348590,-0.800055761,379484.01,1227.92,0.647478566,11.2583727,2
282,593415343,-0.995253448,309259.3378425053,1844.88,0.460971378,12.19675721,1
283,542494266,-1.390833333,163834.88301950527,1024.22,-0.326393035,14.03612259,1
284,7910953,-0.630398779,127571.57030992952,620.06,3.67111467,12.27402125,0
285,173197708,-0.911498092,325935.46169731626,1836.34,-0.202387178,11.2583727,0
286,634116366,-0.804707807,248906.5294350395,1952.87,1.979118606,13.75675313,0
287,414159907,-1.263012948,267547.06115085667,1111.57,0.592789584,11.2583727,1
288,603570145,-0.300662493,133900.79565442933,1308.13,-0.257951424,11.7118455,0
289,175400892,-1.259327776,379484.01,620.06,1.555523552,12.09891938,0
290,314867431,-1.390833333,295323.34707825456,1989.94,2.828891894,11.96600202,0
291,866703017,-1.174062956,351009.6596098715,2037.97,-0.225504749,11.60336794,1
292,655185070,-0.575087976,117081.45,1593.33,0.844693546,13.1622163,1
293,533187908,-0.984085664,275785.1160157699,1496.1,-0.326393035,12.81296652,1
294,821164752,-1.390833333,141682.32708821396,1506.1,-0.326393035,14.03979466,1
295,874741106,0.068696909,117081.45,1232.7,-0.326393035,11.2583727,1
296,222368496,-1.390833333,328108.1485745107,1184.55,2.126637287,12.65743614,1
297,521361625,-0.533796421,268342.26602894306,1249.13,0.659026376,11.2583727,2
298,543605161,-1.390833333,379484.01,1624.65,-0.326393035,11.2583727,1
299,785066689,-0.428718681,323642.7569176719,620.06,-0.326393035,11.2583727,2
300,670892936,-0.569746046,117081.45,2239.58,0.813230185,11.2583727,0
301,225514755,-1.335041198,229573.46845699177,1384.6,2.453706923,11.2583727,1
302,296568007,0.2991815,207798.34785649442,2148.44,3.123880078,13.95480135,0
303,663012619,-1.390833333,153693.49610233365,2109.6,1.754537061,11.2583727,0
304,203041293,-1.390833333,222808.28175819674,2326.07,1.109040155,14.48366688,0
305,903815490,-1.043800754,249601.6532544494,1740.69,3.889307662,11.57467177,1
306,771890061,0.817997843,287796.78111794067,2326.07,-0.034862716,12.22588569,2
307,688473819,-1.105127785,374262.38853575464,1190.64,1.590243019,11.2583727,1
308,644568640,-0.475275968,117081.45,1427.37,0.507171032,11.2583727,0
309,513528321,0.159154907,142430.37602944317,1339.7,-0.326393035,12.38686309,2
310,598657806,-1.390833333,150682.4650861686,1323.56,3.417056027,12.02604066,0
311,495590599,-0.226617563,379484.01,1978.89,3.427398932,13.04731288,1
312,156265323,0.250379319,326098.19205275906,1646.56,-0.28743523,13.81097376,1
313,616020136,-0.57949445,279572.8700385517,2252.36,0.884148054,11.2583727,2
314,967001241,-1.390833333,259234.50111169144,2326.07,3.210440723,11.93218485,0
315,145218054,-0.135117751,316114.5166764186,2255.09,1.672124433,13.15580742,1
316,946430229,-0.815253156,122027.36065990187,1400.2,3.46153857,11.2583727,1
317,283372043,-0.205102669,147420.56903833165,1961.84,1.256480099,13.19833571,1
318,205662757,-0.82074731,342740.21249462373,1163.79,-0.326393035,11.59214741,1
319,165669373,-1.024760305,191465.09948214272,1704.21,0.758703523,11.2583727,0
320,519726136,-0.307989981,351078.502258515,1032.02,2.194989856,11.2583727,1
321,437538498,0.102822434,379484.01,1873.88,0.227009144,11.2583727,2
322,956216267,-1.390833333,148660.16359615992,2326.07,0.836224339,13.58967843,0
323,405873606,-0.459203728,325992.72177484847,620.06,-0.326393035,12.34933284,0
324,9323150,0.487553516,212570.84665642833,1856.51,0.275208353,11.59514392,2
325,201492853,-1.085450877,117081.45,620.06,-0.326393035,12.66806696,2
326,741457065,-0.268550246,293037.7589036046,2001.31,-0.326393035,12.94463065,2
327,242831089,-1.390833333,266234.8484765323,620.06,3.281857627,13.18335854,1
328,735499511,0.543401841,379484.01,1984.65,0.672331419,11.2583727,2
329,125969142,-1.335001206,366273.39859708736,1626.6,0.32833718,11.80128407,1
330,398141836,-0.481305943,196451.89428332823,791.52,0.024298192,11.89566672,0
331,834865041,-0.258959863,368709.9603935202,2022.14,0.663728307,13.49540699,2
332,831781087,-1.23211549,350095.6093008898,909.64,1.235924229,12.60729494,0
333,316836539,-1.081517009,300285.29102945083,2239.39,-0.326393035,11.29677962,1
334,998422760,-1.390833333,221986.85232943605,2146.99,1.751758339,11.25962954,1
335,572807214,-1.360322514,128189.71112244026,1753.05,0.367848885,11.30709886,1
336,230433858,-1.040354558,267362.38475174777,1397.36,1.479325661,12.35422939,0
337,287607075,-0.656940586,262993.2524314626,2326.07,2.262195267,14.22505812,1
338,483761676,-1.002110778,160768.58279014716,2326.07,0.866929574,11.2583727,2
339,822236870,-0.748290196,266127.85119392024,1865.9,0.170325362,12.79228923,2
340,872425181,-0.770152462,373133.9133622771,1909.07,0.778597976,11.39438268,2
341,827765157,0.283442035,379484.01,1606.36,2.201562528,11.2583727,1
342,730552212,-0.461578005,117081.45,1044.88,1.680942039,11.2583727,0
343,282249549,-1.080473416,201835.45387461348,620.06,-0.326393035,11.51863785,2
344,417203612,-0.864275637,276457.19725429814,892.08,-0.274748127,12.38230392,1
345,576566831,-0.338461473,268157.6632154674,1717.49,0.723282394,14.40935327,2
346,205075319,-1.390833333,310382.8292253208,1852.04,-0.166276035,11.7073467,2
347,792769665,-1.390833333,253984.9101114318,2020.95,-0.326393035,11.2583727,1
348,84960119,-0.638932412,379484.01,1460.52,3.972684989,11.2583727,2
349,336925506,-1.27681759,118033.71310932765,620.06,-0.326393035,11.2583727,2
350,261797994,-1.373533951,205312.31046390362,2326.07,-0.326393035,11.2583727,2
351,111444046,0.229625769,275903.2270871663,1092.13,0.972001044,11.2583727,2
352,196285370,0.250088531,136461.16149956005,1596.09,-0.326393035,11.2583727,0
353,726389980,-0.643623338,262886.1883469629,961.83,1.377960703,11.46220745,0
