,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),avg,std,num stds,class
25,0.66,251693.0,1823.37,3.674529112,16.68257676,1.483864832,0.729221266,-1.343669831,0
26,1.05,252619.0,1818.53,1.525096021,15.00989922,1.483864832,0.729221266,-0.844610069,1
27,1.33,142104.0,806.39,2.880140269,16.17376066,1.483864832,0.729221266,0.089911263,1
28,0.37,174314.0,780.62,4.802503714,17.35237568,1.483864832,0.729221266,-1.362768461,0
29,0.53,383029.0,1884.8,3.907354277,15.67005459,1.483864832,0.729221266,-1.336407273,0
30,1.07,364385.0,2208.01,1.411808119,16.00029951,1.483864832,0.729221266,-0.140121446,1
31,1.22,375358.0,2328.33,3.128667333,13.3349557,1.483864832,0.729221266,-0.101258034,1
32,0.86,381270.0,2425.18,4.0225869,17.52572334,1.483864832,0.729221266,-0.855945278,0
33,1.91,226133.0,1585.91,0.468090171,11.65682387,1.483864832,0.729221266,0.590128677,2
34,3.27,347305.0,1847.74,1.681358818,14.72848581,1.483864832,0.729221266,2.140306234,2
35,1.38,163387.0,776.29,4.93924406,17.1511296,1.483864832,0.729221266,0.180298712,1
36,1.51,247822.0,1844.86,1.721228135,13.72528683,1.483864832,0.729221266,-0.048115044,1
37,3.02,123759.0,847.29,1.767888125,15.59595645,1.483864832,0.729221266,1.434197169,2
38,2.15,122400.0,870.87,1.581956013,13.68831636,1.483864832,0.729221266,0.638465529,2
39,0.64,259651.0,1868.37,2.777531322,13.61325551,1.483864832,0.729221266,-0.656444319,0
40,1.53,137321.0,797.2,2.449788352,15.88418804,1.483864832,0.729221266,0.583453029,1
41,1.95,349777.0,2315.49,0.831898186,13.56178784,1.483864832,0.729221266,0.781212894,2
42,1.83,254259.0,1524.56,1.909394004,13.56684242,1.483864832,0.729221266,0.502140379,2
43,1.28,250443.0,1570.38,3.358745898,14.18113526,1.483864832,0.729221266,-0.101649857,1
44,1.32,254810.0,1594.52,0.865391156,13.77103595,1.483864832,0.729221266,-0.589682697,0
45,1.37,357274.0,2161.09,2.330758353,13.39198327,1.483864832,0.729221266,-0.186300001,1
46,2.03,133433.0,801.61,3.000546552,14.93399197,1.483864832,0.729221266,1.146802087,2
47,1.47,245008.0,1353.25,0.860165383,12.6918629,1.483864832,0.729221266,0.359410602,1
48,1.87,133507.0,619.62,2.744432794,15.67528613,1.483864832,0.729221266,0.589897749,1
49,1.54,251997.0,1825.32,3.528752789,15.34118162,1.483864832,0.729221266,0.048959212,1
50,3.41,352644.0,1735.17,2.099447933,15.17525308,1.483864832,0.729221266,3.667697473,2
51,0.96,381033.0,2019.45,3.465816462,15.72732757,1.483864832,0.729221266,-0.888229986,0
52,0.6,250305.0,1190.01,3.657635611,13.86658169,1.483864832,0.729221266,-1.524579854,0
53,0.81,255528.0,1761.02,2.313647434,15.4688834,1.483864832,0.729221266,-0.87132302,0
54,1.88,231900.0,1180.69,2.470121084,12.87598624,1.483864832,0.729221266,0.246062028,1
55,0.79,157964.0,742.25,3.726440818,16.51962359,1.483864832,0.729221266,-0.564659872,0
56,1.85,379205.0,2148.63,2.7060342,15.18042417,1.483864832,0.729221266,0.932188333,2
57,1.89,373510.0,1768.57,1.958158983,13.41824174,1.483864832,0.729221266,0.54652554,1
58,1.02,380416.0,1920.39,2.959537448,16.026191,1.483864832,0.729221266,-0.73321153,1
59,0.93,262671.0,1716.97,2.881171427,13.42446309,1.483864832,0.729221266,-0.912877482,0
60,1.44,125381.0,707.91,3.01240947,16.034311,1.483864832,0.729221266,-0.059044158,1
61,2.41,117858.0,677.17,1.92762414,13.51515644,1.483864832,0.729221266,1.015522231,2
62,1.68,256057.0,1707.58,2.284245451,16.12079987,1.483864832,0.729221266,0.164584309,1
63,0.72,144298.0,707.53,3.80797508,17.02740681,1.483864832,0.729221266,-0.392404456,0
64,1.38,372449.0,2575.27,1.947827017,15.75145235,1.483864832,0.729221266,0.285604806,1
65,1.84,361932.0,2164.1,0.177712873,13.16923318,1.483864832,0.729221266,0.491026559,1
66,1.71,243836.0,1389.38,0.603106586,12.82778177,1.483864832,0.729221266,0.862879443,1
67,1.08,134168.0,728.92,3.166737713,16.09070815,1.483864832,0.729221266,-0.974320991,1
68,0.62,148479.0,867.37,4.712023296,17.73027397,1.483864832,0.729221266,-1.468447606,0
69,0.49,261156.0,1779.25,4.899537463,17.4267915,1.483864832,0.729221266,-1.364523333,0
70,1.15,263781.0,1375.64,3.177976745,14.32113213,1.483864832,0.729221266,-1.06407388,0
71,2.03,369117.0,1875.15,1.924714329,13.96182184,1.483864832,0.729221266,0.838738022,1
72,1.34,144506.0,1459.07,2.907836731,13.19137978,1.483864832,0.729221266,-0.253353089,1
73,1.11,173967.0,1172.94,4.494884536,17.32429414,1.483864832,0.729221266,-0.056302881,0
74,1.18,375665.0,2441.56,3.459957849,13.64543967,1.483864832,0.729221266,-0.853982313,0
75,1.03,249094.0,1585.63,0.386505243,13.61730011,1.483864832,0.729221266,-0.644055643,0
76,2.28,251697.0,1093.17,3.162984145,15.69360212,1.483864832,0.729221266,1.176871166,2
77,1.29,148193.0,976.34,3.751892511,17.05238763,1.483864832,0.729221266,-0.473902975,1
78,1.28,132168.0,940.0,3.583578753,16.15017602,1.483864832,0.729221266,-0.569413246,1
79,1.83,159771.0,1846.72,4.373990204,17.32806036,1.483864832,0.729221266,0.799283112,1
80,0.75,151052.0,685.0,3.661195908,16.82064867,1.483864832,0.729221266,-0.747242238,0
81,2.19,268645.0,1787.65,3.220771721,16.21023225,1.483864832,0.729221266,0.616755537,2
82,0.45,137963.0,652.38,2.877318595,12.76812825,1.483864832,0.729221266,-1.481054363,0
83,1.14,258267.0,1453.88,3.67365628,15.98273242,1.483864832,0.729221266,-0.690220959,1
84,1.82,143675.0,793.7,3.683524566,16.97248612,1.483864832,0.729221266,-0.180394581,1
85,1.83,346566.0,2406.82,2.806993227,13.7000708,1.483864832,0.729221266,0.571649091,2
86,1.69,250313.0,1524.16,2.813338129,15.76737681,1.483864832,0.729221266,0.690242667,1
87,1.11,150563.0,1001.05,4.355666958,16.80641518,1.483864832,0.729221266,-0.623911833,0
88,2.23,242550.0,1176.94,2.253829561,13.97124043,1.483864832,0.729221266,1.001034862,2
89,1.94,257924.0,1828.84,4.612913519,16.96872348,1.483864832,0.729221266,1.228753744,2
90,1.45,144038.0,1122.84,0.699238746,13.91760643,1.483864832,0.729221266,-0.913029606,0
91,2.17,360879.0,2248.1,2.265208804,15.17159888,1.483864832,0.729221266,0.519615316,2
92,1.76,240871.0,1878.22,2.323737345,14.15627381,1.483864832,0.729221266,0.190565542,1
93,1.6,241078.0,1794.09,1.277031011,13.12875304,1.483864832,0.729221266,-0.058119007,1
94,1.34,135391.0,786.46,3.069796828,15.90178186,1.483864832,0.729221266,-0.29399676,0
95,0.57,171256.0,794.59,4.823710215,17.23045887,1.483864832,0.729221266,-1.340939986,0
96,1.49,145830.0,865.1,4.304484879,16.93888123,1.483864832,0.729221266,-0.104529061,1
97,1.66,138467.0,1089.2,3.019015723,15.80470996,1.483864832,0.729221266,0.431119886,1
98,0.73,381747.0,2213.07,2.339939094,13.69025254,1.483864832,0.729221266,-1.276590254,0
99,1.41,135902.0,789.58,2.348498844,15.50160857,1.483864832,0.729221266,0.268552411,1
100,1.92,358711.0,2030.82,1.817455786,14.41408726,1.483864832,0.729221266,0.655613936,2
101,3.21,149371.0,661.04,2.999178297,16.20131488,1.483864832,0.729221266,0.295805396,2
102,1.83,150562.0,773.75,3.468714247,16.24795476,1.483864832,0.729221266,0.383162142,2
103,2.0,139129.0,1848.58,3.06402063,16.0441596,1.483864832,0.729221266,0.03711448,1
104,1.02,352107.0,1797.23,0.320521002,11.61632648,1.483864832,0.729221266,-0.468431021,0
105,2.12,353911.0,1809.81,2.56534467,14.09574077,1.483864832,0.729221266,0.83829218,2
106,1.18,144835.0,776.81,3.226345673,15.94063488,1.483864832,0.729221266,-0.408319314,1
107,0.61,373509.0,2202.28,0.594839665,12.16989553,1.483864832,0.729221266,-1.432824437,0
108,0.93,152852.0,586.86,2.72272544,15.7076145,1.483864832,0.729221266,-1.128874337,0
109,1.87,147138.0,1030.28,3.355311735,14.57291254,1.483864832,0.729221266,0.312323772,2
110,1.08,148951.0,655.12,3.811894892,16.73286033,1.483864832,0.729221266,-0.854203112,0
111,1.43,140345.0,908.83,3.308864728,13.84897665,1.483864832,0.729221266,-0.782719812,0
112,1.96,241548.0,1799.7,0.784451512,14.42385367,1.483864832,0.729221266,0.931459699,2
113,0.62,371148.0,1951.13,3.781026704,13.52207241,1.483864832,0.729221266,-1.404907795,0
114,1.95,143221.0,876.4,2.905977898,15.7488339,1.483864832,0.729221266,0.953526588,1
115,2.42,373160.0,2393.86,2.12684347,13.90378097,1.483864832,0.729221266,1.124397444,2
116,1.27,251816.0,1858.22,3.946430115,16.963966,1.483864832,0.729221266,-0.379621814,1
117,1.21,366310.0,1920.41,0.227506639,13.74631782,1.483864832,0.729221266,-0.596574333,1
118,2.1,241962.0,1452.8,3.177552756,15.78939066,1.483864832,0.729221266,1.429876816,2
119,1.5,144517.0,969.99,3.346175532,16.08952971,1.483864832,0.729221266,0.014217534,1
120,1.1,142853.0,890.34,3.566597665,16.22200679,1.483864832,0.729221266,-0.191648341,1
121,1.04,243597.0,860.57,0.482063311,12.84152606,1.483864832,0.729221266,-0.796347522,0
122,2.25,349219.0,2089.01,1.645795339,12.87673721,1.483864832,0.729221266,1.538205545,2
123,0.85,261593.0,1388.34,1.543286136,12.97618019,1.483864832,0.729221266,-1.16377245,0
124,0.72,260500.0,1765.36,3.831662916,17.42408239,1.483864832,0.729221266,-1.218871213,0
125,1.73,140874.0,683.94,3.183991296,14.94279368,1.483864832,0.729221266,0.252049023,1
126,0.44,271290.0,1862.42,4.44087043,17.67060707,1.483864832,0.729221266,-1.263074004,0
127,1.23,268127.0,1874.22,4.93924406,16.91864621,1.483864832,0.729221266,-0.526986369,1
128,1.27,243702.0,1436.28,2.694236176,13.13573175,1.483864832,0.729221266,0.155999427,1
129,1.98,122357.0,677.62,1.069945067,12.69617728,1.483864832,0.729221266,0.438333004,2
130,1.82,135507.0,895.59,2.429449974,16.04508139,1.483864832,0.729221266,0.455936975,1
131,0.57,141468.0,818.03,3.498599609,13.88177699,1.483864832,0.729221266,-1.378680286,0
132,1.46,258082.0,1842.14,2.64453356,15.60548556,1.483864832,0.729221266,0.595809584,2
133,1.86,242642.0,1018.55,2.340955384,13.66505912,1.483864832,0.729221266,0.006846072,1
134,1.32,270870.0,1806.76,3.995996985,16.28730323,1.483864832,0.729221266,0.066267464,1
135,2.53,355380.0,2249.89,1.964829248,15.28631941,1.483864832,0.729221266,1.421694957,2
136,1.4,143527.0,669.71,2.961134665,15.94854237,1.483864832,0.729221266,0.08966881,1
137,0.68,257934.0,1350.68,3.196555096,15.39744721,1.483864832,0.729221266,-1.242738726,0
138,1.2,156770.0,720.25,4.397805689,16.59892111,1.483864832,0.729221266,-0.514315461,1
139,1.53,117834.0,1015.16,2.661006422,14.09751271,1.483864832,0.729221266,-0.228663631,1
140,1.35,136608.0,713.68,2.008983333,15.99956109,1.483864832,0.729221266,-0.08304619,1
141,2.38,131851.0,823.27,2.483421023,14.92297976,1.483864832,0.729221266,1.869485074,2
142,1.74,141570.0,701.76,3.015363646,15.16748046,1.483864832,0.729221266,0.438251367,1
143,0.74,372184.0,1887.92,3.506759891,13.97473597,1.483864832,0.729221266,-1.365821905,0
144,2.18,359000.0,2086.76,2.49832875,15.27840626,1.483864832,0.729221266,1.503743031,2
145,1.08,267983.0,1786.56,3.763788797,16.51752605,1.483864832,0.729221266,-0.917287011,0
146,1.83,136768.0,852.36,3.009676996,15.91236957,1.483864832,0.729221266,1.054202917,2
147,0.92,357252.0,2106.66,2.240078694,15.85146358,1.483864832,0.729221266,-0.588796587,1
148,1.07,379101.0,2503.51,3.303503118,15.45038789,1.483864832,0.729221266,-0.508918935,1
149,1.36,360686.0,2103.44,1.180071973,13.89412606,1.483864832,0.729221266,-0.41611597,1
150,1.12,241572.0,1889.67,1.507741745,13.85837995,1.483864832,0.729221266,-0.035865411,1
151,1.19,134049.0,608.11,3.325892732,15.29168177,1.483864832,0.729221266,-0.402906334,1
152,0.97,253641.0,1306.25,2.717477654,13.23322702,1.483864832,0.729221266,-0.601204601,0
153,0.69,377039.0,1896.78,3.799994383,16.96547972,1.483864832,0.729221266,-0.853138868,0
154,0.65,135248.0,690.43,2.797930158,14.12182705,1.483864832,0.729221266,-0.949556868,0
155,1.32,370867.0,2204.75,1.77712307,13.22762746,1.483864832,0.729221266,-0.150605859,1
156,1.33,259000.0,1432.8,2.742828207,15.79832488,1.483864832,0.729221266,-0.288229188,1
157,0.88,390772.0,2432.84,3.846316628,15.61791399,1.483864832,0.729221266,-0.442047212,0
158,2.0,231893.0,1810.05,2.844603905,14.9135254,1.483864832,0.729221266,1.403054952,2
159,1.82,132600.0,1033.34,2.855999225,15.51487521,1.483864832,0.729221266,1.426341759,2
160,0.68,257496.0,1856.44,3.569893035,13.68197018,1.483864832,0.729221266,-1.32022292,0
161,2.2,353386.0,1746.31,1.753652712,13.75853726,1.483864832,0.729221266,0.609799584,2
162,0.92,135709.0,897.29,2.801817929,15.22458919,1.483864832,0.729221266,-0.367513332,0
163,1.18,166008.0,834.55,4.583899868,17.0684669,1.483864832,0.729221266,-0.274851856,1
164,3.05,127406.0,843.49,2.499130687,15.21428661,1.483864832,0.729221266,2.108607627,2
165,0.47,283686.0,2000.7,4.775398247,16.68108098,1.483864832,0.729221266,-1.322710078,0
166,1.45,379416.0,2252.49,3.083576495,15.98707341,1.483864832,0.729221266,0.663438003,1
167,0.67,358224.0,2558.11,1.629405636,12.42241247,1.483864832,0.729221266,-1.400643537,0
168,1.57,347744.0,2266.35,1.151328824,13.27159037,1.483864832,0.729221266,0.072792189,1
169,1.08,257984.0,1457.47,3.385297041,14.08156529,1.483864832,0.729221266,-0.637070171,0
170,1.75,124357.0,885.83,2.888906398,15.21852485,1.483864832,0.729221266,0.344340593,1
171,3.14,141184.0,919.48,3.063661808,15.38204678,1.483864832,0.729221266,1.722419426,2
172,0.91,359808.0,2125.3,1.029786238,13.78409622,1.483864832,0.729221266,-0.623987678,0
173,2.77,348532.0,2308.48,1.664113638,13.61577939,1.483864832,0.729221266,2.569383478,2
174,1.64,360734.0,1989.76,3.029483876,15.22961382,1.483864832,0.729221266,0.669965058,2
175,1.2,359265.0,2024.48,1.590227776,12.4223919,1.483864832,0.729221266,-0.125514816,1
176,1.95,351459.0,1692.75,2.726165984,15.93628853,1.483864832,0.729221266,0.424397916,2
177,2.44,155137.0,1886.26,4.93924406,16.4886769,1.483864832,0.729221266,1.125864276,2
178,1.14,270393.0,2227.77,4.411844026,16.38059354,1.483864832,0.729221266,-0.395738485,1
179,1.79,254899.0,1144.71,2.126446146,14.93349189,1.483864832,0.729221266,0.459758322,1
180,0.82,147069.0,900.35,3.814706678,15.87035966,1.483864832,0.729221266,-1.13770307,0
181,1.12,266314.0,1698.64,3.762786013,17.51404493,1.483864832,0.729221266,-0.368428224,0
182,1.49,142013.0,843.66,3.846035778,16.5279936,1.483864832,0.729221266,-0.39540094,1
183,0.84,370666.0,2249.53,1.812201235,13.80269441,1.483864832,0.729221266,-0.939969781,0
184,3.31,354458.0,2004.8,2.244843148,15.86998051,1.483864832,0.729221266,1.626145337,2
185,1.3,383447.0,2298.94,3.303848144,15.85311808,1.483864832,0.729221266,-0.169092552,1
186,1.49,156898.0,920.35,3.721883727,16.51589191,1.483864832,0.729221266,0.396386141,1
187,1.76,154469.0,896.84,3.17878814,14.67688326,1.483864832,0.729221266,0.822184538,2
188,2.14,229442.0,1483.01,2.185721558,12.76909229,1.483864832,0.729221266,0.490306488,2
189,0.95,386164.0,1841.09,3.712006928,15.63893283,1.483864832,0.729221266,-0.738239838,1
190,2.08,238891.0,2015.92,2.664222556,15.14705098,1.483864832,0.729221266,0.931649943,2
191,0.85,252640.0,1055.8,1.117243576,13.50908707,1.483864832,0.729221266,-0.925253237,0
192,1.24,368361.0,2179.37,1.850287738,12.5853637,1.483864832,0.729221266,-0.036192845,1
193,1.73,154958.0,639.6,4.809327926,16.96787002,1.483864832,0.729221266,0.269489332,1
194,1.14,161154.0,959.96,4.911495435,17.63037651,1.483864832,0.729221266,-0.745615783,1
195,1.44,256365.0,1096.03,2.989379346,15.84077054,1.483864832,0.729221266,-0.515611954,1
196,1.7,248439.0,1769.82,3.118481446,15.26265814,1.483864832,0.729221266,-0.071665524,1
197,0.71,401119.0,2399.75,3.655069448,16.05499402,1.483864832,0.729221266,-1.044788206,0
198,1.38,137625.0,920.2,3.025681554,15.62830507,1.483864832,0.729221266,-0.082597334,1
199,0.95,370040.0,2248.25,0.315169753,12.06063787,1.483864832,0.729221266,-0.640528384,0
200,0.76,376692.0,2082.58,3.200389516,15.50785751,1.483864832,0.729221266,-0.842026311,0
201,1.67,246695.0,1722.41,2.296867014,14.21770924,1.483864832,0.729221266,0.024018815,1
202,0.71,252781.0,1384.47,0.505103706,13.13192475,1.483864832,0.729221266,-0.977814474,0
203,0.67,164967.0,864.55,4.776194796,16.97238651,1.483864832,0.729221266,-1.325642297,0
204,0.62,141514.0,821.52,2.973616236,13.76651601,1.483864832,0.729221266,-1.186323232,0
205,0.72,129035.0,687.86,1.22131683,12.35932522,1.483864832,0.729221266,-1.088769421,0
206,0.44,377620.0,1724.32,3.593137144,16.74896904,1.483864832,0.729221266,-1.312340973,0
207,1.05,154289.0,857.66,3.845624491,17.13726056,1.483864832,0.729221266,-1.011306898,0
208,1.06,380107.0,2333.01,3.798873109,16.09795823,1.483864832,0.729221266,-0.498505577,0
209,1.25,361954.0,2113.24,0.978462899,13.55422362,1.483864832,0.729221266,-0.174048693,1
210,1.44,248759.0,1596.78,1.375549196,13.97936378,1.483864832,0.729221266,-0.408940906,1
211,0.86,370622.0,1975.24,2.921478872,16.02860126,1.483864832,0.729221266,-0.931762258,0
212,1.7,149489.0,668.31,4.314506491,16.95978852,1.483864832,0.729221266,0.075465634,1
213,1.91,152345.0,746.28,3.133512923,15.54496632,1.483864832,0.729221266,0.368445767,2
214,0.64,363894.0,1920.21,0.75557337,12.28215061,1.483864832,0.729221266,-1.304430926,0
215,1.08,139688.0,665.53,3.108237769,16.38073444,1.483864832,0.729221266,-0.501314976,1
216,1.37,153044.0,893.24,4.394082657,16.15002923,1.483864832,0.729221266,-0.071133033,1
217,1.42,145881.0,586.86,3.232570192,15.84253908,1.483864832,0.729221266,0.035911116,1
218,0.81,388889.0,2192.91,1.976002977,13.60956005,1.483864832,0.729221266,-1.074898435,0
219,4.43,372125.0,2326.99,1.856866093,15.11589792,1.483864832,0.729221266,2.656880831,2
220,2.86,129841.0,1820.99,3.239686921,15.42648883,1.483864832,0.729221266,1.991799836,2
221,1.6,135847.0,745.73,2.948727353,14.98724904,1.483864832,0.729221266,-0.34594916,1
222,0.97,263552.0,1677.04,4.014714795,16.28209543,1.483864832,0.729221266,0.104762412,1
223,1.75,370418.0,2058.53,2.241055034,15.58873503,1.483864832,0.729221266,0.666232997,1
224,0.63,380093.0,2083.4,3.076282332,15.92674787,1.483864832,0.729221266,-1.108495797,0
225,1.23,132775.0,781.05,0.958429709,13.68906148,1.483864832,0.729221266,-0.642623192,1
226,1.0,176505.0,1418.7,4.695081549,17.32493616,1.483864832,0.729221266,-0.842560293,0
227,0.52,154437.0,684.73,3.782736534,16.47887093,1.483864832,0.729221266,-0.97986209,0
228,1.87,365127.0,2546.68,3.165467989,15.37689244,1.483864832,0.729221266,0.680695847,1
229,1.25,137361.0,957.29,0.245439457,12.48364798,1.483864832,0.729221266,-0.901461664,0
230,1.74,357972.0,2247.37,1.92996881,14.99030896,1.483864832,0.729221266,0.393525131,1
231,2.07,239844.0,1850.01,2.331860476,15.5476681,1.483864832,0.729221266,0.564318153,2
232,1.46,359982.0,2256.16,1.679673948,15.10554406,1.483864832,0.729221266,-0.460364319,1
233,1.39,361320.0,1796.38,0.254872483,13.3689049,1.483864832,0.729221266,-0.178339675,1
234,1.91,252815.0,1787.74,2.62394349,15.19695733,1.483864832,0.729221266,0.586592509,2
235,0.62,154496.0,823.28,4.611401898,16.62763032,1.483864832,0.729221266,-1.107345509,0
236,1.23,136831.0,984.43,3.095332306,15.28267492,1.483864832,0.729221266,0.044636884,1
237,0.74,145001.0,660.38,2.611170177,16.11924195,1.483864832,0.729221266,-1.385104262,0
238,1.41,359222.0,1875.44,0.475772981,13.21724288,1.483864832,0.729221266,-0.289769913,0
239,2.1,242997.0,1523.25,1.495923185,13.2326081,1.483864832,0.729221266,1.361718161,2
240,0.84,165950.0,837.28,4.813320786,17.73027397,1.483864832,0.729221266,-0.778487117,0
241,1.24,143258.0,936.72,3.789682817,16.27385634,1.483864832,0.729221266,0.304332819,1
242,1.28,137713.0,824.54,2.029943845,15.44138418,1.483864832,0.729221266,-0.377580734,1
243,0.71,149403.0,646.04,3.847828882,16.34529985,1.483864832,0.729221266,-1.146530457,0
244,0.59,169966.0,790.51,4.350884331,16.45481381,1.483864832,0.729221266,-1.166828699,0
245,1.32,248085.0,1117.71,2.983755497,14.95591402,1.483864832,0.729221266,0.138967076,1
246,0.65,254044.0,1671.98,2.855808721,15.98685272,1.483864832,0.729221266,-1.001661487,0
247,3.9,362694.0,2341.29,3.099875997,15.09652285,1.483864832,0.729221266,1.892821353,2
248,0.35,136693.0,728.61,2.933987902,16.37802425,1.483864832,0.729221266,-1.358816698,0
249,2.63,249539.0,1793.23,2.7372055,16.11229205,1.483864832,0.729221266,1.597008631,2
250,1.2,148232.0,901.66,3.795422439,14.51087182,1.483864832,0.729221266,-0.023331433,0
251,1.21,249131.0,1230.6,0.61286591,12.8419297,1.483864832,0.729221266,-0.638736078,1
252,3.66,146531.0,834.18,4.486181468,15.67323156,1.483864832,0.729221266,1.884080668,2
253,2.17,136712.0,852.71,2.34286119,15.46026526,1.483864832,0.729221266,1.725695484,2
254,1.31,139897.0,871.91,3.147109586,16.1204722,1.483864832,0.729221266,-0.650309742,1
255,0.9,147701.0,808.07,3.628883493,16.83609523,1.483864832,0.729221266,-0.78100481,0
256,2.4,132686.0,941.77,1.962598404,13.7654138,1.483864832,0.729221266,0.917267111,2
257,1.23,261308.0,1820.44,3.554039614,16.20359607,1.483864832,0.729221266,-0.082695892,1
258,0.53,250617.0,1867.97,3.563759949,13.0442684,1.483864832,0.729221266,-1.347317196,0
259,1.71,253241.0,1857.51,3.15510596,15.88744682,1.483864832,0.729221266,0.514019261,2
260,1.63,125268.0,865.21,1.91160555,13.82520809,1.483864832,0.729221266,-0.074477106,1
261,1.71,342830.0,1836.43,2.448771832,13.86099588,1.483864832,0.729221266,0.468764889,2
262,2.31,263223.0,1951.71,3.091996277,15.52789456,1.483864832,0.729221266,0.440015817,2
263,0.98,265994.0,1921.46,4.189973189,17.62021645,1.483864832,0.729221266,-1.039767474,0
264,2.25,366185.0,2443.12,2.936830435,15.35637286,1.483864832,0.729221266,1.587881676,2
265,1.86,249756.0,1871.03,2.252831125,13.73701472,1.483864832,0.729221266,0.541280239,2
266,1.87,360566.0,1893.36,0.244896811,13.13141317,1.483864832,0.729221266,0.338147966,1
267,1.81,258230.0,1387.71,3.813164594,15.968095,1.483864832,0.729221266,0.540724466,2
268,1.39,141289.0,925.83,2.935685819,15.09012088,1.483864832,0.729221266,-0.063930414,1
269,1.21,375945.0,1988.59,2.727800835,14.04878658,1.483864832,0.729221266,-0.003787934,1
270,0.96,268669.0,1917.91,3.65328697,16.30261679,1.483864832,0.729221266,-0.942680095,0
271,1.21,156578.0,818.26,3.707786129,16.74039893,1.483864832,0.729221266,-0.567193237,0
272,1.23,373038.0,2140.86,0.085950728,13.60341359,1.483864832,0.729221266,-0.671873006,1
273,1.98,340661.0,2156.03,2.618761402,13.33823654,1.483864832,0.729221266,0.876623579,2
274,1.65,124935.0,791.73,1.937581062,15.20379024,1.483864832,0.729221266,0.183095536,1
275,0.38,376279.0,2175.54,3.854876023,16.10455835,1.483864832,0.729221266,-1.146855341,0
276,1.65,157019.0,964.21,3.94930326,15.61426522,1.483864832,0.729221266,-0.072192478,1
277,1.14,367644.0,2301.76,1.540838646,13.45751697,1.483864832,0.729221266,-0.687935267,0
278,1.04,369455.0,2533.49,3.172962221,15.2504341,1.483864832,0.729221266,-1.045117066,0
279,3.52,142104.0,1418.33,3.072199434,15.85315356,1.483864832,0.729221266,2.636450628,2
280,0.43,161752.0,1457.14,3.553933094,17.70782715,1.483864832,0.729221266,-1.434525876,0
281,1.45,377326.0,2586.53,3.243740999,15.50635498,1.483864832,0.729221266,-0.028965971,1
282,1.97,124552.0,755.21,2.910146137,15.84897619,1.483864832,0.729221266,0.168646183,1
283,0.79,390797.0,2457.44,3.357027297,16.40289734,1.483864832,0.729221266,-1.142839448,0
284,0.86,390702.0,2298.9,3.861388897,15.72735986,1.483864832,0.729221266,-0.726554417,0
285,1.37,262842.0,1753.66,2.788658835,13.94262338,1.483864832,0.729221266,-0.291943344,1
286,1.61,244190.0,1054.74,1.706114413,14.04293992,1.483864832,0.729221266,-0.026922732,1
