,Total Accumulated Radiation,Total Accumulated Rain,Annual Avg Max Temp,Annual Avg Min Temp,Class
548,419077.34,2064.15,14.95657328,2.88299789,0
549,746081.7,5039.01,12.15662455,0.659758311,0
550,1076901.18,7350.07,11.65794382,0.29421894,0
552,746081.7,5039.01,12.15662455,0.659758311,0
553,1076901.18,7350.07,11.65794382,0.29421894,0
557,401500.63,3003.58,12.7932264,1.555151074,0
562,1448202.96,8956.75,13.66144478,1.91720147,0
565,1491423.95,9273.53,16.21538159,3.591394938,0
566,580373.55,2899.39,15.92845371,3.310964275,0
572,1105412.81,5665.98,13.5460645,1.439452116,0
577,746081.7,5039.01,12.15662455,0.659758311,0
579,1076901.18,7350.07,11.65794382,0.29421894,0
581,419077.34,2064.15,14.95657328,2.88299789,0
582,486945.56,2462.21,13.38907371,1.420974834,0
585,1491423.95,9273.53,16.21538159,3.591394938,0
586,580373.55,2899.39,15.92845371,3.310964275,0
590,1083330.58,5420.95,15.80458819,3.016331711,0
595,448238.73,1942.04,16.53869278,2.478549891,0
601,720619.2,4209.58,12.27685794,0.249995175,0
602,419077.34,2064.15,14.95657328,2.88299789,0
603,486945.56,2462.21,13.38907371,1.420974834,0
611,1491423.95,9273.53,16.21538159,3.591394938,0
612,580373.55,2899.39,15.92845371,3.310964275,0
615,1105412.81,5665.98,13.5460645,1.439452116,0
621,1105412.81,5665.98,13.5460645,1.439452116,0
623,1491423.95,9273.53,16.21538159,3.591394938,0
624,580373.55,2899.39,15.92845371,3.310964275,0
632,487735.95,2549.88,16.17815293,2.551234811,0
633,443157.71,2209.6,15.52055799,2.96085018,0
636,1105412.81,5665.98,13.5460645,1.439452116,0
640,1491423.95,9273.53,16.21538159,3.591394938,0
641,487735.95,2549.88,16.17815293,2.551234811,0
642,580373.55,2899.39,15.92845371,3.310964275,0
646,419077.34,2064.15,14.95657328,2.88299789,0
647,486945.56,2462.21,13.38907371,1.420974834,0
649,1056650.65,6160.62,12.45681439,1.345687315,0
653,1491423.95,9273.53,16.21538159,3.591394938,0
654,487735.95,2549.88,16.17815293,2.551234811,0
655,580373.55,2899.39,15.92845371,3.310964275,0
660,771361.25,4767.2,15.60503631,2.880187558,0
661,1105412.81,5665.98,13.5460645,1.439452116,0
662,419077.34,2064.15,14.95657328,2.88299789,0
664,486945.56,2462.21,13.38907371,1.420974834,0
671,1083330.58,5471.07,16.01764064,3.226346716,0
674,1026752.66,7223.81,16.40337541,3.943957246,0
676,1448202.96,8956.75,13.66144478,1.91720147,0
682,500521.2,2702.11,14.19299598,0.568419365,0
683,720619.2,4209.58,12.27685794,0.249995175,0
684,415687.5,2699.04,12.77145179,0.622666854,0
688,746081.7,5039.01,12.15662455,0.659758311,0
691,1076901.18,7350.07,11.65794382,0.29421894,0
692,401500.63,3003.58,12.7932264,1.555151074,0
694,443157.71,2209.6,15.52055799,2.96085018,0
696,1105412.81,5665.98,13.5460645,1.439452116,0
699,1105412.81,5665.98,13.5460645,1.439452116,0
701,487735.95,2549.88,16.17815293,2.551234811,0
709,1083330.58,5420.95,15.80458819,3.016331711,0
711,1448202.96,8956.75,13.66144478,1.91720147,0
715,1491423.95,9273.53,16.21538159,3.591394938,0
716,487735.95,2549.88,16.17815293,2.551234811,0
717,580373.55,2899.39,15.92845371,3.310964275,0
722,1491423.95,9273.53,16.21538159,3.591394938,0
723,487735.95,2549.88,16.17815293,2.551234811,0
724,580373.55,2899.39,15.92845371,3.310964275,0
731,720619.2,4209.58,12.27685794,0.249995175,0
737,500521.2,2702.11,14.19299598,0.568419365,0
738,415687.5,2699.04,12.77145179,0.622666854,0
741,746081.7,5039.01,12.15662455,0.659758311,0
742,1076901.18,7350.07,11.65794382,0.29421894,0
750,1202348.77,6272.54,15.80458819,3.016331711,0
752,1026752.66,7223.81,16.40337541,3.943957246,0
758,1105412.81,5665.98,13.5460645,1.439452116,0
759,419077.34,2064.15,14.95657328,2.88299789,0
761,419077.34,2064.15,14.95657328,2.88299789,0
762,486945.56,2462.21,13.38907371,1.420974834,0
764,771361.25,4767.2,15.60503631,2.880187558,0
0,991099.6228501797,4525.54685805961,15.13005599308774,2.180892827305033,0
1,927525.8376732506,3772.857152798898,15.555256768662414,2.8626859897606622,0
2,741052.7417536767,5193.0853096675255,15.447177694386326,2.3567484525975444,0
3,956629.1934729009,3853.750507025028,15.557158836557823,2.8834813398251242,0
4,844514.9766886767,4883.199096511938,14.989271563351263,1.908314703697698,0
5,852354.6655067132,3747.367810299773,15.50457558033279,2.0195354778277053,0
6,742807.603197808,5795.759428647803,14.742180882006881,1.9943454947517596,0
7,907101.8296061421,4039.3893862653013,14.485672433387649,2.4950601228258185,0
8,786057.3983391476,5496.055393919921,15.295652941066148,2.098595027362616,0
9,768483.7763266114,4052.971434410072,14.258353112662379,2.0635354300758,0
10,723465.1061476169,5158.724469450771,15.093105909416048,2.118084148695304,0
11,1005881.2210114105,5132.496733168014,14.318243310347022,2.8419666618292463,0
12,685895.6573932576,4088.267001757967,14.218561471108837,2.8969080805627705,0
13,677097.4800016562,5242.511723011941,14.430811332687787,1.9016495699332887,0
14,817032.0133275781,4934.152662077413,15.384510199659609,2.5778537744866505,0
15,1001017.7029701065,5073.924382070687,14.65274733683201,2.4986832235791105,0
16,952395.6040261168,4255.789015240458,14.66521986613795,2.6133290053942844,0
17,918989.4428442251,3677.9023981024816,15.26991011803085,2.282126678799355,0
18,912081.8923924097,5511.923466456412,15.471531307683577,2.396869106992168,0
19,818073.7983682149,4541.579729638401,15.33294223106467,2.8085339550376354,0
20,925477.9824956416,5331.983266013411,15.503509131356441,2.817194290586628,0
21,937986.9940752189,4247.013665796961,14.666232904755613,1.815409289777143,0
22,950350.8183444673,4846.407439862516,14.195582557017575,1.9035929668378433,0
23,882000.5689454033,4012.032161682927,14.956426921947877,2.5175177074949153,0
24,865990.6342919926,5243.694912758422,14.760766953939381,2.872197945991126,0
25,919884.2493506852,5219.251740303155,14.53440397513151,2.0913769355937077,0
26,784688.5674830597,4877.5147995241905,14.839837091847167,2.000839275024063,0
27,703045.1641825148,5889.201172515259,14.366946345669417,2.9340040995488064,0
28,782470.4048413897,4754.436513133751,14.497974143621747,2.2391308029825545,0
29,812160.8244937828,5880.417053556683,14.109899318867637,2.8519185161423883,0
30,859190.5480335642,4474.214109611372,14.114354728210426,2.543766162780195,0
31,939543.2073167878,4954.238696504636,15.44192005320485,1.8673777713689235,0
32,699960.7953385551,4942.644692424393,14.26621036911126,2.8129635189970466,0
33,885393.7008483842,5947.982465187344,14.411599157548011,2.7049646766709623,0
34,715349.5693493305,5799.984904483805,15.294850587543376,2.7792881682677546,0
35,760596.5408577744,5954.7758945181085,14.27855146009598,2.4277183365001256,0
36,716109.400370195,5903.884016228598,14.712970243469506,2.824836974192121,0
37,717888.8234147913,5310.939001973268,15.100781822875046,2.2045620904624137,0
38,727839.0595614654,3844.8132278006237,14.229225120495437,2.6588640956867873,0
39,762247.6235885738,5077.627577437737,15.120625253538917,1.8079421630718846,0
40,919142.3995691377,5863.549788473625,14.573201580038559,2.4272651066681723,0
41,889750.033704883,4035.6306379524603,14.203783477767029,2.2269198856720407,0
42,665333.4373232746,4297.870115280501,14.976122587373956,2.2495921591723786,0
43,938655.2555293308,5667.0100800457785,15.273754547768995,2.1632520454213306,0
44,726113.63533869,4680.370915955984,14.438413101302146,2.120601239882563,0
45,871129.9468137217,5656.814850498511,15.548272548256257,2.771443141706,0
46,825642.4925640267,4083.910515355491,14.235404702036266,1.851078662125414,0
47,704535.0358409534,4729.950139973251,15.254041845347206,2.53035807078389,0
48,726454.2181784849,4460.203331774863,14.12206305882654,2.645974327723777,0
49,742832.9975446593,5957.0766115947445,15.54198803038409,1.8751770941293757,0
50,921839.9651340386,5363.905826636241,14.974317587020204,2.3321736826244455,0
51,697363.1270905219,5576.868829539408,14.38769755241887,1.827436921719297,0
52,705935.9748986602,5225.701161440567,14.41620304575763,1.9814152537545262,0
53,887186.3534103979,4962.392512627122,15.611479533235553,1.9776750791996638,0
54,794502.2236641129,5347.152552901703,14.454238471976149,2.3319355903140258,0
55,832699.088841549,4296.017951673779,14.585519547265813,2.1965623071646267,0
56,866471.6053305503,5278.037247592542,14.649294310020128,2.052717012473094,0
57,748407.6426441099,5598.833554488516,14.279550052417576,2.571600054242023,0
58,872221.5030204267,5208.49834042172,14.923106258094553,2.5479884228873924,0
59,684388.5484903896,4121.403666815625,14.390323570337298,2.1571176148348394,0
60,950662.2310998451,5251.896658805635,14.93229002278678,2.0507901419574694,0
61,661542.3173652744,5996.654697372063,14.626692714674267,1.9455691249034883,0
62,812640.5081154674,5579.3094101077295,14.937786506026276,2.3151867019724,0
63,885980.7036816907,4445.057813855923,15.409736481666947,2.611762048374173,0
64,970091.291276895,4087.087743600974,14.72273101772198,2.6110092703722922,0
65,847103.1690437124,4125.551204123836,15.269242346347387,2.1874767649168723,0
66,870630.0165089612,3804.372729415108,15.167859802580386,2.85659362446046,0
67,843852.463413049,3608.357665871028,15.347341676409613,2.8560118936662118,0
68,980099.3918688332,4566.551520874709,14.551274294157695,1.8611181168757753,0
69,660803.1921200303,6020.067752072475,15.612224940242513,2.456101762791598,0
70,786810.867595135,4321.81309066847,15.453709491016461,2.8621409643216733,0
71,950768.1352845626,3598.9878969990295,14.249438842107711,1.8125539568429576,0
72,746663.9449991931,5820.428823402382,15.064980133785506,2.62879838957877,0
73,890625.006492302,5304.534561773408,15.451323776071133,2.256979352381123,0
74,746680.644141868,3607.7155189224704,15.224822030969099,2.8050954232531646,0
75,862891.7728251222,3855.5256870612047,15.333905165150659,2.7984507736146877,0
76,657111.712027371,3669.691149291377,15.318788987859357,2.2094087981293513,0
77,894178.719061038,4880.866092874793,14.309414130367713,1.9914522549927176,0
78,862106.0916184731,5590.173275618468,15.538951421827754,2.067282909963092,0
79,750866.4770231057,4420.2778996331335,14.52712902646345,2.117316012279324,0
80,758461.3789510878,3611.430025796891,14.775486403685242,2.789137267300315,0
81,921580.2161975345,4633.894968071678,15.117055331704732,1.9630288076149303,0
82,720516.5385787543,4873.056927393351,14.917908479030077,2.9272104069879425,0
83,990388.4994633035,5522.824376424737,15.522643348340212,1.9983659251061652,0
84,699771.6371583323,4233.727147543067,14.3342969732016,2.486298799636467,0
85,848280.8776633667,4217.979205202066,15.196938238805284,2.792202066112014,0
86,870140.9371125174,3913.077494389495,15.057860241710115,1.97086920677967,0
87,744714.5296177355,5708.827399384768,14.559862921072137,2.194782081226028,0
88,669866.8769328746,4676.37024945898,14.649253151506041,2.246626302324465,0
89,841107.031481865,4815.17699837954,15.089072071634318,2.5082322494454106,0
90,907463.9695156539,5021.979915695586,14.747612017322234,1.9123006206541482,0
91,822550.796541818,4406.282497481308,15.051569384710398,2.331926882064671,0
92,914649.0199231987,4060.3786333484522,15.061286823111775,2.7437373293953637,0
93,863954.278233029,3761.7434549446084,14.483152598892149,2.599373848754885,0
94,1011698.5896744388,5615.225748037626,15.40049220188547,2.1499874849556626,0
95,767851.5695523159,6026.112786481031,14.508849443637214,2.397149378945467,0
96,698568.0478565147,5932.08950227893,14.990530181411886,2.3332774958233857,0
97,789474.7495542946,5619.286973326856,15.562168457959887,2.0821339996419597,0
98,657732.7308056843,5700.7316294537495,15.20047253714342,2.0900139752995726,0
99,723453.9900543218,4574.384390397954,15.048907542606642,2.336068522509934,0
100,665789.8173848734,6002.008761847939,15.510173220922342,2.760520529441049,0
101,911735.6912660849,4104.055947914945,14.940054232676994,2.6477344934568463,0
102,913235.2290481051,4015.983437974438,14.268224135920288,2.6089626791740903,0
103,959204.16742393,4266.95652165267,14.850914881681485,2.440142199061298,0
104,833148.8711664036,3981.234709805608,14.582872334156752,2.5608925693964277,0
105,784293.3419247314,4930.978343174354,15.626929447508024,1.8604942992666562,0
106,741583.5928880085,4484.738135690998,14.462337100154967,1.9220150207228937,0
107,686822.2642881407,4939.257921943008,15.340871690740713,2.1218736642974516,0
108,654389.5960947067,5967.647154429417,14.8755558574018,2.3534491455348303,0
109,735941.1428847488,5142.268296146461,15.301462395408166,2.64683285037959,0
110,844150.6669178384,5273.0976894410915,15.344923886226463,2.7433114525247015,0
111,814121.5564431896,5280.744137781269,14.494027762317458,2.328575488236202,0
112,653794.2201738987,5643.213689430678,14.901644930089134,2.1214106819212497,0
113,756964.2332513758,6034.55623893419,14.442351406280803,2.2336412922299167,0
114,944645.8949790532,3810.2148275145832,14.407685988599438,2.520451482299613,0
115,964645.1680393207,5691.610557021598,14.930005478433165,2.428691451582103,0
116,959110.928486882,5696.421430875349,14.63964203072863,1.8987459125210724,0
117,742829.2777522033,5639.729985986427,14.496580934294064,2.6641225378839586,0
118,734607.5465267429,3963.4244769867073,14.820208037573497,1.8980844299911213,0
119,911643.4726208022,4168.012894363964,14.178481160648705,2.059045610439827,0
120,686873.7980118286,5294.017159718136,15.045624600122004,2.824526731127315,0
121,799177.8479578872,5272.171452471931,14.818774160170449,2.5328500584335076,0
122,659304.9069812978,3674.171078740047,14.264110004571899,2.645865851131852,0
123,913523.4333215134,4980.248526076146,14.699128974644884,2.853179782235091,0
124,883096.2180455036,5267.077347028955,14.644672095325461,2.7625129136846542,0
125,807755.4399026049,4286.537732385378,15.27566971309399,2.254100529158792,0
126,765150.5305083091,5440.728364445161,15.504191097413388,2.8192130049024895,0
127,950703.3702827552,4003.051753267483,15.292865392013564,2.669650632964535,0
128,673945.3521254619,3761.3897468241066,14.71560228100148,2.52531680158987,0
129,671678.3626813103,5714.570663175731,15.573509224188156,1.999330031946924,0
130,732803.6278698808,4302.807465473614,14.418361300863562,2.657951684444468,0
131,799645.6805863297,5251.246586405108,15.570023859516988,2.9285386706484777,0
132,880650.8864777584,4914.898597134481,14.22470341779379,2.2471585128562235,0
133,960262.6336305223,4366.281008710979,15.169756186072396,2.2058798585394603,0
134,846915.7954927646,5785.512280693582,15.473809767034492,1.8913595984043685,0
135,791161.6517962298,4154.593509796645,14.711260206270795,2.72934565216479,0
136,736726.9860243868,6041.302655824284,14.565737335623567,2.6293480295471103,0
137,926057.1303364857,5055.3718710929115,14.967714265118094,2.551209806311218,0
138,904399.5135203452,4160.52334640444,14.553895563697651,2.797141289797384,0
139,846650.3787369757,4908.483441618297,14.447024086978468,2.550492001441616,0
140,817664.1814542469,5192.848982456719,14.748165366771847,2.031508393090238,0
141,774164.1202173405,3738.380287923525,14.413201878213044,1.8149191891664473,0
142,982864.3722816815,4486.647216070039,14.207120587631291,2.133125422600515,0
143,678168.347487855,4017.7036154176294,15.350003117579032,1.8976152107396025,0
144,730978.832214663,4195.315097114041,14.142054891634382,2.1857807500647106,0
145,963933.6859541892,5561.898959982632,14.84800328823138,2.3759359995452387,0
146,783697.9624444766,4490.6601008892385,15.149312087333646,1.9416880664546599,0
147,999309.4225549377,4264.847391353364,14.958304495055314,1.8042487767554212,0
148,875196.2688004016,5845.710988375487,15.278130598975787,2.1217519449230666,0
149,957542.9673347577,5621.390373955031,15.177470344521463,2.881821900107989,0
150,793531.5727167958,4967.719420694941,14.322777462004822,2.206114427129407,0
151,874603.7765316351,3762.4094476202085,14.762371363602105,2.8444864279964395,0
152,983947.8412628272,4414.908465531615,14.82800531889042,2.229179423832579,0
153,758540.4702482356,5661.117533674282,15.074330585231769,2.283807714320416,0
154,720448.6819008284,5518.887774428512,14.92157337181838,2.5812180429075466,0
155,940230.9847732678,6005.921931422778,14.291229538303183,2.9386514531327386,0
156,874776.979296434,5850.7374976814335,14.368124596251644,2.037310808773844,0
157,794612.7192684822,4573.328602674862,14.620835282198083,1.8431436110098363,0
158,916228.3780365912,4369.347524807305,15.084102736244573,2.8463376713204225,0
159,686080.4689527636,6018.602298805454,14.602059805080316,2.0764695474476866,0
160,831443.1162241786,5139.895960928828,14.638872301240648,2.7372584903834203,0
161,899423.4091919889,5719.873493505015,15.213354953312221,2.2396468748154668,0
162,920493.6401241894,3681.7575665833338,14.311692404872119,2.7820811847979074,0
163,1012213.0573048715,3668.3272919910646,15.540480375140703,1.8397503564620024,0
164,686113.1567920553,5807.865301773853,14.970694850605515,2.711613049839354,0
165,804273.0546645618,5372.243947531781,14.569749294096887,2.311906631468588,0
166,939198.3283019254,5353.959620240125,14.687212547874957,2.5843928317804084,0
167,838564.9721115816,3618.4490648621154,14.83159772549344,2.315602551122491,0
168,860235.6496517444,3947.816479588024,14.619415056823925,2.0655687063503003,0
169,813318.352150202,5051.4901960286315,14.5941232118394,2.416330713146555,0
170,946098.9755249999,5811.621127212269,15.222947572957649,2.2290898940484394,0
171,917725.7722851227,5315.145732531992,15.298321319550954,2.1887386380704137,0
172,752452.9630657001,3636.5974799165033,15.249412235083792,2.2330575032898374,0
173,883366.0943204709,5685.966194671197,15.082079162970734,2.8032262255053535,0
174,820018.5001259269,5239.550192057164,15.266329594356177,2.277458888505788,0
175,659650.664073874,3898.4017191819603,14.130068328472628,2.13034599049009,0
176,700667.290297041,5839.5436438830775,15.020237685715685,2.372296707990821,0
177,795324.4164443812,4731.298001861524,14.117666177611918,1.9373172569203976,0
178,731183.9640836588,5180.571373787646,15.07286048271811,1.988232499957034,0
179,654385.6564920637,3605.5279370204807,15.493883258776926,2.2788266172927663,0
180,674437.7238454238,4557.319781243025,14.311189909051844,2.135999167343408,0
181,863494.9672339374,4609.9477483800065,14.905743048037753,2.925270764322219,0
182,772601.0949262528,4226.636625954987,15.049272259910637,2.440025549436138,0
183,879879.9456270512,3717.0736999972924,15.540124282898812,2.852290246811842,0
184,653066.9328917159,5221.504567787186,15.482439920596157,2.743852300246428,0
185,911860.1014234445,4790.580004200656,15.21923685968509,2.4187381608695224,0
186,840554.0485851291,5745.744830231351,15.524165090984885,2.755129214777957,0
187,769513.8835961104,3670.5948862303026,14.901859737069412,2.038039596635627,0
188,735139.6065912261,5712.146451520208,14.452753688380993,2.1584512193933896,0
189,928729.6475491035,5723.647893409527,14.72257446318984,2.7870358982057226,0
190,831525.4608066621,3666.5922012798615,14.419851963539998,2.26524148447943,0
191,841344.5280499446,5070.277923676181,14.667054119094901,2.9046071637344935,0
192,920045.1036535979,5874.227838682285,14.794700810763723,2.6824766396389723,0
193,721828.156218808,3964.929167919865,14.824839067111617,2.8819886602626568,0
194,963087.1795661305,5964.733380657,15.501763221828716,2.5809203916116266,0
195,707645.2535637727,4023.1338228098757,14.82400082626612,1.8522034762551152,0
196,1002285.8437698906,4731.131022177838,14.923584640951415,2.88810389135301,0
197,791905.5123884116,5302.352132298995,15.457971262865424,2.405748302937652,0
198,726504.9251130745,5394.641338662788,14.177976697337998,2.7756647468248135,0
199,880860.4044031642,4128.88426234492,15.545671066283813,2.8425688689633173,0
200,734838.3713791801,3775.9713540799244,15.080304255117941,2.213483433462042,0
201,878221.857798209,3942.4124960308077,14.48344103567532,2.544054684638648,0
202,1013825.7302442931,5164.318369859673,14.32843819637869,2.8909223553606784,0
203,882005.7992315328,3743.8264158280995,14.575358461522882,2.5636894302437208,0
204,820216.0716230205,4718.965650962462,15.126967348505932,1.9120884583569786,0
205,959848.461539497,5404.007579363068,14.17785615665492,2.84024899405756,0
206,923517.0832629894,3600.51719295704,15.071525078463386,2.7386545476032795,0
207,1014419.5968928721,5304.840437075181,14.178278511835119,2.4090633627301288,0
