,Total Accumulated Radiation,Total Accumulated Rain,Annual Avg Max Temp,Annual Avg Min Temp,Class
548,419077.34,2064.15,14.95657328,2.88299789,0
549,746081.7,5039.01,12.15662455,0.659758311,0
550,1076901.18,7350.07,11.65794382,0.29421894,0
552,746081.7,5039.01,12.15662455,0.659758311,0
553,1076901.18,7350.07,11.65794382,0.29421894,0
557,401500.63,3003.58,12.7932264,1.555151074,0
562,1448202.96,8956.75,13.66144478,1.91720147,0
565,1491423.95,9273.53,16.21538159,3.591394938,0
566,580373.55,2899.39,15.92845371,3.310964275,0
572,1105412.81,5665.98,13.5460645,1.439452116,0
577,746081.7,5039.01,12.15662455,0.659758311,0
579,1076901.18,7350.07,11.65794382,0.29421894,0
581,419077.34,2064.15,14.95657328,2.88299789,0
582,486945.56,2462.21,13.38907371,1.420974834,0
585,1491423.95,9273.53,16.21538159,3.591394938,0
586,580373.55,2899.39,15.92845371,3.310964275,0
590,1083330.58,5420.95,15.80458819,3.016331711,0
595,448238.73,1942.04,16.53869278,2.478549891,0
601,720619.2,4209.58,12.27685794,0.249995175,0
602,419077.34,2064.15,14.95657328,2.88299789,0
603,486945.56,2462.21,13.38907371,1.420974834,0
611,1491423.95,9273.53,16.21538159,3.591394938,0
612,580373.55,2899.39,15.92845371,3.310964275,0
615,1105412.81,5665.98,13.5460645,1.439452116,0
621,1105412.81,5665.98,13.5460645,1.439452116,0
623,1491423.95,9273.53,16.21538159,3.591394938,0
624,580373.55,2899.39,15.92845371,3.310964275,0
632,487735.95,2549.88,16.17815293,2.551234811,0
633,443157.71,2209.6,15.52055799,2.96085018,0
636,1105412.81,5665.98,13.5460645,1.439452116,0
640,1491423.95,9273.53,16.21538159,3.591394938,0
641,487735.95,2549.88,16.17815293,2.551234811,0
642,580373.55,2899.39,15.92845371,3.310964275,0
646,419077.34,2064.15,14.95657328,2.88299789,0
647,486945.56,2462.21,13.38907371,1.420974834,0
649,1056650.65,6160.62,12.45681439,1.345687315,0
653,1491423.95,9273.53,16.21538159,3.591394938,0
654,487735.95,2549.88,16.17815293,2.551234811,0
655,580373.55,2899.39,15.92845371,3.310964275,0
660,771361.25,4767.2,15.60503631,2.880187558,0
661,1105412.81,5665.98,13.5460645,1.439452116,0
662,419077.34,2064.15,14.95657328,2.88299789,0
664,486945.56,2462.21,13.38907371,1.420974834,0
671,1083330.58,5471.07,16.01764064,3.226346716,0
674,1026752.66,7223.81,16.40337541,3.943957246,0
676,1448202.96,8956.75,13.66144478,1.91720147,0
682,500521.2,2702.11,14.19299598,0.568419365,0
683,720619.2,4209.58,12.27685794,0.249995175,0
684,415687.5,2699.04,12.77145179,0.622666854,0
688,746081.7,5039.01,12.15662455,0.659758311,0
691,1076901.18,7350.07,11.65794382,0.29421894,0
692,401500.63,3003.58,12.7932264,1.555151074,0
694,443157.71,2209.6,15.52055799,2.96085018,0
696,1105412.81,5665.98,13.5460645,1.439452116,0
699,1105412.81,5665.98,13.5460645,1.439452116,0
701,487735.95,2549.88,16.17815293,2.551234811,0
709,1083330.58,5420.95,15.80458819,3.016331711,0
711,1448202.96,8956.75,13.66144478,1.91720147,0
715,1491423.95,9273.53,16.21538159,3.591394938,0
716,487735.95,2549.88,16.17815293,2.551234811,0
717,580373.55,2899.39,15.92845371,3.310964275,0
722,1491423.95,9273.53,16.21538159,3.591394938,0
723,487735.95,2549.88,16.17815293,2.551234811,0
724,580373.55,2899.39,15.92845371,3.310964275,0
731,720619.2,4209.58,12.27685794,0.249995175,0
737,500521.2,2702.11,14.19299598,0.568419365,0
738,415687.5,2699.04,12.77145179,0.622666854,0
741,746081.7,5039.01,12.15662455,0.659758311,0
742,1076901.18,7350.07,11.65794382,0.29421894,0
750,1202348.77,6272.54,15.80458819,3.016331711,0
752,1026752.66,7223.81,16.40337541,3.943957246,0
758,1105412.81,5665.98,13.5460645,1.439452116,0
759,419077.34,2064.15,14.95657328,2.88299789,0
761,419077.34,2064.15,14.95657328,2.88299789,0
762,486945.56,2462.21,13.38907371,1.420974834,0
764,771361.25,4767.2,15.60503631,2.880187558,0
0,887385.6718789013,4315.842813372264,15.557957769289755,2.9271831147485003,0
1,841811.300011317,5879.952752640866,14.113940046493854,2.5468426386773393,0
2,1015401.0274781446,5632.003080385765,14.043662212860001,2.752831282781298,0
3,919737.5699151366,5430.245607440958,14.20566436411583,2.4734022271544114,0
4,591993.9641757422,3159.469544996393,15.887622998224698,2.9727925889519264,0
5,948078.6130782788,5316.71652155862,14.417427988166905,3.168201198457777,0
6,711976.8304146469,4467.657438305383,15.893680085158017,2.891586960946219,0
7,763204.830000355,4225.879730295329,15.915045863010288,2.990587712946042,0
8,1018690.9927353922,4103.376917806095,15.591384515297642,2.8739133022620016,0
9,615962.3559390906,5738.363775187304,13.888011725480702,2.1691049596003564,0
10,674826.9556174139,4213.626569124396,14.883099615731537,2.3897395295443005,0
11,908744.0546941115,3279.375338624411,14.886609596793566,2.7739394375904802,0
12,1014250.5030310254,3731.133289767273,15.041503703179757,2.171506302799922,0
13,834151.2114131679,6144.689965580534,14.372003638939232,2.5770572538011907,0
14,1078962.255903486,3498.8637194006537,15.526874066078154,1.8194675491299128,0
15,615556.4602694861,3230.4488178510082,15.35334219454348,2.52622334331355,0
16,1078200.1804376883,5210.75159576192,13.852805373508327,1.7900945773615966,0
17,785970.9941167119,5977.5594983466635,14.74674030370179,2.428697800311803,0
18,711632.4717965582,5868.155388768426,15.051758509810336,2.279310304642841,0
19,688458.8028723857,4110.730991525437,14.36985957762715,2.8339485575338386,0
20,1028943.2169214715,6322.352186832209,14.063563556354183,1.8941113085024939,0
21,913500.2610120792,5431.234012575211,15.895516779290013,1.653580372562074,0
22,846177.7496296228,4631.952398020116,14.650135963454943,2.4805916268644683,0
23,769987.475491019,5725.1486116963515,15.108282632500654,2.5883744971116895,0
24,778008.5880067274,4370.0458153972595,14.242169791718117,1.723560114143573,0
25,600242.3354219419,6213.435941709071,14.00811577356021,2.019517649330967,0
26,859843.7409089955,4281.441306350913,13.996731881528563,2.087184602469895,0
27,685484.273906226,4669.215898513012,15.91997616334127,1.8762346613632,0
28,817516.4685437802,5455.467972875795,15.87370687262778,1.8713394568973873,0
29,891453.3738884279,4164.471411673021,14.580126685570331,2.864169736515735,0
30,725768.1519010788,3954.5583040171823,15.159145981257556,2.6073307819283578,0
31,940875.7504165985,6072.971572672381,15.86639475418916,1.6290574629980594,0
32,857737.1377254991,6307.681217163766,15.057954145250985,2.7889104337830233,0
33,856336.0101091666,4607.314002383957,15.19015284375756,2.2773048202861186,0
34,990253.0479383995,6505.670490152841,15.501331495458025,2.897462476766148,0
35,965222.019598652,6521.197729904421,14.647799143697581,2.625300569420811,0
36,673729.4983117424,6288.841249640514,15.401428191575429,2.95317021235388,0
37,671406.4341272057,3737.04492617083,14.434453833221085,2.02316732101094,0
38,1090440.8524870067,4539.306532784587,14.610938532015677,3.12478172758967,0
39,885553.2388801542,4642.664645074466,14.954628907221547,2.611519104506696,0
40,915272.3086569031,5112.345416686351,15.765943351598407,2.455712799915899,0
41,683521.4426196517,3210.7852396865405,15.524260980814589,3.027098887592479,0
42,790257.002838584,5129.071135282033,15.113745635601392,1.8629444142271836,0
43,702584.3936997392,5549.188888094348,14.289804559941645,2.1208182424565187,0
44,976896.5298498797,5707.521762584904,15.34296538557296,1.6057386330368966,0
45,912448.5135688656,4671.0602003628455,13.884942806823904,3.067307190270914,0
46,673027.3938466278,4278.234248375379,14.09660132705909,2.874429053833953,0
47,854919.6986740937,4379.40310401603,14.821235561138243,1.9470113184555793,0
48,587647.5436897537,5176.178746895563,15.164424989305484,2.628833857172629,0
49,764551.0187230045,4803.957079965538,15.528138255750848,3.0437810439234516,0
50,930975.884895494,6480.897580619257,13.975443585407467,2.2754836791754838,0
51,1062889.978354117,6242.90653347594,15.877095718416824,2.5708132894626274,0
52,725635.7157601734,5557.560812045067,14.899063937706076,2.701312056923012,0
53,722921.0705781903,4938.631256363933,14.313318962968737,2.0167253871758986,0
54,1009145.3101152234,6418.886589374206,15.92395529380616,2.660955404789922,0
55,706116.4654367446,4763.774812770031,14.9021364112182,2.9327029344612168,0
56,770344.725030436,5618.7452175986555,13.847474923491472,1.6983438242906437,0
57,942401.2372980842,4738.172477433741,15.762284480573364,1.9237580480897702,0
58,883359.6257539222,6509.001844611885,14.174842941334985,2.7326766677756456,0
59,759411.8626772799,3975.218386102812,15.75642078331078,1.6329153010696251,0
60,799699.3190311509,6290.7072721365785,15.59063076272083,2.4862343228326274,0
61,920972.7052897904,3864.453177832805,14.309362672877917,2.1818225554321526,0
62,774352.2445142,5778.778662684605,14.667067917190728,3.1172695061703686,0
63,1012620.2158569852,6096.2819489524245,15.608293405532073,2.6370850627728837,0
64,1049100.4374339655,5231.805288868417,14.691687243109989,3.1792851825128174,0
65,709987.1674695745,4678.349818674469,15.061214043330706,2.3228121222163987,0
66,807546.2038344006,4753.696304279063,15.480021030436546,3.1793342073972877,0
67,778984.793297458,6229.040056493875,14.00064833200379,1.7282348473487226,0
68,1022609.0708538846,4439.577207945687,15.612383503819386,2.3384253328697824,0
69,939307.7717310982,3928.4383540124322,15.525204674757456,2.6653234546498217,0
70,1086138.9984710487,4159.657374481266,14.651420747461117,2.514359066726098,0
71,610924.7348613812,6034.83862676784,13.819059781522371,2.2893419899933805,0
72,822743.8579544662,6529.2941564361,13.926392630908843,1.823275485898175,0
73,1079758.2317849088,4733.5957274629,14.037666592545165,2.635139535516987,0
74,963724.1921757578,5443.169210119566,14.756981334734615,2.8915405498026034,0
75,757171.2385283096,5670.267257536005,15.294441750026635,2.1826302526897225,0
76,791312.0560555127,6097.350830642822,14.04167867740105,1.7435464532335758,0
77,905408.3898160707,5168.939453784006,15.673600500245428,1.9782722234660435,0
78,683666.8967582433,4332.401746506843,14.503872184066235,2.2750302165176843,0
79,825972.0524603382,5765.840498421676,14.706722776193889,1.7745048988888665,0
80,1052145.7406692144,3922.3941260568995,15.253247458002797,2.8960861802438416,0
81,976129.7657409026,5605.4006555035385,13.891808686311766,1.6093326776565886,0
82,820776.6587869674,5078.635751626502,14.150156817045778,2.494858836508682,0
83,686435.771135,4436.407699427233,14.106674473399032,2.443263336978874,0
84,797068.4849457577,4839.817279234346,15.11183748025594,1.8202912627686059,0
85,685110.7312144334,6381.353210361409,15.687231887927274,2.635045911421556,0
86,1023652.5603613141,4327.038629672723,15.332343513368528,2.2237747427339176,0
87,960904.0063952851,5001.600024050182,14.790879049928128,1.9294878993631506,0
88,960401.9565176412,5031.313859871389,13.949980722299742,1.9956537916617456,0
89,1026380.0676945224,5586.133769329632,15.229811115806319,3.0508133632456493,0
90,586466.7662859941,3785.35548553406,13.825703657960808,2.9102106056464923,0
91,798233.5417670204,4871.902129791614,14.717231233588814,2.9422985694694095,0
92,651989.5249847308,3322.134224413795,15.084354575644861,3.1396274420354526,0
93,755539.9814932483,3593.5026575526526,13.929384316302231,2.835626179510326,0
94,886647.4760944697,6346.057954440898,15.680044867928736,2.2777006596378526,0
95,1062111.2733476395,4668.733259409857,15.605204612768777,2.9130251536587526,0
96,1045778.2579038539,6088.984929999565,14.46556057439886,2.622130240289218,0
97,621122.3060105146,3171.1159312533055,15.565740886463557,2.1061969427038276,0
98,911682.1202650082,4017.140768654463,15.077154159638756,2.2212988499805904,0
99,746682.9180267551,6493.848380591147,15.135617709158963,2.8347876439257664,0
100,1041123.3495594417,3192.908045027519,14.196058841518575,2.411232419129225,0
101,587533.0748234598,4558.146953650939,15.422902818803117,2.9725305781000104,0
102,886212.6665833297,3882.6975556534244,13.808260361122038,2.9264846080791562,0
103,766846.5598908812,4805.682297741163,15.711806771344145,1.9796108874041487,0
104,729000.5356527851,5721.31856335392,14.822348414303459,2.402707634351962,0
105,761985.1260353961,4694.213786555629,14.84256246235755,2.592569193493668,0
106,1089767.3875735314,3355.033832106247,13.913103105467798,1.968835630410085,0
107,1070725.6535262251,4089.8700286413655,15.761463506846527,2.2190891305111093,0
108,610527.2053758365,3836.7892887020844,14.948346464329049,2.485143184519435,0
109,1062018.6869489998,4623.838667652597,15.818323449219456,1.7077310407824844,0
110,1077637.0051981849,6297.766865696261,14.097266187853219,2.0947661691274337,0
111,827497.2972098072,3488.806108587053,14.503271471302817,2.550150516662787,0
112,843538.1761988889,3278.8224530808475,14.79676126232159,1.7228390955594017,0
113,966038.1185239451,4947.03477322423,15.06473767252393,1.996941964715279,0
114,1073964.9288345485,6438.290132311002,13.871642443508748,2.9884791904350188,0
115,1013919.6325129693,4784.727157496345,15.732736463721047,1.8309779812947085,0
116,973921.2424348654,4520.937800076614,15.264406493228998,1.7761519337753777,0
117,719622.8892521047,3145.334044244153,14.741292633226278,1.9956750031273258,0
118,896767.2581465717,5546.348837007221,15.201401356818806,2.0751329741835645,0
119,626270.4400296293,6105.705113674772,14.4615909704325,2.658863733604199,0
120,766135.2804149814,5496.503607906845,15.123382385016106,2.3511636565326004,0
121,766671.8047705711,6296.621402896079,15.58925285431396,1.7451926828145763,0
122,633658.6967239407,3126.5090835613387,15.470505166619738,1.9453003230613812,0
123,1028925.7746642535,5984.5848255098335,14.519887142144688,1.7268889341684373,0
124,853138.1749935569,6101.271070106162,14.068354874281306,1.9176042451513577,0
125,955655.1368569883,4572.569646658213,14.017353371440597,2.1773582904299937,0
126,738475.3299795974,4385.637612709454,14.976396291923177,3.1110816734279076,0
127,988903.8257205385,4318.126632522689,15.15062452662055,2.957009593352105,0
128,942839.2095091781,5372.227265482528,15.090558386614342,2.185263134104579,0
129,1005241.5674233509,4817.815312522011,14.840357624880234,2.084559489513799,0
130,802605.7720171491,5479.644435973163,14.03655616720116,2.0890334155596464,0
131,1017884.8560307692,4078.8521405738475,14.791627995646264,3.169074081868236,0
132,797723.6389613957,4900.608507764597,14.595092160949397,2.510630976451338,0
133,765978.8145012244,3731.397946688427,14.74486435085536,2.999183465300245,0
134,884625.2590840182,4283.814458689943,14.864639660173331,3.112232717481219,0
135,783822.1818784965,5406.254597999987,15.707037107584256,3.07474360061187,0
136,662864.4277581439,4503.953268700203,13.95965309595833,2.513339740085719,0
137,1038806.8009909543,6352.8165032765155,14.96311132352466,1.8899938620208514,0
138,624183.7774248662,5767.530779859391,15.152047768856916,2.7445297187341886,0
139,728921.2788771883,5555.354531642225,14.833286386293553,1.7013120444379246,0
140,841721.1666235363,5119.441071067588,13.99736472768818,1.6638541810238334,0
141,775517.4608394112,4240.326089024753,14.02083171391174,1.681041836255735,0
142,734456.4354048161,3486.9794474325968,15.391084823300467,1.9637497290392147,0
143,1012866.2360227541,3634.296958800942,15.054645134203723,1.8527821392181967,0
144,975707.930487259,4049.1900605890714,15.280358343461415,1.6879774122781532,0
145,841207.5485642563,4587.907204535558,14.602371849801951,2.6425650274271084,0
146,1004369.7320170137,3851.9369311040305,14.72833405407366,2.918415340588872,0
147,834514.2511151735,4065.6994221257733,15.856828307856338,2.1452095797607256,0
148,646262.1384777882,6384.297470309344,14.220371458275103,2.5096674049436607,0
149,770866.5460971717,5216.784592819408,14.548872920605197,1.9164483639359653,0
150,985092.6228398185,5186.751345012907,15.905530622116085,2.8083076357452788,0
151,874974.1130154913,4832.264392887734,15.9248296218113,1.8190563149749963,0
152,758944.6404024021,3606.8436317200726,15.900245732781109,1.836401523645593,0
153,816876.9153543345,3499.964028251076,14.811189853436602,2.1649440043410446,0
154,658499.1343566137,3535.845867752135,14.101871159173921,2.9234005534424554,0
155,677568.0813513725,6408.447292420767,15.096950577660381,2.7766979011448036,0
156,921131.6163879702,3991.8875655129086,14.351232407477136,3.165401219635101,0
157,1021851.6042557186,6363.249786714352,15.913596075719603,1.9519765469489636,0
158,585798.324525937,5817.100277298865,15.796491711860082,2.3997382804641623,0
159,1079599.2655154625,4569.382405658167,15.337193241613663,1.604661849444395,0
160,766337.1669374283,4483.025443760873,15.1341261445397,2.6182710486352234,0
161,747834.5132003019,5212.868796826277,14.565490064210257,2.38139107388511,0
162,693526.6279034569,4855.133556365595,15.510862340875228,1.8270737752151975,0
163,596880.7310341224,3202.9469808441613,15.9197474306613,2.3172762441913815,0
164,1024854.3201254738,3547.591217129853,15.33805854133353,2.515034470030907,0
165,949559.8516102538,4325.112913514955,14.425081234115817,1.5983930696905126,0
166,718738.0880412731,5692.696772579284,13.87221459085274,2.227432224363363,0
167,848299.7878671191,6079.217239298256,15.912678004614884,2.6061036661064345,0
168,884589.8087707073,4752.936941759252,14.66093277238615,2.20063662589784,0
169,900857.5588480273,5203.945353278697,14.692444689934693,1.8378831386161536,0
170,917625.7476353678,4818.252185863242,14.990261716019068,1.9592562740528734,0
171,711935.1322584854,5727.02280251675,14.939788862707104,3.097400119689935,0
172,1058197.6551792934,4265.175719468639,15.13074088174349,1.6270284749644743,0
173,1073775.4155069692,5785.520292668456,14.101589281756329,1.9407614153758377,0
174,1059805.3475251968,3148.5713276943366,15.66654669948899,1.8152559648605555,0
175,711516.3389066387,5178.069108458075,15.642311378020635,2.528349430567992,0
176,971758.3342373467,4893.941502659122,15.232344348544656,2.9864347674699774,0
177,632144.072570712,5332.476387031185,15.13831103292269,2.393723952194686,0
178,744249.9491405624,5486.378355801633,14.39684959658869,2.0862321895069393,0
179,1053375.605681656,6260.853964261989,14.133315132415374,1.688068164551984,0
180,757267.5996724342,6191.2286311079915,15.748263343332209,2.1630243061489036,0
181,871011.0589329826,4665.455133317539,14.277073127847553,2.4327022569412957,0
182,862122.7225343739,5978.988226802585,14.683592875713392,1.6876710333412468,0
183,1071114.0860871403,4468.02364776048,14.218419401162436,2.196654574770884,0
184,950736.1940021962,6110.208097619012,15.84906574076627,2.226857723469226,0
185,834149.9550016952,5667.873240082325,15.308445830988749,2.05938782458124,0
186,764310.4289043245,3630.4317645756896,14.835613936062803,2.438673993177134,0
187,586170.4120018434,4142.509016476128,15.740057741143932,1.996852969131241,0
188,931354.1195186198,5475.8791593565875,14.78541269434046,1.7463091810396822,0
189,919604.2085527988,3950.32053156758,15.567092102826205,2.0708024610955036,0
190,655991.1768236265,6112.310624703909,15.016741442696723,1.8839681662582062,0
191,1022071.8858251842,5045.892676396701,15.292740531868146,1.8295743157543845,0
192,701407.5896895212,4149.037393363007,15.509552020731741,2.4166663002590516,0
193,843987.5803291721,3244.9832987440996,13.933862234148732,1.7626499416136139,0
194,683850.2471066653,5214.633760475977,15.349487162785369,1.6500912990882437,0
195,1049411.807025973,6474.204383169993,14.908553142936103,1.578894895337453,0
196,869977.0285705073,5950.09443684502,15.117395875747393,2.568724947509417,0
197,595244.1143825408,5677.8665537463385,14.056236107286738,1.667733931093922,0
198,1074056.8945436052,5914.548374130205,14.518814695746329,2.782206140973016,0
199,1057699.1248384716,3873.1176638783268,14.752543517414384,1.6657121057398434,0
200,787140.0611008944,4780.2113740799905,14.931629115244828,2.1827984671182827,0
201,940364.724095474,4970.218667525421,13.8433017729362,2.6677404488320153,0
202,805513.4922911368,3771.5307304616695,15.360095513259285,1.5891965284184142,0
203,586083.7821934677,3894.9615094978053,15.168592323269745,1.7030901899740551,0
204,634186.6643464653,5800.07812539231,14.646860121749775,1.637047440503743,0
205,633822.4860713365,3430.5239135602133,14.533218315960095,2.0128585673335904,0
206,1077011.1776542612,5003.650348543387,15.093975443527821,2.0905334446761197,0
