,Total Accumulated Radiation,Total Accumulated Rain,Annual Avg Max Temp,Annual Avg Min Temp,Class
548,419077.34,2064.15,14.95657328,2.88299789,0
549,746081.7,5039.01,12.15662455,0.659758311,0
550,1076901.18,7350.07,11.65794382,0.29421894,0
552,746081.7,5039.01,12.15662455,0.659758311,0
553,1076901.18,7350.07,11.65794382,0.29421894,0
557,401500.63,3003.58,12.7932264,1.555151074,0
562,1448202.96,8956.75,13.66144478,1.91720147,0
565,1491423.95,9273.53,16.21538159,3.591394938,0
566,580373.55,2899.39,15.92845371,3.310964275,0
572,1105412.81,5665.98,13.5460645,1.439452116,0
577,746081.7,5039.01,12.15662455,0.659758311,0
579,1076901.18,7350.07,11.65794382,0.29421894,0
581,419077.34,2064.15,14.95657328,2.88299789,0
582,486945.56,2462.21,13.38907371,1.420974834,0
585,1491423.95,9273.53,16.21538159,3.591394938,0
586,580373.55,2899.39,15.92845371,3.310964275,0
590,1083330.58,5420.95,15.80458819,3.016331711,0
595,448238.73,1942.04,16.53869278,2.478549891,0
601,720619.2,4209.58,12.27685794,0.249995175,0
602,419077.34,2064.15,14.95657328,2.88299789,0
603,486945.56,2462.21,13.38907371,1.420974834,0
611,1491423.95,9273.53,16.21538159,3.591394938,0
612,580373.55,2899.39,15.92845371,3.310964275,0
615,1105412.81,5665.98,13.5460645,1.439452116,0
621,1105412.81,5665.98,13.5460645,1.439452116,0
623,1491423.95,9273.53,16.21538159,3.591394938,0
624,580373.55,2899.39,15.92845371,3.310964275,0
632,487735.95,2549.88,16.17815293,2.551234811,0
633,443157.71,2209.6,15.52055799,2.96085018,0
636,1105412.81,5665.98,13.5460645,1.439452116,0
640,1491423.95,9273.53,16.21538159,3.591394938,0
641,487735.95,2549.88,16.17815293,2.551234811,0
642,580373.55,2899.39,15.92845371,3.310964275,0
646,419077.34,2064.15,14.95657328,2.88299789,0
647,486945.56,2462.21,13.38907371,1.420974834,0
649,1056650.65,6160.62,12.45681439,1.345687315,0
653,1491423.95,9273.53,16.21538159,3.591394938,0
654,487735.95,2549.88,16.17815293,2.551234811,0
655,580373.55,2899.39,15.92845371,3.310964275,0
660,771361.25,4767.2,15.60503631,2.880187558,0
661,1105412.81,5665.98,13.5460645,1.439452116,0
662,419077.34,2064.15,14.95657328,2.88299789,0
664,486945.56,2462.21,13.38907371,1.420974834,0
671,1083330.58,5471.07,16.01764064,3.226346716,0
674,1026752.66,7223.81,16.40337541,3.943957246,0
676,1448202.96,8956.75,13.66144478,1.91720147,0
682,500521.2,2702.11,14.19299598,0.568419365,0
683,720619.2,4209.58,12.27685794,0.249995175,0
684,415687.5,2699.04,12.77145179,0.622666854,0
688,746081.7,5039.01,12.15662455,0.659758311,0
691,1076901.18,7350.07,11.65794382,0.29421894,0
692,401500.63,3003.58,12.7932264,1.555151074,0
694,443157.71,2209.6,15.52055799,2.96085018,0
696,1105412.81,5665.98,13.5460645,1.439452116,0
699,1105412.81,5665.98,13.5460645,1.439452116,0
701,487735.95,2549.88,16.17815293,2.551234811,0
709,1083330.58,5420.95,15.80458819,3.016331711,0
711,1448202.96,8956.75,13.66144478,1.91720147,0
715,1491423.95,9273.53,16.21538159,3.591394938,0
716,487735.95,2549.88,16.17815293,2.551234811,0
717,580373.55,2899.39,15.92845371,3.310964275,0
722,1491423.95,9273.53,16.21538159,3.591394938,0
723,487735.95,2549.88,16.17815293,2.551234811,0
724,580373.55,2899.39,15.92845371,3.310964275,0
731,720619.2,4209.58,12.27685794,0.249995175,0
737,500521.2,2702.11,14.19299598,0.568419365,0
738,415687.5,2699.04,12.77145179,0.622666854,0
741,746081.7,5039.01,12.15662455,0.659758311,0
742,1076901.18,7350.07,11.65794382,0.29421894,0
750,1202348.77,6272.54,15.80458819,3.016331711,0
752,1026752.66,7223.81,16.40337541,3.943957246,0
758,1105412.81,5665.98,13.5460645,1.439452116,0
759,419077.34,2064.15,14.95657328,2.88299789,0
761,419077.34,2064.15,14.95657328,2.88299789,0
762,486945.56,2462.21,13.38907371,1.420974834,0
764,771361.25,4767.2,15.60503631,2.880187558,0
0,872092.3076487931,4141.276054281637,14.869336379888487,1.9728217146949958,0
1,710678.7051338601,3576.218271246926,15.790812667680024,2.1580077482156,0
2,977532.9202280885,6502.483542374655,14.269682944540095,2.8253264251651897,0
3,804465.4591281672,5943.441934674094,15.04534706413854,1.829757447630873,0
4,614995.7206013069,6214.309852257611,14.081801888305781,2.416281814475569,0
5,796227.2479778099,6125.540143093223,15.03242813838205,2.2066810044746874,0
6,726230.7548029589,4357.618235012135,14.942498834145455,1.8243838863995498,0
7,736053.6006115208,5397.9920910031615,15.686556243110651,2.9264995682975927,0
8,907200.2015414115,3624.976686055564,15.308583476782003,2.5122688771901722,0
9,1007859.2417799102,5902.297072097781,15.26089267892156,2.4768662176368936,0
10,987525.3911479015,6173.365455512138,15.269405188853746,2.1486390870592653,0
11,867207.7094435473,3109.3974921102595,15.105888370220448,1.630071901535757,0
12,640260.8957334859,3658.8917675552875,15.147527315154703,2.109975562947751,0
13,643048.4910275169,5795.516274769585,15.4074730934439,2.865561677770849,0
14,857474.6851572029,4747.438834906496,14.590211066617744,2.8629702250546822,0
15,1074037.458262198,5810.77249031547,14.34255414499955,3.114354009334401,0
16,920433.6364938195,4816.53397627466,14.523232008015505,2.6065136649468776,0
17,798278.387486298,5793.065427787437,14.744230679866208,1.8430836330658964,0
18,860358.8563727452,6329.362858457655,15.854369261471378,2.72708636535474,0
19,918158.8032159742,4417.664292151056,15.221178467408214,2.7758376398543274,0
20,814889.6307094828,4849.946339623822,14.89247901240277,2.597514083238205,0
21,606583.8396740013,3686.5905324700225,14.378601323510077,1.8930280102652008,0
22,1023468.3482652975,3342.929038415964,14.604772278254128,2.534188103483107,0
23,796468.4921192281,4939.336343691102,14.52464136638106,2.4869472654939893,0
24,1052893.2819643668,4355.221286383938,13.847243943468685,3.1564902816807114,0
25,588718.0252163982,5319.517589227536,15.700916496760367,1.691167472972317,0
26,949371.1951028794,4061.354498147238,14.35709235968896,2.824978285960727,0
27,1029606.5082163685,3924.363123216757,14.199018676836673,3.016472831396511,0
28,626981.4169978333,4045.56415805604,15.307524274057599,2.9043607988701763,0
29,609408.9642439098,4958.779533306888,14.789373483892671,2.1648638340604114,0
30,590750.527622676,5696.4973769435555,14.709694942923573,2.711033884404314,0
31,1088644.0847370024,3768.6246996675754,14.270853518809806,2.325435045963249,0
32,959765.3546031285,6191.489166330847,14.127884533660927,2.5185143434666566,0
33,1074423.2170829568,5440.496759368868,14.340867879643968,3.1114154706735953,0
34,770284.4128120982,3424.1447832363756,14.764949316720164,2.2589949081046035,0
35,981240.2964783972,4908.617404083583,15.263757447060838,2.488365369807056,0
36,649545.3128058838,5567.426241945208,14.607231766070461,1.5926020921695119,0
37,982730.8951106975,4265.4455981080955,15.407887211748111,1.7036462025105612,0
38,836352.2594331648,3749.582090223242,15.53135068848883,3.046552035332268,0
39,1041120.4834203626,4559.8402756464175,14.078570759697376,1.87446200294387,0
40,1009780.5683602772,3647.510116095756,14.522000326413988,2.3570712136885836,0
41,1070308.071617139,4574.125697094009,14.420480652249182,1.9437613250302725,0
42,987561.1965815616,4577.084217585247,14.320534042979487,1.8167691918443356,0
43,869540.6026170361,3734.2475678470432,14.724584204690096,2.533321660093132,0
44,857659.2643053336,5702.730574646315,15.691946182786477,2.420157947044658,0
45,842300.9529729051,3738.836805143434,15.703709720589673,1.8059502617182657,0
46,996551.9125223291,3653.047298552889,14.97133513219477,2.7541093039776383,0
47,1024047.6651029993,4656.018941329902,15.118265906603813,2.9456720308019966,0
48,588053.7222095088,5889.855169724768,14.490688686755867,2.4973544933247056,0
49,973203.7099664682,5246.256156727944,14.361118010895124,2.6751407189874383,0
50,1077285.4942301172,4219.883831614142,14.007322628370282,2.177510849394886,0
51,1008132.5730500798,4223.013482446603,14.945722970411733,2.173690739088841,0
52,855007.0722370404,5650.247699307729,15.659168751913626,2.000095971454694,0
53,820436.9016820102,6443.536995475106,15.232768592919294,1.7690959144852176,0
54,779365.023302894,5811.688516918806,15.886454837649167,3.006515776245794,0
55,774192.4928954561,4034.7283051553745,15.312599823520582,2.348809552298881,0
56,780596.5691616926,4089.4473852682045,15.330514703127406,3.003003763006986,0
57,855162.1996304427,4523.475208820304,14.55278642757576,3.1158863641570367,0
58,1005274.2016692861,5498.051037000367,14.538435347101476,2.6220940034520632,0
59,651983.2094667752,4891.055015179879,15.792606391368512,1.6069168713968343,0
60,829160.7614787475,3771.0899542345924,14.142412977034844,1.868227052922582,0
61,1023310.5379189921,6473.077604442331,15.123726517578067,3.1375333127761253,0
62,936748.6206339886,4345.312171592253,14.637305073191587,2.7330981724446928,0
63,769260.6623695195,4880.598063592897,14.257184372972205,1.5877859468326159,0
64,860383.762248199,4321.140984242751,15.160725588548752,1.89343583085678,0
65,653010.8791322253,6308.924201432533,13.901300477141032,2.627525000384468,0
66,1007063.7416644499,4898.414164450439,14.576575454302658,2.878229627038369,0
67,802454.1972715285,5539.154319380243,15.702249327076734,2.94292586494988,0
68,1039153.1411715574,6041.235560522364,14.09129753567149,2.945398680090381,0
69,993483.6657472176,5683.499992687709,14.029951139804503,2.0082931300115177,0
70,1055483.661536752,3130.5279681746215,14.253699279958393,2.1072767862816795,0
71,730780.6474178075,5403.313411399933,14.390216021173119,1.806899026236759,0
72,714221.0207956135,5544.8677494993935,14.529758662414164,1.754212398947811,0
73,683038.2007553631,4064.7562977442426,13.983081831282098,2.5951734165864195,0
74,611634.8134636073,5905.201918571409,14.69210254401631,1.9024255514117765,0
75,1020264.834427429,5733.617121712075,15.679396398800268,2.0328934514456307,0
76,989598.9409628542,4639.0778510668,14.961973675427693,1.6650212505323692,0
77,637796.001482228,6534.092324329527,15.926760634323166,1.8678881676323666,0
78,878769.4700031236,3380.228261349263,14.170904856092715,3.011695972747959,0
79,656260.5527183089,3592.782671548756,15.48622819914401,1.7549202956780556,0
80,1051845.5232529403,3360.9339655302383,15.839700190838514,2.64809554830415,0
81,745751.0776340254,6511.403179863104,14.67946799838517,1.800297843335447,0
82,1062317.0061676125,5163.566010860135,14.373982174622132,2.1808624379943193,0
83,930183.4800668202,4116.37930493481,13.939019686550093,2.6123886392414697,0
84,787064.5362663226,3794.9216350080656,15.511487739333973,2.7592533639578933,0
85,999830.3216019808,4200.074789307391,15.614725219281882,1.6002259181031804,0
86,648826.8176316,3531.441090810129,15.143265862666459,2.251865679589924,0
87,609554.2910648659,5281.695997972303,13.949749866428427,1.6019475271288655,0
88,916848.6702980075,4520.745379882914,15.618027300092889,1.9814514111276122,0
89,909100.0854272482,4875.491713135795,15.516923360753513,2.952375358954253,0
90,954865.6509814044,4332.668510382333,15.32089821949505,2.648462416474265,0
91,820587.8605505315,4662.535110280543,15.01412599966581,2.8818797483302196,0
92,800635.9437379923,4238.312894611283,15.621389045479775,3.0951085528160736,0
93,993039.4532246217,4540.2695866192025,14.240299114430018,2.8283817236899376,0
94,979107.4670835007,5201.353146675794,14.785615361990974,2.8630879025144704,0
95,641861.9660575166,5820.788303706259,14.415878294424552,2.3950945163873714,0
96,618122.7721004605,5480.429788004618,14.75056530198184,2.418486743141232,0
97,996917.8131707651,3859.5544103364473,14.889034050668368,2.662475371683007,0
98,646392.8524175003,6034.061599828581,15.019640236012073,3.0503009183012697,0
99,1054222.1964488819,5269.324306541532,15.30723566197372,1.7361418350607174,0
100,967659.0119360224,5942.281449111635,15.24708981646878,2.920370171117421,0
101,1055353.0421539748,5251.763181388453,14.603249187034763,1.8423789153143026,0
102,961333.5120963233,3416.068028971853,13.872241588775681,2.260822658046962,0
103,936303.4941003555,5822.291423070807,15.461686611511269,2.719317863119916,0
104,974603.3536763287,6052.672932766856,15.637017760342292,2.547225455195822,0
105,1051023.3600095576,5221.43476239323,14.320126464754209,3.0022790074441232,0
106,697942.6601186327,5956.643640002968,14.037316907739628,2.77234509251243,0
107,718228.9096988183,6262.751551390207,15.444207998017989,2.549912854774275,0
108,590254.6446506366,3137.962406367829,14.845518938634065,2.6361110755370114,0
109,923666.7596941991,5193.647472605286,15.614988293981275,2.205673890662628,0
110,859117.2173944404,6385.640306824525,15.37608444296863,2.328482548098926,0
111,1065339.6265150972,4081.6967669017104,15.897175008636115,2.8700459958313895,0
112,1051027.5296953637,5736.7810607567735,13.921602017789413,2.2220173232230507,0
113,651021.1414781469,3724.6054060905585,13.828037563551698,2.4260502466808953,0
114,641548.047530022,5497.379284935402,14.995362449360437,2.280817245972252,0
115,667746.3653760174,3708.427996315795,14.484394088396742,2.435634601396511,0
116,1032203.143972985,3488.6699023440983,14.616702800977311,2.6053787559194537,0
117,975398.2744319495,3474.898031343988,13.897753884139554,2.1067132481747595,0
118,605802.1503723568,3718.785818078214,14.1292888365891,2.6462793102171904,0
119,827938.0204959324,3212.4889866425547,15.835255288723154,2.2511500610253625,0
120,951804.8640982042,5773.491563669277,15.546954161188308,3.0847513754730467,0
121,682051.538152793,3538.9815799677554,14.089310656213058,2.2384017048341542,0
122,723720.980043208,4532.428769060491,14.586789875580223,2.6029802477035195,0
123,959231.8302427867,4974.256080808451,15.861436183847037,2.3603405168318057,0
124,994771.8715621287,3181.0933248255233,14.025614192131348,2.400830047675863,0
125,820095.6979519732,5194.557652822949,13.98820995244849,1.8344882505529079,0
126,701079.128180521,6051.844680944461,15.219342398682922,2.2459300230871047,0
127,874128.8100640662,4765.039650699607,13.931849765337542,1.9398585520385956,0
128,650145.7509547371,5707.078160063827,15.844925952198196,2.845648602807693,0
129,1026439.27824243,5300.647090988505,14.58150761193236,1.7192121616324627,0
130,1007644.1303421553,5330.427767874595,15.773736422264578,2.8867357598826406,0
131,728903.4225585068,5745.646248669974,14.480550954351026,1.993748274128508,0
132,1090521.3993164836,4458.6569810071505,15.480409923911024,2.811873098471227,0
133,845535.8635071772,5080.026039603139,15.835545313254181,2.669612805643602,0
134,1031028.4628694258,3959.124006592079,15.029678337965938,1.5843483634756907,0
135,1029301.8284750092,4261.2985805940525,15.888554765202985,1.6054224436577413,0
136,589420.3363653074,4903.606390373297,15.77828798028392,2.844066237558815,0
137,1026245.0464321428,5119.851379748198,14.987318958911008,2.0202350553566033,0
138,981028.3781148585,3533.8965881574227,15.065437109802303,1.6258358745557662,0
139,677601.6391249658,3536.881301167472,14.54858920244446,2.268700672119855,0
140,718720.9934857991,5046.979842095454,14.366046880688435,2.8229676624821454,0
141,917490.8082940276,6324.372036572029,15.53284834204374,2.660654260934588,0
142,770767.1002898435,3459.062666953764,15.27845407001656,2.3508004022547597,0
143,1060387.9853814647,4375.733416035659,15.301265660131536,2.5972520587021695,0
144,588834.845665722,4186.678397752114,15.012254175735748,1.812547012480531,0
145,992402.7686209357,4409.4259436352995,13.856900099545873,2.0640375517247245,0
146,820840.3128021972,4449.119936067255,14.785239389498217,2.5587757249968126,0
147,1050868.7470543294,5473.702731839325,14.648541958907147,1.7620731020300822,0
148,893934.1616329096,4501.165054045842,13.891675304004243,2.9587337880108464,0
149,961419.5759587507,4752.761125286367,15.762360340268867,2.746530780218737,0
150,638705.717328098,3474.4302242941285,14.106680309375431,2.1919349936231804,0
151,827955.7690433724,4104.58523255685,14.949309886827415,2.062936384810702,0
152,731391.6595553395,5272.731051551309,15.36830436189246,2.000880628764346,0
153,1058759.225516052,4520.475902681203,15.817338615304939,3.1459713981496993,0
154,946368.4787403223,6492.444891400042,14.882982756077345,2.8150650166473694,0
155,806398.6366288334,6015.478463853777,14.8483859157604,2.5044698918305777,0
156,650540.6765198212,5337.304712875428,15.409148514840021,2.8411352437287882,0
157,671179.1980720722,6308.614196808896,14.75565357791658,2.076784083192329,0
158,694350.6654400805,3191.3240580845327,14.045093640391153,2.1673585966222806,0
159,1020633.2308662045,5875.7190164422955,15.132937100758166,2.9580977360499223,0
160,799332.0202233237,6318.737636870391,15.126570176961986,3.102840731674912,0
161,841321.7256150454,4080.5139732551825,14.025993687874296,3.1211122756592458,0
162,706107.5675601215,3789.442916240178,13.96328784048388,1.7459694842402498,0
163,1036871.4764729133,5262.685302103631,15.623947731468228,1.8242665723007798,0
164,792893.2854273603,4021.9609652334148,14.451116515575285,1.6128770502776497,0
165,890718.0098866001,5749.206233943606,14.880918572477938,3.0860876612323613,0
166,848955.6494578605,6123.872479527239,15.356508006846779,2.0691900040247733,0
167,953875.1102279152,4069.755904295678,15.301265915001283,2.756696184324192,0
168,777689.3234180432,4540.341621313473,15.612138765076176,2.567098111373982,0
169,618554.4740391441,3490.858694532618,15.175246306002727,2.6574496540291532,0
170,783152.5521038966,3515.490159337394,13.863641061985499,1.9543927668213468,0
171,1041385.9815980371,4407.286415795818,13.99740762672947,1.757350708963815,0
172,812150.301514521,4475.906663166227,14.270384099395487,2.223211538247318,0
173,709565.0915689991,3417.6224639601537,13.833105950417782,1.863857276236701,0
174,973465.6633408465,4544.392860924567,15.018273066022282,2.899665732884676,0
175,584635.6394274327,6493.339202799567,14.193041893338405,2.3820053237098633,0
176,801769.3294936293,5579.048789605394,13.90241674463966,2.886472438037665,0
177,948448.0187899082,5105.429801654778,14.719740504676398,1.6164676847911168,0
178,1086410.2322294866,5936.244075780976,13.893987395557899,2.3271775175112848,0
179,663668.2476842559,6215.754311173614,14.99565713523585,3.145309278551892,0
180,871248.3372220926,5865.491265224908,15.470652114695962,2.1567671848844876,0
181,885468.5060853064,3774.2884455280773,14.558533597478043,2.808600466962363,0
182,823291.3300172905,4202.8846438035,14.537195497471822,1.8229187067365098,0
183,1053082.3169034342,3677.3537787105315,15.762436780981941,2.144645710773869,0
184,682025.151012508,4807.761789387331,15.528956400116435,1.8657686449992226,0
185,744225.9769488997,3685.1371099134076,15.75855587846092,2.1566361769564732,0
186,1035928.1288303393,4833.211422335994,15.881630196671612,2.1983699053355146,0
187,876508.8447703086,4072.409714855423,15.878744549588296,3.0138077305983395,0
188,758569.2390014725,5403.751037978812,15.787945292573454,3.1733499431488257,0
189,810620.6073502009,4428.713186240303,15.544925467211273,1.6814111615211333,0
190,920575.0717754797,4889.256528408096,15.739169522809489,1.5866550849992977,0
191,1000570.533761662,6286.048077075511,15.092664228209507,2.0182729189865514,0
192,999869.8648776521,5302.161557093781,14.344575385925811,2.173007578850096,0
193,668022.9166253116,4800.176473559777,15.252424590778116,1.8823110396754514,0
194,1058670.9168561387,3318.7196923092524,15.50820385264514,1.6363894574097415,0
195,722666.0190710126,4539.775498846665,13.949796456720303,1.6934671571124675,0
196,692075.2477520857,6141.389573707284,14.308776626792266,2.659538162498669,0
197,747768.4960632687,3879.568230907954,14.168881099765779,2.3336567440656735,0
198,1075293.5105494626,5901.632161679465,15.449703473431782,3.0944382008179754,0
199,790354.4019876178,5519.495750691502,13.87873565693481,1.879769795504192,0
200,623140.9077929591,4301.554330735329,14.753876727620797,2.790197664907863,0
201,983628.3388193665,3454.617868890706,15.739437349128826,2.0657637515992393,0
202,906835.1197857124,5515.341608737368,14.61631680119432,3.0431445967420445,0
203,659729.7043366431,6092.932635263253,15.315824389611597,2.44992832459746,0
204,840538.4832714843,3163.876225582272,14.707611918541879,1.6564384142480775,0
205,832385.9985433528,4731.070173910702,15.295550917045745,3.0625375286055783,0
206,659250.1175417806,5760.238664506618,13.869158711312494,1.7522786903042216,0
