Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
1.84,252901.02,1727.29,5.943262765,16.6235741,1
1.62,252901.02,1727.29,5.943262765,16.6235741,1
2.03,262676.7,1825.25,6.416518072,17.12543373,2
1.93,262676.7,1825.25,6.416518072,17.12543373,1
1.97,262676.7,1825.25,6.416518072,17.12543373,1
1.95,262676.7,1825.25,6.416518072,17.12543373,1
2.08,262676.7,1825.25,6.416518072,17.12543373,2
1.97,262676.7,1825.25,6.416518072,17.12543373,1
1.9,262676.7,1825.25,6.416518072,17.12543373,1
1.99,262676.7,1825.25,6.416518072,17.12543373,2
1.95,262676.7,1825.25,6.416518072,17.12543373,1
1.92,262676.7,1825.25,6.416518072,17.12543373,1
1.97,262676.7,1825.25,6.416518072,17.12543373,1
1.99,262676.7,1825.25,6.416518072,17.12543373,2
1.87,262676.7,1825.25,6.416518072,17.12543373,1
1.92,262676.7,1825.25,6.416518072,17.12543373,1
1.85,262676.7,1825.25,6.416518072,17.12543373,1
1.66,262676.7,1825.25,6.416518072,17.12543373,1
1.77,276643.96,2066.65,6.847841561,17.58339839,1
1.57,276643.96,2066.65,6.847841561,17.58339839,1
1.52,276643.96,2066.65,6.847841561,17.58339839,1
1.65,276643.96,2066.65,6.847841561,17.58339839,1
1.64,276643.96,2066.65,6.847841561,17.58339839,1
1.61,276643.96,2066.65,6.847841561,17.58339839,1
1.42,276643.96,2066.65,6.847841561,17.58339839,1
1.58,276643.96,2066.65,6.847841561,17.58339839,1
1.6,276643.96,2066.65,6.847841561,17.58339839,1
1.4,276643.96,2066.65,6.847841561,17.58339839,1
1.47,276643.96,2066.65,6.847841561,17.58339839,1
1.53,276643.96,2066.65,6.847841561,17.58339839,1
1.56,276643.96,2066.65,6.847841561,17.58339839,1
1.5,276643.96,2066.65,6.847841561,17.58339839,1
1.4,276643.96,2066.65,6.847841561,17.58339839,1
1.46,276643.96,2066.65,6.847841561,17.58339839,1
2.18,234032.19,2480.13,5.634646597,16.6852356,2
2.21,234032.19,2480.13,5.634646597,16.6852356,2
2.28,234032.19,2480.13,5.634646597,16.6852356,2
2.17,234032.19,2480.13,5.634646597,16.6852356,2
2.29,234032.19,2480.13,5.634646597,16.6852356,2
2.29,234032.19,2480.13,5.634646597,16.6852356,2
2.06,234032.19,2480.13,5.634646597,16.6852356,2
2.09,234032.19,2480.13,5.634646597,16.6852356,2
2.2,234032.19,2480.13,5.634646597,16.6852356,2
2.18,234032.19,2480.13,5.634646597,16.6852356,2
2.2,234032.19,2480.13,5.634646597,16.6852356,2
1.74,247409.88,2548.6,5.983312422,17.1282936,1
1.68,247409.88,2548.6,5.983312422,17.1282936,1
1.67,247409.88,2548.6,5.983312422,17.1282936,1
1.74,247409.88,2548.6,5.983312422,17.1282936,1
1.76,247409.88,2548.6,5.983312422,17.1282936,1
1.75,247409.88,2548.6,5.983312422,17.1282936,1
1.75,247409.88,2548.6,5.983312422,17.1282936,1
1.7,247409.88,2548.6,5.983312422,17.1282936,1
1.6,247409.88,2548.6,5.983312422,17.1282936,1
1.76,247409.88,2548.6,5.983312422,17.1282936,1
1.3,247409.88,2548.6,5.983312422,17.1282936,1
1.02,259801.52,2627.47,6.807773019,17.95650964,0
0.95,259801.52,2627.47,6.807773019,17.95650964,0
0.95,259801.52,2627.47,6.807773019,17.95650964,0
0.87,259801.52,2627.47,6.807773019,17.95650964,0
0.94,259801.52,2627.47,6.807773019,17.95650964,0
0.96,259801.52,2627.47,6.807773019,17.95650964,0
1.01,259801.52,2627.47,6.807773019,17.95650964,0
0.98,259801.52,2627.47,6.807773019,17.95650964,0
0.93,259801.52,2627.47,6.807773019,17.95650964,0
1.03,259801.52,2627.47,6.807773019,17.95650964,0
0.75,259801.52,2627.47,6.807773019,17.95650964,0
1.06,273619.11,2756.71,6.818754325,18.14455594,0
1.07,273619.11,2756.71,6.818754325,18.14455594,0
1.1,273619.11,2756.71,6.818754325,18.14455594,0
1.06,273619.11,2756.71,6.818754325,18.14455594,0
1.03,273619.11,2756.71,6.818754325,18.14455594,0
0.96,273619.11,2756.71,6.818754325,18.14455594,0
1.01,273619.11,2756.71,6.818754325,18.14455594,0
1.02,273619.11,2756.71,6.818754325,18.14455594,0
1.01,273619.11,2756.71,6.818754325,18.14455594,0
0.93,273619.11,2756.71,6.818754325,18.14455594,0
0.95,273619.11,2756.71,6.818754325,18.14455594,0
2.91,345964.18,2766.66,5.925035587,16.55592527,2
2.75,345964.18,2766.66,5.925035587,16.55592527,2
2.76,345964.18,2766.66,5.925035587,16.55592527,2
2.48,345964.18,2766.66,5.925035587,16.55592527,2
2.69,345964.18,2766.66,5.925035587,16.55592527,2
2.36,345964.18,2766.66,5.925035587,16.55592527,2
2.45,345964.18,2766.66,5.925035587,16.55592527,2
2.55,345964.18,2766.66,5.925035587,16.55592527,2
2.47,345964.18,2766.66,5.925035587,16.55592527,2
2.39,345964.18,2766.66,5.925035587,16.55592527,2
2.39,345964.18,2766.66,5.925035587,16.55592527,2
2.69,345964.18,2766.66,5.925035587,16.55592527,2
2.18,345964.18,2766.66,5.925035587,16.55592527,2
2.19,345964.18,2766.66,5.925035587,16.55592527,2
2.42,345964.18,2766.66,5.925035587,16.55592527,2
2.65,345964.18,2766.66,5.925035587,16.55592527,2
1.08,357035.3,2843.61,6.160416667,16.84486111,0
1.18,357035.3,2843.61,6.160416667,16.84486111,1
1.09,357035.3,2843.61,6.160416667,16.84486111,0
1.15,357035.3,2843.61,6.160416667,16.84486111,1
1.05,357035.3,2843.61,6.160416667,16.84486111,0
1.17,357035.3,2843.61,6.160416667,16.84486111,1
1.07,357035.3,2843.61,6.160416667,16.84486111,0
1.03,357035.3,2843.61,6.160416667,16.84486111,0
1.23,357035.3,2843.61,6.160416667,16.84486111,1
1.14,357035.3,2843.61,6.160416667,16.84486111,1
1.08,357035.3,2843.61,6.160416667,16.84486111,0
0.88,357035.3,2843.61,6.160416667,16.84486111,0
1.03,357035.3,2843.61,6.160416667,16.84486111,0
0.95,357035.3,2843.61,6.160416667,16.84486111,0
0.94,357035.3,2843.61,6.160416667,16.84486111,0
0.94,357035.3,2843.61,6.160416667,16.84486111,0
0.63,369594.13,2918.5,6.503918919,17.26800676,0
0.59,369594.13,2918.5,6.503918919,17.26800676,0
0.59,369594.13,2918.5,6.503918919,17.26800676,0
0.69,369594.13,2918.5,6.503918919,17.26800676,0
0.57,369594.13,2918.5,6.503918919,17.26800676,0
0.46,369594.13,2918.5,6.503918919,17.26800676,0
0.66,369594.13,2918.5,6.503918919,17.26800676,0
0.51,369594.13,2918.5,6.503918919,17.26800676,0
0.74,369594.13,2918.5,6.503918919,17.26800676,0
0.48,369594.13,2918.5,6.503918919,17.26800676,0
0.7,369594.13,2918.5,6.503918919,17.26800676,0
0.5,369594.13,2918.5,6.503918919,17.26800676,0
0.43,369594.13,2918.5,6.503918919,17.26800676,0
0.53,369594.13,2918.5,6.503918919,17.26800676,0
0.32,369594.13,2918.5,6.503918919,17.26800676,0
0.45,369594.13,2918.5,6.503918919,17.26800676,0
2.5,386572.3,3127.99,6.891404221,17.70369318,2
2.36,386572.3,3127.99,6.891404221,17.70369318,2
2.43,386572.3,3127.99,6.891404221,17.70369318,2
2.5,386572.3,3127.99,6.891404221,17.70369318,2
2.31,386572.3,3127.99,6.891404221,17.70369318,2
2.26,386572.3,3127.99,6.891404221,17.70369318,2
2.37,386572.3,3127.99,6.891404221,17.70369318,2
2.36,386572.3,3127.99,6.891404221,17.70369318,2
2.32,386572.3,3127.99,6.891404221,17.70369318,2
2.2,386572.3,3127.99,6.891404221,17.70369318,2
2.18,386572.3,3127.99,6.891404221,17.70369318,2
2.23,386572.3,3127.99,6.891404221,17.70369318,2
2.29,386572.3,3127.99,6.891404221,17.70369318,2
2.31,386572.3,3127.99,6.891404221,17.70369318,2
2.16,386572.3,3127.99,6.891404221,17.70369318,2
2.25,386572.3,3127.99,6.891404221,17.70369318,2
2.38,346264.32,3416.84,5.371927498,16.49879752,2
2.53,346264.32,3416.84,5.371927498,16.49879752,2
2.4,346264.32,3416.84,5.371927498,16.49879752,2
2.43,346264.32,3416.84,5.371927498,16.49879752,2
2.3,346264.32,3416.84,5.371927498,16.49879752,2
2.36,346264.32,3416.84,5.371927498,16.49879752,2
2.24,346264.32,3416.84,5.371927498,16.49879752,2
2.12,346264.32,3416.84,5.371927498,16.49879752,2
2.24,346264.32,3416.84,5.371927498,16.49879752,2
2.22,346264.32,3416.84,5.371927498,16.49879752,2
2.36,346264.32,3416.84,5.371927498,16.49879752,2
1.94,358088.32,3598.84,5.649347639,16.77893562,1
1.88,358088.32,3598.84,5.649347639,16.77893562,1
1.98,358088.32,3598.84,5.649347639,16.77893562,2
1.8,358088.32,3598.84,5.649347639,16.77893562,1
1.96,358088.32,3598.84,5.649347639,16.77893562,1
1.88,358088.32,3598.84,5.649347639,16.77893562,1
1.71,358088.32,3598.84,5.649347639,16.77893562,1
1.73,358088.32,3598.84,5.649347639,16.77893562,1
1.85,358088.32,3598.84,5.649347639,16.77893562,1
1.82,358088.32,3598.84,5.649347639,16.77893562,1
1.54,358088.32,3598.84,5.649347639,16.77893562,1
1.62,371244.15,3780.14,5.976935887,17.08483764,1
1.69,371244.15,3780.14,5.976935887,17.08483764,1
1.7,371244.15,3780.14,5.976935887,17.08483764,1
1.62,371244.15,3780.14,5.976935887,17.08483764,1
1.65,371244.15,3780.14,5.976935887,17.08483764,1
1.58,371244.15,3780.14,5.976935887,17.08483764,1
1.5,371244.15,3780.14,5.976935887,17.08483764,1
1.55,371244.15,3780.14,5.976935887,17.08483764,1
1.61,371244.15,3780.14,5.976935887,17.08483764,1
1.56,371244.15,3780.14,5.976935887,17.08483764,1
1.33,371244.15,3780.14,5.976935887,17.08483764,1
1.21,384907.74,3832.34,6.210857605,17.36054207,1
1.29,384907.74,3832.34,6.210857605,17.36054207,1
1.22,384907.74,3832.34,6.210857605,17.36054207,1
1.19,384907.74,3832.34,6.210857605,17.36054207,1
1.26,384907.74,3832.34,6.210857605,17.36054207,1
1.29,384907.74,3832.34,6.210857605,17.36054207,1
1.24,384907.74,3832.34,6.210857605,17.36054207,1
1.2,384907.74,3832.34,6.210857605,17.36054207,1
1.3,384907.74,3832.34,6.210857605,17.36054207,1
1.25,384907.74,3832.34,6.210857605,17.36054207,1
0.84,384907.74,3832.34,6.210857605,17.36054207,0
2.15,131312.6,992.54,6.109206731,17.07591346,2
2.08,131312.6,992.54,6.109206731,17.07591346,2
2.08,131312.6,992.54,6.109206731,17.07591346,2
1.98,131312.6,992.54,6.109206731,17.07591346,2
1.88,131312.6,992.54,6.109206731,17.07591346,1
1.93,131312.6,992.54,6.109206731,17.07591346,1
1.95,131312.6,992.54,6.109206731,17.07591346,1
2.06,131312.6,992.54,6.109206731,17.07591346,2
1.71,131312.6,992.54,6.109206731,17.07591346,1
1.76,131312.6,992.54,6.109206731,17.07591346,1
2.44,146256.93,1227.44,7.102052402,18.01838428,2
2.32,146256.93,1227.44,7.102052402,18.01838428,2
1.85,146256.93,1227.44,7.102052402,18.01838428,1
2.01,146256.93,1227.44,7.102052402,18.01838428,2
2.19,146256.93,1227.44,7.102052402,18.01838428,2
2.3,146256.93,1227.44,7.102052402,18.01838428,2
2.06,146256.93,1227.44,7.102052402,18.01838428,2
1.94,146256.93,1227.44,7.102052402,18.01838428,1
1.96,146256.93,1227.44,7.102052402,18.01838428,1
2,146256.93,1227.44,7.102052402,18.01838428,2
1.78,157491.95,1361.64,7.673668033,18.54092213,1
1.6,157491.95,1361.64,7.673668033,18.54092213,1
1.73,157491.95,1361.64,7.673668033,18.54092213,1
1.77,157491.95,1361.64,7.673668033,18.54092213,1
1.65,157491.95,1361.64,7.673668033,18.54092213,1
1.61,157491.95,1361.64,7.673668033,18.54092213,1
1.68,157491.95,1361.64,7.673668033,18.54092213,1
1.71,157491.95,1361.64,7.673668033,18.54092213,1
1.64,157491.95,1361.64,7.673668033,18.54092213,1
1.66,157491.95,1361.64,7.673668033,18.54092213,1
0.62,168840.36,1398.66,8.119285714,19.08972973,0
0.53,168840.36,1398.66,8.119285714,19.08972973,0
0.61,168840.36,1398.66,8.119285714,19.08972973,0
0.73,168840.36,1398.66,8.119285714,19.08972973,0
0.64,168840.36,1398.66,8.119285714,19.08972973,0
0.6,168840.36,1398.66,8.119285714,19.08972973,0
0.61,168840.36,1398.66,8.119285714,19.08972973,0
0.55,168840.36,1398.66,8.119285714,19.08972973,0
0.57,168840.36,1398.66,8.119285714,19.08972973,0
0.61,168840.36,1398.66,8.119285714,19.08972973,0
2.63,243203.55,2046.21,4.978840206,15.79166237,2
2.38,243203.55,2046.21,4.978840206,15.79166237,2
2.7,243203.55,2046.21,4.978840206,15.79166237,2
2.25,243203.55,2046.21,4.978840206,15.79166237,2
2.51,243203.55,2046.21,4.978840206,15.79166237,2
2.53,243203.55,2046.21,4.978840206,15.79166237,2
2.33,243203.55,2046.21,4.978840206,15.79166237,2
2.45,243203.55,2046.21,4.978840206,15.79166237,2
2.37,243203.55,2046.21,4.978840206,15.79166237,2
2.43,243203.55,2046.21,4.978840206,15.79166237,2
2.31,255157.1,2164.33,5.444029666,16.27543881,2
2.33,255157.1,2164.33,5.444029666,16.27543881,2
2.34,255157.1,2164.33,5.444029666,16.27543881,2
2.3,255157.1,2164.33,5.444029666,16.27543881,2
2.15,255157.1,2164.33,5.444029666,16.27543881,2
2.27,255157.1,2164.33,5.444029666,16.27543881,2
2.23,255157.1,2164.33,5.444029666,16.27543881,2
2.28,255157.1,2164.33,5.444029666,16.27543881,2
2.11,255157.1,2164.33,5.444029666,16.27543881,2
2.31,255157.1,2164.33,5.444029666,16.27543881,2
2.2,269341.33,2198.82,5.830510083,16.69194543,2
1.7,269341.33,2198.82,5.830510083,16.69194543,1
2.09,269341.33,2198.82,5.830510083,16.69194543,2
1.94,269341.33,2198.82,5.830510083,16.69194543,1
1.91,269341.33,2198.82,5.830510083,16.69194543,1
2.12,269341.33,2198.82,5.830510083,16.69194543,2
2,269341.33,2198.82,5.830510083,16.69194543,2
1.9,269341.33,2198.82,5.830510083,16.69194543,1
2,269341.33,2198.82,5.830510083,16.69194543,2
2.13,269341.33,2198.82,5.830510083,16.69194543,2
0.61,282434.47,2270.71,6.264220705,17.14828214,0
0.49,282434.47,2270.71,6.264220705,17.14828214,0
0.74,282434.47,2270.71,6.264220705,17.14828214,0
0.5,282434.47,2270.71,6.264220705,17.14828214,0
0.55,282434.47,2270.71,6.264220705,17.14828214,0
0.65,282434.47,2270.71,6.264220705,17.14828214,0
0.61,282434.47,2270.71,6.264220705,17.14828214,0
0.52,282434.47,2270.71,6.264220705,17.14828214,0
0.62,282434.47,2270.71,6.264220705,17.14828214,0
0.58,282434.47,2270.71,6.264220705,17.14828214,0
2.42,127496.57,1237.04,3.987419355,15.27359801,2
2.15,127496.57,1237.04,3.987419355,15.27359801,2
2.19,127496.57,1237.04,3.987419355,15.27359801,2
2.23,127496.57,1237.04,3.987419355,15.27359801,2
2.1,127496.57,1237.04,3.987419355,15.27359801,2
2.26,127496.57,1237.04,3.987419355,15.27359801,2
2.46,127496.57,1237.04,3.987419355,15.27359801,2
2.05,127496.57,1237.04,3.987419355,15.27359801,2
2.15,127496.57,1237.04,3.987419355,15.27359801,2
2.12,127496.57,1237.04,3.987419355,15.27359801,2
2.28,140010.34,1414.61,4.872036613,16.1710984,2
2.25,140010.34,1414.61,4.872036613,16.1710984,2
2.25,140010.34,1414.61,4.872036613,16.1710984,2
2.36,140010.34,1414.61,4.872036613,16.1710984,2
2.27,140010.34,1414.61,4.872036613,16.1710984,2
2.18,140010.34,1414.61,4.872036613,16.1710984,2
1.98,140010.34,1414.61,4.872036613,16.1710984,2
2.31,140010.34,1414.61,4.872036613,16.1710984,2
2,140010.34,1414.61,4.872036613,16.1710984,2
2.07,140010.34,1414.61,4.872036613,16.1710984,2
1.71,156602.97,1542.63,5.71302714,17.02663883,1
1.66,156602.97,1542.63,5.71302714,17.02663883,1
1.67,156602.97,1542.63,5.71302714,17.02663883,1
1.62,156602.97,1542.63,5.71302714,17.02663883,1
1.56,156602.97,1542.63,5.71302714,17.02663883,1
1.7,156602.97,1542.63,5.71302714,17.02663883,1
1.56,156602.97,1542.63,5.71302714,17.02663883,1
1.52,156602.97,1542.63,5.71302714,17.02663883,1
1.58,156602.97,1542.63,5.71302714,17.02663883,1
1.63,156602.97,1542.63,5.71302714,17.02663883,1
1.42,165651.16,1614.6,6.197003968,17.5355754,1
1.38,165651.16,1614.6,6.197003968,17.5355754,1
1.45,165651.16,1614.6,6.197003968,17.5355754,1
1.41,165651.16,1614.6,6.197003968,17.5355754,1
1.43,165651.16,1614.6,6.197003968,17.5355754,1
1.35,165651.16,1614.6,6.197003968,17.5355754,1
1.4,165651.16,1614.6,6.197003968,17.5355754,1
1.17,165651.16,1614.6,6.197003968,17.5355754,1
1.31,165651.16,1614.6,6.197003968,17.5355754,1
1.26,165651.16,1614.6,6.197003968,17.5355754,1
3.07,359910.53,2862.53,4.756916376,15.48785714,2
2.72,359910.53,2862.53,4.756916376,15.48785714,2
2.81,359910.53,2862.53,4.756916376,15.48785714,2
2.82,359910.53,2862.53,4.756916376,15.48785714,2
2.97,359910.53,2862.53,4.756916376,15.48785714,2
2.8,359910.53,2862.53,4.756916376,15.48785714,2
2.92,359910.53,2862.53,4.756916376,15.48785714,2
2.9,359910.53,2862.53,4.756916376,15.48785714,2
2.58,359910.53,2862.53,4.756916376,15.48785714,2
2.69,359910.53,2862.53,4.756916376,15.48785714,2
1.54,370344.27,3075,5.067752332,15.76761662,1
1.54,370344.27,3075,5.067752332,15.76761662,1
1.41,370344.27,3075,5.067752332,15.76761662,1
1.5,370344.27,3075,5.067752332,15.76761662,1
1.43,370344.27,3075,5.067752332,15.76761662,1
1.53,370344.27,3075,5.067752332,15.76761662,1
1.37,370344.27,3075,5.067752332,15.76761662,1
1.29,370344.27,3075,5.067752332,15.76761662,1
1.44,370344.27,3075,5.067752332,15.76761662,1
1.5,370344.27,3075,5.067752332,15.76761662,1
2.81,240727.78,2155.61,3.807428198,14.94236292,2
2.67,240727.78,2155.61,3.807428198,14.94236292,2
2.92,240727.78,2155.61,3.807428198,14.94236292,2
2.71,240727.78,2155.61,3.807428198,14.94236292,2
2.8,240727.78,2155.61,3.807428198,14.94236292,2
2.67,240727.78,2155.61,3.807428198,14.94236292,2
2.62,240727.78,2155.61,3.807428198,14.94236292,2
2.53,240727.78,2155.61,3.807428198,14.94236292,2
2.56,240727.78,2155.61,3.807428198,14.94236292,2
2.47,240727.78,2155.61,3.807428198,14.94236292,2
2.47,240727.78,2155.61,3.807428198,14.94236292,2
2.51,240727.78,2155.61,3.807428198,14.94236292,2
2.53,240727.78,2155.61,3.807428198,14.94236292,2
2.44,240727.78,2155.61,3.807428198,14.94236292,2
2.42,240727.78,2155.61,3.807428198,14.94236292,2
1.93,250673.04,2332.16,4.242540881,15.3531195,1
1.83,250673.04,2332.16,4.242540881,15.3531195,1
1.84,250673.04,2332.16,4.242540881,15.3531195,1
1.94,250673.04,2332.16,4.242540881,15.3531195,1
1.86,250673.04,2332.16,4.242540881,15.3531195,1
1.9,250673.04,2332.16,4.242540881,15.3531195,1
1.88,250673.04,2332.16,4.242540881,15.3531195,1
1.78,250673.04,2332.16,4.242540881,15.3531195,1
1.83,250673.04,2332.16,4.242540881,15.3531195,1
1.74,250673.04,2332.16,4.242540881,15.3531195,1
1.74,250673.04,2332.16,4.242540881,15.3531195,1
1.76,250673.04,2332.16,4.242540881,15.3531195,1
1.68,250673.04,2332.16,4.242540881,15.3531195,1
1.87,250673.04,2332.16,4.242540881,15.3531195,1
1.6,250673.04,2332.16,4.242540881,15.3531195,1
1.73,264792.31,2452.18,4.71713253,15.84166265,1
1.76,264792.31,2452.18,4.71713253,15.84166265,1
1.66,264792.31,2452.18,4.71713253,15.84166265,1
1.74,264792.31,2452.18,4.71713253,15.84166265,1
