Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
2.23,402,127496.57,1237.04,3.987419355,15.27359801
2.1,402,127496.57,1237.04,3.987419355,15.27359801
2.26,402,127496.57,1237.04,3.987419355,15.27359801
2.46,402,127496.57,1237.04,3.987419355,15.27359801
2.05,402,127496.57,1237.04,3.987419355,15.27359801
2.15,402,127496.57,1237.04,3.987419355,15.27359801
2.12,402,127496.57,1237.04,3.987419355,15.27359801
2.28,436,140010.34,1414.61,4.872036613,16.1710984
2.25,436,140010.34,1414.61,4.872036613,16.1710984
2.25,436,140010.34,1414.61,4.872036613,16.1710984
2.36,436,140010.34,1414.61,4.872036613,16.1710984
2.27,436,140010.34,1414.61,4.872036613,16.1710984
2.18,436,140010.34,1414.61,4.872036613,16.1710984
1.98,436,140010.34,1414.61,4.872036613,16.1710984
2.31,436,140010.34,1414.61,4.872036613,16.1710984
2,436,140010.34,1414.61,4.872036613,16.1710984
2.07,436,140010.34,1414.61,4.872036613,16.1710984
1.71,478,156602.97,1542.63,5.71302714,17.02663883
1.66,478,156602.97,1542.63,5.71302714,17.02663883
1.67,478,156602.97,1542.63,5.71302714,17.02663883
1.62,478,156602.97,1542.63,5.71302714,17.02663883
1.56,478,156602.97,1542.63,5.71302714,17.02663883
1.7,478,156602.97,1542.63,5.71302714,17.02663883
1.56,478,156602.97,1542.63,5.71302714,17.02663883
1.52,478,156602.97,1542.63,5.71302714,17.02663883
1.58,478,156602.97,1542.63,5.71302714,17.02663883
1.63,478,156602.97,1542.63,5.71302714,17.02663883
1.42,503,165651.16,1614.6,6.197003968,17.5355754
1.38,503,165651.16,1614.6,6.197003968,17.5355754
1.45,503,165651.16,1614.6,6.197003968,17.5355754
1.41,503,165651.16,1614.6,6.197003968,17.5355754
1.43,503,165651.16,1614.6,6.197003968,17.5355754
1.35,503,165651.16,1614.6,6.197003968,17.5355754
1.4,503,165651.16,1614.6,6.197003968,17.5355754
1.17,503,165651.16,1614.6,6.197003968,17.5355754
1.31,503,165651.16,1614.6,6.197003968,17.5355754
1.26,503,165651.16,1614.6,6.197003968,17.5355754
2.81,765,240727.78,2155.61,3.807428198,14.94236292
2.67,765,240727.78,2155.61,3.807428198,14.94236292
2.92,765,240727.78,2155.61,3.807428198,14.94236292
2.71,765,240727.78,2155.61,3.807428198,14.94236292
2.8,765,240727.78,2155.61,3.807428198,14.94236292
2.67,765,240727.78,2155.61,3.807428198,14.94236292
2.62,765,240727.78,2155.61,3.807428198,14.94236292
2.53,765,240727.78,2155.61,3.807428198,14.94236292
2.56,765,240727.78,2155.61,3.807428198,14.94236292
2.47,765,240727.78,2155.61,3.807428198,14.94236292
2.47,765,240727.78,2155.61,3.807428198,14.94236292
2.51,765,240727.78,2155.61,3.807428198,14.94236292
2.53,765,240727.78,2155.61,3.807428198,14.94236292
2.44,765,240727.78,2155.61,3.807428198,14.94236292
2.42,765,240727.78,2155.61,3.807428198,14.94236292
1.93,794,250673.04,2332.16,4.242540881,15.3531195
1.83,794,250673.04,2332.16,4.242540881,15.3531195
1.84,794,250673.04,2332.16,4.242540881,15.3531195
1.94,794,250673.04,2332.16,4.242540881,15.3531195
1.86,794,250673.04,2332.16,4.242540881,15.3531195
1.9,794,250673.04,2332.16,4.242540881,15.3531195
1.88,794,250673.04,2332.16,4.242540881,15.3531195
1.78,794,250673.04,2332.16,4.242540881,15.3531195
1.83,794,250673.04,2332.16,4.242540881,15.3531195
1.74,794,250673.04,2332.16,4.242540881,15.3531195
1.74,794,250673.04,2332.16,4.242540881,15.3531195
1.76,794,250673.04,2332.16,4.242540881,15.3531195
1.68,794,250673.04,2332.16,4.242540881,15.3531195
1.87,794,250673.04,2332.16,4.242540881,15.3531195
1.6,794,250673.04,2332.16,4.242540881,15.3531195
1.73,829,264792.31,2452.18,4.71713253,15.84166265
1.76,829,264792.31,2452.18,4.71713253,15.84166265
1.66,829,264792.31,2452.18,4.71713253,15.84166265
1.74,829,264792.31,2452.18,4.71713253,15.84166265
1.69,829,264792.31,2452.18,4.71713253,15.84166265
1.76,829,264792.31,2452.18,4.71713253,15.84166265
1.9,829,264792.31,2452.18,4.71713253,15.84166265
1.98,829,264792.31,2452.18,4.71713253,15.84166265
1.61,829,264792.31,2452.18,4.71713253,15.84166265
1.66,829,264792.31,2452.18,4.71713253,15.84166265
1.75,829,264792.31,2452.18,4.71713253,15.84166265
1.75,829,264792.31,2452.18,4.71713253,15.84166265
1.67,829,264792.31,2452.18,4.71713253,15.84166265
1.73,829,264792.31,2452.18,4.71713253,15.84166265
1.53,829,264792.31,2452.18,4.71713253,15.84166265
0.94,868,279780.39,2534.37,5.179332566,16.39226697
0.84,868,279780.39,2534.37,5.179332566,16.39226697
0.93,868,279780.39,2534.37,5.179332566,16.39226697
0.89,868,279780.39,2534.37,5.179332566,16.39226697
0.97,868,279780.39,2534.37,5.179332566,16.39226697
0.91,868,279780.39,2534.37,5.179332566,16.39226697
0.82,868,279780.39,2534.37,5.179332566,16.39226697
0.81,868,279780.39,2534.37,5.179332566,16.39226697
0.92,868,279780.39,2534.37,5.179332566,16.39226697
0.9,868,279780.39,2534.37,5.179332566,16.39226697
0.72,868,279780.39,2534.37,5.179332566,16.39226697
0.88,868,279780.39,2534.37,5.179332566,16.39226697
0.88,868,279780.39,2534.37,5.179332566,16.39226697
0.63,868,279780.39,2534.37,5.179332566,16.39226697
0.74,868,279780.39,2534.37,5.179332566,16.39226697
2.76,766,352217.36,3199.81,4.384876325,15.6335689
2.82,766,352217.36,3199.81,4.384876325,15.6335689
2.7,766,352217.36,3199.81,4.384876325,15.6335689
2.65,766,352217.36,3199.81,4.384876325,15.6335689
3.42,766,352217.36,3199.81,4.384876325,15.6335689
2.56,766,352217.36,3199.81,4.384876325,15.6335689
2.81,766,352217.36,3199.81,4.384876325,15.6335689
2.55,766,352217.36,3199.81,4.384876325,15.6335689
2.67,766,352217.36,3199.81,4.384876325,15.6335689
2.51,766,352217.36,3199.81,4.384876325,15.6335689
2.27,766,352217.36,3199.81,4.384876325,15.6335689
2.4,766,352217.36,3199.81,4.384876325,15.6335689
2.93,766,352217.36,3199.81,4.384876325,15.6335689
2.77,766,352217.36,3199.81,4.384876325,15.6335689
2.7,766,352217.36,3199.81,4.384876325,15.6335689
2.65,795,372121.27,3289.44,4.840364098,16.15087214
2.21,795,372121.27,3289.44,4.840364098,16.15087214
2.6,795,372121.27,3289.44,4.840364098,16.15087214
2.45,795,372121.27,3289.44,4.840364098,16.15087214
2.65,795,372121.27,3289.44,4.840364098,16.15087214
2.62,795,372121.27,3289.44,4.840364098,16.15087214
2.39,795,372121.27,3289.44,4.840364098,16.15087214
2.69,795,372121.27,3289.44,4.840364098,16.15087214
2.83,795,372121.27,3289.44,4.840364098,16.15087214
2.77,795,372121.27,3289.44,4.840364098,16.15087214
2.53,795,372121.27,3289.44,4.840364098,16.15087214
2.56,795,372121.27,3289.44,4.840364098,16.15087214
2.62,795,372121.27,3289.44,4.840364098,16.15087214
2.74,795,372121.27,3289.44,4.840364098,16.15087214
2.13,795,372121.27,3289.44,4.840364098,16.15087214
1.19,830,384510.74,3379.62,5.242376645,16.56509046
0.89,830,384510.74,3379.62,5.242376645,16.56509046
1.08,830,384510.74,3379.62,5.242376645,16.56509046
0.99,830,384510.74,3379.62,5.242376645,16.56509046
1.07,830,384510.74,3379.62,5.242376645,16.56509046
1.15,830,384510.74,3379.62,5.242376645,16.56509046
0.99,830,384510.74,3379.62,5.242376645,16.56509046
1.19,830,384510.74,3379.62,5.242376645,16.56509046
1.18,830,384510.74,3379.62,5.242376645,16.56509046
1.18,830,384510.74,3379.62,5.242376645,16.56509046
1.03,830,384510.74,3379.62,5.242376645,16.56509046
1.16,830,384510.74,3379.62,5.242376645,16.56509046
1.07,830,384510.74,3379.62,5.242376645,16.56509046
1.11,830,384510.74,3379.62,5.242376645,16.56509046
0.97,830,384510.74,3379.62,5.242376645,16.56509046
0.91,869,398400.57,3469.17,5.5192749,16.91188845
0.64,869,398400.57,3469.17,5.5192749,16.91188845
0.9,869,398400.57,3469.17,5.5192749,16.91188845
0.85,869,398400.57,3469.17,5.5192749,16.91188845
0.9,869,398400.57,3469.17,5.5192749,16.91188845
0.98,869,398400.57,3469.17,5.5192749,16.91188845
0.83,869,398400.57,3469.17,5.5192749,16.91188845
0.9,869,398400.57,3469.17,5.5192749,16.91188845
1,869,398400.57,3469.17,5.5192749,16.91188845
0.94,869,398400.57,3469.17,5.5192749,16.91188845
0.95,869,398400.57,3469.17,5.5192749,16.91188845
0.85,869,398400.57,3469.17,5.5192749,16.91188845
0.95,869,398400.57,3469.17,5.5192749,16.91188845
0.9,869,398400.57,3469.17,5.5192749,16.91188845
0.82,869,398400.57,3469.17,5.5192749,16.91188845
3.06,393,120654.92,1108.86,6.444035533,17.81994924
3.05,393,120654.92,1108.86,6.444035533,17.81994924
3.11,393,120654.92,1108.86,6.444035533,17.81994924
2.9,393,120654.92,1108.86,6.444035533,17.81994924
2.95,393,120654.92,1108.86,6.444035533,17.81994924
3.15,393,120654.92,1108.86,6.444035533,17.81994924
3.11,393,120654.92,1108.86,6.444035533,17.81994924
3.03,393,120654.92,1108.86,6.444035533,17.81994924
3.06,393,120654.92,1108.86,6.444035533,17.81994924
2.93,393,120654.92,1108.86,6.444035533,17.81994924
3.08,393,120654.92,1108.86,6.444035533,17.81994924
2.98,393,120654.92,1108.86,6.444035533,17.81994924
3.18,393,120654.92,1108.86,6.444035533,17.81994924
3.08,393,120654.92,1108.86,6.444035533,17.81994924
3.16,393,120654.92,1108.86,6.444035533,17.81994924
1.66,426,133530.36,1212.91,7.061194379,18.44625293
1.71,426,133530.36,1212.91,7.061194379,18.44625293
1.78,426,133530.36,1212.91,7.061194379,18.44625293
1.64,426,133530.36,1212.91,7.061194379,18.44625293
1.73,426,133530.36,1212.91,7.061194379,18.44625293
1.71,426,133530.36,1212.91,7.061194379,18.44625293
1.62,426,133530.36,1212.91,7.061194379,18.44625293
1.83,426,133530.36,1212.91,7.061194379,18.44625293
1.67,426,133530.36,1212.91,7.061194379,18.44625293
1.76,426,133530.36,1212.91,7.061194379,18.44625293
1.61,426,133530.36,1212.91,7.061194379,18.44625293
1.8,426,133530.36,1212.91,7.061194379,18.44625293
1.82,426,133530.36,1212.91,7.061194379,18.44625293
1.68,426,133530.36,1212.91,7.061194379,18.44625293
1.8,426,133530.36,1212.91,7.061194379,18.44625293
1.97,461,146726.56,1378.02,7.778311688,19.1375974
2.11,461,146726.56,1378.02,7.778311688,19.1375974
1.99,461,146726.56,1378.02,7.778311688,19.1375974
2.01,461,146726.56,1378.02,7.778311688,19.1375974
2.06,461,146726.56,1378.02,7.778311688,19.1375974
2.11,461,146726.56,1378.02,7.778311688,19.1375974
2.04,461,146726.56,1378.02,7.778311688,19.1375974
2.09,461,146726.56,1378.02,7.778311688,19.1375974
2.02,461,146726.56,1378.02,7.778311688,19.1375974
1.96,461,146726.56,1378.02,7.778311688,19.1375974
1.88,461,146726.56,1378.02,7.778311688,19.1375974
2.15,461,146726.56,1378.02,7.778311688,19.1375974
2.15,461,146726.56,1378.02,7.778311688,19.1375974
1.93,461,146726.56,1378.02,7.778311688,19.1375974
2.1,461,146726.56,1378.02,7.778311688,19.1375974
1.16,498,161171.53,1423.56,8.210921844,19.630501
1.08,498,161171.53,1423.56,8.210921844,19.630501
1.1,498,161171.53,1423.56,8.210921844,19.630501
1.11,498,161171.53,1423.56,8.210921844,19.630501
1.04,498,161171.53,1423.56,8.210921844,19.630501
1.12,498,161171.53,1423.56,8.210921844,19.630501
1.13,498,161171.53,1423.56,8.210921844,19.630501
1.14,498,161171.53,1423.56,8.210921844,19.630501
1.06,498,161171.53,1423.56,8.210921844,19.630501
1.06,498,161171.53,1423.56,8.210921844,19.630501
1.01,498,161171.53,1423.56,8.210921844,19.630501
1.16,498,161171.53,1423.56,8.210921844,19.630501
1.2,498,161171.53,1423.56,8.210921844,19.630501
1.1,498,161171.53,1423.56,8.210921844,19.630501
1.22,498,161171.53,1423.56,8.210921844,19.630501
1.8,759,233501.8,2194.04,5.513855263,16.81431579
1.8,759,233501.8,2194.04,5.513855263,16.81431579
1.73,759,233501.8,2194.04,5.513855263,16.81431579
1.69,759,233501.8,2194.04,5.513855263,16.81431579
1.58,759,233501.8,2194.04,5.513855263,16.81431579
1.57,759,233501.8,2194.04,5.513855263,16.81431579
1.65,759,233501.8,2194.04,5.513855263,16.81431579
1.6,759,233501.8,2194.04,5.513855263,16.81431579
1.67,759,233501.8,2194.04,5.513855263,16.81431579
1.65,759,233501.8,2194.04,5.513855263,16.81431579
1.83,759,233501.8,2194.04,5.513855263,16.81431579
1.72,759,233501.8,2194.04,5.513855263,16.81431579
1.83,759,233501.8,2194.04,5.513855263,16.81431579
1.4,759,233501.8,2194.04,5.513855263,16.81431579
1.45,759,233501.8,2194.04,5.513855263,16.81431579
1.78,797,247205.72,2351.24,6.029285714,17.32293233
1.69,797,247205.72,2351.24,6.029285714,17.32293233
1.68,797,247205.72,2351.24,6.029285714,17.32293233
1.63,797,247205.72,2351.24,6.029285714,17.32293233
1.56,797,247205.72,2351.24,6.029285714,17.32293233
1.69,797,247205.72,2351.24,6.029285714,17.32293233
1.7,797,247205.72,2351.24,6.029285714,17.32293233
1.69,797,247205.72,2351.24,6.029285714,17.32293233
1.62,797,247205.72,2351.24,6.029285714,17.32293233
1.8,797,247205.72,2351.24,6.029285714,17.32293233
1.89,797,247205.72,2351.24,6.029285714,17.32293233
1.79,797,247205.72,2351.24,6.029285714,17.32293233
1.89,797,247205.72,2351.24,6.029285714,17.32293233
1.73,797,247205.72,2351.24,6.029285714,17.32293233
1.71,797,247205.72,2351.24,6.029285714,17.32293233
1.96,828,258669.97,2432.13,6.430434258,17.73143546
1.98,828,258669.97,2432.13,6.430434258,17.73143546
1.78,828,258669.97,2432.13,6.430434258,17.73143546
1.85,828,258669.97,2432.13,6.430434258,17.73143546
1.79,828,258669.97,2432.13,6.430434258,17.73143546
1.61,828,258669.97,2432.13,6.430434258,17.73143546
2.12,828,258669.97,2432.13,6.430434258,17.73143546
1.68,828,258669.97,2432.13,6.430434258,17.73143546
1.8,828,258669.97,2432.13,6.430434258,17.73143546
1.91,828,258669.97,2432.13,6.430434258,17.73143546
1.94,828,258669.97,2432.13,6.430434258,17.73143546
2.08,828,258669.97,2432.13,6.430434258,17.73143546
2,828,258669.97,2432.13,6.430434258,17.73143546
2.07,828,258669.97,2432.13,6.430434258,17.73143546
1.72,828,258669.97,2432.13,6.430434258,17.73143546
1.3,863,271435.51,2521.06,6.890393519,18.18484954
1.28,863,271435.51,2521.06,6.890393519,18.18484954
1.31,863,271435.51,2521.06,6.890393519,18.18484954
1.3,863,271435.51,2521.06,6.890393519,18.18484954
1.29,863,271435.51,2521.06,6.890393519,18.18484954
1.16,863,271435.51,2521.06,6.890393519,18.18484954
1.47,863,271435.51,2521.06,6.890393519,18.18484954
1.24,863,271435.51,2521.06,6.890393519,18.18484954
1.22,863,271435.51,2521.06,6.890393519,18.18484954
1.29,863,271435.51,2521.06,6.890393519,18.18484954
1.27,863,271435.51,2521.06,6.890393519,18.18484954
1.35,863,271435.51,2521.06,6.890393519,18.18484954
1.35,863,271435.51,2521.06,6.890393519,18.18484954
1.4,863,271435.51,2521.06,6.890393519,18.18484954
1.27,863,271435.51,2521.06,6.890393519,18.18484954
3.38,393,122788.22,778.85,5.531472081,16.13771574
2.84,393,122788.22,778.85,5.531472081,16.13771574
3.04,393,122788.22,778.85,5.531472081,16.13771574
2.75,393,122788.22,778.85,5.531472081,16.13771574
2.8,393,122788.22,778.85,5.531472081,16.13771574
2.95,393,122788.22,778.85,5.531472081,16.13771574
2.69,393,122788.22,778.85,5.531472081,16.13771574
2.74,393,122788.22,778.85,5.531472081,16.13771574
2.62,393,122788.22,778.85,5.531472081,16.13771574
2.61,393,122788.22,778.85,5.531472081,16.13771574
2.88,393,122788.22,778.85,5.531472081,16.13771574
2.75,393,122788.22,778.85,5.531472081,16.13771574
2.73,393,122788.22,778.85,5.531472081,16.13771574
2.48,393,122788.22,778.85,5.531472081,16.13771574
2.75,393,122788.22,778.85,5.531472081,16.13771574
3.24,393,122788.22,778.85,5.531472081,16.13771574
2.47,424,134126.73,935.76,6.389411765,17.01851765
2.36,424,134126.73,935.76,6.389411765,17.01851765
2.41,424,134126.73,935.76,6.389411765,17.01851765
2.43,424,134126.73,935.76,6.389411765,17.01851765
2.59,424,134126.73,935.76,6.389411765,17.01851765
2.48,424,134126.73,935.76,6.389411765,17.01851765
2.44,424,134126.73,935.76,6.389411765,17.01851765
2.49,424,134126.73,935.76,6.389411765,17.01851765
2.48,424,134126.73,935.76,6.389411765,17.01851765
2.49,424,134126.73,935.76,6.389411765,17.01851765
2.23,424,134126.73,935.76,6.389411765,17.01851765
2.28,424,134126.73,935.76,6.389411765,17.01851765
2.53,424,134126.73,935.76,6.389411765,17.01851765
2.31,424,134126.73,935.76,6.389411765,17.01851765
2.23,424,134126.73,935.76,6.389411765,17.01851765
1.86,424,134126.73,935.76,6.389411765,17.01851765
1.89,455,146453.83,1003.27,7.208311404,17.93894737
1.83,455,146453.83,1003.27,7.208311404,17.93894737
1.87,455,146453.83,1003.27,7.208311404,17.93894737
1.94,455,146453.83,1003.27,7.208311404,17.93894737
1.85,455,146453.83,1003.27,7.208311404,17.93894737
1.88,455,146453.83,1003.27,7.208311404,17.93894737
1.89,455,146453.83,1003.27,7.208311404,17.93894737
1.78,455,146453.83,1003.27,7.208311404,17.93894737
1.88,455,146453.83,1003.27,7.208311404,17.93894737
1.97,455,146453.83,1003.27,7.208311404,17.93894737
1.83,455,146453.83,1003.27,7.208311404,17.93894737
1.95,455,146453.83,1003.27,7.208311404,17.93894737
1.67,455,146453.83,1003.27,7.208311404,17.93894737
1.94,455,146453.83,1003.27,7.208311404,17.93894737
1.77,455,146453.83,1003.27,7.208311404,17.93894737
1.29,455,146453.83,1003.27,7.208311404,17.93894737
1.27,485,157737.78,1046.95,7.91063655,18.65053388
1.44,485,157737.78,1046.95,7.91063655,18.65053388
1.2,485,157737.78,1046.95,7.91063655,18.65053388
1.25,485,157737.78,1046.95,7.91063655,18.65053388
1.24,485,157737.78,1046.95,7.91063655,18.65053388
1.1,485,157737.78,1046.95,7.91063655,18.65053388
1.3,485,157737.78,1046.95,7.91063655,18.65053388
1.26,485,157737.78,1046.95,7.91063655,18.65053388
1.1,485,157737.78,1046.95,7.91063655,18.65053388
1.25,485,157737.78,1046.95,7.91063655,18.65053388
1.21,485,157737.78,1046.95,7.91063655,18.65053388
1.12,485,157737.78,1046.95,7.91063655,18.65053388
1.14,485,157737.78,1046.95,7.91063655,18.65053388
1.18,485,157737.78,1046.95,7.91063655,18.65053388
1.13,485,157737.78,1046.95,7.91063655,18.65053388
0.81,485,157737.78,1046.95,7.91063655,18.65053388
3.39,773,241551.12,1676.08,5.542067183,16.18895349
3.35,773,241551.12,1676.08,5.542067183,16.18895349
3.39,773,241551.12,1676.08,5.542067183,16.18895349
2.98,773,241551.12,1676.08,5.542067183,16.18895349
3.13,773,241551.12,1676.08,5.542067183,16.18895349
3.3,773,241551.12,1676.08,5.542067183,16.18895349
3.17,773,241551.12,1676.08,5.542067183,16.18895349
2.73,773,241551.12,1676.08,5.542067183,16.18895349
3.17,773,241551.12,1676.08,5.542067183,16.18895349
3.22,773,241551.12,1676.08,5.542067183,16.18895349
3.15,773,241551.12,1676.08,5.542067183,16.18895349
2.87,773,241551.12,1676.08,5.542067183,16.18895349
3.27,773,241551.12,1676.08,5.542067183,16.18895349
3.14,773,241551.12,1676.08,5.542067183,16.18895349
3.34,773,241551.12,1676.08,5.542067183,16.18895349
2.83,773,241551.12,1676.08,5.542067183,16.18895349
2.21,802,252901.02,1727.29,5.943262765,16.6235741
2.11,802,252901.02,1727.29,5.943262765,16.6235741
2.14,802,252901.02,1727.29,5.943262765,16.6235741
