Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
2.46,126350.46,899.54,2.37478481,15.24318987,3
2.46,130014.47,935.81,1.9165,13.81821429,3
2.46,351989.28,2454.17,1.677290837,13.73831843,3
2.46,148724.01,1381.99,4.038398268,15.7288961,3
2.46,148724.01,1381.99,4.038398268,15.7288961,3
2.46,148724.01,1381.99,4.038398268,15.7288961,3
2.45,126350.46,899.54,2.37478481,15.24318987,3
2.45,119018.19,851.59,2.516356488,16.01863874,3
2.45,372333.99,2651.18,3.080170794,15.50437233,3
2.45,357756.5,1845.79,1.246042216,15.023219,3
2.44,143767.6,950.08,2.944943052,15.24603645,3
2.44,130014.47,935.81,1.9165,13.81821429,3
2.44,239849.93,1192.41,1.723591088,15.44668414,3
2.43,126350.46,899.54,2.37478481,15.24318987,3
2.43,126350.46,899.54,2.37478481,15.24318987,3
2.43,119018.19,851.59,2.516356488,16.01863874,3
2.43,119018.19,851.59,2.516356488,16.01863874,3
2.43,119018.19,851.59,2.516356488,16.01863874,3
2.43,357756.5,1845.79,1.246042216,15.023219,3
2.43,114947.27,632.26,2.575967742,13.93206989,3
2.42,126350.46,899.54,2.37478481,15.24318987,3
2.42,148724.01,1381.99,4.038398268,15.7288961,3
2.42,126722.9,943.09,1.091831683,13.2044802,3
2.41,143767.6,950.08,2.944943052,15.24603645,3
2.41,143767.6,950.08,2.944943052,15.24603645,3
2.41,126350.46,899.54,2.37478481,15.24318987,3
2.41,357756.5,1845.79,1.246042216,15.023219,3
2.41,148724.01,1381.99,4.038398268,15.7288961,3
2.41,253677.06,1480.47,3.194721879,14.73166873,3
2.4,253166.79,1848.36,2.933244949,15.6917298,3
2.4,130014.47,935.81,1.9165,13.81821429,3
2.4,351467.16,2068.82,0.281737589,13.3341578,3
2.39,126350.46,899.54,2.37478481,15.24318987,3
2.39,126350.46,899.54,2.37478481,15.24318987,3
2.39,239849.93,1192.41,1.723591088,15.44668414,3
2.39,357756.5,1845.79,1.246042216,15.023219,3
2.38,143767.6,950.08,2.944943052,15.24603645,3
2.38,126350.46,899.54,2.37478481,15.24318987,3
2.38,126350.46,899.54,2.37478481,15.24318987,3
2.38,119018.19,851.59,2.516356488,16.01863874,3
2.38,119018.19,851.59,2.516356488,16.01863874,3
2.37,148724.01,1381.99,4.038398268,15.7288961,3
2.36,126350.46,899.54,2.37478481,15.24318987,3
2.36,344186.49,2173.55,1.390052957,13.10703442,3
2.36,357756.5,1845.79,1.246042216,15.023219,3
2.36,357756.5,1845.79,1.246042216,15.023219,3
2.35,119018.19,851.59,2.516356488,16.01863874,3
2.35,119018.19,851.59,2.516356488,16.01863874,3
2.35,148724.01,1381.99,4.038398268,15.7288961,3
2.34,242333.34,1680.15,2.43542595,15.23334207,3
2.34,226789.1,1274.4,2.21659919,13.60973009,3
2.33,143767.6,950.08,2.944943052,15.24603645,3
2.33,126350.46,899.54,2.37478481,15.24318987,3
2.33,253166.79,1848.36,2.933244949,15.6917298,3
2.33,372333.99,2651.18,3.080170794,15.50437233,3
2.33,151489.05,1207.41,3.256808511,15.44740426,3
2.33,265871.16,1544.44,3.591038961,15.16651712,3
2.32,349550.92,1728.11,2.475465269,15.27306684,3
2.32,119018.19,851.59,2.516356488,16.01863874,3
2.31,119018.19,851.59,2.516356488,16.01863874,3
2.31,119018.19,851.59,2.516356488,16.01863874,3
2.31,372333.99,2651.18,3.080170794,15.50437233,3
2.31,357756.5,1845.79,1.246042216,15.023219,3
2.31,226789.1,1274.4,2.21659919,13.60973009,3
2.3,237920.06,1566.72,3.256238532,15.27348624,3
2.3,143767.6,950.08,2.944943052,15.24603645,3
2.3,114947.27,632.26,2.575967742,13.93206989,3
2.3,128317.2,685.33,3.476814815,14.98014815,3
2.29,253166.79,1848.36,2.933244949,15.6917298,3
2.29,349550.92,1728.11,2.475465269,15.27306684,3
2.29,119018.19,851.59,2.516356488,16.01863874,3
2.29,239849.93,1192.41,1.723591088,15.44668414,3
2.28,126350.46,899.54,2.37478481,15.24318987,3
2.28,242333.34,1680.15,2.43542595,15.23334207,3
2.28,253166.79,1848.36,2.933244949,15.6917298,3
2.28,233953.05,1438.46,1.812230869,13.44771725,3
2.27,253166.79,1848.36,2.933244949,15.6917298,3
2.27,349550.92,1728.11,2.475465269,15.27306684,3
2.26,261405,1862.94,2.542820197,15.00083744,3
2.26,261405,1862.94,2.542820197,15.00083744,3
2.26,253677.06,1480.47,3.194721879,14.73166873,3
2.25,237920.06,1566.72,3.256238532,15.27348624,3
2.25,237920.06,1566.72,3.256238532,15.27348624,3
2.25,237920.06,1566.72,3.256238532,15.27348624,3
2.25,337149.01,1912.09,0.88358371,11.96707692,3
2.25,130014.47,935.81,1.9165,13.81821429,3
2.25,114947.27,632.26,2.575967742,13.93206989,3
2.24,337149.01,1912.09,0.88358371,11.96707692,3
2.24,130014.47,935.81,1.9165,13.81821429,3
2.24,119018.19,851.59,2.516356488,16.01863874,3
2.23,237920.06,1566.72,3.256238532,15.27348624,3
2.23,349550.92,1728.11,2.475465269,15.27306684,3
2.23,239849.93,1192.41,1.723591088,15.44668414,3
2.23,369445.72,1888.13,1.502534364,15.29762887,3
2.23,265871.16,1544.44,3.591038961,15.16651712,3
2.22,130014.47,935.81,1.9165,13.81821429,3
2.22,261405,1862.94,2.542820197,15.00083744,3
2.22,114947.27,632.26,2.575967742,13.93206989,3
2.21,237920.06,1566.72,3.256238532,15.27348624,2
2.21,143767.6,950.08,2.944943052,15.24603645,2
2.21,242333.34,1680.15,2.43542595,15.23334207,2
2.21,261405,1862.94,2.542820197,15.00083744,2
2.2,253166.79,1848.36,2.933244949,15.6917298,2
2.2,253166.79,1848.36,2.933244949,15.6917298,2
2.2,349550.92,1728.11,2.475465269,15.27306684,2
2.2,349550.92,1728.11,2.475465269,15.27306684,2
2.2,372333.99,2651.18,3.080170794,15.50437233,2
2.2,117081.45,866.38,0.049291339,11.2583727,2
2.19,237920.06,1566.72,3.256238532,15.27348624,2
2.19,349550.92,1728.11,2.475465269,15.27306684,2
2.19,349550.92,1728.11,2.475465269,15.27306684,2
2.19,233953.05,1438.46,1.812230869,13.44771725,2
2.19,261405,1862.94,2.542820197,15.00083744,2
2.18,237920.06,1566.72,3.256238532,15.27348624,2
2.18,337149.01,1912.09,0.88358371,11.96707692,2
2.18,253166.79,1848.36,2.933244949,15.6917298,2
2.18,253166.79,1848.36,2.933244949,15.6917298,2
2.18,369445.72,1888.13,1.502534364,15.29762887,2
2.18,261405,1862.94,2.542820197,15.00083744,2
2.18,265871.16,1544.44,3.591038961,15.16651712,2
2.17,237920.06,1566.72,3.256238532,15.27348624,2
2.17,337149.01,1912.09,0.88358371,11.96707692,2
2.17,349550.92,1728.11,2.475465269,15.27306684,2
2.17,139066.58,1127.8,2.31826484,14.39785388,2
2.17,117081.45,866.38,0.049291339,11.2583727,2
2.17,241741.32,1389.41,2.707297297,14.2043758,2
2.17,241741.32,1389.41,2.707297297,14.2043758,2
2.16,353400.81,2096.85,1.373266551,12.48047038,2
2.16,253166.79,1848.36,2.933244949,15.6917298,2
2.16,349550.92,1728.11,2.475465269,15.27306684,2
2.16,236724.38,1693.89,3.171099338,15.62235762,2
2.15,237920.06,1566.72,3.256238532,15.27348624,2
2.15,253166.79,1848.36,2.933244949,15.6917298,2
2.15,253166.79,1848.36,2.933244949,15.6917298,2
2.15,233953.05,1438.46,1.812230869,13.44771725,2
2.15,114947.27,632.26,2.575967742,13.93206989,2
2.15,241741.32,1389.41,2.707297297,14.2043758,2
2.14,353400.81,2096.85,1.373266551,12.48047038,2
2.14,242333.34,1680.15,2.43542595,15.23334207,2
2.14,253166.79,1848.36,2.933244949,15.6917298,2
2.14,253166.79,1848.36,2.933244949,15.6917298,2
2.14,369445.72,1888.13,1.502534364,15.29762887,2
2.14,117081.45,866.38,0.049291339,11.2583727,2
2.14,253677.06,1480.47,3.194721879,14.73166873,2
2.14,253677.06,1480.47,3.194721879,14.73166873,2
2.13,237920.06,1566.72,3.256238532,15.27348624,2
2.13,237920.06,1566.72,3.256238532,15.27348624,2
2.13,237920.06,1566.72,3.256238532,15.27348624,2
2.13,242333.34,1680.15,2.43542595,15.23334207,2
2.13,349550.92,1728.11,2.475465269,15.27306684,2
2.13,349550.92,1728.11,2.475465269,15.27306684,2
2.13,261405,1862.94,2.542820197,15.00083744,2
2.12,237920.06,1566.72,3.256238532,15.27348624,2
2.12,237920.06,1566.72,3.256238532,15.27348624,2
2.12,349550.92,1728.11,2.475465269,15.27306684,2
2.12,349550.92,1728.11,2.475465269,15.27306684,2
2.12,344186.49,2173.55,1.390052957,13.10703442,2
2.12,369445.72,1888.13,1.502534364,15.29762887,2
2.12,117081.45,866.38,0.049291339,11.2583727,2
2.11,253166.79,1848.36,2.933244949,15.6917298,2
2.11,349550.92,1728.11,2.475465269,15.27306684,2
2.11,349550.92,1728.11,2.475465269,15.27306684,2
2.11,236724.38,1693.89,3.171099338,15.62235762,2
2.11,372333.99,2651.18,3.080170794,15.50437233,2
2.11,261405,1862.94,2.542820197,15.00083744,2
2.11,117081.45,866.38,0.049291339,11.2583727,2
2.11,265871.16,1544.44,3.591038961,15.16651712,2
2.1,139549.54,1029.27,3.117523364,15.97182243,2
2.1,253166.79,1848.36,2.933244949,15.6917298,2
2.1,151489.05,1207.41,3.256808511,15.44740426,2
2.1,226789.1,1274.4,2.21659919,13.60973009,2
2.09,242333.34,1680.15,2.43542595,15.23334207,2
2.09,253166.79,1848.36,2.933244949,15.6917298,2
2.09,253166.79,1848.36,2.933244949,15.6917298,2
2.09,245193.99,1312.92,0.373350649,14.01168831,2
2.08,237920.06,1566.72,3.256238532,15.27348624,2
2.08,237920.06,1566.72,3.256238532,15.27348624,2
2.08,337149.01,1912.09,0.88358371,11.96707692,2
2.08,337149.01,1912.09,0.88358371,11.96707692,2
2.08,253166.79,1848.36,2.933244949,15.6917298,2
2.08,349550.92,1728.11,2.475465269,15.27306684,2
2.07,237920.06,1566.72,3.256238532,15.27348624,2
2.07,349550.92,1728.11,2.475465269,15.27306684,2
2.07,233953.05,1438.46,1.812230869,13.44771725,2
2.07,257314.59,1480.32,1.231793612,13.25460688,2
2.07,226789.1,1274.4,2.21659919,13.60973009,2
2.06,237920.06,1566.72,3.256238532,15.27348624,2
2.06,237920.06,1566.72,3.256238532,15.27348624,2
2.06,237920.06,1566.72,3.256238532,15.27348624,2
2.06,337149.01,1912.09,0.88358371,11.96707692,2
2.06,349550.92,1728.11,2.475465269,15.27306684,2
2.06,233953.05,1438.46,1.812230869,13.44771725,2
2.06,117081.45,866.38,0.049291339,11.2583727,2
2.06,114947.27,632.26,2.575967742,13.93206989,2
2.05,237920.06,1566.72,3.256238532,15.27348624,2
2.05,134988.47,586.86,1.722572115,15.74992788,2
2.05,233953.05,1438.46,1.812230869,13.44771725,2
2.05,372333.99,2651.18,3.080170794,15.50437233,2
2.05,262000.33,2249.69,3.121411339,14.85823884,2
2.05,117081.45,866.38,0.049291339,11.2583727,2
2.05,149658.53,912.86,4.93924406,16.56457883,2
2.04,237920.06,1566.72,3.256238532,15.27348624,2
2.04,237920.06,1566.72,3.256238532,15.27348624,2
2.04,133284.65,651.64,2.107547619,14.70492857,2
2.04,134988.47,586.86,1.722572115,15.74992788,2
2.04,253166.79,1848.36,2.933244949,15.6917298,2
2.04,382738.95,2015.18,1.933208333,15.74051667,2
2.03,139549.54,1029.27,3.117523364,15.97182243,2
2.03,233953.05,1438.46,1.812230869,13.44771725,2
2.03,233953.05,1438.46,1.812230869,13.44771725,2
2.03,236724.38,1693.89,3.171099338,15.62235762,2
2.03,369445.72,1888.13,1.502534364,15.29762887,2
2.02,237920.06,1566.72,3.256238532,15.27348624,2
2.02,238487.34,1194.99,1.21015544,13.1661399,2
2.02,139549.54,1029.27,3.117523364,15.97182243,2
2.02,242333.34,1680.15,2.43542595,15.23334207,2
2.02,236724.38,1693.89,3.171099338,15.62235762,2
2.02,344186.49,2173.55,1.390052957,13.10703442,2
2.02,117081.45,866.38,0.049291339,11.2583727,2
2.02,241741.32,1389.41,2.707297297,14.2043758,2
2.01,237920.06,1566.72,3.256238532,15.27348624,2
2.01,337149.01,1912.09,0.88358371,11.96707692,2
2.01,133284.65,651.64,2.107547619,14.70492857,2
2.01,139549.54,1029.27,3.117523364,15.97182243,2
2.01,242333.34,1680.15,2.43542595,15.23334207,2
2.01,369445.72,1888.13,1.502534364,15.29762887,2
2.01,257314.59,1480.32,1.231793612,13.25460688,2
2.01,149658.53,912.86,4.93924406,16.56457883,2
2,237920.06,1566.72,3.256238532,15.27348624,2
2,353400.81,2096.85,1.373266551,12.48047038,2
2,353897.08,1806.36,1.565556545,14.90361532,2
2,238487.34,1194.99,1.21015544,13.1661399,2
2,139549.54,1029.27,3.117523364,15.97182243,2
2,242333.34,1680.15,2.43542595,15.23334207,2
2,233953.05,1438.46,1.812230869,13.44771725,2
2,241741.32,1389.41,2.707297297,14.2043758,2
1.99,237920.06,1566.72,3.256238532,15.27348624,2
1.99,379100.41,2403.34,2.784011775,15.55472666,2
1.99,238487.34,1194.99,1.21015544,13.1661399,2
1.99,139549.54,1029.27,3.117523364,15.97182243,2
1.99,349550.92,1728.11,2.475465269,15.27306684,2
1.99,253677.06,1480.47,3.194721879,14.73166873,2
1.99,265871.16,1544.44,3.591038961,15.16651712,2
1.98,337149.01,1912.09,0.88358371,11.96707692,2
1.98,139549.54,1029.27,3.117523364,15.97182243,2
1.98,139549.54,1029.27,3.117523364,15.97182243,2
1.98,139549.54,1029.27,3.117523364,15.97182243,2
1.98,139549.54,1029.27,3.117523364,15.97182243,2
1.98,242333.34,1680.15,2.43542595,15.23334207,2
1.98,242333.34,1680.15,2.43542595,15.23334207,2
1.98,253166.79,1848.36,2.933244949,15.6917298,2
1.98,253166.79,1848.36,2.933244949,15.6917298,2
1.98,349550.92,1728.11,2.475465269,15.27306684,2
1.98,233953.05,1438.46,1.812230869,13.44771725,2
1.98,344186.49,2173.55,1.390052957,13.10703442,2
1.98,344186.49,2173.55,1.390052957,13.10703442,2
1.98,151489.05,1207.41,3.256808511,15.44740426,2
1.98,149658.53,912.86,4.93924406,16.56457883,2
1.97,337149.01,1912.09,0.88358371,11.96707692,2
1.97,337149.01,1912.09,0.88358371,11.96707692,2
1.97,139549.54,1029.27,3.117523364,15.97182243,2
1.97,242333.34,1680.15,2.43542595,15.23334207,2
1.97,238887.66,2095.41,1.95851369,13.73706649,2
1.96,337149.01,1912.09,0.88358371,11.96707692,2
1.96,337149.01,1912.09,0.88358371,11.96707692,2
1.96,353400.81,2096.85,1.373266551,12.48047038,2
1.96,367987.94,2320.26,2.460577089,15.23031008,2
1.96,238487.34,1194.99,1.21015544,13.1661399,2
1.96,139549.54,1029.27,3.117523364,15.97182243,2
1.96,134988.47,586.86,1.722572115,15.74992788,2
1.96,242333.34,1680.15,2.43542595,15.23334207,2
1.96,253166.79,1848.36,2.933244949,15.6917298,2
1.96,139066.58,1127.8,2.31826484,14.39785388,2
1.95,237920.06,1566.72,3.256238532,15.27348624,2
1.95,337149.01,1912.09,0.88358371,11.96707692,2
