Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
1.9,353400.81,2096.85,1.373266551,12.48047038,1
1.89,353400.81,2096.85,1.373266551,12.48047038,1
1.96,353400.81,2096.85,1.373266551,12.48047038,1
1.92,353400.81,2096.85,1.373266551,12.48047038,1
1.9,353400.81,2096.85,1.373266551,12.48047038,1
1.86,353400.81,2096.85,1.373266551,12.48047038,1
1.87,353400.81,2096.85,1.373266551,12.48047038,1
1.82,353400.81,2096.85,1.373266551,12.48047038,1
1.91,353400.81,2096.85,1.373266551,12.48047038,1
1.87,353400.81,2096.85,1.373266551,12.48047038,1
1.82,353400.81,2096.85,1.373266551,12.48047038,1
1.74,353400.81,2096.85,1.373266551,12.48047038,1
1.76,353400.81,2096.85,1.373266551,12.48047038,1
1.83,353400.81,2096.85,1.373266551,12.48047038,1
1.65,353400.81,2096.85,1.373266551,12.48047038,1
1.79,353400.81,2096.85,1.373266551,12.48047038,1
1.72,353400.81,2096.85,1.373266551,12.48047038,1
1.81,353400.81,2096.85,1.373266551,12.48047038,1
1.75,353400.81,2096.85,1.373266551,12.48047038,1
1.75,353400.81,2096.85,1.373266551,12.48047038,1
1.44,353400.81,2096.85,1.373266551,12.48047038,1
1.65,353400.81,2096.85,1.373266551,12.48047038,1
0.83,366100.83,2151.68,1.780211685,12.92289585,0
0.82,366100.83,2151.68,1.780211685,12.92289585,0
0.8,366100.83,2151.68,1.780211685,12.92289585,0
0.81,366100.83,2151.68,1.780211685,12.92289585,0
0.96,366100.83,2151.68,1.780211685,12.92289585,0
0.84,366100.83,2151.68,1.780211685,12.92289585,0
0.82,366100.83,2151.68,1.780211685,12.92289585,0
0.8,366100.83,2151.68,1.780211685,12.92289585,0
0.84,366100.83,2151.68,1.780211685,12.92289585,0
0.81,366100.83,2151.68,1.780211685,12.92289585,0
0.86,366100.83,2151.68,1.780211685,12.92289585,0
0.82,366100.83,2151.68,1.780211685,12.92289585,0
0.76,366100.83,2151.68,1.780211685,12.92289585,0
0.78,366100.83,2151.68,1.780211685,12.92289585,0
0.79,366100.83,2151.68,1.780211685,12.92289585,0
0.67,366100.83,2151.68,1.780211685,12.92289585,0
0.72,366100.83,2151.68,1.780211685,12.92289585,0
0.79,366100.83,2151.68,1.780211685,12.92289585,0
0.84,366100.83,2151.68,1.780211685,12.92289585,0
0.72,366100.83,2151.68,1.780211685,12.92289585,0
0.71,366100.83,2151.68,1.780211685,12.92289585,0
0.7,366100.83,2151.68,1.780211685,12.92289585,0
0.69,366100.83,2151.68,1.780211685,12.92289585,0
0.69,366100.83,2151.68,1.780211685,12.92289585,0
0.74,366100.83,2151.68,1.780211685,12.92289585,0
0.63,366100.83,2151.68,1.780211685,12.92289585,0
0.5,366100.83,2151.68,1.780211685,12.92289585,0
0.78,366100.83,2151.68,1.780211685,12.92289585,0
1.39,125739.42,613.89,2.151532663,14.82198492,1
1.4,125739.42,613.89,2.151532663,14.82198492,1
1.37,125739.42,613.89,2.151532663,14.82198492,1
1.34,125739.42,613.89,2.151532663,14.82198492,1
1.34,125739.42,613.89,2.151532663,14.82198492,1
1.29,125739.42,613.89,2.151532663,14.82198492,1
1.31,125739.42,613.89,2.151532663,14.82198492,1
1.4,125739.42,613.89,2.151532663,14.82198492,1
1.32,125739.42,613.89,2.151532663,14.82198492,1
1.31,125739.42,613.89,2.151532663,14.82198492,1
1.22,125739.42,613.89,2.151532663,14.82198492,1
1.26,125739.42,613.89,2.151532663,14.82198492,1
1.23,125739.42,613.89,2.151532663,14.82198492,1
1.3,125739.42,613.89,2.151532663,14.82198492,1
1.23,125739.42,613.89,2.151532663,14.82198492,1
1.29,125739.42,613.89,2.151532663,14.82198492,1
1.33,125739.42,613.89,2.151532663,14.82198492,1
1.22,125739.42,613.89,2.151532663,14.82198492,1
1.24,125739.42,613.89,2.151532663,14.82198492,1
1.24,125739.42,613.89,2.151532663,14.82198492,1
1.12,125739.42,613.89,2.151532663,14.82198492,1
1.08,125739.42,613.89,2.151532663,14.82198492,0
1.29,125739.42,613.89,2.151532663,14.82198492,1
1.24,125739.42,613.89,2.151532663,14.82198492,1
1.12,125739.42,613.89,2.151532663,14.82198492,1
1.06,125739.42,613.89,2.151532663,14.82198492,0
1.31,125739.42,613.89,2.151532663,14.82198492,1
1.21,125739.42,613.89,2.151532663,14.82198492,1
1.2,125739.42,613.89,2.151532663,14.82198492,1
1.33,125739.42,613.89,2.151532663,14.82198492,1
1.03,125739.42,613.89,2.151532663,14.82198492,0
1.2,140522.38,705.84,2.961513761,15.59614679,1
1.15,140522.38,705.84,2.961513761,15.59614679,1
1.24,140522.38,705.84,2.961513761,15.59614679,1
1.22,140522.38,705.84,2.961513761,15.59614679,1
1.17,140522.38,705.84,2.961513761,15.59614679,1
1.19,140522.38,705.84,2.961513761,15.59614679,1
1.18,140522.38,705.84,2.961513761,15.59614679,1
1.14,140522.38,705.84,2.961513761,15.59614679,1
1.14,140522.38,705.84,2.961513761,15.59614679,1
1.16,140522.38,705.84,2.961513761,15.59614679,1
1.18,140522.38,705.84,2.961513761,15.59614679,1
1.13,140522.38,705.84,2.961513761,15.59614679,1
1.12,140522.38,705.84,2.961513761,15.59614679,1
1.12,140522.38,705.84,2.961513761,15.59614679,1
1.09,140522.38,705.84,2.961513761,15.59614679,0
1.16,140522.38,705.84,2.961513761,15.59614679,1
1.14,140522.38,705.84,2.961513761,15.59614679,1
1.15,140522.38,705.84,2.961513761,15.59614679,1
1.11,140522.38,705.84,2.961513761,15.59614679,0
1.23,140522.38,705.84,2.961513761,15.59614679,1
1.13,140522.38,705.84,2.961513761,15.59614679,1
1.12,140522.38,705.84,2.961513761,15.59614679,1
1.03,140522.38,705.84,2.961513761,15.59614679,0
1.07,140522.38,705.84,2.961513761,15.59614679,0
1.08,140522.38,705.84,2.961513761,15.59614679,0
1,140522.38,705.84,2.961513761,15.59614679,0
1.19,140522.38,705.84,2.961513761,15.59614679,1
1.23,140522.38,705.84,2.961513761,15.59614679,1
1.13,140522.38,705.84,2.961513761,15.59614679,1
1.11,140522.38,705.84,2.961513761,15.59614679,0
1.07,140522.38,705.84,2.961513761,15.59614679,0
1.55,150715.7,767.14,3.700669546,16.26632829,1
1.55,150715.7,767.14,3.700669546,16.26632829,1
1.48,150715.7,767.14,3.700669546,16.26632829,1
1.44,150715.7,767.14,3.700669546,16.26632829,1
1.58,150715.7,767.14,3.700669546,16.26632829,1
1.5,150715.7,767.14,3.700669546,16.26632829,1
1.54,150715.7,767.14,3.700669546,16.26632829,1
1.43,150715.7,767.14,3.700669546,16.26632829,1
1.52,150715.7,767.14,3.700669546,16.26632829,1
1.4,150715.7,767.14,3.700669546,16.26632829,1
1.47,150715.7,767.14,3.700669546,16.26632829,1
1.44,150715.7,767.14,3.700669546,16.26632829,1
1.54,150715.7,767.14,3.700669546,16.26632829,1
1.42,150715.7,767.14,3.700669546,16.26632829,1
1.48,150715.7,767.14,3.700669546,16.26632829,1
1.52,150715.7,767.14,3.700669546,16.26632829,1
1.39,150715.7,767.14,3.700669546,16.26632829,1
1.48,150715.7,767.14,3.700669546,16.26632829,1
1.45,150715.7,767.14,3.700669546,16.26632829,1
1.53,150715.7,767.14,3.700669546,16.26632829,1
1.41,150715.7,767.14,3.700669546,16.26632829,1
1.52,150715.7,767.14,3.700669546,16.26632829,1
1.49,150715.7,767.14,3.700669546,16.26632829,1
1.43,150715.7,767.14,3.700669546,16.26632829,1
1.45,150715.7,767.14,3.700669546,16.26632829,1
1.44,150715.7,767.14,3.700669546,16.26632829,1
1.57,150715.7,767.14,3.700669546,16.26632829,1
1.56,150715.7,767.14,3.700669546,16.26632829,1
1.47,150715.7,767.14,3.700669546,16.26632829,1
1.45,150715.7,767.14,3.700669546,16.26632829,1
1.35,150715.7,767.14,3.700669546,16.26632829,1
0.61,150715.7,767.14,3.700669546,16.26632829,0
0.61,163396.05,812.52,4.430141129,17.02935484,0
0.67,163396.05,812.52,4.430141129,17.02935484,0
0.57,163396.05,812.52,4.430141129,17.02935484,0
0.61,163396.05,812.52,4.430141129,17.02935484,0
0.6,163396.05,812.52,4.430141129,17.02935484,0
0.68,163396.05,812.52,4.430141129,17.02935484,0
0.6,163396.05,812.52,4.430141129,17.02935484,0
0.6,163396.05,812.52,4.430141129,17.02935484,0
0.61,163396.05,812.52,4.430141129,17.02935484,0
0.54,163396.05,812.52,4.430141129,17.02935484,0
0.56,163396.05,812.52,4.430141129,17.02935484,0
0.56,163396.05,812.52,4.430141129,17.02935484,0
0.55,163396.05,812.52,4.430141129,17.02935484,0
0.53,163396.05,812.52,4.430141129,17.02935484,0
0.63,163396.05,812.52,4.430141129,17.02935484,0
0.63,163396.05,812.52,4.430141129,17.02935484,0
0.52,163396.05,812.52,4.430141129,17.02935484,0
0.53,163396.05,812.52,4.430141129,17.02935484,0
0.63,163396.05,812.52,4.430141129,17.02935484,0
0.55,163396.05,812.52,4.430141129,17.02935484,0
0.6,163396.05,812.52,4.430141129,17.02935484,0
0.55,163396.05,812.52,4.430141129,17.02935484,0
0.52,163396.05,812.52,4.430141129,17.02935484,0
0.6,163396.05,812.52,4.430141129,17.02935484,0
0.59,163396.05,812.52,4.430141129,17.02935484,0
0.63,163396.05,812.52,4.430141129,17.02935484,0
0.6,163396.05,812.52,4.430141129,17.02935484,0
0.56,163396.05,812.52,4.430141129,17.02935484,0
0.53,163396.05,812.52,4.430141129,17.02935484,0
0.54,163396.05,812.52,4.430141129,17.02935484,0
2.04,133284.65,651.64,2.107547619,14.70492857,2
1.91,133284.65,651.64,2.107547619,14.70492857,1
1.86,133284.65,651.64,2.107547619,14.70492857,1
1.91,133284.65,651.64,2.107547619,14.70492857,1
1.92,133284.65,651.64,2.107547619,14.70492857,1
1.9,133284.65,651.64,2.107547619,14.70492857,1
1.94,133284.65,651.64,2.107547619,14.70492857,1
1.88,133284.65,651.64,2.107547619,14.70492857,1
1.91,133284.65,651.64,2.107547619,14.70492857,1
1.84,133284.65,651.64,2.107547619,14.70492857,1
1.92,133284.65,651.64,2.107547619,14.70492857,1
1.76,133284.65,651.64,2.107547619,14.70492857,1
2.01,133284.65,651.64,2.107547619,14.70492857,2
1.83,133284.65,651.64,2.107547619,14.70492857,1
1.77,133284.65,651.64,2.107547619,14.70492857,1
1.83,133284.65,651.64,2.107547619,14.70492857,1
1.78,133284.65,651.64,2.107547619,14.70492857,1
1.7,133284.65,651.64,2.107547619,14.70492857,1
1.79,133284.65,651.64,2.107547619,14.70492857,1
1.65,133284.65,651.64,2.107547619,14.70492857,1
1.81,133284.65,651.64,2.107547619,14.70492857,1
1.7,133284.65,651.64,2.107547619,14.70492857,1
1.73,133284.65,651.64,2.107547619,14.70492857,1
1.65,133284.65,651.64,2.107547619,14.70492857,1
1.81,133284.65,651.64,2.107547619,14.70492857,1
1.64,133284.65,651.64,2.107547619,14.70492857,1
1.53,133284.65,651.64,2.107547619,14.70492857,1
1.32,149682.73,751.4,3.060238095,15.6184632,1
1.28,149682.73,751.4,3.060238095,15.6184632,1
1.32,149682.73,751.4,3.060238095,15.6184632,1
1.22,149682.73,751.4,3.060238095,15.6184632,1
1.27,149682.73,751.4,3.060238095,15.6184632,1
1.32,149682.73,751.4,3.060238095,15.6184632,1
1.31,149682.73,751.4,3.060238095,15.6184632,1
1.33,149682.73,751.4,3.060238095,15.6184632,1
1.19,149682.73,751.4,3.060238095,15.6184632,1
1.32,149682.73,751.4,3.060238095,15.6184632,1
1.17,149682.73,751.4,3.060238095,15.6184632,1
1.27,149682.73,751.4,3.060238095,15.6184632,1
1.23,149682.73,751.4,3.060238095,15.6184632,1
1.36,149682.73,751.4,3.060238095,15.6184632,1
1.24,149682.73,751.4,3.060238095,15.6184632,1
1.23,149682.73,751.4,3.060238095,15.6184632,1
1.27,149682.73,751.4,3.060238095,15.6184632,1
1.28,149682.73,751.4,3.060238095,15.6184632,1
1.25,149682.73,751.4,3.060238095,15.6184632,1
1.21,149682.73,751.4,3.060238095,15.6184632,1
1.27,149682.73,751.4,3.060238095,15.6184632,1
1.18,149682.73,751.4,3.060238095,15.6184632,1
1.16,149682.73,751.4,3.060238095,15.6184632,1
1.21,149682.73,751.4,3.060238095,15.6184632,1
1.24,149682.73,751.4,3.060238095,15.6184632,1
1.15,149682.73,751.4,3.060238095,15.6184632,1
1.11,149682.73,751.4,3.060238095,15.6184632,0
0.77,160190.33,806.56,3.714764826,16.23828221,0
0.78,160190.33,806.56,3.714764826,16.23828221,0
0.78,160190.33,806.56,3.714764826,16.23828221,0
0.72,160190.33,806.56,3.714764826,16.23828221,0
0.74,160190.33,806.56,3.714764826,16.23828221,0
0.77,160190.33,806.56,3.714764826,16.23828221,0
0.72,160190.33,806.56,3.714764826,16.23828221,0
0.74,160190.33,806.56,3.714764826,16.23828221,0
0.75,160190.33,806.56,3.714764826,16.23828221,0
0.75,160190.33,806.56,3.714764826,16.23828221,0
0.73,160190.33,806.56,3.714764826,16.23828221,0
0.77,160190.33,806.56,3.714764826,16.23828221,0
0.76,160190.33,806.56,3.714764826,16.23828221,0
0.77,160190.33,806.56,3.714764826,16.23828221,0
0.74,160190.33,806.56,3.714764826,16.23828221,0
0.71,160190.33,806.56,3.714764826,16.23828221,0
0.68,160190.33,806.56,3.714764826,16.23828221,0
0.73,160190.33,806.56,3.714764826,16.23828221,0
0.77,160190.33,806.56,3.714764826,16.23828221,0
0.74,160190.33,806.56,3.714764826,16.23828221,0
0.72,160190.33,806.56,3.714764826,16.23828221,0
0.72,160190.33,806.56,3.714764826,16.23828221,0
0.75,160190.33,806.56,3.714764826,16.23828221,0
0.75,160190.33,806.56,3.714764826,16.23828221,0
0.75,160190.33,806.56,3.714764826,16.23828221,0
0.66,160190.33,806.56,3.714764826,16.23828221,0
0.74,160190.33,806.56,3.714764826,16.23828221,0
1.76,246746.81,1309.28,0.858973384,12.94301648,1
1.63,246746.81,1309.28,0.858973384,12.94301648,1
1.62,246746.81,1309.28,0.858973384,12.94301648,1
1.81,246746.81,1309.28,0.858973384,12.94301648,1
1.7,246746.81,1309.28,0.858973384,12.94301648,1
1.54,246746.81,1309.28,0.858973384,12.94301648,1
1.6,246746.81,1309.28,0.858973384,12.94301648,1
1.5,246746.81,1309.28,0.858973384,12.94301648,1
1.67,246746.81,1309.28,0.858973384,12.94301648,1
1.56,246746.81,1309.28,0.858973384,12.94301648,1
1.63,246746.81,1309.28,0.858973384,12.94301648,1
1.6,246746.81,1309.28,0.858973384,12.94301648,1
1.59,246746.81,1309.28,0.858973384,12.94301648,1
1.66,246746.81,1309.28,0.858973384,12.94301648,1
1.56,246746.81,1309.28,0.858973384,12.94301648,1
1.52,246746.81,1309.28,0.858973384,12.94301648,1
1.53,246746.81,1309.28,0.858973384,12.94301648,1
1.61,246746.81,1309.28,0.858973384,12.94301648,1
1.68,246746.81,1309.28,0.858973384,12.94301648,1
1.58,246746.81,1309.28,0.858973384,12.94301648,1
1.57,246746.81,1309.28,0.858973384,12.94301648,1
1.61,246746.81,1309.28,0.858973384,12.94301648,1
1.5,246746.81,1309.28,0.858973384,12.94301648,1
1.5,246746.81,1309.28,0.858973384,12.94301648,1
1.53,246746.81,1309.28,0.858973384,12.94301648,1
1.46,246746.81,1309.28,0.858973384,12.94301648,1
1.6,246746.81,1309.28,0.858973384,12.94301648,1
1.58,262372.13,1420.14,1.447246377,13.54721014,1
1.74,262372.13,1420.14,1.447246377,13.54721014,1
1.64,262372.13,1420.14,1.447246377,13.54721014,1
1.7,262372.13,1420.14,1.447246377,13.54721014,1
1.58,262372.13,1420.14,1.447246377,13.54721014,1
1.73,262372.13,1420.14,1.447246377,13.54721014,1
1.52,262372.13,1420.14,1.447246377,13.54721014,1
1.52,262372.13,1420.14,1.447246377,13.54721014,1
1.66,262372.13,1420.14,1.447246377,13.54721014,1
1.57,262372.13,1420.14,1.447246377,13.54721014,1
1.53,262372.13,1420.14,1.447246377,13.54721014,1
1.58,262372.13,1420.14,1.447246377,13.54721014,1
1.72,262372.13,1420.14,1.447246377,13.54721014,1
1.55,262372.13,1420.14,1.447246377,13.54721014,1
1.61,262372.13,1420.14,1.447246377,13.54721014,1
1.53,262372.13,1420.14,1.447246377,13.54721014,1
1.57,262372.13,1420.14,1.447246377,13.54721014,1
1.51,262372.13,1420.14,1.447246377,13.54721014,1
1.45,262372.13,1420.14,1.447246377,13.54721014,1
1.54,262372.13,1420.14,1.447246377,13.54721014,1
1.57,262372.13,1420.14,1.447246377,13.54721014,1
1.53,262372.13,1420.14,1.447246377,13.54721014,1
1.5,262372.13,1420.14,1.447246377,13.54721014,1
1.48,262372.13,1420.14,1.447246377,13.54721014,1
1.46,262372.13,1420.14,1.447246377,13.54721014,1
1.49,262372.13,1420.14,1.447246377,13.54721014,1
1.55,262372.13,1420.14,1.447246377,13.54721014,1
0.92,272117.2,1539.15,2.00963785,14.09200935,0
1,272117.2,1539.15,2.00963785,14.09200935,0
0.97,272117.2,1539.15,2.00963785,14.09200935,0
1.01,272117.2,1539.15,2.00963785,14.09200935,0
0.9,272117.2,1539.15,2.00963785,14.09200935,0
0.96,272117.2,1539.15,2.00963785,14.09200935,0
0.96,272117.2,1539.15,2.00963785,14.09200935,0
0.92,272117.2,1539.15,2.00963785,14.09200935,0
0.94,272117.2,1539.15,2.00963785,14.09200935,0
0.98,272117.2,1539.15,2.00963785,14.09200935,0
0.93,272117.2,1539.15,2.00963785,14.09200935,0
0.93,272117.2,1539.15,2.00963785,14.09200935,0
0.98,272117.2,1539.15,2.00963785,14.09200935,0
0.89,272117.2,1539.15,2.00963785,14.09200935,0
0.96,272117.2,1539.15,2.00963785,14.09200935,0
0.9,272117.2,1539.15,2.00963785,14.09200935,0
0.97,272117.2,1539.15,2.00963785,14.09200935,0
0.86,272117.2,1539.15,2.00963785,14.09200935,0
0.89,272117.2,1539.15,2.00963785,14.09200935,0
0.88,272117.2,1539.15,2.00963785,14.09200935,0
0.87,272117.2,1539.15,2.00963785,14.09200935,0
0.8,272117.2,1539.15,2.00963785,14.09200935,0
0.89,272117.2,1539.15,2.00963785,14.09200935,0
0.86,272117.2,1539.15,2.00963785,14.09200935,0
0.9,272117.2,1539.15,2.00963785,14.09200935,0
0.83,272117.2,1539.15,2.00963785,14.09200935,0
0.87,272117.2,1539.15,2.00963785,14.09200935,0
0.88,354369.49,1820.67,0.982671353,13.07183656,0
0.89,354369.49,1820.67,0.982671353,13.07183656,0
0.8,354369.49,1820.67,0.982671353,13.07183656,0
0.83,354369.49,1820.67,0.982671353,13.07183656,0
0.74,354369.49,1820.67,0.982671353,13.07183656,0
0.79,354369.49,1820.67,0.982671353,13.07183656,0
0.7,354369.49,1820.67,0.982671353,13.07183656,0
0.73,354369.49,1820.67,0.982671353,13.07183656,0
0.78,354369.49,1820.67,0.982671353,13.07183656,0
0.77,354369.49,1820.67,0.982671353,13.07183656,0
0.73,354369.49,1820.67,0.982671353,13.07183656,0
0.7,354369.49,1820.67,0.982671353,13.07183656,0
0.72,354369.49,1820.67,0.982671353,13.07183656,0
0.76,354369.49,1820.67,0.982671353,13.07183656,0
0.71,354369.49,1820.67,0.982671353,13.07183656,0
0.72,354369.49,1820.67,0.982671353,13.07183656,0
0.72,354369.49,1820.67,0.982671353,13.07183656,0
0.66,354369.49,1820.67,0.982671353,13.07183656,0
0.71,354369.49,1820.67,0.982671353,13.07183656,0
0.66,354369.49,1820.67,0.982671353,13.07183656,0
1.37,367966.78,1881.23,1.439147485,13.54477408,1
1.37,367966.78,1881.23,1.439147485,13.54477408,1
1.26,367966.78,1881.23,1.439147485,13.54477408,1
1.25,367966.78,1881.23,1.439147485,13.54477408,1
1.26,367966.78,1881.23,1.439147485,13.54477408,1
1.26,367966.78,1881.23,1.439147485,13.54477408,1
1.22,367966.78,1881.23,1.439147485,13.54477408,1
1.2,367966.78,1881.23,1.439147485,13.54477408,1
1.3,367966.78,1881.23,1.439147485,13.54477408,1
1.26,367966.78,1881.23,1.439147485,13.54477408,1
1.36,367966.78,1881.23,1.439147485,13.54477408,1
1.24,367966.78,1881.23,1.439147485,13.54477408,1
1.28,367966.78,1881.23,1.439147485,13.54477408,1
1.23,367966.78,1881.23,1.439147485,13.54477408,1
1.29,367966.78,1881.23,1.439147485,13.54477408,1
1.28,367966.78,1881.23,1.439147485,13.54477408,1
1.2,367966.78,1881.23,1.439147485,13.54477408,1
1.25,367966.78,1881.23,1.439147485,13.54477408,1
1.14,367966.78,1881.23,1.439147485,13.54477408,1
1.22,367966.78,1881.23,1.439147485,13.54477408,1
1.2,383076.54,1964.08,1.89653751,14.02158285,1
1.25,383076.54,1964.08,1.89653751,14.02158285,1
1.3,383076.54,1964.08,1.89653751,14.02158285,1
1.18,383076.54,1964.08,1.89653751,14.02158285,1
1.2,383076.54,1964.08,1.89653751,14.02158285,1
1.27,383076.54,1964.08,1.89653751,14.02158285,1
1.23,383076.54,1964.08,1.89653751,14.02158285,1
1.16,383076.54,1964.08,1.89653751,14.02158285,1
1.22,383076.54,1964.08,1.89653751,14.02158285,1
1.22,383076.54,1964.08,1.89653751,14.02158285,1
1.27,383076.54,1964.08,1.89653751,14.02158285,1
1.24,383076.54,1964.08,1.89653751,14.02158285,1
1.21,383076.54,1964.08,1.89653751,14.02158285,1
1.12,383076.54,1964.08,1.89653751,14.02158285,1
1.21,383076.54,1964.08,1.89653751,14.02158285,1
1.24,383076.54,1964.08,1.89653751,14.02158285,1
1.16,383076.54,1964.08,1.89653751,14.02158285,1
1.14,383076.54,1964.08,1.89653751,14.02158285,1
1.18,383076.54,1964.08,1.89653751,14.02158285,1
1.19,383076.54,1964.08,1.89653751,14.02158285,1
0.58,125591,620.06,1.750904523,13.77364322,0
0.58,125591,620.06,1.750904523,13.77364322,0
0.54,125591,620.06,1.750904523,13.77364322,0
0.53,125591,620.06,1.750904523,13.77364322,0
0.48,125591,620.06,1.750904523,13.77364322,0
0.51,125591,620.06,1.750904523,13.77364322,0
0.47,125591,620.06,1.750904523,13.77364322,0
0.56,125591,620.06,1.750904523,13.77364322,0
0.49,125591,620.06,1.750904523,13.77364322,0
0.5,125591,620.06,1.750904523,13.77364322,0
0.48,125591,620.06,1.750904523,13.77364322,0
0.43,125591,620.06,1.750904523,13.77364322,0
0.47,125591,620.06,1.750904523,13.77364322,0
0.36,125591,620.06,1.750904523,13.77364322,0
0.36,125591,620.06,1.750904523,13.77364322,0
0.63,139188.29,680.62,2.925404157,14.99810624,0
0.6,139188.29,680.62,2.925404157,14.99810624,0
0.55,139188.29,680.62,2.925404157,14.99810624,0
0.56,139188.29,680.62,2.925404157,14.99810624,0
0.62,139188.29,680.62,2.925404157,14.99810624,0
0.55,139188.29,680.62,2.925404157,14.99810624,0
0.54,139188.29,680.62,2.925404157,14.99810624,0
0.51,139188.29,680.62,2.925404157,14.99810624,0
0.54,139188.29,680.62,2.925404157,14.99810624,0
0.51,139188.29,680.62,2.925404157,14.99810624,0
0.54,139188.29,680.62,2.925404157,14.99810624,0
0.46,139188.29,680.62,2.925404157,14.99810624,0
0.51,139188.29,680.62,2.925404157,14.99810624,0
0.45,139188.29,680.62,2.925404157,14.99810624,0
0.46,139188.29,680.62,2.925404157,14.99810624,0
0.64,154298.05,763.47,3.972684989,16.0979704,0
0.62,154298.05,763.47,3.972684989,16.0979704,0
0.58,154298.05,763.47,3.972684989,16.0979704,0
0.56,154298.05,763.47,3.972684989,16.0979704,0
0.53,154298.05,763.47,3.972684989,16.0979704,0
0.57,154298.05,763.47,3.972684989,16.0979704,0
0.58,154298.05,763.47,3.972684989,16.0979704,0
0.52,154298.05,763.47,3.972684989,16.0979704,0
0.55,154298.05,763.47,3.972684989,16.0979704,0
0.56,154298.05,763.47,3.972684989,16.0979704,0
0.49,154298.05,763.47,3.972684989,16.0979704,0
0.58,154298.05,763.47,3.972684989,16.0979704,0
0.48,154298.05,763.47,3.972684989,16.0979704,0
0.56,154298.05,763.47,3.972684989,16.0979704,0
0.49,154298.05,763.47,3.972684989,16.0979704,0
1.99,238487.34,1194.99,1.21015544,13.1661399,2
1.95,238487.34,1194.99,1.21015544,13.1661399,1
2.02,238487.34,1194.99,1.21015544,13.1661399,2
1.92,238487.34,1194.99,1.21015544,13.1661399,1
1.96,238487.34,1194.99,1.21015544,13.1661399,1
2,238487.34,1194.99,1.21015544,13.1661399,2
1.88,238487.34,1194.99,1.21015544,13.1661399,1
1.83,238487.34,1194.99,1.21015544,13.1661399,1
1.86,238487.34,1194.99,1.21015544,13.1661399,1
1.81,238487.34,1194.99,1.21015544,13.1661399,1
1.83,238487.34,1194.99,1.21015544,13.1661399,1
1.84,238487.34,1194.99,1.21015544,13.1661399,1
1.87,238487.34,1194.99,1.21015544,13.1661399,1
1.82,238487.34,1194.99,1.21015544,13.1661399,1
1.81,238487.34,1194.99,1.21015544,13.1661399,1
0.52,248458.22,1267.22,1.631794228,13.61200753,0
0.58,248458.22,1267.22,1.631794228,13.61200753,0
0.57,248458.22,1267.22,1.631794228,13.61200753,0
0.53,248458.22,1267.22,1.631794228,13.61200753,0
0.5,248458.22,1267.22,1.631794228,13.61200753,0
0.46,248458.22,1267.22,1.631794228,13.61200753,0
0.5,248458.22,1267.22,1.631794228,13.61200753,0
0.54,248458.22,1267.22,1.631794228,13.61200753,0
0.52,248458.22,1267.22,1.631794228,13.61200753,0
0.44,248458.22,1267.22,1.631794228,13.61200753,0
0.47,248458.22,1267.22,1.631794228,13.61200753,0
0.51,248458.22,1267.22,1.631794228,13.61200753,0
0.45,248458.22,1267.22,1.631794228,13.61200753,0
0.38,248458.22,1267.22,1.631794228,13.61200753,0
0.41,248458.22,1267.22,1.631794228,13.61200753,0
1.68,350461.01,1677.44,1.017269535,13.04339772,1
